Station ID Number:,94040,-,-.1,-.2,-.3,Type of Measurement:,GHI,GHI_Flag,GHI_Tilt,GHI_Tilt_Flag,DrHI_Calc,DrHI_Calc_Flag,DNI,DNI_Flag,DHI,DHI_Flag,PV_Power,PV_Power_Flag,PV_Power.1,PV_Power_Flag.1,Wind_Speed,Wind_Speed_Flag,TEMPERATURE,TEMPERATURE_Flag,GHI_original,GHI_original_Flag,GHI_Tilt_original,GHI_Tilt_original_Flag,DNI_original,DNI_original_Flag,DHI_original,DHI_original_Flag,NOTES
2007//6//21,172,04::35:26,19::49:38,12::12:33,11.661,20.102,8.69,3.343,8.838000000000001,9.332,7.338,3.343,10.926,3.343,1.352,3.343,36.207,3.322,108.685,2.402,0.4970833333333333,1.76,11.09,27.39,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//6//22,173,04::35:36,19::49:47,12::12:46,11.659,20.096,7.327,3.343,7.768,9.331,5.271,3.343,6.408,3.343,2.055,3.344,31.417,3.704,98.04,2.5500000000000003,0.6373263888888889,1.82,12.76,23.44,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//6//23,174,04::35:47,19::49:55,12::12:59,11.656,20.089000000000002,8.44,3.343,8.718,9.332,6.7250000000000005,3.343,9.776,3.343,1.715,3.342,35.541000000000004,3.505,109.354,2.442,0.5460763888888889,1.8800000000000001,7.67,22.67,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//6//24,175,04::36:00,19::50:00,12::13:12,11.652000000000001,20.083000000000002,8.938,3.343,9.286,9.332,7.747,3.343,11.292,3.343,1.191,3.342,38.015,3.21,112.98100000000001,2.4290000000000003,0.5588541666666667,1.72,8.61,22.06,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//6//25,176,04::36:12,19::50:05,12::13:25,11.647,20.076,8.917,3.343,9.109,9.332,8.002,3.343,12.133000000000001,3.343,0.914,3.344,37.33,3.236,111.526,2.39,0.3746180555555556,1.73,6.0200000000000005,26.830000000000002,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//6//26,177,04::36:33,19::50:07,12::13:38,11.64,20.046,8.663,3.343,8.839,9.332,6.9590000000000005,3.343,10.233,3.343,1.703,3.344,35.608000000000004,3.446,107.444,2.453,0.4409375000000001,1.58,8.540000000000001,30.67,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//6//27,178,04::37:01,19::50:08,12::13:50,11.633000000000001,20.045,8.633000000000001,3.343,8.794,9.332,7.476,3.343,11.024000000000001,3.343,1.157,3.342,35.729,3.339,107.24000000000001,2.394,0.4147222222222222,1.58,11.24,28.94,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//6//28,179,04::37:33,19::50:07,12::14:02,11.625,20.042,6.529,3.343,6.612,9.332,3.201,3.343,4.843,3.343,3.327,3.343,24.481,5.039,78.862,2.579,0.5173958333333333,2.07,10.56,26.89,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//6//29,180,04::38:11,19::50:04,12::14:14,11.615,20.027,6.6450000000000005,3.343,7.0200000000000005,9.332,3.681,3.343,4.268,3.343,2.964,3.343,27.293,4.126,84.66,2.5340000000000003,0.5013888888888889,2.04,13.59,22.67,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//6//30,181,04::38:45,19::50:00,12::14:26,11.605,20.014,8.742,3.343,8.874,9.332,7.809,3.343,11.677,3.343,0.933,3.343,36.193,3.302,108.775,2.406,0.3683680555555556,1.51,9.17,27.78,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//7//1,182,04::39:16,19::49:53,12::14:38,11.594,20.002,8.55,3.343,8.702,9.332,7.282,3.343,10.666,3.343,1.268,3.344,35.457,3.368,107.512,2.398,0.4392708333333333,1.82,10.24,27.44,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//7//2,183,04::39:45,19::49:46,12::14:49,11.581,19.991,8.532,3.407,8.709,9.518,7.474,3.411,10.779,3.3930000000000002,1.057,3.3850000000000002,35.12,3.44,105.298,2.471,0.29184027777777777,1.46,9.700000000000001,29.330000000000002,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//7//3,184,04::40:13,19::49:36,12::15:01,11.568,19.98,8.595,3.343,8.672,9.332,7.716,3.343,11.659,3.343,0.88,3.342,34.494,3.4330000000000003,104.46600000000001,2.404,0.3665277777777778,1.37,12.18,33.,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//7//4,185,04::40:39,19::49:26,12::15:11,11.553,19.97,8.595,3.343,8.654,9.332,7.575,3.343,11.349,3.343,1.02,3.344,33.910000000000004,3.468,103.096,2.4,0.3673263888888889,1.32,14.4,35.61,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//7//5,186,04::41:04,19::49:14,12::15:22,11.538,19.961000000000002,8.347,3.343,8.412,9.332,7.213,3.343,10.778,3.343,1.133,3.344,33.143,3.548,100.226,2.411,0.4688541666666667,1.57,16.26,34.94,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//7//6,187,04::41:38,19::49:01,12::15:32,11.521,19.93,8.174,3.343,8.288,9.332,6.369,3.343,9.276,3.343,1.805,3.344,32.76,3.8890000000000002,99.801,2.485,0.47125,1.59,17.080000000000002,32.5,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//7//7,188,04::42:27,19::48:47,12::15:42,11.504,19.931,8.351,3.343,8.488,9.332,7.273000000000001,3.343,10.755,3.343,1.078,3.344,34.009,3.458,102.93,2.396,0.48416666666666663,1.83,14.19,31.5,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//7//8,189,04::43:23,19::48:27,12::15:51,11.486,19.802,8.59,3.343,8.682,9.332,7.782,3.343,11.843,3.343,0.808,3.342,34.413000000000004,3.4170000000000003,104.124,2.403,0.4035416666666667,1.49,12.14,33.67,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//7//9,190,04::44:09,19::47:56,12::16:00,11.466000000000001,19.786,8.42,3.343,8.558,9.332,7.316,3.343,10.849,3.343,1.104,3.343,33.599000000000004,3.524,102.168,2.4290000000000003,0.31861111111111107,1.41,13.09,34.72,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//7//10,191,04::44:49,19::47:20,12::16:09,11.446,19.772000000000002,7.581,3.343,7.745,9.332,5.776,3.343,7.918,3.343,1.805,3.344,29.583000000000002,4.058,92.655,2.564,0.355625,3.58,16.36,37.78,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//7//11,192,04::45:25,19::46:40,12::16:17,11.424,19.76,4.84,3.343,4.963,9.332,1.697,3.343,2.049,3.343,3.1430000000000002,3.343,-5.8790000000000004,-1.111,58.75,2.981,0.1761111111111111,4.24,17.34,33.17,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//7//12,193,04::45:58,19::46:04,12::16:25,11.402000000000001,19.749,7.3180000000000005,3.343,7.531000000000001,9.332,5.623,3.343,7.924,3.343,1.695,3.344,30.057000000000002,3.9410000000000003,90.304,2.6350000000000002,0.3463541666666667,1.49,14.23,33.22,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//7//13,194,04::46:37,19::45:31,12::16:32,11.379,19.717,7.9590000000000005,3.343,8.17,9.332,6.525,3.343,9.432,3.343,1.434,3.343,33.628,3.619,104.078,2.5100000000000002,0.3846875,1.69,14.13,30.67,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//7//14,195,04::47:39,19::45:00,12::16:39,11.354000000000001,19.716,7.801,3.343,8.07,9.332,5.364,3.343,7.4590000000000005,3.343,2.437,3.343,32.57,3.6910000000000003,100.173,2.446,0.3792708333333334,1.72,17.11,33.28,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//7//15,196,04::48:43,19::44:30,12::16:45,11.329,19.694,8.104000000000001,3.343,8.279,9.332,5.481,3.343,8.167,3.343,2.622,3.344,33.174,3.599,101.96600000000001,2.43,0.4540972222222222,1.69,13.41,30.89,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//7//16,197,04::49:33,19::44:02,12::16:51,11.303,19.678,6.514,3.343,6.791,9.332,3.722,3.343,4.898,3.343,2.791,3.344,26.854,4.352,84.257,2.623,0.4036458333333333,1.62,14.540000000000001,29.11,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//7//17,198,04::50:17,19::43:32,12::16:56,11.276,19.554000000000002,3.134,3.343,3.25,9.332,0.269,3.349,0.468,3.34,2.865,3.343,8.771,12.384,37.509,3.4450000000000003,0.13392361111111112,1.7,14.08,21.61,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//7//18,199,04::50:55,19::42:38,12::17:01,11.248000000000001,19.542,5.4350000000000005,3.343,5.751,9.332,2.8930000000000002,3.343,3.548,3.343,2.5420000000000003,3.343,22.11,5.3,69.514,2.806,0.38402777777777775,2.88,13.57,22.56,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//7//19,200,04::51:37,19::41:35,12::17:05,11.219,19.51,7.436,3.343,7.687,9.332,4.7010000000000005,3.343,6.97,3.343,2.735,3.343,-6.393,0.,94.83200000000001,2.463,0.2575694444444444,1.25,11.84,25.11,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//7//20,201,04::52:48,19::40:44,12::17:09,11.189,19.506,5.92,3.343,6.047,9.332,1.92,3.342,2.729,3.343,4.,3.343,-6.373,0.,76.246,2.598,0.25420138888888894,1.45,11.73,27.5,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//7//21,202,04::53:56,19::39:59,12::17:12,11.158,19.485,7.2090000000000005,3.343,7.381,9.332,4.7250000000000005,3.343,7.532,3.343,2.484,3.342,-6.378,0.,88.528,2.5260000000000002,0.3899652777777778,1.6500000000000001,13.83,30.330000000000002,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//7//22,203,04::54:49,19::39:20,12::17:14,11.126,19.468,7.9830000000000005,3.4010000000000002,8.246,9.499,7.022,3.403,10.776,3.39,0.96,3.3850000000000002,-6.3420000000000005,0.,101.545,2.446,0.27222222222222225,1.42,14.91,32.89,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//7//23,204,04::55:34,19::38:43,12::17:16,11.093,19.455000000000002,7.777,3.343,8.109,9.333,6.8100000000000005,3.343,9.925,3.343,0.967,3.343,-6.3740000000000006,0.,101.95,2.39,0.48250000000000004,1.98,16.53,31.44,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//7//24,205,04::56:13,19::37:40,12::17:17,11.06,19.334,7.752,3.763,8.158,10.538,6.551,3.797,9.154,3.71,1.201,3.5780000000000003,-6.372,0.,102.083,2.736,0.5471874999999999,1.6400000000000001,18.34,30.060000000000002,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//7//25,206,04::57:17,19::36:25,12::17:18,11.025,19.31,7.954,3.504,8.267,9.801,6.918,3.5100000000000002,10.417,3.466,1.037,3.462,33.685,3.5060000000000002,102.912,2.54,0.36204861111111114,1.52,14.700000000000001,32.56,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//7//26,207,04::58:34,19::35:24,12::17:18,10.99,19.29,7.898000000000001,3.376,8.221,9.428,6.785,3.3770000000000002,10.187,3.368,1.113,3.367,33.285000000000004,3.458,101.926,2.451,0.3753472222222223,1.43,15.52,32.89,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//7//27,208,04::59:35,19::34:34,12::17:18,10.954,19.271,7.837,3.47,8.174,9.703,6.644,3.476,9.98,3.442,1.192,3.4410000000000003,33.129,3.537,101.552,2.487,0.34024305555555556,1.53,14.120000000000001,33.06,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//7//28,209,05::00:24,19::33:50,12::17:17,10.916,19.258,7.95,3.408,8.290000000000001,9.52,6.946,3.41,10.635,3.391,1.004,3.3930000000000002,33.788000000000004,3.3810000000000002,102.453,2.458,0.4168055555555556,1.46,14.040000000000001,31.720000000000002,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//7//29,210,05::01:07,19::32:44,12::17:15,10.879,19.136,7.889,3.343,8.276,9.332,6.856,3.343,10.461,3.343,1.032,3.344,33.816,3.358,103.679,2.42,0.5339930555555555,1.6500000000000001,13.06,29.17,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//7//30,211,05::02:07,19::31:17,12::17:13,10.84,19.11,6.766,3.343,7.222,9.333,4.932,3.343,6.944,3.343,1.834,3.343,28.842000000000002,3.745,87.395,2.517,0.36829861111111106,1.49,12.46,28.67,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//7//31,212,05::03:29,19::30:11,12::17:10,10.8,19.093,7.938,3.343,8.334,9.333,7.017,3.343,10.752,3.343,0.921,3.343,33.712,3.343,102.541,2.4090000000000003,0.32920138888888895,1.69,12.02,33.56,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//8//1,213,05::04:32,19::29:17,12::17:07,10.76,19.074,6.572,3.382,6.937,9.445,5.035,3.3890000000000002,7.156000000000001,3.379,1.537,3.361,26.514,4.156,88.13,2.664,0.2068402777777778,1.34,13.17,33.56,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//8//2,214,05::05:24,19::28:25,12::17:02,10.718,18.95,7.736,3.343,8.181000000000001,9.332,6.596,3.343,10.086,3.343,1.1400000000000001,3.342,32.414,3.5020000000000002,98.804,2.44,0.38989583333333333,1.99,16.13,33.94,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//8//3,215,05::06:08,19::26:49,12::16:58,10.676,18.939,8.036,3.343,8.522,9.333,7.2410000000000005,3.343,11.259,3.343,0.795,3.342,33.854,3.281,103.029,2.4050000000000002,0.36538194444444444,1.53,12.57,32.89,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//8//4,216,05::07:11,19::25:29,12::16:52,10.633000000000001,18.914,7.899,3.343,8.451,9.332,7.088,3.343,11.038,3.343,0.811,3.342,34.154,3.253,102.867,2.4050000000000002,0.41475694444444444,1.61,10.86,29.330000000000002,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//8//5,217,05::08:34,19::24:27,12::16:47,10.589,18.895,7.8500000000000005,3.343,8.476,9.332,6.702,3.343,10.429,3.343,1.1480000000000001,3.343,34.186,3.293,103.379,2.411,0.43302083333333335,1.6,10.69,27.330000000000002,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//8//6,218,05::09:38,19::23:35,12::16:40,10.545,18.767,7.051,3.376,7.5520000000000005,9.42,5.402,3.38,8.581,3.395,1.649,3.364,29.936,3.6990000000000003,92.357,2.426,0.4047222222222222,1.58,10.68,27.060000000000002,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//8//7,219,05::10:30,19::21:52,12::16:33,10.499,18.754,7.304,3.343,8.028,9.332,6.24,3.343,8.903,3.343,1.064,3.344,32.709,3.249,97.941,2.486,0.31638888888888883,1.56,9.72,27.28,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//8//8,220,05::11:14,19::20:26,12::16:25,10.453,18.743000000000002,7.595,3.343,8.171,9.332,6.7620000000000005,3.343,10.514,3.343,0.833,3.344,33.145,3.302,100.685,2.3930000000000002,0.35576388888888894,1.36,11.18,30.28,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//8//9,221,05::12:24,19::19:20,12::16:17,10.406,18.721,7.406000000000001,3.408,8.005,9.522,6.401,3.411,10.09,3.3930000000000002,1.0050000000000001,3.388,32.359,3.384,98.281,2.466,0.4166319444444444,1.5,11.83,28.5,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//8//10,222,05::13:47,19::18:17,12::16:08,10.358,18.588,7.659,3.343,8.304,9.332,6.811,3.343,10.679,3.343,0.848,3.342,33.52,3.241,101.802,2.41,0.3693402777777777,1.49,9.63,28.5,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//8//11,223,05::14:49,19::16:27,12::15:59,10.31,18.571,7.593,3.343,8.259,9.332,6.6370000000000005,3.343,10.449,3.343,0.9560000000000001,3.343,33.165,3.275,100.375,2.408,0.354375,1.96,10.27,30.560000000000002,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//8//12,224,05::15:40,19::15:04,12::15:49,10.261000000000001,18.559,7.594,3.343,8.342,9.332,6.73,3.343,10.65,3.343,0.864,3.343,33.531,3.244,101.95400000000001,2.412,0.3571180555555556,1.57,10.03,27.560000000000002,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//8//13,225,05::16:23,19::13:59,12::15:38,10.211,18.525000000000002,7.613,3.436,8.307,9.602,6.828,3.439,10.829,3.416,0.785,3.4170000000000003,33.139,3.342,100.674,2.474,0.2689930555555555,1.57,9.74,31.220000000000002,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//8//14,226,05::17:44,19::12:33,12::15:27,10.16,18.415,7.6290000000000004,3.343,8.328,9.332,6.839,3.343,10.896,3.343,0.79,3.343,32.872,3.279,99.423,2.4210000000000003,0.25503472222222223,1.46,11.11,33.,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//8//15,227,05::19:03,19::10:45,12::15:16,10.109,18.393,7.46,3.408,8.156,9.52,6.625,3.41,10.573,3.3930000000000002,0.835,3.392,32.065,3.407,98.301,2.456,0.3404166666666667,1.56,12.200000000000001,31.67,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//8//16,228,05::20:02,19::09:29,12::15:03,10.057,18.378,7.442,3.343,8.292,9.332,6.588,3.343,10.609,3.343,0.855,3.342,32.975,3.249,100.782,2.4170000000000003,0.4242013888888889,1.67,10.91,25.72,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//8//17,229,05::20:51,19::08:21,12::14:51,10.004,18.256,7.514,3.343,8.419,9.332,6.7620000000000005,3.343,10.941,3.343,0.752,3.342,33.327,3.216,100.789,2.4050000000000002,0.32017361111111114,1.42,7.3500000000000005,25.17,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//8//18,230,05::21:40,19::06:22,12::14:38,9.951,18.227,7.098,3.343,7.902,9.332,5.107,3.343,7.009,3.343,1.991,3.343,31.584,3.5780000000000003,99.711,2.419,0.3443402777777778,1.87,11.6,25.330000000000002,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//8//19,231,05::23:06,19::04:53,12::14:24,9.896,18.22,6.147,3.343,7.015000000000001,9.332,3.864,3.343,5.832,3.343,2.283,3.343,27.707,3.6670000000000003,81.766,2.605,0.40170138888888896,1.79,11.34,24.,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//8//20,232,05::24:19,19::03:45,12::14:10,9.841000000000001,18.201,6.213,3.454,6.913,9.539,5.1690000000000005,3.454,7.9590000000000005,3.621,1.044,3.45,27.645,3.685,88.254,2.497,0.38479166666666675,1.73,11.46,28.44,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//8//21,233,05::25:15,19::01:54,12::13:55,9.786,18.076,5.39,3.343,5.949,9.331,2.923,3.344,4.952,3.343,2.466,3.344,22.811,4.591,70.211,2.588,0.2993055555555555,1.31,15.58,28.11,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//8//22,234,05::26:02,19::00:13,12::13:40,9.73,18.067,6.506,3.379,7.381,9.434000000000001,5.265,3.383,7.789000000000001,3.3770000000000002,1.241,3.359,29.754,3.4290000000000003,89.56700000000001,2.5180000000000002,0.37875000000000003,1.6,11.76,27.78,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//8//23,235,05::27:00,18::58:59,12::13:24,9.673,18.042,7.168,3.3770000000000002,8.048,9.43,6.386,3.378,10.428,3.369,0.782,3.369,32.443,3.2720000000000002,98.663,2.431,0.36586805555555557,1.84,9.81,31.330000000000002,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//8//24,236,05::28:26,18::57:19,12::13:08,9.616,17.917,7.072,3.497,7.956,9.773,6.316,3.5,10.347,3.468,0.756,3.471,31.573,3.407,95.904,2.535,0.3681597222222222,1.49,11.89,33.94,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//8//25,237,05::29:33,18::55:26,12::12:52,9.557,17.900000000000002,7.105,3.443,8.039,9.619,6.383,3.4450000000000003,10.497,3.419,0.723,3.42,31.892,3.348,96.911,2.493,0.4046527777777778,1.6300000000000001,12.61,31.720000000000002,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//8//26,238,05::30:27,18::54:07,12::12:35,9.499,17.888,5.712,3.343,6.538,9.332,4.273,3.343,6.0280000000000005,3.343,1.439,3.343,25.841,3.99,79.952,2.732,0.4271875,1.54,11.93,25.89,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//8//27,239,05::31:12,18::52:34,12::12:18,9.44,17.768,6.981,3.343,7.982,9.332,6.269,3.343,10.425,3.343,0.712,3.344,32.133,3.255,97.601,2.407,0.32868055555555553,1.62,8.59,27.94,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//8//28,240,05::32:19,18::50:34,12::12:01,9.38,17.747,6.829,3.343,7.7860000000000005,9.332,6.074,3.343,10.093,3.343,0.756,3.341,30.996000000000002,3.346,94.584,2.419,0.2567361111111111,1.43,9.620000000000001,32.94,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//8//29,241,05::33:44,18::49:12,12::11:43,9.319,17.728,5.585,3.468,6.328,9.694,4.505,3.48,6.902,3.451,1.08,3.419,23.714000000000002,4.119,80.94800000000001,2.65,0.25045138888888885,2.41,12.59,35.56,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//8//30,242,05::34:47,18::47:39,12::11:24,9.258000000000001,17.601,4.0680000000000005,3.343,4.506,9.331,2.572,3.343,4.45,3.343,1.496,3.342,14.092,5.567,54.803000000000004,2.591,0.527013888888889,5.6000000000000005,15.97,34.33,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//8//31,243,05::35:38,18::45:35,12::11:06,9.197000000000001,17.59,6.4030000000000005,3.343,7.3870000000000005,9.331,5.352,3.343,9.178,3.343,1.052,3.342,29.144000000000002,3.533,89.185,2.44,0.31572916666666667,1.95,15.11,30.94,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//9//1,244,05::36:22,18::44:11,12::10:47,9.135,17.582,6.706,3.374,7.815,9.408,6.015000000000001,3.364,10.118,3.4330000000000003,0.6920000000000001,3.448,31.059,3.313,94.524,2.415,0.2279861111111111,1.26,11.14,30.94,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//9//2,245,05::37:39,18::42:37,12::10:28,9.073,17.45,6.69,3.343,7.816,9.333,6.026,3.343,10.235,3.343,0.664,3.345,30.978,3.322,94.467,2.4170000000000003,0.18993055555555557,1.1400000000000001,10.61,29.67,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//9//3,246,05::38:59,18::40:32,12::10:08,9.01,17.429000000000002,6.611,3.343,7.7540000000000004,9.332,5.9590000000000005,3.343,10.171,3.343,0.652,3.341,30.734,3.348,93.37,2.4170000000000003,0.2653125,1.43,11.81,30.89,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//9//4,247,05::39:59,18::39:08,12::09:48,8.946,17.416,4.1690000000000005,3.343,4.764,9.332,1.951,3.343,3.412,3.343,2.218,3.343,16.947,6.066,54.125,2.9010000000000002,0.2834375,1.58,13.63,21.22,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//9//5,248,05::40:48,18::37:28,12::09:28,8.882,17.294,6.454,3.3770000000000002,7.665,9.426,5.726,3.363,9.649000000000001,3.4130000000000003,0.728,3.482,31.361,3.307,93.685,2.398,0.32048611111111114,1.35,10.07,26.22,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//9//6,249,05::41:33,18::35:25,12::09:08,8.818,17.265,6.445,3.394,7.63,9.459,5.776,3.383,9.952,3.492,0.669,3.491,30.638,3.359,92.271,2.418,0.2906250000000001,1.34,10.6,29.22,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//9//7,250,05::42:59,18::34:01,12::08:48,8.753,17.263,6.3420000000000005,3.343,7.551,9.332,5.619,3.343,9.677,3.343,0.723,3.342,30.48,3.349,91.962,2.411,0.3217361111111111,1.51,10.59,27.5,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//9//8,251,05::44:13,18::32:13,12::08:27,8.687,17.132,6.275,3.343,7.494,9.332,5.429,3.343,9.332,3.343,0.846,3.343,29.848,3.42,91.074,2.424,0.15111111111111108,1.29,8.3,30.39,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//9//9,252,05::45:10,18::30:15,12::08:06,8.622,17.119,6.369,3.649,7.62,10.198,5.589,3.658,9.694,3.584,0.779,3.594,29.624000000000002,3.634,89.79,2.6510000000000002,0.3555555555555556,2.64,10.32,34.89,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//9//10,253,05::45:58,18::28:53,12::07:46,8.556000000000001,17.111,6.356,3.343,7.688,9.332,5.493,3.343,9.569,3.343,0.863,3.344,28.645,3.535,88.058,2.438,0.49093749999999997,2.57,12.540000000000001,36.11,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//9//11,254,05::46:50,18::26:54,12::07:25,8.489,16.973,6.251,3.343,7.571,9.332,5.369,3.343,9.345,3.343,0.882,3.343,28.924,3.501,88.559,2.448,0.16277777777777777,1.1500000000000001,10.52,34.,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//9//12,255,05::48:17,18::25:02,12::07:03,8.422,16.964,5.724,3.343,6.9430000000000005,9.332,4.207,3.343,7.1530000000000005,3.343,1.516,3.344,26.21,3.9570000000000003,82.625,2.5100000000000002,0.18409722222222222,1.48,11.68,30.89,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//9//13,256,05::49:26,18::23:43,12::06:42,8.355,16.948,5.944,3.343,7.4110000000000005,9.332,4.907,3.343,8.397,3.343,1.037,3.342,28.963,3.44,89.659,2.441,0.48100694444444453,2.37,10.23,22.22,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//9//14,257,05::50:21,18::21:34,12::06:21,8.287,16.824,4.2540000000000004,3.343,4.946,9.332,1.831,3.343,2.783,3.343,2.423,3.344,17.571,5.71,61.793,2.6670000000000003,0.16072916666666667,1.54,11.27,21.5,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//9//15,258,05::51:07,18::19:49,12::05:59,8.219,16.816,5.934,3.374,7.361,9.41,4.9350000000000005,3.362,8.725,3.4250000000000003,1.,3.43,29.063,3.456,88.546,2.431,0.30420138888888887,1.36,7.94,25.060000000000002,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//9//16,259,05::52:08,18::18:32,12::05:38,8.151,16.681,5.179,3.343,6.296,9.332,3.236,3.343,5.538,3.343,1.943,3.343,23.824,4.079,78.583,2.494,0.4946180555555555,2.12,8.14,22.72,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//9//17,260,05::53:34,18::16:14,12::05:17,8.083,16.666,5.6450000000000005,3.343,6.977,9.332,3.971,3.343,6.93,3.343,1.674,3.344,27.565,3.795,82.35600000000001,2.391,0.31444444444444447,1.36,9.02,21.330000000000002,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//9//18,261,05::54:40,18::14:35,12::04:55,8.014,16.651,5.259,3.343,6.554,9.332,3.6310000000000002,3.343,5.845,3.343,1.6280000000000001,3.343,25.72,3.834,78.769,2.565,0.3320138888888889,1.21,6.390000000000001,19.31,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//9//19,262,05::55:32,18::13:12,12::04:34,7.945,16.527,1.379,3.344,1.423,9.329,0.002,2.609,0.003,3.329,1.3780000000000001,3.343,-0.301,-274.031,14.904,6.196,0.12656250000000002,1.2,5.0600000000000005,12.66,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//9//20,263,05::56:18,18::10:55,12::04:12,7.876,16.52,5.396,3.343,6.7620000000000005,9.332,4.1690000000000005,3.343,7.187,3.343,1.226,3.344,26.95,3.606,86.107,2.439,0.17899305555555556,1.12,3.7600000000000002,22.78,0.,0.,0.,0.,0.,0.,0.,0.,-
