Station ID Number:,94040,-,-.1,-.2,-.3,Type of Measurement:,GHI,GHI_Flag,GHI_Tilt,GHI_Tilt_Flag,DrHI_Calc,DrHI_Calc_Flag,DNI,DNI_Flag,DHI,DHI_Flag,PV_Power,PV_Power_Flag,PV_Power.1,PV_Power_Flag.1,Wind_Speed,Wind_Speed_Flag,TEMPERATURE,TEMPERATURE_Flag,GHI_original,GHI_original_Flag,GHI_Tilt_original,GHI_Tilt_original_Flag,DNI_original,DNI_original_Flag,DHI_original,DHI_original_Flag,NOTES
2001//3//19,78,06::16:00,18::21:16,12::18:26,7.764,16.582,4.208,3.137,4.781,9.332,1.857,3.137,2.969,3.137,2.351,3.137,19.642,4.748,66.83,2.5100000000000002,0.2675347222222222,1.41,8.26,19.44,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//3//20,79,06::14:37,18::22:48,12::18:08,7.836,16.604,2.549,3.138,2.52,9.331,0.046,3.132,0.08700000000000001,3.154,2.503,3.138,7.211,13.137,34.561,3.265,0.035763888888888894,0.4,7.36,16.39,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//3//21,80,06::12:34,18::23:54,12::17:50,7.908,16.756,4.9270000000000005,3.137,5.945,9.332,3.646,3.137,6.5600000000000005,3.137,1.281,3.137,25.626,3.968,79.831,2.467,0.2175,1.1,7.390000000000001,22.39,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//3//22,81,06::10:52,18::24:45,12::17:32,7.98,16.786,5.384,3.254,6.416,9.682,4.1290000000000004,3.259,7.174,3.424,1.2550000000000001,3.235,27.848,3.63,88.521,2.488,0.41177083333333336,4.3100000000000005,5.8100000000000005,23.06,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//3//23,82,06::09:27,18::25:46,12::17:14,8.051,16.809,5.327,3.137,6.341,9.332,4.313,3.137,7.198,3.137,1.0130000000000001,3.138,-6.106,0.,0.,100,0.5957291666666666,3.89,7.640000000000001,24.61,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//3//24,83,06::07:19,18::27:08,12::16:56,8.122,16.844,3.027,3.137,3.265,9.333,0.679,3.138,1.114,3.136,2.348,3.137,-6.063,0.,0.,100,1.9438541666666669,5.87,9.200000000000001,19.56,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//3//25,84,06::05:44,18::28:35,12::16:38,8.193,16.988,3.427,3.137,3.665,9.332,1.192,3.137,2.604,3.137,2.235,3.137,-6.024,0.,0.,100,0.5158680555555555,2.15,3.69,14.82,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//3//26,85,06::04:15,18::29:22,12::16:20,8.264,17.012,5.006,3.137,5.674,9.332,2.632,3.138,3.902,3.137,2.374,3.137,-6.118,0.,0.,100,0.3589930555555555,1.41,2.84,12.5,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//3//27,86,06::02:04,18::30:18,12::16:02,8.334,17.043,2.336,3.137,2.391,9.33,0.307,3.133,0.597,3.137,2.029,3.137,-6.11,0.,0.,100,0.13246527777777778,1.71,0.48,10.76,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//3//28,87,06::00:36,18::31:28,12::15:44,8.403,17.076,3.785,3.137,3.866,9.333,0.866,3.137,1.156,3.136,2.919,3.137,-6.0920000000000005,0.,0.,100,0.17243055555555553,1.3,6.640000000000001,15.42,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//3//29,88,05::59:05,18::32:59,12::15:26,8.473,17.101,6.0760000000000005,3.137,7.034,9.331,4.952,3.137,8.183,3.137,1.123,3.138,29.674,2.965,88.18,2.279,0.3002083333333333,1.57,5.4,18.44,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//3//30,89,05::56:51,18::34:00,12::15:08,8.542,17.241,6.244,3.137,7.2700000000000005,9.332,5.273,3.137,8.870000000000001,3.137,0.97,3.138,33.605000000000004,3.327,101.418,2.391,0.35954861111111114,2.02,1.54,18.28,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//3//31,90,05::55:28,18::34:51,12::14:50,8.61,17.277,5.348,3.137,6.087,9.333,3.604,3.137,5.4350000000000005,3.137,1.744,3.136,26.534,3.761,85.794,2.443,0.4351388888888889,1.59,3.88,19.27,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//4//1,91,05::53:55,18::35:53,12::14:32,8.679,17.302,5.096,3.137,5.559,9.332,2.253,3.136,4.0840000000000005,3.137,2.843,3.138,23.947,3.9570000000000003,80.098,2.39,0.539375,1.94,2.59,15.18,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//4//2,92,05::51:41,18::37:16,12::14:14,8.746,17.324,2.842,3.137,2.875,9.331,0.794,3.1350000000000002,1.121,3.138,2.049,3.136,11.002,7.378,43.692,3.277,0.3619444444444444,3.69,0.12,8.84,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//4//3,93,05::50:23,18::38:38,12::13:56,8.813,17.476,4.442,3.137,4.558,9.332,1.543,3.138,2.731,3.137,2.898,3.138,19.531,4.852,65.09100000000001,2.495,0.22697916666666668,1.44,-0.7000000000000001,8.76,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//4//4,94,05::48:48,18::39:26,12::13:39,8.88,17.502,6.719,3.137,7.68,9.332,5.7700000000000005,3.137,9.431000000000001,3.137,0.9480000000000001,3.138,36.391,3.035,108.31,2.367,0.3740277777777778,1.59,-2.56,13.790000000000001,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//4//5,95,05::46:34,18::40:22,12::13:22,8.947000000000001,17.521,5.93,3.137,6.623,9.333,3.726,3.137,6.196,3.137,2.204,3.137,29.357,3.624,94.151,2.423,0.2993055555555555,1.16,-1.48,15.860000000000001,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//4//6,96,05::45:19,18::41:33,12::13:05,9.012,17.56,1.451,3.136,1.276,9.329,0.001,3.8320000000000003,0.007,3.2520000000000002,1.449,3.138,0.85,104.72500000000001,17.672,5.503,0.16597222222222224,1.21,1.24,5.67,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//4//7,97,05::43:44,18::43:04,12::12:48,9.077,17.586000000000002,3.88,3.137,3.787,9.331,1.546,3.137,2.079,3.138,2.334,3.138,16.544,5.7540000000000004,56.975,2.91,0.29326388888888894,2.44,0.49,10.09,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//4//8,98,05::41:31,18::44:02,12::12:31,9.142,17.717,5.016,3.137,5.442,9.332,2.73,3.137,4.089,3.137,2.286,3.137,23.747,4.1770000000000005,77.022,2.582,0.4090972222222222,2.62,-0.92,13.32,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//4//9,99,05::40:19,18::44:54,12::12:15,9.206,17.756,6.059,3.137,6.702,9.332,4.248,3.137,6.140000000000001,3.137,1.812,3.136,30.368000000000002,3.5140000000000002,92.857,2.458,0.33041666666666664,2.09,-0.1,12.48,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//4//10,100,05::38:45,18::45:56,12::11:59,9.27,17.781,3.168,3.137,3.086,9.331,0.161,3.13,0.226,3.1350000000000002,3.008,3.137,10.835,8.743,44.957,2.963,0.09489583333333335,0.7000000000000001,0.11,10.83,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//4//11,101,05::36:35,18::47:21,12::11:43,9.333,17.8,4.611,3.137,4.751,9.333,2.0260000000000002,3.137,3.2520000000000002,3.137,2.585,3.137,20.061,5.1080000000000005,65.871,2.722,0.45298611111111114,2.46,3.5,10.96,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//4//12,102,05::35:22,18::48:41,12::11:28,9.395,17.951,4.077,3.137,4.063,9.333,0.214,3.13,0.327,3.1390000000000002,3.863,3.137,16.208000000000002,6.555,58.691,2.606,0.22458333333333336,1.49,0.04,11.36,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//4//13,103,05::33:52,18::49:28,12::11:12,9.456,17.974,4.032,3.137,4.007,9.333,0.594,3.137,0.834,3.136,3.438,3.137,16.915,6.066,60.124,2.746,0.2632291666666666,1.27,-0.16,9.21,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//4//14,104,05::31:45,18::50:25,12::10:57,9.518,17.995,6.361,3.137,6.941,9.332,3.484,3.137,5.008,3.137,2.8770000000000002,3.137,32.117,3.419,99.976,2.42,0.39722222222222225,1.83,-2.93,15.33,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//4//15,105,05::30:29,18::51:37,12::10:43,9.578,18.03,4.722,3.137,4.937,9.333,1.721,3.137,2.801,3.137,3.001,3.137,20.519000000000002,5.032,67.252,2.746,1.648611111111111,4.72,0.39,19.62,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//4//16,106,05::29:05,18::53:08,12::10:29,9.637,18.052,6.304,3.137,6.766,9.331,3.327,3.137,5.2250000000000005,3.137,2.977,3.137,30.443,3.5620000000000003,94.831,2.3930000000000002,2.833819444444445,5.47,9.22,20.68,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//4//17,107,05::27:03,18::54:05,12::10:15,9.697000000000001,18.19,5.711,3.137,6.101,9.332,2.6510000000000002,3.137,3.5700000000000003,3.137,3.06,3.137,27.261,3.976,85.541,2.432,0.45118055555555553,1.6,6.05,17.93,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//4//18,108,05::25:41,18::54:56,12::10:02,9.755,18.221,1.593,3.136,1.4040000000000001,9.33,0.,100,0.003,2.7520000000000002,1.592,3.138,1.688,54.186,19.86,5.596,0.054027777777777786,0.96,5.46,8.14,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//4//19,109,05::24:23,18::56:00,12::09:49,9.812,18.240000000000002,4.184,3.137,4.073,9.331,0.5680000000000001,3.136,0.748,3.1350000000000002,3.616,3.137,17.381,5.83,62.434000000000005,2.604,0.26694444444444443,2.18,4.17,12.5,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//4//20,110,05::22:30,18::57:26,12::09:36,9.870000000000001,18.272000000000002,5.726,3.137,6.0520000000000005,9.333,2.75,3.137,3.876,3.137,2.976,3.137,27.32,4.064,85.541,2.475,0.551736111111111,2.95,3.19,13.94,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//4//21,111,05::20:58,18::58:43,12::09:24,9.926,18.409,6.812,3.137,7.219,9.332,4.296,3.137,6.83,3.137,2.516,3.137,32.816,3.536,97.509,2.383,0.49302083333333335,1.8,4.23,15.57,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//4//22,112,05::19:47,18::59:31,12::09:12,9.981,18.425,5.319,3.137,5.5840000000000005,9.332,2.0380000000000003,3.138,2.771,3.137,3.2800000000000002,3.137,24.034,4.909,79.025,2.629,0.4175,1.6300000000000001,3.95,17.04,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//4//23,113,05::18:12,19::00:28,12::09:01,10.036,18.451,6.644,3.137,7.066,9.332,4.142,3.137,6.114,3.137,2.5020000000000002,3.137,31.396,3.626,96.763,2.404,0.3988541666666667,1.78,6.9,20.63,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//4//24,114,05::16:19,19::01:40,12::08:50,10.09,18.483,7.4,3.145,7.931,9.352,5.981,3.1430000000000002,9.317,3.152,1.419,3.152,34.898,3.1630000000000003,107.791,2.367,0.3707638888888889,1.6400000000000001,5.75,25.94,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//4//25,115,05::15:16,19::03:11,12::08:40,10.143,18.497,6.615,3.137,7.097,9.332,4.76,3.137,6.912,3.137,1.855,3.138,30.560000000000002,3.688,96.58800000000001,2.474,0.28420138888888885,1.4000000000000001,8.26,28.5,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//4//26,116,05::13:56,19::04:07,12::08:30,10.195,18.629,7.545,3.137,8.043000000000001,9.332,6.186,3.137,9.639,3.137,1.36,3.136,35.349000000000004,3.263,107.518,2.365,0.4538541666666666,1.57,10.86,26.78,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//4//27,117,05::12:05,19::04:59,12::08:21,10.247,18.652,6.602,3.137,6.973,9.332,4.251,3.137,6.255,3.137,2.351,3.137,30.229,3.634,96.736,2.446,0.5438541666666666,1.97,5.59,20.94,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//4//28,118,05::10:49,19::06:02,12::08:12,10.298,18.679000000000002,5.621,3.137,5.765,9.333,2.442,3.137,3.38,3.137,3.1790000000000003,3.137,25.831,4.5,81.007,2.61,0.606875,2.07,3.2800000000000002,12.290000000000001,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//4//29,119,05::09:42,19::07:28,12::08:04,10.348,18.695,5.881,3.137,6.112,9.332,2.254,3.137,3.327,3.137,3.6270000000000002,3.137,26.839000000000002,4.078,82.444,2.5460000000000003,0.36975694444444446,1.68,1.6,17.77,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//4//30,120,05::08:15,19::08:44,12::07:56,10.397,18.830000000000002,3.503,3.137,3.536,9.331,0.998,3.137,1.543,3.138,2.505,3.137,12.089,9.194,45.831,3.39,0.49156249999999996,1.97,7.73,20.86,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//5//1,121,05::06:26,19::09:31,12::07:49,10.445,18.837,7.2620000000000005,3.137,7.646,9.332,5.0040000000000004,3.137,6.609,3.137,2.258,3.137,35.569,3.144,106.126,2.4210000000000003,0.9573958333333334,2.42,5.11,13.620000000000001,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//5//2,122,05::05:30,19::10:27,12::07:42,10.493,18.872,8.075,3.137,8.423,9.332,7.0600000000000005,3.137,10.994,3.137,1.0150000000000001,3.1390000000000002,39.467,3.0060000000000002,116.721,2.35,0.558125,1.82,0.92,17.73,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//5//3,123,05::04:23,19::11:38,12::07:36,10.539,18.887,7.962,3.137,8.317,9.332,6.845,3.137,10.455,3.137,1.117,3.136,37.183,3.0500000000000003,112.409,2.382,0.7395486111111111,3.15,1.73,23.830000000000002,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//5//4,124,05::02:53,19::13:07,12::07:31,10.585,18.911,7.402,3.137,7.738,9.331,4.884,3.137,7.025,3.137,2.5180000000000002,3.137,33.95,3.342,105.253,2.423,0.5609375000000001,2.05,5.26,26.44,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//5//5,125,05::01:18,19::14:04,12::07:26,10.63,19.049,7.7620000000000005,3.137,8.123,9.332,5.792,3.137,8.078,3.137,1.97,3.137,37.334,3.181,111.149,2.435,0.5755555555555555,1.69,6.640000000000001,19.25,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//5//6,126,05::00:25,19::14:53,12::07:21,10.674,19.06,8.053,3.137,8.347,9.332,6.955,3.137,10.656,3.137,1.098,3.137,37.347,3.109,112.107,2.357,0.3182986111111111,1.62,2.83,24.39,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//5//7,127,04::59:23,19::15:53,12::07:17,10.718,19.074,8.129,3.137,8.42,9.332,7.03,3.137,10.733,3.137,1.099,3.136,36.808,3.185,110.92,2.369,0.4371180555555555,1.52,5.51,30.17,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//5//8,128,04::58:01,19::17:12,12::07:14,10.76,19.095,7.336,3.137,7.478,9.332,4.423,3.137,7.002,3.137,2.9130000000000003,3.137,32.209,3.6550000000000002,98.94800000000001,2.423,0.4452083333333333,2.12,8.13,28.61,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//5//9,129,04::56:26,19::18:36,12::07:11,10.801,19.098,7.323,3.137,7.535,9.331,4.327,3.137,6.134,3.137,2.996,3.137,33.128,3.67,100.456,2.454,0.4421875,1.84,6.88,25.5,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//5//10,130,04::55:38,19::19:20,12::07:09,10.842,19.242,8.16,3.137,8.394,9.332,6.658,3.137,10.004,3.137,1.502,3.137,36.955,3.18,111.519,2.391,0.4088541666666667,1.6300000000000001,5.01,28.78,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//5//11,131,04::54:44,19::20:11,12::07:08,10.882,19.253,7.382000000000001,3.137,7.63,9.332,5.625,3.137,8.053,3.137,1.758,3.137,32.336,3.5260000000000002,101.476,2.445,0.3170486111111111,1.6300000000000001,7.28,32.11,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//5//12,132,04::53:37,19::21:14,12::07:07,10.92,19.269000000000002,7.904,3.137,8.14,9.332,5.938,3.137,8.654,3.137,1.966,3.137,35.569,3.379,105.806,2.416,0.6240972222222223,2.32,10.68,28.28,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//5//13,133,04::52:11,19::22:37,12::07:06,10.958,19.286,7.565,3.137,7.795,9.332,4.828,3.137,6.543,3.137,2.737,3.137,34.693,3.43,105.07000000000001,2.422,0.5221874999999999,1.74,6.5,23.72,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//5//14,134,04::51:07,19::23:46,12::07:06,10.995000000000001,19.419,2.1350000000000002,3.137,2.062,9.334,0.001,2.452,0.005,2.851,2.134,3.137,4.287,21.145,26.907,4.287,0.11635416666666666,1.05,8.58,14.280000000000001,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//5//15,135,04::50:23,19::24:30,12::07:07,11.031,19.427,2.544,3.137,2.37,9.333,0.032,3.15,0.044,3.116,2.512,3.137,6.8180000000000005,15.811,33.322,3.859,0.09645833333333334,0.9,10.040000000000001,17.31,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//5//16,136,04::49:33,19::25:20,12::07:08,11.066,19.437,7.142,3.137,7.259,9.331,3.996,3.137,6.202,3.137,3.146,3.137,32.474000000000004,3.789,97.121,2.448,0.5213541666666666,1.47,7.5200000000000005,18.41,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//5//17,137,04::48:33,19::26:22,12::07:10,11.1,19.451,7.472,3.137,7.601,9.332,4.864,3.137,6.69,3.137,2.608,3.137,34.436,3.527,105.798,2.4250000000000003,0.4964583333333334,2.04,3.94,22.22,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//5//18,138,04::47:18,19::27:42,12::07:13,11.133000000000001,19.467,8.029,3.137,8.158,9.332,6.438,3.137,9.095,3.137,1.591,3.137,37.331,3.242,111.185,2.436,0.4209375,1.6300000000000001,5.3100000000000005,23.78,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//5//19,139,04::46:16,19::28:47,12::07:15,11.165000000000001,19.597,8.370000000000001,3.137,8.44,9.332,7.2780000000000005,3.137,11.084,3.137,1.092,3.138,37.746,3.184,113.44500000000001,2.378,0.577951388888889,1.8800000000000001,7.37,27.67,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//5//20,140,04::45:40,19::29:28,12::07:19,11.196,19.603,8.374,3.137,8.413,9.332,7.58,3.137,11.636000000000001,3.137,0.794,3.138,37.848,3.141,112.727,2.368,0.48625000000000007,1.82,8.77,28.060000000000002,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//5//21,141,04::45:01,19::30:15,12::07:23,11.227,19.609,8.549,3.137,8.584,9.331,7.773000000000001,3.137,11.964,3.137,0.776,3.138,37.962,3.124,113.36500000000001,2.368,0.8608333333333333,4.17,9.06,33.28,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//5//22,142,04::44:17,19::31:11,12::07:27,11.256,19.618000000000002,8.471,3.137,8.535,9.332,7.5680000000000005,3.137,11.597,3.137,0.903,3.137,35.575,3.265,108.294,2.378,0.5261111111111111,2.14,15.93,36.83,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//5//23,143,04::43:26,19::32:24,12::07:33,11.284,19.629,8.327,3.137,8.359,9.332,7.304,3.137,10.999,3.137,1.0230000000000001,3.138,35.805,3.273,108.57600000000001,2.386,0.39166666666666666,1.55,13.83,33.67,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//5//24,144,04::42:24,19::33:35,12::07:38,11.312,19.643,7.937,3.137,7.894,9.332,6.18,3.137,9.406,3.137,1.758,3.137,34.08,3.547,104.019,2.407,0.45569444444444446,1.79,13.02,31.560000000000002,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//5//25,145,04::41:30,19::34:13,12::07:44,11.338000000000001,19.747,7.856,3.137,7.882000000000001,9.332,4.877,3.137,6.856,3.137,2.979,3.137,34.084,3.599,103.793,2.452,0.4446527777777778,1.61,13.200000000000001,31.720000000000002,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//5//26,146,04::40:59,19::34:53,12::07:51,11.363,19.773,7.646,3.137,7.795,9.332,5.939,3.137,7.6690000000000005,3.137,1.707,3.137,33.831,3.636,103.67,2.494,0.36607638888888894,1.82,15.36,31.28,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//5//27,147,04::40:31,19::35:39,12::07:58,11.387,19.777,6.972,3.137,6.801,9.332,3.061,3.137,5.059,3.137,3.911,3.137,29.17,4.158,91.20400000000001,2.479,0.5205208333333333,2.23,9.4,22.61,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//5//28,148,04::40:02,19::36:35,12::08:05,11.411,19.781,7.993,3.137,7.938,9.331,5.24,3.137,7.595,3.137,2.754,3.137,35.548,3.4530000000000003,108.625,2.412,0.6528125,1.96,5.79,21.39,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//5//29,149,04::39:32,19::37:43,12::08:13,11.433,19.785,8.649000000000001,3.137,8.526,9.332,7.329,3.137,11.205,3.137,1.321,3.136,38.423,3.13,113.83800000000001,2.384,0.4926041666666667,1.83,5.92,23.330000000000002,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//5//30,150,04::38:59,19::38:41,12::08:22,11.454,19.901,8.533,3.137,8.425,9.332,7.223,3.137,11.120000000000001,3.137,1.31,3.137,36.531,3.233,110.534,2.388,0.3619097222222222,1.44,6.84,31.,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//5//31,151,04::38:24,19::39:14,12::08:30,11.474,19.908,8.614,3.137,8.545,9.332,7.6160000000000005,3.137,11.578,3.137,0.998,3.137,35.462,3.345,108.163,2.383,0.6417013888888888,3.56,10.870000000000001,37.11,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//6//1,152,04::37:46,19::39:48,12::08:40,11.494,19.916,7.174,3.137,7.111,9.332,4.599,3.137,6.72,3.137,2.575,3.137,30.444,4.079,94.438,2.528,0.8205555555555555,2.61,10.69,23.28,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//6//2,153,04::37:09,19::40:27,12::08:49,11.512,19.916,7.607,3.137,7.678,9.332,5.672,3.137,7.2,3.137,1.935,3.137,34.422000000000004,3.383,106.74000000000001,2.449,1.004201388888889,2.44,7.05,17.75,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//6//3,154,04::36:38,19::41:11,12::08:59,11.529,19.91,8.83,3.137,8.766,9.332,6.6450000000000005,3.137,9.428,3.137,2.185,3.137,39.588,3.214,113.022,2.398,0.6220833333333334,1.98,5.99,17.81,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//6//4,155,04::36:15,19::42:03,12::09:09,11.545,19.932000000000002,6.949,3.137,6.851,9.332,4.474,3.137,6.671,3.137,2.475,3.137,29.392,4.021,94.039,2.477,0.4944097222222222,1.77,2.2800000000000002,21.330000000000002,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//6//5,156,04::36:01,19::42:58,12::09:20,11.56,19.932000000000002,4.721,3.137,4.587,9.333,0.9400000000000001,3.138,1.092,3.136,3.781,3.137,18.729,5.952,63.256,2.6430000000000002,0.3639583333333334,1.7,7.42,17.64,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//6//6,157,04::35:48,19::43:44,12::09:31,11.574,20.042,8.293000000000001,3.137,8.055,9.332,5.087,3.137,8.352,3.137,3.206,3.137,36.124,3.4090000000000003,107.94200000000001,2.426,0.4308680555555556,1.8,5.78,24.67,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//6//7,158,04::35:37,19::44:09,12::09:42,11.588000000000001,20.041,8.624,3.137,8.545,9.332,7.562,3.137,11.138,3.137,1.062,3.136,38.274,3.1550000000000002,114.693,2.3850000000000002,0.4132986111111111,1.5,9.8,28.44,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//6//8,159,04::35:26,19::44:35,12::09:54,11.6,20.04,8.397,3.137,8.339,9.333,6.166,3.137,8.638,3.137,2.231,3.137,37.218,3.432,109.245,2.449,0.5442013888888889,1.9100000000000001,11.93,27.67,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//6//9,160,04::35:17,19::45:03,12::10:05,11.611,20.038,8.182,3.137,8.092,9.332,5.604,3.137,8.065,3.137,2.577,3.138,36.773,3.295,109.45100000000001,2.394,0.5885069444444445,1.9100000000000001,13.450000000000001,25.060000000000002,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//6//10,161,04::35:09,19::45:32,12::10:17,11.621,20.037,6.113,3.137,5.707,9.331,2.378,3.137,4.958,3.137,3.735,3.137,23.75,5.158,76.458,2.56,0.4638194444444445,1.53,7.86,22.78,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//6//11,162,04::35:03,19::46:04,12::10:30,11.629,20.035,4.365,3.137,4.274,9.331,0.516,3.138,0.588,3.136,3.849,3.137,16.549,7.168,58.957,3.0260000000000002,0.2693055555555555,1.61,11.22,21.67,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//6//12,163,04::34:58,19::46:37,12::10:42,11.637,20.032,8.839,3.137,8.718,9.332,7.5600000000000005,3.137,10.871,3.137,1.278,3.138,40.886,3.1430000000000002,120.488,2.399,0.8811111111111111,2.1,8.06,20.54,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//6//13,164,04::34:55,19::47:15,12::10:54,11.644,20.029,8.991,3.137,8.786,9.332,8.108,3.137,12.3,3.137,0.884,3.136,40.077,3.0580000000000003,118.932,2.359,0.4829513888888889,1.6500000000000001,4.07,25.67,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//6//14,165,04::34:53,19::47:50,12::11:07,11.65,20.026,8.878,3.137,8.68,9.332,8.048,3.137,12.234,3.137,0.8300000000000001,3.138,39.365,3.084,117.596,2.357,0.6139930555555556,1.96,7.71,27.17,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//6//15,166,04::34:54,19::48:20,12::11:20,11.655,20.022000000000002,8.846,3.137,8.637,9.332,7.946,3.137,12.137,3.137,0.9,3.136,39.097,3.119,117.009,2.363,0.5260763888888889,1.6500000000000001,6.63,27.39,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//6//16,167,04::34:56,19::48:44,12::11:33,11.658,20.128,8.64,3.137,8.448,9.332,6.964,3.137,10.639,3.137,1.676,3.137,37.85,3.161,114.125,2.3770000000000002,0.5010416666666667,2.18,6.98,27.11,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//6//17,168,04::35:00,19::48:57,12::11:46,11.661,20.123,8.774000000000001,3.137,8.587,9.331,7.606,3.137,11.292,3.137,1.169,3.136,38.844,3.145,117.218,2.353,0.6290277777777779,2.1,6.140000000000001,25.61,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//6//18,169,04::35:05,19::49:10,12::11:59,11.662,20.118000000000002,8.627,3.137,8.406,9.331,6.881,3.137,10.342,3.137,1.746,3.137,37.576,3.239,112.471,2.386,0.5049652777777778,1.6300000000000001,6.63,27.17,0.,0.,0.,0.,0.,0.,0.,0.,-
2001//6//19,170,04::35:12,19::49:22,12::12:12,11.663,20.112000000000002,8.458,3.137,8.339,9.332,6.695,3.137,9.652000000000001,3.137,1.7630000000000001,3.137,36.858000000000004,3.261,111.38,2.423,0.42798611111111107,1.49,7.88,29.89,0.,0.,0.,0.,0.,0.,0.,0.,-
