Station ID Number:,94040,-,-.1,-.2,-.3,Type of Measurement:,GHI,GHI_Flag,GHI_Tilt,GHI_Tilt_Flag,DrHI_Calc,DrHI_Calc_Flag,DNI,DNI_Flag,DHI,DHI_Flag,PV_Power,PV_Power_Flag,PV_Power.1,PV_Power_Flag.1,Wind_Speed,Wind_Speed_Flag,TEMPERATURE,TEMPERATURE_Flag,GHI_original,GHI_original_Flag,GHI_Tilt_original,GHI_Tilt_original_Flag,DNI_original,DNI_original_Flag,DHI_original,DHI_original_Flag,NOTES
2004//3//19,79,06::15:40,18::21:39,12::18:21,7.782,16.582,5.192,3.154,6.138,9.377,3.458,3.137,5.8340000000000005,3.137,1.733,3.19,25.391000000000002,3.934,80.256,2.469,0.29052083333333334,1.32,3.36,15.84,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//3//20,80,06::14:10,18::23:12,12::18:03,7.853,16.607,5.376,3.169,6.472,9.483,3.793,3.1590000000000003,6.525,3.198,1.583,3.194,26.184,3.899,84.244,2.443,0.20104166666666667,0.9400000000000001,1.2,22.39,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//3//21,81,06::11:57,18::24:07,12::17:45,7.926,16.751,5.168,3.16,6.014,9.393,3.119,3.137,4.923,3.137,2.05,3.194,24.451,4.109,79.769,2.464,0.3309375,1.74,8.08,24.11,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//3//22,82,06::10:31,18::25:00,12::17:27,7.997,16.786,5.016,3.164,5.882000000000001,9.479000000000001,3.0060000000000002,3.16,5.175,3.198,2.0100000000000002,3.17,23.445,4.284,77.411,2.44,0.3497916666666667,1.43,6.83,22.,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//3//23,83,06::08:58,18::26:06,12::17:09,8.068,16.812,5.083,3.152,6.01,9.372,3.3930000000000002,3.137,5.824,3.137,1.69,3.181,24.385,4.064,76.56700000000001,2.493,0.5083680555555555,1.58,5.82,18.46,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//3//24,84,06::06:42,18::27:35,12::16:51,8.139,16.836000000000002,3.59,3.164,3.864,9.409,0.603,3.1350000000000002,0.896,3.1390000000000002,2.987,3.17,13.648,7.3100000000000005,51.256,2.7520000000000002,0.6369791666666667,2.2600000000000002,4.82,13.290000000000001,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//3//25,85,06::05:22,18::28:47,12::16:33,8.21,16.989,2.219,3.1710000000000003,2.263,9.431000000000001,0.073,3.128,0.339,3.1350000000000002,2.146,3.172,5.363,15.532,29.276,3.716,1.4404166666666667,4.8,2.09,10.34,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//3//26,86,06::03:45,18::29:36,12::16:15,8.28,17.016000000000002,3.236,3.178,3.461,9.441,0.355,3.142,0.6880000000000001,3.149,2.8810000000000002,3.182,12.012,8.296,46.82,2.912,1.5185069444444443,4.8,1.19,11.13,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//3//27,87,06::01:28,18::30:35,12::15:57,8.35,17.035,5.28,3.162,6.041,9.397,3.132,3.137,5.321,3.137,2.148,3.198,25.559,4.216,76.581,2.529,0.3632638888888889,1.22,3.92,15.41,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//3//28,88,06::00:14,18::31:51,12::15:39,8.42,17.077,6.34,3.169,7.556,9.454,5.432,3.162,9.465,3.19,0.908,3.21,33.167,3.213,100.128,2.382,1.185173611111111,4.78,0.66,24.39,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//3//29,89,05::58:33,18::33:23,12::15:21,8.489,17.105,4.3870000000000005,3.203,4.805,9.544,1.7570000000000001,3.207,3.658,3.2560000000000002,2.63,3.2,17.865000000000002,6.0200000000000005,58.595,2.626,2.34125,5.24,10.25,26.5,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//3//30,90,05::56:22,18::34:13,12::15:03,8.558,17.259,2.594,3.137,2.711,9.333,0.317,3.1350000000000002,0.47700000000000004,3.136,2.278,3.136,7.295,8.627,35.22,3.31,0.39770833333333333,1.5,3.29,10.76,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//3//31,91,05::55:06,18::35:06,12::14:45,8.627,17.278,4.571,3.137,5.056,9.332,2.0300000000000002,3.137,3.263,3.137,2.541,3.137,20.435,5.119,66.744,2.648,0.35170138888888886,1.59,2.24,11.98,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//4//1,92,05::53:22,18::36:13,12::14:27,8.695,17.307,6.772,3.1830000000000003,7.933,9.485,5.836,3.173,10.085,3.257,0.936,3.246,33.832,3.149,105.437,2.362,0.4431944444444445,1.97,-1.08,14.67,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//4//2,93,05::51:16,18::37:42,12::14:09,8.762,17.344,6.694,3.137,7.872,9.332,5.88,3.137,10.238,3.137,0.8140000000000001,3.137,34.773,3.119,105.35600000000001,2.37,1.7924305555555557,6.8,-0.67,21.17,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//4//3,94,05::50:00,18::38:51,12::13:52,8.829,17.477,6.5200000000000005,3.137,7.548,9.331,5.485,3.137,9.195,3.137,1.035,3.138,32.097,3.289,98.822,2.402,0.4034027777777778,1.47,5.33,22.830000000000002,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//4//4,95,05::48:14,18::39:40,12::13:34,8.896,17.507,5.946,3.137,6.8260000000000005,9.332,4.314,3.137,6.543,3.137,1.6320000000000001,3.137,29.022000000000002,3.69,91.181,2.434,0.4594791666666666,1.69,5.43,21.17,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//4//5,96,05::46:13,18::40:39,12::13:17,8.962,17.543,2.648,3.137,2.608,9.332,0.006,3.1910000000000003,0.012,3.196,2.642,3.137,7.032,13.588000000000001,33.94,3.402,0.4942361111111111,1.49,9.08,13.950000000000001,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//4//6,97,05::44:56,18::41:57,12::13:00,9.028,17.561,4.968,3.137,5.5280000000000005,9.332,2.586,3.138,3.844,3.137,2.382,3.137,22.901,4.363,72.356,2.586,0.4486805555555555,1.6500000000000001,6.94,16.68,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//4//7,98,05::43:11,18::43:28,12::12:43,9.093,17.591,6.149,3.137,6.822,9.333,3.6790000000000003,3.137,6.415,3.137,2.47,3.137,28.823,3.6390000000000002,90.112,2.419,0.4540972222222223,1.6,3.8200000000000003,19.67,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//4//8,99,05::41:12,18::44:16,12::12:27,9.157,17.739,6.598,3.137,7.5120000000000005,9.331,5.502,3.137,8.533,3.137,1.096,3.138,33.042,3.173,98.83800000000001,2.458,0.45510416666666664,1.9100000000000001,4.44,21.17,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//4//9,100,05::39:56,18::45:09,12::12:11,9.221,17.757,6.974,3.17,7.898000000000001,9.413,5.958,3.162,9.951,3.243,1.016,3.217,33.289,3.209,101.425,2.395,0.4084375,1.96,3.63,24.44,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//4//10,101,05::38:12,18::46:16,12::11:55,9.284,17.786,7.198,3.137,8.096,9.332,5.394,3.137,9.049,3.137,1.805,3.137,33.792,3.245,102.563,2.4090000000000003,1.4765277777777779,4.42,5.6000000000000005,26.11,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//4//11,102,05::36:14,18::47:46,12::11:39,9.347,17.821,6.708,3.137,7.468,9.332,4.702,3.137,7.331,3.137,2.0060000000000002,3.137,30.398,3.5020000000000002,96.619,2.4130000000000003,0.866111111111111,3.75,9.59,28.22,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//4//12,103,05::35:00,18::48:53,12::11:23,9.409,17.952,6.001,3.137,6.695,9.333,3.8240000000000003,3.137,5.565,3.137,2.177,3.137,27.900000000000002,3.529,87.72500000000001,2.444,0.5492361111111111,1.95,6.13,20.36,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//4//13,104,05::33:21,18::49:43,12::11:08,9.471,17.979,5.672,3.137,6.2,9.332,2.822,3.137,4.444,3.137,2.849,3.138,-5.9510000000000005,0.,79.47500000000001,2.528,0.546875,2.7600000000000002,6.48,17.27,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//4//14,105,05::31:19,18::50:42,12::10:54,9.532,18.014,5.0200000000000005,3.137,5.404,9.332,2.076,3.137,3.001,3.137,2.944,3.137,9.661,5.672,68.953,2.496,0.6215972222222222,4.34,2.2600000000000002,18.75,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//4//15,106,05::30:09,18::52:01,12::10:39,9.592,18.031,3.6390000000000002,3.137,3.761,9.331,0.371,3.14,0.654,3.136,3.2680000000000002,3.137,13.356,8.439,49.967,2.942,0.36409722222222224,2.0300000000000002,1.97,11.66,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//4//16,107,05::28:36,18::53:32,12::10:25,9.651,18.055,3.653,3.137,3.839,9.333,0.648,3.137,1.091,3.137,3.005,3.137,14.218,7.473,50.888,2.912,0.47534722222222214,2.88,4.5200000000000005,12.91,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//4//17,108,05::26:30,18::54:18,12::10:11,9.71,18.183,4.775,3.137,5.007,9.332,1.659,3.138,2.5100000000000002,3.137,3.115,3.137,20.399,5.556,66.853,2.691,0.43770833333333337,3.2,4.11,14.55,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//4//18,109,05::25:22,18::55:12,12::09:58,9.768,18.221,3.2920000000000003,3.137,3.306,9.331,0.097,3.138,0.19,3.145,3.1950000000000003,3.137,10.945,10.073,44.581,3.1430000000000002,0.5171180555555557,2.65,2.59,11.89,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//4//19,110,05::23:57,18::56:20,12::09:45,9.826,18.242,4.316,3.137,4.457,9.332,0.889,3.1350000000000002,1.622,3.138,3.427,3.137,16.853,6.719,58.267,2.798,1.6955208333333331,4.48,3.13,13.89,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//4//20,111,05::21:58,18::57:51,12::09:33,9.883000000000001,18.265,2.732,3.137,2.6630000000000003,9.331,0.09,3.153,0.14200000000000002,3.145,2.642,3.136,8.131,12.354000000000001,36.679,3.36,0.20291666666666666,1.59,5.01,13.13,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//4//21,112,05::20:40,18::58:56,12::09:21,9.938,18.409,3.5260000000000002,3.137,3.512,9.332,0.612,3.137,1.212,3.136,2.914,3.137,12.958,8.823,47.096000000000004,3.02,0.6433680555555557,2.4,4.48,11.47,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//4//22,113,05::19:25,18::59:45,12::09:09,9.994,18.427,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.3303125,1.3900000000000001,0.84,18.39,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//4//23,114,05::17:37,19::00:46,12::08:58,10.048,18.457,5.772,3.137,6.019,9.331,2.501,3.137,3.613,3.137,3.271,3.137,25.182000000000002,4.635,81.455,2.524,0.5553125,1.69,3.54,19.07,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//4//24,115,05::16:03,19::02:05,12::08:48,10.102,18.482,7.173,3.137,7.746,9.332,5.668,3.137,8.198,3.137,1.5050000000000001,3.138,34.506,3.205,103.303,2.442,0.40670138888888885,1.72,2.77,22.,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//4//25,116,05::14:57,19::03:34,12::08:38,10.155,18.497,7.541,3.1830000000000003,8.063,9.403,6.04,3.165,9.371,3.239,1.5,3.259,34.569,3.2720000000000002,103.372,2.4010000000000002,0.40552083333333333,1.83,4.5,28.44,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//4//26,117,05::13:30,19::04:20,12::08:28,10.207,18.632,7.486,3.169,7.981,9.431000000000001,5.95,3.1710000000000003,9.136000000000001,3.162,1.5350000000000001,3.1630000000000003,33.742,3.366,101.84100000000001,2.428,0.3063194444444444,1.21,8.09,30.5,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//4//27,118,05::11:35,19::05:15,12::08:19,10.259,18.645,7.542,3.137,7.992,9.332,6.049,3.137,9.248,3.137,1.493,3.137,34.304,3.323,103.644,2.402,0.6905902777777779,1.96,10.26,27.94,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//4//28,119,05::10:32,19::06:22,12::08:10,10.309000000000001,18.679000000000002,7.974,3.137,8.462,9.332,6.812,3.137,10.553,3.137,1.162,3.138,37.704,3.088,111.83500000000001,2.3770000000000002,0.7767361111111111,2.1,4.39,19.16,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//4//29,120,05::09:21,19::07:52,12::08:02,10.359,18.696,8.071,3.137,8.521,9.332,6.958,3.137,10.925,3.137,1.113,3.136,36.832,3.084,108.685,2.374,1.0196527777777777,3.86,6.86,25.28,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//4//30,121,05::07:44,19::08:56,12::07:54,10.408,18.835,7.857,3.137,8.255,9.332,6.338,3.137,9.689,3.137,1.5190000000000001,3.137,35.258,3.262,106.348,2.404,0.40010416666666665,1.56,5.3,27.94,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//5//1,122,05::06:11,19::09:45,12::07:47,10.456,18.86,7.415,3.137,7.735,9.332,5.139,3.137,7.8260000000000005,3.137,2.2760000000000002,3.137,32.645,3.588,99.81400000000001,2.4290000000000003,0.3613194444444445,1.69,7.930000000000001,27.28,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//5//2,123,05::05:13,19::10:44,12::07:41,10.504,18.872,7.917,3.137,8.259,9.332,7.038,3.137,11.005,3.137,0.879,3.1350000000000002,35.435,3.189,106.49000000000001,2.375,0.3753819444444444,1.73,8.16,27.67,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//5//3,124,05::04:02,19::12:02,12::07:35,10.55,18.889,7.867,3.137,8.182,9.332,6.92,3.137,10.766,3.137,0.9470000000000001,3.1350000000000002,35.008,3.198,105.149,2.384,0.4264930555555555,1.6,8.84,27.11,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//5//4,125,05::02:23,19::13:30,12::07:30,10.596,18.914,7.332,3.137,7.651,9.333,5.587,3.137,8.173,3.137,1.745,3.137,33.445,3.479,103.55,2.447,0.7023611111111111,1.85,7.43,20.740000000000002,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//5//5,126,05::01:05,19::14:17,12::07:25,10.64,19.048000000000002,7.548,3.168,7.994,9.428,5.422,3.173,7.713,3.166,2.126,3.157,34.435,3.45,101.914,2.432,0.5606597222222222,1.76,9.23,19.88,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//5//6,127,05::00:10,19::15:09,12::07:20,10.684000000000001,19.059,4.431,3.137,4.591,9.331,0.977,3.138,1.238,3.137,3.454,3.137,16.668,6.58,58.979,2.848,0.3176388888888889,1.9100000000000001,4.68,21.39,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//5//7,128,04::59:03,19::16:12,12::07:17,10.727,19.075,3.407,3.137,3.398,9.331,0.405,3.138,0.765,3.1350000000000002,3.0020000000000002,3.137,10.658,10.498,43.355000000000004,3.24,0.3612847222222222,2.22,5.46,15.99,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//5//8,129,04::57:32,19::17:38,12::07:14,10.77,19.1,5.738,3.137,5.926,9.332,2.319,3.137,3.265,3.137,3.419,3.137,24.55,4.705,76.286,2.582,0.330625,1.58,8.01,17.76,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//5//9,130,04::56:13,19::18:48,12::07:11,10.811,19.232,3.18,3.137,3.107,9.333,0.007,2.972,0.018000000000000002,3.11,3.174,3.137,9.558,10.766,40.886,2.94,0.4312152777777778,1.81,7.82,14.120000000000001,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//5//10,131,04::55:24,19::19:34,12::07:09,10.851,19.241,4.4110000000000005,3.137,4.529,9.333,1.563,3.137,1.849,3.138,2.848,3.137,17.919,6.029,59.965,3.011,0.7629861111111111,2.7,6.79,14.08,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//5//11,132,04::54:27,19::20:27,12::07:08,10.89,19.254,6.251,3.137,6.3870000000000005,9.332,2.706,3.137,3.706,3.137,3.545,3.137,27.594,4.079,83.487,2.661,0.5885763888888889,1.71,6.0200000000000005,14.86,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//5//12,133,04::53:16,19::21:34,12::07:07,10.929,19.271,8.454,3.232,8.696,9.446,7.424,3.227,11.238,3.297,1.03,3.269,38.633,3.087,113.73,2.406,0.42055555555555557,1.62,4.7700000000000005,19.68,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//5//13,134,04::51:50,19::22:59,12::07:07,10.967,19.28,8.211,3.137,8.418000000000001,9.332,6.633,3.137,10.247,3.137,1.578,3.136,36.973,3.218,110.154,2.38,0.5147916666666666,1.52,4.0200000000000005,23.56,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//5//14,135,04::50:56,19::23:58,12::07:07,11.003,19.418,7.9830000000000005,3.137,8.117,9.331,5.737,3.137,9.108,3.137,2.245,3.138,35.274,3.368,105.267,2.402,0.4129861111111111,1.45,7.0600000000000005,23.830000000000002,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//5//15,136,04::50:10,19::24:43,12::07:08,11.039,19.426000000000002,5.355,3.137,5.425,9.332,2.108,3.137,3.0700000000000003,3.137,3.247,3.137,21.887,5.228,68.159,2.59,0.6068402777777778,2.31,10.6,20.06,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//5//16,137,04::49:18,19::25:36,12::07:09,11.074,19.437,7.593,3.137,7.799,9.332,4.749,3.137,6.68,3.137,2.843,3.137,34.231,3.681,102.77,2.439,0.49631944444444454,1.7,8.18,21.07,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//5//17,138,04::48:15,19::26:42,12::07:11,11.108,19.453,4.236,3.137,4.252,9.333,1.288,3.138,1.743,3.137,2.947,3.137,15.813,5.955,55.989000000000004,2.806,0.29093749999999996,2.35,8.19,18.01,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//5//18,139,04::47:00,19::28:03,12::07:14,11.14,19.462,1.725,3.137,1.627,9.335,0.,100,0.001,2.269,1.725,3.137,2.206,40.352000000000004,20.701,5.652,0.12927083333333333,0.75,8.42,11.870000000000001,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//5//19,140,04::46:07,19::28:58,12::07:17,11.172,19.596,7.915,3.137,8.068,9.332,5.816,3.137,7.658,3.137,2.099,3.137,36.179,3.373,107.797,2.461,0.4684027777777777,1.6600000000000001,8.19,20.84,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//5//20,141,04::45:30,19::29:41,12::07:20,11.203,19.602,6.803,3.137,6.8660000000000005,9.333,3.9130000000000003,3.137,5.465,3.137,2.89,3.137,29.255,4.199,90.742,2.54,0.31506944444444446,2.41,6.68,22.44,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//5//21,142,04::44:50,19::30:30,12::07:24,11.233,19.609,8.295,3.137,8.451,9.332,6.521,3.137,9.327,3.137,1.774,3.136,37.439,3.1750000000000003,111.736,2.371,0.6438194444444445,1.81,8.05,22.5,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//5//22,143,04::44:04,19::31:29,12::07:29,11.262,19.618000000000002,6.958,3.137,6.944,9.332,3.615,3.137,5.793,3.137,3.343,3.137,30.065,4.174,87.14,2.5020000000000002,0.9119097222222222,2.36,10.03,18.34,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//5//23,144,04::43:11,19::32:45,12::07:34,11.290000000000001,19.631,8.209,3.137,8.362,9.331,6.964,3.137,9.766,3.137,1.246,3.137,37.618,3.068,109.983,2.466,0.505625,1.84,6.74,18.94,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//5//24,145,04::42:10,19::33:46,12::07:40,11.317,19.75,8.99,3.164,9.006,9.415000000000001,7.675,3.165,11.714,3.158,1.315,3.156,39.519,3.068,116.634,2.3890000000000002,0.5304861111111111,1.74,4.49,25.39,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//5//25,146,04::41:19,19::34:23,12::07:46,11.343,19.742,8.620000000000001,3.137,8.621,9.332,7.5600000000000005,3.137,11.549,3.137,1.06,3.137,37.791000000000004,3.214,112.339,2.375,0.5259027777777778,1.68,7.58,26.39,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//5//26,147,04::40:52,19::35:05,12::07:53,11.369,19.772000000000002,6.742,3.137,6.877,9.333,4.952,3.137,6.369,3.137,1.7910000000000001,3.137,28.893,4.192,91.148,2.573,0.49996527777777783,2.34,11.5,26.,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//5//27,148,04::40:24,19::35:54,12::08:00,11.393,19.775000000000002,2.398,3.138,2.328,9.333,0.065,3.1510000000000002,0.166,3.144,2.333,3.137,5.526,16.848,29.588,4.275,0.30170138888888887,1.46,11.1,17.54,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//5//28,149,04::39:54,19::36:53,12::08:08,11.416,19.779,4.359,3.137,4.203,9.331,1.326,3.137,2.584,3.138,3.033,3.137,15.557,7.533,52.730000000000004,3.004,0.7137152777777778,2.92,7.99,15.76,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//5//29,150,04::39:24,19::38:00,12::08:16,11.438,19.784,8.248,3.137,8.348,9.332,5.937,3.137,7.968,3.137,2.311,3.137,37.254,3.362,107.419,2.464,0.4213541666666667,1.59,7.04,18.46,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//5//30,151,04::38:50,19::38:50,12::08:24,11.459,19.901,8.741,3.137,8.685,9.333,7.814,3.137,11.956,3.137,0.927,3.136,38.969,3.097,115.41,2.376,0.5455208333333333,1.74,5.09,23.17,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//5//31,152,04::38:15,19::39:23,12::08:33,11.479000000000001,19.908,8.685,3.137,8.682,9.332,7.662,3.137,11.132,3.137,1.0230000000000001,3.137,38.558,3.156,114.164,2.407,0.5157291666666668,1.81,9.76,25.,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//6//1,153,04::37:35,19::39:59,12::08:42,11.498000000000001,19.917,8.653,3.137,8.59,9.332,7.6160000000000005,3.137,11.408,3.137,1.037,3.137,38.338,3.168,113.583,2.3850000000000002,0.5462847222222221,1.68,7.51,25.89,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//6//2,154,04::37:01,19::40:39,12::08:52,11.516,19.913,8.427,3.137,8.424,9.332,7.0280000000000005,3.137,10.061,3.137,1.399,3.137,37.192,3.309,111.632,2.384,0.4772916666666666,1.62,8.67,27.61,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//6//3,155,04::36:31,19::41:25,12::09:02,11.533,19.907,8.237,3.137,8.191,9.333,6.413,3.137,9.476,3.137,1.824,3.137,35.59,3.364,106.846,2.4090000000000003,0.44940972222222225,1.83,10.540000000000001,29.39,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//6//4,156,04::36:11,19::42:20,12::09:13,11.549,19.93,8.521,3.137,8.421,9.332,7.226,3.137,10.843,3.137,1.294,3.138,36.398,3.351,108.72500000000001,2.395,0.5344097222222222,1.6600000000000001,11.38,30.72,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//6//5,157,04::35:58,19::43:13,12::09:23,11.563,19.93,7.7170000000000005,3.137,7.694,9.332,5.303,3.137,7.945,3.137,2.414,3.137,33.105000000000004,3.731,97.794,2.456,0.7979861111111111,2.36,10.42,23.67,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//6//6,158,04::35:45,19::43:51,12::09:34,11.577,20.04,5.839,3.137,5.902,9.332,2.235,3.138,2.806,3.137,3.603,3.137,23.733,5.2330000000000005,73.574,2.691,0.5988194444444445,2.52,9.31,21.61,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//6//7,159,04::35:34,19::44:16,12::09:46,11.59,20.039,4.816,3.137,4.886,9.333,2.1510000000000002,3.137,2.871,3.137,2.665,3.137,18.803,5.79,61.654,2.888,0.45545138888888886,3.22,7.58,16.67,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//6//8,160,04::35:24,19::44:43,12::09:57,11.602,20.038,4.328,3.137,4.313,9.333,0.597,3.136,0.773,3.1350000000000002,3.731,3.137,16.529,7.064,57.35,2.824,0.44534722222222217,1.6300000000000001,7.47,14.58,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//6//9,161,04::35:15,19::45:11,12::10:09,11.613,20.037,4.806,3.137,4.735,9.331,0.71,3.137,0.855,3.136,4.097,3.137,18.626,6.162,63.214,2.7880000000000003,0.5895138888888889,2.22,9.540000000000001,18.48,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//6//10,162,04::35:07,19::45:41,12::10:21,11.622,20.035,7.668,3.137,7.835,9.332,5.228,3.137,6.281,3.137,2.44,3.137,34.589,3.66,102.033,2.539,0.7468750000000001,1.78,11.5,20.46,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//6//11,163,04::35:02,19::46:13,12::10:33,11.631,20.033,8.335,3.137,8.229000000000001,9.332,5.6530000000000005,3.137,8.385,3.137,2.682,3.137,36.676,3.309,109.303,2.43,0.7485069444444444,1.92,9.34,20.07,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//6//12,164,04::34:57,19::46:48,12::10:46,11.639000000000001,20.03,5.948,3.137,5.854,9.332,1.6320000000000001,3.138,2.176,3.137,4.316,3.137,24.201,5.202,78.878,2.541,0.3783680555555555,1.55,6.86,22.06,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//6//13,165,04::34:55,19::47:26,12::10:58,11.645,20.027,9.029,3.137,8.938,9.332,7.805000000000001,3.137,11.651,3.137,1.224,3.137,39.38,3.174,114.985,2.3770000000000002,0.7834027777777778,1.96,12.52,24.39,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//6//14,166,04::34:54,19::47:59,12::11:11,11.651,20.024,8.948,3.137,8.839,9.332,7.849,3.137,11.48,3.137,1.099,3.136,39.18,3.093,115.584,2.404,0.816875,1.8,11.36,25.,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//6//15,167,04::34:55,19::48:29,12::11:24,11.655,20.02,8.823,3.137,8.656,9.332,7.961,3.137,12.032,3.137,0.862,3.1390000000000002,38.263,3.1910000000000003,113.292,2.375,0.5659027777777778,1.86,7.5200000000000005,27.89,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//6//16,168,04::34:57,19::48:48,12::11:37,11.658,20.126,9.03,3.137,8.911,9.332,7.995,3.137,11.875,3.137,1.035,3.137,38.980000000000004,3.133,114.754,2.382,1.3870833333333334,5.98,9.32,32.06,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//6//17,169,04::35:01,19::49:01,12::11:50,11.661,20.121,8.944,3.137,8.811,9.332,7.9270000000000005,3.137,11.937,3.137,1.018,3.136,36.169000000000004,3.297,108.305,2.4250000000000003,0.5505555555555556,2.36,11.74,35.39,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//6//18,170,04::35:07,19::49:14,12::12:03,11.662,20.116,8.781,3.137,8.669,9.332,7.7780000000000005,3.137,11.61,3.137,1.0030000000000001,3.138,36.597,3.281,109.15,2.387,0.4775347222222222,1.74,13.51,31.61,0.,0.,0.,0.,0.,0.,0.,0.,-
2004//6//19,171,04::35:15,19::49:25,12::12:16,11.663,20.11,8.807,3.137,8.681000000000001,9.332,7.7940000000000005,3.137,11.659,3.137,1.0130000000000001,3.137,37.213,3.254,110.904,2.395,0.5454513888888889,1.82,12.,29.5,0.,0.,0.,0.,0.,0.,0.,0.,-
