YYYY//MM//DD,Day of year,Time Sunrise (HH::MM:SS),Time Sunset (HH::MM:SS),Time Solar Noon (HH::MM:SS),Daily Total Energy ETR (kW h/m^2),Daily Total Energy ETRn (kW h/m^2),Daily Total Energy (kWh/m^2),Daily Total Uncertainty (U95%),Daily Total Energy (kWh/m^2),Daily Total Uncertainty (U95%),Daily Total Energy (kWh/m^2),Daily Total Uncertainty (U95%),Daily Total Energy (kWh/m^2),Daily Total Uncertainty (U95%),Daily Total Energy (kWh/m^2),Daily Total Uncertainty (U95%),Daily Total Energy (kWh),Daily Total Uncertainty (U95%),Daily Total Energy (kWh),Daily Total Uncertainty (U95%),Average daily value,Maximum daily value,Minimum daily value,Maximum daily value,Average Nighttime Value,Standard Deviation Nighttime,Average Nighttime Value,Standard Deviation Nighttime,Average Nighttime Value,Standard Deviation Nighttime,Average Nighttime Value,Standard Deviation Nighttime,Assorted Daily Values (Rows 12 - 42)
2020//8//22,235,05::26:22,18::59:51,12::13:29,9.638,17.962,6.445,3.125,7.122,3.362,4.656,3.1350000000000002,7.5600000000000005,3.133,1.7890000000000001,3.1350000000000002,22.498,4.915,55.096000000000004,2.8080000000000003,0.4789791666666667,3.0100000000000002,15.27,31.11,-0.0006000000000000001,0.003,0.,0.,0.,0.,-0.001,0.007200000000000001,-
2020//8//23,236,05::27:25,18::58:16,12::13:13,9.581,17.925,5.555,3.125,6.069,3.362,2.704,3.1270000000000002,3.878,3.133,2.85,3.1350000000000002,18.321,5.946,49.262,2.8810000000000002,0.3679930555555556,2.33,12.780000000000001,32.06,-0.0017000000000000001,0.0051,0.,0.,0.,0.,-0.0055000000000000005,0.022000000000000002,-
2020//8//24,237,05::28:28,18::56:40,12::12:57,9.523,17.867,3.58,3.125,3.781,3.362,0.988,3.124,1.27,3.126,2.592,3.125,8.870000000000001,10.791,29.2,3.862,0.14734027777777775,2.31,15.52,29.330000000000002,-0.0017000000000000001,0.0058000000000000005,0.,0.,0.,0.,-0.01,0.0313,-
2020//8//25,238,05::29:31,18::55:04,12::12:40,9.465,17.808,5.603,3.125,6.09,3.362,2.601,3.125,4.172,3.125,3.0020000000000002,3.125,18.139,6.15,46.389,2.914,0.5634652777777777,2.93,16.19,31.5,-0.0005,0.0026000000000000003,0.,0.,0.,0.,-0.009000000000000001,0.0298,-
2020//8//26,239,05::30:34,18::53:27,12::12:23,9.406,17.772,5.862,3.125,6.527,3.362,3.565,3.125,5.316,3.125,2.297,3.125,20.25,5.436,50.453,2.912,0.5406180555555555,2.8000000000000003,12.69,30.61,0.,0.001,0.,0.,0.,0.,-0.0016,0.013000000000000001,-
2020//8//27,240,05::31:37,18::51:48,12::12:04,9.347,17.713,6.03,3.125,6.791,3.362,3.851,3.125,5.694,3.125,2.178,3.125,21.474,5.0120000000000005,54.569,2.79,0.4708472222222222,3.15,12.84,30.72,-0.0058000000000000005,0.0112,0.,0.,0.,0.,-0.013900000000000001,0.0342,-
2020//8//28,241,05::32:40,18::50:09,12::11:47,9.287,17.655,6.488,3.1350000000000002,7.3500000000000005,3.362,5.127,3.1350000000000002,8.167,3.1350000000000002,1.361,3.125,23.297,4.627,56.283,2.737,0.4514652777777778,2.7800000000000002,11.22,33.89,-0.0346,0.0553,0.,0.,0.,0.,-0.0488,0.0757,-
2020//8//29,242,05::33:43,18::48:30,12::11:28,9.226,17.619,6.444,3.125,7.3100000000000005,3.362,5.1530000000000005,3.125,8.234,3.125,1.291,3.125,23.353,4.616,54.194,2.662,0.7074652777777778,3.06,12.39,32.22,-0.0044,0.0074,0.,0.,0.,0.,-0.0143,0.0325,-
2020//8//30,243,05::34:46,18::46:50,12::11:11,9.165,17.56,6.71,3.125,7.626,3.362,6.0200000000000005,3.125,9.97,3.125,0.6900000000000001,3.124,25.159,4.272,59.698,2.57,0.6605763888888889,2.98,9.3,28.94,-0.0089,0.014100000000000001,0.,0.,0.,0.,-0.02,0.0395,-
2020//8//31,244,05::35:47,18::45:10,12::10:51,9.103,17.502,6.389,3.125,7.261,3.362,5.367,3.125,8.69,3.125,1.022,3.126,24.124,4.245,56.705,2.556,0.6111944444444445,3.06,9.26,29.330000000000002,-0.020200000000000003,0.0268,0.,0.,0.,0.,-0.0417,0.0656,-
2020//9//1,245,05::36:51,18::43:29,12::10:32,9.041,17.444,6.473,3.132,7.422000000000001,3.362,5.761,3.132,9.586,3.13,0.712,3.1270000000000002,23.775000000000002,4.445,55.82,2.582,0.4885277777777778,2.5500000000000003,11.870000000000001,36.44,-0.0292,0.050800000000000005,0.,0.,0.,0.,-0.044700000000000004,0.0724,-
2020//9//2,246,05::37:52,18::41:46,12::10:12,8.979,17.385,6.368,3.165,7.328,3.362,5.6450000000000005,3.1670000000000003,9.468,3.156,0.722,3.1270000000000002,22.807000000000002,4.591,53.812,2.601,0.5299791666666667,2.64,15.13,37.94,-0.011000000000000001,0.0146,0.,0.,0.,0.,-0.0281,0.046900000000000004,-
2020//9//3,247,05::38:56,18::40:05,12::09:52,8.916,17.327,6.271,3.152,7.227,3.362,5.266,3.153,8.796,3.146,1.0050000000000001,3.124,22.243000000000002,4.692,53.735,2.668,0.4964444444444445,2.94,15.16,37.72,-0.0158,0.0212,0.,0.,0.,0.,-0.0307,0.0487,-
2020//9//4,248,05::39:59,18::38:22,12::09:32,8.852,17.291,5.696,3.125,6.534,3.362,3.7760000000000002,3.125,5.978,3.125,1.92,3.125,19.134,5.463,49.409,2.844,0.4660833333333334,3.0300000000000002,15.83,34.83,-0.0049,0.0091,0.,0.,0.,0.,-0.013900000000000001,0.0357,-
2020//9//5,249,05::41:00,18::36:39,12::09:12,8.788,17.233,5.5200000000000005,3.125,6.2860000000000005,3.362,3.349,3.125,5.018,3.125,2.1710000000000003,3.125,18.528,5.598,49.927,2.831,0.28558333333333336,2.31,11.91,32.72,-0.0055000000000000005,0.009300000000000001,0.,0.,0.,0.,-0.015300000000000001,0.0346,-
2020//9//6,250,05::42:04,18::34:55,12::08:52,8.723,17.175,5.455,3.154,6.242,3.362,3.414,3.1590000000000003,5.284,3.152,2.041,3.146,17.754,5.814,47.891,2.837,0.10950694444444445,1.4000000000000001,12.69,35.61,-0.0056,0.0109,0.,0.,0.,0.,-0.0155,0.0346,-
2020//9//7,251,05::43:05,18::33:11,12::08:32,8.659,17.139,6.298,3.146,7.301,3.362,5.516,3.145,9.438,3.14,0.783,3.125,22.072,4.61,53.748000000000005,2.573,0.5975555555555556,3.11,12.540000000000001,36.44,-0.0031000000000000003,0.007,0.,0.,0.,0.,-0.01,0.030000000000000002,-
2020//9//8,252,05::44:09,18::31:27,12::08:11,8.593,17.081,6.336,3.125,7.456,3.362,5.261,3.132,8.446,3.141,1.075,3.145,19.619,3.7800000000000002,60.76,2.634,4.714222222222222,9.69,17.61,29.89,-0.0011,0.0038,0.,0.,0.,0.,-0.0046,0.0195,-
2020//9//9,253,05::45:10,18::29:43,12::07:50,8.527,17.023,6.378,3.132,7.442,3.362,5.559,3.132,9.572000000000001,3.13,0.8190000000000001,3.126,-5.9750000000000005,0.,58.212,2.574,2.5918402777777776,7.47,15.58,35.22,-0.0041,0.0106,0.,0.,0.,0.,-0.0114,0.0325,-
2020//9//10,254,05::46:14,18::27:59,12::07:29,8.461,16.965,5.758,3.125,6.768,3.362,3.973,3.125,6.532,3.125,1.784,3.126,-6.061,-0.027,52.668,2.67,0.6295000000000001,2.89,11.35,34.39,-0.006200000000000001,0.010700000000000001,0.,0.,0.,0.,-0.014,0.031900000000000005,-
2020//9//11,255,05::47:17,18::26:14,12::07:08,8.395,16.929,3.4530000000000003,3.125,3.629,3.362,0.447,3.125,0.612,3.126,3.0060000000000002,3.125,-6.035,-0.027,26.925,3.72,0.20277777777777786,2.22,10.3,25.67,-0.0014,0.0048000000000000004,0.,0.,0.,0.,-0.006500000000000001,0.0241,-
2020//9//12,256,05::48:20,18::24:29,12::06:47,8.328,16.871,2.791,3.133,2.831,3.362,0.1,3.121,0.133,3.141,2.692,3.132,-6.023,0.,19.703,4.825,0.108375,1.55,9.24,23.67,0.,0.0006000000000000001,0.,0.,0.,0.,-0.0007,0.008700000000000001,-
2020//9//13,257,05::49:21,18::22:44,12::06:24,8.261,16.813,2.79,3.133,2.899,3.362,0.23600000000000002,3.146,0.325,3.142,2.5540000000000003,3.125,3.886,18.998,20.165,4.115,0.1457222222222222,2.02,8.58,21.78,-0.0002,0.0018000000000000002,0.,0.,0.,0.,-0.0012000000000000001,0.0106,-
2020//9//14,258,05::50:25,18::20:59,12::06:04,8.193,16.755,3.5420000000000003,3.125,3.821,3.362,0.615,3.1470000000000002,0.884,3.145,2.927,3.1390000000000002,8.079,11.564,29.309,3.5380000000000003,0.2497708333333334,2.37,9.74,25.67,-0.0046,0.0094,0.,0.,0.,0.,-0.01,0.027100000000000003,-
2020//9//15,259,05::51:28,18::19:12,12::05:43,8.125,16.72,4.638,3.125,5.297,3.362,1.9000000000000001,3.124,2.954,3.126,2.739,3.125,14.346,6.956,42.155,2.934,0.39638888888888885,2.25,8.370000000000001,28.11,-0.0045000000000000005,0.010100000000000001,0.,0.,0.,0.,-0.0092,0.028,-
2020//9//16,260,05::52:31,18::17:28,12::05:20,8.057,16.662,3.99,3.125,4.473,3.362,1.238,3.125,1.9060000000000001,3.125,2.753,3.125,10.596,8.771,35.34,3.1590000000000003,0.4362083333333333,2.48,8.92,26.5,-0.0015,0.0046,0.,0.,0.,0.,-0.0074,0.026500000000000003,-
2020//9//17,261,05::53:34,18::15:41,12::05:00,7.989,16.603,3.996,3.125,4.551,3.362,1.496,3.124,2.23,3.125,2.501,3.125,11.699,7.944,37.216,3.157,0.4549583333333333,2.86,11.06,25.330000000000002,-0.003,0.0067,0.,0.,0.,0.,-0.007,0.0217,-
2020//9//18,262,05::54:38,18::13:56,12::04:39,7.92,16.545,3.493,3.125,3.744,3.362,1.043,3.125,1.809,3.124,2.449,3.126,8.502,10.797,27.906,3.846,0.4613611111111112,3.7,12.73,24.72,-0.0048000000000000004,0.0089,0.,0.,0.,0.,-0.0117,0.0286,-
2020//9//19,263,05::55:41,18::12:09,12::04:16,7.851,16.487,4.735,3.125,5.404,3.362,2.996,3.125,5.009,3.125,1.739,3.126,16.074,5.69,41.899,2.824,0.36256944444444444,2.33,9.700000000000001,24.560000000000002,-0.0035,0.0082,0.,0.,0.,0.,-0.010400000000000001,0.0304,-
2020//9//20,264,05::56:44,18::10:25,12::03:56,7.782,16.452,5.299,3.125,6.4270000000000005,3.362,4.295,3.125,7.234,3.125,1.004,3.126,19.475,4.822,52.7,2.751,0.4735347222222222,2.63,6.88,26.89,-0.0039000000000000003,0.0083,0.,0.,0.,0.,-0.009300000000000001,0.0261,-
2020//9//21,265,05::57:48,18::08:38,12::03:35,7.712,16.393,4.522,3.125,5.29,3.362,2.424,3.125,3.9530000000000003,3.125,2.097,3.126,14.781,6.376,43.601,2.829,0.5385624999999999,2.74,7.75,25.72,-0.0015,0.0048000000000000004,0.,0.,0.,0.,-0.0079,0.028300000000000002,-
2020//9//22,266,05::58:52,18::06:53,12::03:14,7.643,16.313,4.49,3.125,5.276,3.362,2.398,3.125,3.795,3.125,2.092,3.125,15.337,6.038,43.684,2.8930000000000002,0.4167569444444445,2.86,10.89,25.17,-0.0045000000000000005,0.0095,0.,0.,0.,0.,-0.014100000000000001,0.0358,-
2020//9//23,267,05::59:55,18::05:08,12::02:53,7.573,16.254,4.46,3.125,4.976,3.362,1.86,3.125,2.985,3.125,2.6,3.125,13.486,7.327,38.482,3.2640000000000002,0.4005208333333333,3.48,8.43,30.94,-0.0013000000000000002,0.0043,0.,0.,0.,0.,-0.0045000000000000005,0.0187,-
2020//9//24,268,06::00:59,18::03:21,12::02:32,7.503,16.219,3.902,3.125,4.375,3.362,1.537,3.124,3.098,3.125,2.365,3.126,12.438,7.354,34.464,3.253,0.7086041666666667,2.61,10.8,21.330000000000002,-0.0025,0.006500000000000001,0.,0.,0.,0.,-0.006200000000000001,0.0219,-
2020//9//25,269,06::02:03,18::01:37,12::02:11,7.433,16.16,2.632,3.126,2.825,3.362,0.47200000000000003,3.126,1.328,3.125,2.16,3.126,5.112,15.273,24.261,3.902,0.47731250000000003,2.71,7.7700000000000005,21.22,-0.00030000000000000003,0.0024000000000000002,0.,0.,0.,0.,-0.0019,0.0132,-
2020//9//26,270,06::03:07,17::59:52,12::01:51,7.363,16.102,3.439,3.125,3.87,3.362,1.283,3.125,2.278,3.125,2.156,3.125,11.065,7.589,33.184,3.1750000000000003,0.43710416666666674,2.2800000000000002,11.42,21.830000000000002,-0.0024000000000000002,0.0061,0.,0.,0.,0.,-0.0073,0.0252,-
2020//9//27,271,06::04:11,17::58:07,12::01:30,7.293,16.044,5.149,3.266,6.436,3.362,4.583,3.255,8.64,3.398,0.5660000000000001,3.123,21.555,4.251,54.112,2.547,0.6257916666666665,4.58,7.24,26.330000000000002,-0.004,0.0091,0.,0.,0.,0.,-0.009600000000000001,0.0275,-
2020//9//28,272,06::05:15,17::56:22,12::01:10,7.223,16.008,5.2620000000000005,3.238,6.646,3.362,4.713,3.287,8.896,3.29,0.549,3.23,21.408,4.265,54.027,2.528,3.284284722222223,6.94,20.91,33.56,-0.0039000000000000003,0.007500000000000001,0.,0.,0.,0.,-0.0148,0.0346,-
2020//9//29,273,06::06:20,17::54:38,12::00:50,7.153,15.949,5.238,3.224,6.643,3.362,4.678,3.235,8.894,3.215,0.56,3.134,20.145,4.508,51.163000000000004,2.574,1.770145833333333,5.34,16.17,36.83,-0.0122,0.013900000000000001,0.,0.,0.,0.,-0.0262,0.0395,-
2020//9//30,274,06::07:25,17::52:54,12::00:30,7.083,15.891,3.6990000000000003,3.125,4.394,3.362,1.483,3.125,2.515,3.125,2.216,3.125,11.503,8.136000000000001,34.33,3.209,0.2175138888888889,1.76,11.22,28.89,-0.010100000000000001,0.0152,0.,0.,0.,0.,-0.021500000000000002,0.0417,-
2020//10//1,275,06::08:31,17::51:10,12::00:11,7.013,15.855,4.604,3.125,5.795,3.362,3.247,3.125,5.841,3.125,1.358,3.124,17.873,5.273,43.84,2.876,0.3323888888888889,2.85,10.08,32.28,-0.009300000000000001,0.0134,0.,0.,0.,0.,-0.0187,0.0349,-
2020//10//2,276,06::09:36,17::49:26,11::59:52,6.942,15.796,4.579,3.125,5.82,3.362,3.319,3.14,6.194,3.137,1.26,3.1390000000000002,17.487000000000002,5.296,46.645,2.7680000000000002,0.34454861111111107,2.48,10.35,31.44,-0.0076,0.0142,0.,0.,0.,0.,-0.0188,0.0422,-
2020//10//3,277,06::10:41,17::47:45,11::59:33,6.872,15.737,4.352,3.125,5.449,3.362,2.732,3.125,4.954,3.125,1.62,3.125,16.638,5.655,43.522,2.794,0.3320208333333334,2.42,10.06,29.44,-0.0149,0.0165,0.,0.,0.,0.,-0.0347,0.0511,-
2020//10//4,278,06::11:48,17::46:01,11::59:14,6.802,15.679,4.716,3.125,6.095,3.362,3.846,3.125,7.196,3.125,0.87,3.124,19.153,4.801,48.277,2.702,0.3851597222222222,2.61,8.47,28.560000000000002,-0.018600000000000002,0.026600000000000002,0.,0.,0.,0.,-0.0352,0.0575,-
2020//10//5,279,06::12:53,17::44:20,11::58:58,6.732,15.62,4.36,3.133,5.571,3.362,2.97,3.133,5.587,3.132,1.391,3.125,16.587,5.583,43.065,2.854,0.30734722222222227,2.02,7.91,27.72,-0.0115,0.016,0.,0.,0.,0.,-0.026000000000000002,0.044000000000000004,-
2020//10//6,280,06::14:01,17::42:39,11::58:39,6.662,15.561,4.315,3.125,5.563,3.362,2.936,3.125,5.461,3.125,1.379,3.126,16.379,5.5440000000000005,44.053000000000004,2.774,0.3175902777777778,2.19,7.92,29.,-0.0131,0.0189,0.,0.,0.,0.,-0.0273,0.0439,-
2020//10//7,281,06::15:08,17::40:58,11::58:23,6.593,15.502,3.262,3.125,3.852,3.362,1.006,3.126,1.76,3.125,2.255,3.126,8.904,10.107000000000001,30.484,3.297,0.15685416666666668,1.52,7.7700000000000005,24.17,-0.0015,0.0046,0.,0.,0.,0.,-0.0076,0.025500000000000002,-
2020//10//8,282,06::16:15,17::39:18,11::58:06,6.523,15.465,3.209,3.134,3.8890000000000002,3.362,1.131,3.136,2.058,3.133,2.078,3.134,9.363,9.752,30.604,3.273,0.16340277777777776,1.5,5.87,23.39,-0.0019,0.0051,0.,0.,0.,0.,-0.0061,0.023100000000000002,-
2020//10//9,283,06::17:22,17::37:38,11::57:50,6.454,15.406,3.686,3.125,4.61,3.362,1.813,3.125,3.33,3.125,1.874,3.125,12.574,7.144,37.187,2.951,0.2820138888888889,2.58,5.66,22.72,-0.0019,0.0056,0.,0.,0.,0.,-0.0066,0.0239,-
2020//10//10,284,06::18:30,17::35:58,11::57:34,6.384,15.347,2.074,3.126,2.346,3.361,0.446,3.124,0.6970000000000001,3.124,1.6280000000000001,3.1270000000000002,3.6790000000000003,14.672,19.455000000000002,4.01,0.3707083333333333,3.47,5.64,18.45,-0.00030000000000000003,0.0019,0.,0.,0.,0.,-0.0023,0.0149,-
2020//10//11,285,06::19:38,17::34:21,11::57:18,6.315,15.311,4.445,3.4370000000000003,5.763,3.362,3.299,3.4530000000000003,6.619,3.697,1.1460000000000001,3.1270000000000002,18.634,4.558,48.182,2.666,0.29227777777777775,2.38,3.87,19.72,-0.0064,0.0119,0.,0.,0.,0.,-0.016,0.0379,-
2020//10//12,286,06::20:46,17::32:44,11::57:03,6.247,15.251,3.634,3.125,4.712,3.362,2.398,3.125,4.352,3.125,1.236,3.125,15.167,5.815,39.586,2.891,0.37596527777777783,2.62,10.31,22.11,-0.010400000000000001,0.014,0.,0.,0.,0.,-0.0263,0.0465,-
2020//10//13,287,06::21:54,17::31:07,11::56:50,6.178,15.169,3.137,3.125,3.865,3.362,1.568,3.126,2.773,3.125,1.569,3.126,10.765,6.737,33.677,2.949,0.4209791666666667,2.5500000000000003,8.23,22.89,-0.009000000000000001,0.0126,0.,0.,0.,0.,-0.021400000000000002,0.04,-
2020//10//14,288,06::23:03,17::29:31,11::56:37,6.11,15.132,4.237,3.133,5.675,3.362,3.644,3.14,7.3100000000000005,3.145,0.593,3.182,19.044,4.606,46.467,2.543,0.47575,2.96,6.97,20.23,-0.014400000000000001,0.0164,0.,0.,0.,0.,-0.0298,0.046400000000000004,-
2020//10//15,289,06::24:12,17::27:55,11::56:22,6.042,15.072,4.248,3.261,5.755,3.362,3.743,3.247,7.856,3.3850000000000002,0.505,3.125,18.811,4.48,46.287,2.564,0.3099930555555556,2.38,3.81,22.89,-0.0048000000000000004,0.0105,0.,0.,0.,0.,-0.014,0.0361,-
2020//10//16,290,06::25:23,17::26:20,11::56:10,5.975,15.035,4.182,3.125,5.679,3.362,3.708,3.125,7.881,3.125,0.47400000000000003,3.128,18.213,4.5920000000000005,44.632,2.586,0.2289791666666667,2.14,4.51,25.78,-0.0089,0.014100000000000001,0.,0.,0.,0.,-0.0219,0.042800000000000005,-
2020//10//17,291,06::26:32,17::24:48,11::55:58,5.907,14.975,4.031,3.125,5.436,3.362,3.399,3.125,7.282,3.125,0.631,3.1270000000000002,17.335,4.843,42.948,2.615,0.35005555555555556,2.85,6.59,24.78,-0.0058000000000000005,0.0103,0.,0.,0.,0.,-0.015000000000000001,0.034800000000000005,-
2020//10//18,292,06::27:44,17::23:15,11::55:47,5.841,14.938,4.054,3.125,5.556,3.362,3.5460000000000003,3.125,7.595,3.125,0.508,3.124,17.781,4.666,43.171,2.6390000000000002,0.307875,2.21,5.63,23.17,-0.007200000000000001,0.0129,0.,0.,0.,0.,-0.0178,0.0414,-
2020//10//19,293,06::28:53,17::21:43,11::55:36,5.774,14.855,3.928,3.125,5.333,3.362,3.231,3.125,6.532,3.125,0.6970000000000001,3.128,17.463,4.7330000000000005,42.854,2.677,0.36475694444444445,2.66,7.5600000000000005,22.28,-0.0105,0.0176,0.,0.,0.,0.,-0.021500000000000002,0.043500000000000004,-
2020//10//20,294,06::30:05,17::20:12,11::55:27,5.708,14.795,3.922,3.164,5.385,3.362,3.431,3.157,7.5440000000000005,3.239,0.491,3.1270000000000002,17.325,4.808,42.592,2.624,0.3368402777777778,2.66,5.34,22.89,-0.0066,0.012100000000000001,0.,0.,0.,0.,-0.0148,0.0332,-
2020//10//21,295,06::31:17,17::18:43,11::55:18,5.643,14.758,3.3850000000000002,3.125,4.392,3.362,2.1350000000000002,3.125,4.367,3.125,1.249,3.1270000000000002,13.77,5.777,35.383,2.828,0.6688055555555555,2.66,6.97,18.46,-0.0055000000000000005,0.0105,0.,0.,0.,0.,-0.014700000000000001,0.0344,-
2020//10//22,296,06::32:28,17::17:14,11::55:09,5.578,14.72,3.891,3.125,5.335,3.362,3.08,3.125,6.86,3.125,0.81,3.1270000000000002,17.311,4.746,43.116,2.697,0.37335416666666676,2.36,0.48,14.59,-0.0051,0.009300000000000001,0.,0.,0.,0.,-0.0125,0.0291,-
2020//10//23,297,06::33:40,17::15:46,11::55:01,5.514,14.66,3.8930000000000002,3.125,5.447,3.362,3.382,3.125,7.6770000000000005,3.125,0.512,3.124,17.563,4.6690000000000005,43.231,2.597,0.3693611111111111,2.6,-0.32,18.12,-0.006200000000000001,0.010700000000000001,0.,0.,0.,0.,-0.0175,0.0396,-
2020//10//24,298,06::34:52,17::14:19,11::54:53,5.45,14.599,1.5130000000000001,3.124,1.573,3.361,0.062,3.106,0.106,3.136,1.451,3.126,0.448,142.556,12.717,6.3500000000000005,0.39004166666666673,2.74,7.12,14.82,-0.004200000000000001,0.0078000000000000005,0.,0.,0.,0.,-0.0115,0.031200000000000002,-
2020//10//25,299,06::36:04,17::12:55,11::54:46,5.386,14.538,3.988,3.125,5.697,3.362,3.489,3.1430000000000002,7.932,3.16,0.5,3.196,18.753,4.311,44.559,2.594,2.336465277777778,6.9,4.0600000000000005,13.030000000000001,-0.0033,0.0077,0.,0.,0.,0.,-0.01,0.0286,-
2020//10//26,300,06::37:16,17::11:31,11::54:41,5.324,14.5,3.747,3.125,5.2860000000000005,3.362,3.214,3.125,7.359,3.125,0.533,3.124,16.966,4.727,41.469,2.669,0.7845555555555557,4.8500000000000005,-1.4000000000000001,16.67,-0.004200000000000001,0.0081,0.,0.,0.,0.,-0.010700000000000001,0.027700000000000002,-
2020//10//27,301,06::38:29,17::10:07,11::54:36,5.262,14.439,3.775,3.133,5.4350000000000005,3.362,3.305,3.133,7.615,3.132,0.47000000000000003,3.125,16.854,4.6610000000000005,40.952,2.6470000000000002,0.19217361111111111,1.6,-1.16,19.66,-0.0056,0.013900000000000001,0.,0.,0.,0.,-0.0154,0.0413,-
2020//10//28,302,06::39:42,17::08:46,11::54:31,5.2,14.401,3.713,3.125,5.421,3.362,3.246,3.125,7.5,3.125,0.467,3.129,16.674,4.702,40.359,2.664,0.18959027777777776,1.81,0.47000000000000003,21.94,-0.0035,0.0095,0.,0.,0.,0.,-0.006,0.020200000000000003,-
2020//10//29,303,06::40:55,17::07:26,11::54:27,5.139,14.34,3.669,3.125,5.4190000000000005,3.362,3.209,3.125,7.4830000000000005,3.125,0.461,3.123,16.34,4.728,39.568,2.6790000000000003,0.16745138888888889,1.61,1.05,24.22,-0.0034000000000000002,0.0083,0.,0.,0.,0.,-0.009000000000000001,0.027600000000000003,-
2020//10//30,304,06::42:10,17::06:06,11::54:24,5.079,14.279,3.5,3.132,5.156,3.362,2.966,3.132,6.942,3.1310000000000002,0.535,3.125,15.224,5.085,37.931,2.72,0.3528958333333334,3.0100000000000002,1.82,20.85,-0.0067,0.0118,0.,0.,0.,0.,-0.016300000000000002,0.037200000000000004,-
2020//10//31,305,06::43:23,17::04:49,11::54:23,5.02,14.24,3.475,3.25,5.143,3.362,2.976,3.232,7.047,3.3770000000000002,0.5,3.123,15.51,4.96,37.997,2.691,0.21322916666666664,1.9000000000000001,2.94,19.62,-0.0053,0.0111,0.,0.,0.,0.,-0.011600000000000001,0.0302,-
2020//11//1,306,06::44:37,17::03:33,11::54:21,4.961,14.202,3.452,3.1470000000000002,5.139,3.362,2.961,3.16,7.055,3.243,0.488,3.122,15.259,4.988,37.356,2.705,0.24563194444444447,1.83,3.0100000000000002,22.72,-0.0048000000000000004,0.010400000000000001,0.,0.,0.,0.,-0.0082,0.022000000000000002,-
2020//11//2,307,06::45:52,17::02:17,11::54:21,4.903,14.14,3.3770000000000002,3.125,5.033,3.362,2.815,3.125,6.782,3.125,0.562,3.124,14.598,5.1690000000000005,36.302,2.746,0.18977777777777777,1.98,2.96,21.56,-0.0091,0.0162,0.,0.,0.,0.,-0.0212,0.0476,-
2020//11//3,308,06::47:05,17::01:05,11::54:21,4.846,14.078,3.077,3.125,4.516,3.362,2.438,3.124,5.488,3.125,0.64,3.124,13.23,5.79,33.847,2.856,0.2301180555555556,1.94,3.08,21.28,-0.0022,0.0059,0.,0.,0.,0.,-0.0064,0.024300000000000002,-
2020//11//4,309,06::48:20,16::59:53,11::54:21,4.79,14.039,3.223,3.125,4.859,3.362,2.716,3.125,6.657,3.125,0.507,3.124,14.028,5.426,34.932,2.769,0.26815972222222223,1.92,5.0200000000000005,21.56,-0.0091,0.0149,0.,0.,0.,0.,-0.0216,0.041800000000000004,-
2020//11//5,310,06::49:35,16::58:42,11::54:24,4.734,14.,3.031,3.125,4.525,3.362,2.394,3.125,5.899,3.125,0.637,3.126,12.546,6.015000000000001,32.599000000000004,2.882,0.2922986111111111,2.98,5.17,21.330000000000002,-0.0154,0.021,0.,0.,0.,0.,-0.031200000000000002,0.0538,-
2020//11//6,311,06::50:48,16::57:34,11::54:27,4.68,13.938,2.709,3.125,3.751,3.362,1.7730000000000001,3.125,3.855,3.125,0.937,3.124,10.616,6.954,30.88,3.098,0.8572083333333335,3.08,4.04,11.8,-0.0199,0.024,0.,0.,0.,0.,-0.040400000000000005,0.058,-
2020//11//7,312,06::52:04,16::56:27,11::54:31,4.626,13.898,1.195,3.126,1.2790000000000001,3.363,0.101,3.132,0.226,3.129,1.094,3.1270000000000002,-0.675,-82.033,9.905,6.12,1.0181597222222223,3.36,1.8900000000000001,8.11,-0.0011,0.004200000000000001,0.,0.,0.,0.,-0.0047,0.0199,-
2020//11//8,313,06::53:19,16::55:23,11::54:35,4.573,13.859,1.869,3.125,2.246,3.362,0.5640000000000001,3.125,1.347,3.126,1.305,3.125,3.916,19.019000000000002,18.659,4.441,0.5381736111111112,3.16,-1.62,6.26,-0.0006000000000000001,0.0028,0.,0.,0.,0.,-0.0034000000000000002,0.0179,-
2020//11//9,314,06::54:32,16::54:19,11::54:40,4.521,13.819,2.602,3.125,3.469,3.362,1.293,3.126,3.448,3.125,1.309,3.124,9.111,8.3,29.013,3.248,0.26665277777777785,2.91,-5.16,6.66,-0.0006000000000000001,0.0028,0.,0.,0.,0.,-0.0033,0.0176,-
2020//11//10,315,06::55:48,16::53:18,11::54:47,4.47,13.733,1.524,3.126,1.696,3.362,0.17,3.13,0.375,3.128,1.354,3.126,1.5130000000000001,36.38,14.862,5.023,0.20385416666666673,2.0100000000000002,2.08,8.89,-0.0023,0.0057,0.,0.,0.,0.,-0.0073,0.024,-
2020//11//11,316,06::57:03,16::52:18,11::54:54,4.42,13.694,2.54,3.125,3.536,3.362,1.586,3.126,3.658,3.125,0.9530000000000001,3.126,9.634,7.002,29.494,3.082,0.16400694444444444,2.06,-1.74,12.22,-0.0044,0.0083,0.,0.,0.,0.,-0.0143,0.0339,-
2020//11//12,317,06::58:16,16::51:19,11::55:02,4.371,13.677,2.196,3.125,2.7680000000000002,3.362,0.676,3.123,1.893,3.125,1.5210000000000001,3.125,6.418,12.012,22.733,3.7110000000000003,0.16419444444444445,1.8900000000000001,-4.38,7.57,-0.0043,0.0088,0.,0.,0.,0.,-0.012100000000000001,0.029900000000000003,-
