Station ID Number:,94040,-,-.1,-.2,-.3,Type of Measurement:,GHI,GHI_Flag,GHI_Tilt,GHI_Tilt_Flag,DrHI_Calc,DrHI_Calc_Flag,DNI,DNI_Flag,DHI,DHI_Flag,PV_Power,PV_Power_Flag,PV_Power.1,PV_Power_Flag.1,Wind_Speed,Wind_Speed_Flag,TEMPERATURE,TEMPERATURE_Flag,GHI_original,GHI_original_Flag,GHI_Tilt_original,GHI_Tilt_original_Flag,DNI_original,DNI_original_Flag,DHI_original,DHI_original_Flag,NOTES
2011//3//19,78,06::16:30,18::20:45,12::18:33,7.732,16.548000000000002,3.5580000000000003,3.137,4.171,9.331,1.244,3.138,1.972,3.136,2.313,3.137,15.233,5.631,54.731,2.85,1.1263194444444444,3.2,0.38,9.48,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//3//20,79,06::15:15,18::22:07,12::18:16,7.804,16.59,2.023,3.136,2.122,9.332,0.013000000000000001,3.095,0.031,3.13,2.0100000000000002,3.137,4.299,22.796,26.67,3.814,1.0820486111111112,4.19,3.12,11.51,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//3//21,80,06::13:34,18::23:34,12::17:58,7.876,16.733,2.904,3.137,3.192,9.333,0.538,3.136,0.88,3.136,2.366,3.137,10.475,8.473,41.208,3.11,0.30409722222222224,2.07,1.79,10.,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//3//22,81,06::11:22,18::24:22,12::17:40,7.948,16.774,5.282,3.137,6.501,9.333,3.5740000000000003,3.137,6.136,3.137,1.708,3.137,28.048000000000002,3.62,84.935,2.479,1.2323611111111112,3.89,-0.58,12.56,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//3//23,82,06::10:06,18::25:18,12::17:22,8.019,16.794,4.22,3.137,4.768,9.331,1.459,3.136,2.187,3.137,2.761,3.137,18.167,5.66,60.121,2.727,2.7837499999999995,6.01,6.24,13.43,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//3//24,83,06::08:20,18::26:29,12::17:04,8.09,16.824,2.908,3.137,3.211,9.332,0.725,3.136,1.367,3.138,2.183,3.138,10.249,8.702,39.364000000000004,3.4,2.3774999999999995,8.67,2.52,9.07,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//3//25,84,06::06:15,18::28:02,12::16:46,8.161,16.862000000000002,2.427,3.136,2.5540000000000003,9.332,0.161,3.1430000000000002,0.295,3.14,2.265,3.137,6.841,13.381,32.209,3.379,0.728611111111111,3.2600000000000002,1.11,9.27,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//3//26,85,06::04:56,18::29:01,12::16:28,8.232,16.997,2.991,3.137,3.243,9.332,0.493,3.1390000000000002,0.809,3.1350000000000002,2.498,3.137,10.588000000000001,9.104000000000001,42.193,3.04,0.97375,3.92,0.52,9.120000000000001,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//3//27,86,06::03:06,18::29:53,12::16:09,8.302,17.029,2.222,3.137,2.379,9.331,0.379,3.137,0.746,3.1350000000000002,1.843,3.137,5.712,16.871,29.921,3.976,0.8823263888888889,3.91,0.74,9.06,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//3//28,87,06::01:07,18::30:55,12::15:51,8.372,17.064,5.338,3.137,6.352,9.331,2.832,3.137,4.3020000000000005,3.137,2.5060000000000002,3.137,26.309,4.021,81.501,2.476,0.2891666666666667,2.18,1.23,13.83,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//3//29,88,05::59:47,18::32:21,12::15:33,8.441,17.085,1.988,3.137,2.0380000000000003,9.33,0.028,3.101,0.04,3.165,1.961,3.136,4.167,20.774,26.375,4.08,0.09836805555555556,1.32,4.78,10.16,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//3//30,89,05::57:51,18::33:40,12::15:15,8.511000000000001,17.233,5.581,3.137,6.7780000000000005,9.332,4.143,3.137,6.496,3.137,1.438,3.138,28.468,3.448,86.357,2.454,0.4285416666666666,2.11,7.47,19.02,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//3//31,90,05::56:00,18::34:28,12::14:57,8.579,17.265,6.15,3.137,7.521,9.332,5.2090000000000005,3.137,8.579,3.137,0.9420000000000001,3.136,31.467000000000002,3.332,95.10600000000001,2.444,0.47003472222222226,2.13,5.25,20.79,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//4//1,91,05::54:38,18::35:25,12::14:39,8.648,17.285,5.981,3.137,7.2330000000000005,9.332,4.464,3.137,7.059,3.137,1.5170000000000001,3.138,29.629,3.532,92.91,2.3890000000000002,0.4506944444444445,1.86,3.7600000000000002,22.11,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//4//2,92,05::52:39,18::36:37,12::14:22,8.716,17.321,5.321,3.137,6.245,9.332,3.12,3.137,4.643,3.137,2.2,3.137,25.626,4.017,77.029,2.505,0.9720138888888887,2.74,3.6,12.66,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//4//3,93,05::50:55,18::38:09,12::14:04,8.783,17.35,6.329,3.137,7.682,9.332,5.287,3.137,8.917,3.137,1.043,3.136,32.271,3.327,97.241,2.435,0.36597222222222225,1.57,-1.44,12.700000000000001,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//4//4,94,05::49:32,18::39:05,12::13:46,8.85,17.485,3.665,3.137,4.062,9.331,0.812,3.137,1.234,3.136,2.853,3.137,14.012,6.703,52.684000000000005,2.954,0.2690972222222222,1.33,4.08,17.85,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//4//5,95,05::47:29,18::39:57,12::13:29,8.917,17.521,5.081,3.137,6.024,9.333,3.021,3.137,4.692,3.137,2.06,3.137,24.417,4.372,73.46600000000001,2.562,0.693888888888889,2.04,5.3,12.4,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//4//6,96,05::45:52,18::41:00,12::13:12,8.982,17.548000000000002,2.722,3.137,2.903,9.332,0.088,3.1310000000000002,0.169,3.1390000000000002,2.634,3.137,8.178,11.784,37.234,3.1670000000000003,0.5428819444444444,2.15,0.44,8.27,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//4//7,97,05::44:29,18::42:27,12::12:55,9.048,17.569,4.187,3.137,4.728,9.332,1.497,3.138,1.979,3.137,2.69,3.137,16.064,4.659,55.828,2.601,0.3567708333333333,1.9100000000000001,-0.29,6.43,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//4//8,98,05::42:26,18::43:43,12::12:38,9.113,17.717,5.652,3.137,6.574,9.332,3.281,3.137,4.9190000000000005,3.137,2.372,3.137,26.874000000000002,3.9210000000000003,82.89,2.504,0.4229513888888889,1.62,-0.09,10.78,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//4//9,99,05::40:51,18::44:31,12::12:22,9.177,17.744,4.877,3.137,5.48,9.332,1.216,3.136,2.279,3.137,3.662,3.137,21.934,4.952,71.446,2.527,0.3705555555555555,1.6400000000000001,-0.8300000000000001,12.370000000000001,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//4//10,100,05::39:29,18::45:28,12::12:06,9.241,17.765,3.821,3.137,4.194,9.332,0.844,3.136,1.297,3.137,2.977,3.137,14.622,7.506,53.812,2.974,0.7181944444444446,3.77,4.33,17.77,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//4//11,101,05::37:29,18::46:41,12::11:50,9.304,17.8,4.837,3.137,5.548,9.332,1.545,3.137,1.989,3.137,3.2920000000000003,3.137,22.075,4.8100000000000005,71.931,2.606,0.7507638888888888,2.,1.6400000000000001,11.69,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//4//12,102,05::35:53,18::48:13,12::11:34,9.366,17.826,6.172,3.137,7.196,9.332,3.861,3.137,5.95,3.137,2.311,3.136,29.153000000000002,3.575,94.924,2.436,0.5741319444444445,2.13,-1.93,14.620000000000001,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//4//13,103,05::34:34,18::49:07,12::11:19,9.428,17.959,3.415,3.137,3.801,9.332,0.754,3.138,1.102,3.136,2.661,3.137,12.672,7.9510000000000005,46.852000000000004,2.96,0.5592013888888889,2.73,2.57,10.53,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//4//14,104,05::32:40,18::50:00,12::11:04,9.49,17.991,3.837,3.137,4.189,9.333,0.512,3.138,0.885,3.138,3.3240000000000003,3.137,14.286,7.603,52.599000000000004,2.666,0.4390277777777778,2.07,1.02,14.35,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//4//15,105,05::30:59,18::51:04,12::10:49,9.55,18.019000000000002,1.885,3.138,1.996,9.33,0.,100,0.012,3.261,1.885,3.138,3.274,29.434,23.598,4.747,0.37197916666666664,3.31,5.57,14.63,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//4//16,106,05::29:44,18::52:32,12::10:35,9.61,18.037,2.828,3.138,2.997,9.333,0.379,3.134,0.533,3.138,2.45,3.137,8.865,10.88,38.83,3.232,0.3455555555555556,1.96,9.14,15.84,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//4//17,107,05::27:59,18::53:46,12::10:21,9.669,18.179000000000002,2.7600000000000002,3.137,2.801,9.331,0.004,3.247,0.032,3.093,2.7560000000000002,3.137,8.271,12.046,37.359,3.2640000000000002,0.3181597222222222,1.44,7.26,12.870000000000001,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//4//18,108,05::26:10,18::54:34,12::10:08,9.728,18.21,3.581,3.137,3.678,9.332,0.34900000000000003,3.133,1.008,3.138,3.233,3.137,12.171,8.790000000000001,45.878,3.0060000000000002,0.6236805555555556,2.0100000000000002,0.99,11.44,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//4//19,109,05::24:59,18::55:32,12::09:55,9.786,18.226,6.607,3.137,7.49,9.332,4.4270000000000005,3.137,6.908,3.137,2.179,3.137,31.626,3.4490000000000003,99.243,2.3970000000000002,0.3363541666666667,1.84,-1.95,15.32,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//4//20,110,05::23:25,18::56:46,12::09:42,9.843,18.251,2.0460000000000003,3.136,2.091,9.331,0.,100,0.002,3.41,2.0460000000000003,3.136,3.6910000000000003,23.896,25.109,4.197,0.3529861111111111,2.06,3.71,12.790000000000001,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//4//21,111,05::21:24,18::58:17,12::09:30,9.9,18.262,6.134,3.137,6.971,9.333,3.884,3.137,6.0440000000000005,3.137,2.25,3.137,28.615000000000002,3.758,83.169,2.543,0.49624999999999997,1.45,1.19,11.36,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//4//22,112,05::20:20,18::59:10,12::09:18,9.955,18.413,6.829,3.137,7.7860000000000005,9.331,4.3790000000000004,3.137,6.812,3.137,2.449,3.137,32.357,3.419,99.286,2.402,0.3955208333333334,1.57,-2.17,18.82,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//4//23,113,05::18:57,19::00:03,12::09:06,10.01,18.434,3.747,3.137,4.021,9.331,0.454,3.14,0.683,3.138,3.293,3.137,13.504,7.378,51.88,2.878,0.41805555555555557,2.61,3.63,15.780000000000001,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//4//24,114,05::17:01,19::01:08,12::08:55,10.065,18.457,4.732,3.137,5.263,9.331,1.97,3.138,2.509,3.138,2.762,3.137,20.6,5.289,66.626,2.71,0.5988541666666667,3.09,6.33,14.85,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//4//25,115,05::15:45,19::02:36,12::08:45,10.118,18.486,4.769,3.137,5.1690000000000005,9.333,1.976,3.137,3.207,3.137,2.794,3.137,19.228,5.613,63.762,2.728,1.2284027777777782,3.97,2.54,16.61,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//4//26,116,05::14:33,19::03:48,12::08:35,10.171,18.615000000000002,5.247,3.137,5.784,9.332,2.188,3.137,3.42,3.137,3.059,3.137,22.481,5.287,73.611,2.515,0.4173263888888889,2.08,3.09,13.83,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//4//27,117,05::12:56,19::04:36,12::08:26,10.223,18.642,7.279,3.137,8.264,9.332,5.767,3.137,8.314,3.137,1.512,3.137,34.728,3.16,101.486,2.418,0.7737499999999999,2.1,5.16,17.740000000000002,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//4//28,118,05::11:14,19::05:34,12::08:17,10.274000000000001,18.67,3.315,3.137,3.633,9.333,0.909,3.136,1.368,3.137,2.406,3.137,11.69,8.343,42.544000000000004,3.386,0.589513888888889,2.91,2.79,11.66,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//4//29,119,05::10:13,19::06:48,12::08:08,10.324,18.683,5.075,3.137,5.581,9.332,2.056,3.136,3.123,3.137,3.02,3.137,21.656,5.125,68.054,2.703,0.5693402777777778,2.16,2.02,11.16,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//4//30,120,05::08:56,19::08:18,12::08:00,10.374,18.702,7.945,3.137,8.946,9.332,6.7,3.137,9.985,3.137,1.245,3.138,37.518,3.106,111.391,2.386,0.5114583333333333,1.76,0.92,15.16,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//5//1,121,05::07:10,19::09:11,12::07:53,10.423,18.837,7.486,3.137,8.32,9.332,5.44,3.137,8.052,3.137,2.047,3.136,34.591,3.35,105.638,2.406,0.38083333333333336,1.83,-0.39,21.72,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//5//2,122,05::05:55,19::10:02,12::07:46,10.471,18.863,4.999,3.137,5.469,9.332,1.2690000000000001,3.137,1.835,3.137,3.73,3.137,20.418,5.775,66.146,2.743,0.7134027777777777,2.5300000000000002,5.42,16.15,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//5//3,123,05::04:54,19::11:06,12::07:40,10.518,18.876,7.803,3.137,8.835,9.332,6.5440000000000005,3.137,9.597,3.137,1.2590000000000001,3.138,37.073,3.104,108.661,2.3930000000000002,0.7390625,1.82,5.18,18.63,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//5//4,124,05::03:36,19::12:32,12::07:34,10.564,18.895,7.9350000000000005,3.137,8.794,9.332,6.8790000000000004,3.137,10.641,3.137,1.057,3.136,35.766,3.11,106.284,2.4010000000000002,0.4152430555555556,1.41,1.94,25.830000000000002,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//5//5,125,05::01:54,19::13:46,12::07:29,10.609,19.023,7.016,3.137,7.766,9.332,4.246,3.137,6.346,3.137,2.77,3.136,31.134,3.751,96.47200000000001,2.448,0.5250694444444445,1.76,6.11,23.06,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//5//6,126,05::00:49,19::14:32,12::07:24,10.654,19.051000000000002,4.713,3.137,4.999,9.333,1.006,3.138,2.099,3.137,3.7070000000000003,3.137,17.496,6.535,63.406,2.628,0.5482291666666667,2.41,6.640000000000001,18.71,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//5//7,127,04::59:51,19::15:27,12::07:20,10.697000000000001,19.063,4.674,3.137,4.984,9.332,0.443,3.14,0.729,3.136,4.231,3.137,17.639,6.713,62.739000000000004,2.564,0.5460069444444444,1.8,7.69,16.07,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//5//8,128,04::58:40,19::16:36,12::07:16,10.74,19.081,5.699,3.137,6.476,9.333,2.985,3.137,3.717,3.137,2.714,3.137,25.297,3.951,79.345,2.5220000000000002,0.7456597222222222,2.84,5.61,13.88,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//5//9,129,04::57:05,19::18:04,12::07:13,10.782,19.098,5.134,3.137,5.657,9.332,1.364,3.138,1.962,3.137,3.77,3.137,21.137,5.514,66.305,2.629,0.6433333333333333,1.85,4.78,15.69,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//5//10,130,04::55:59,19::19:02,12::07:11,10.823,19.234,8.071,3.184,8.870000000000001,9.372,7.065,3.173,10.812,3.263,1.006,3.261,36.744,3.075,107.894,2.407,0.39131944444444444,2.05,1.37,22.67,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//5//11,131,04::55:09,19::19:49,12::07:09,10.863,19.244,3.4450000000000003,3.137,3.736,9.332,0.586,3.1390000000000002,0.8280000000000001,3.1390000000000002,2.859,3.137,11.397,8.817,43.588,3.148,0.6001041666666667,2.81,7.37,19.87,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//5//12,132,04::54:08,19::20:46,12::07:08,10.902000000000001,19.258,7.638,3.137,8.532,9.332,5.042,3.137,7.154,3.137,2.596,3.137,35.218,3.314,101.601,2.404,0.6488541666666667,2.06,7.5,18.66,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//5//13,133,04::52:50,19::22:00,12::07:07,10.94,19.278,7.0680000000000005,3.137,7.751,9.332,4.999,3.137,7.003,3.137,2.069,3.137,31.35,3.7880000000000003,98.435,2.457,0.53625,1.77,3.31,22.06,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//5//14,134,04::51:26,19::23:24,12::07:07,10.977,19.277,3.975,3.137,4.285,9.333,0.638,3.138,0.835,3.138,3.337,3.137,14.407,6.292,53.54,2.731,0.6066666666666667,2.17,5.82,13.59,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//5//15,135,04::50:43,19::24:11,12::07:08,11.014,19.42,2.237,3.137,2.358,9.331,0.005,2.931,0.007,3.095,2.232,3.137,5.063,19.84,27.944,4.179,0.21871527777777777,1.76,4.17,8.74,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//5//16,136,04::49:56,19::24:59,12::07:09,11.049,19.429000000000002,6.425,3.137,7.075,9.332,2.83,3.137,4.093,3.137,3.595,3.137,28.708000000000002,4.097,89.167,2.437,0.8684027777777779,4.74,2.37,16.,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//5//17,137,04::49:02,19::25:55,12::07:10,11.084,19.441,3.333,3.137,3.59,9.332,0.387,3.1350000000000002,0.432,3.134,2.946,3.137,11.36,8.583,44.268,3.333,0.4997222222222223,2.9,5.71,13.61,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//5//18,138,04::47:53,19::27:08,12::07:13,11.117,19.458000000000002,4.852,3.137,5.147,9.332,0.879,3.136,1.447,3.137,3.974,3.137,18.993000000000002,6.357,62.697,2.728,0.4719097222222222,2.,5.18,15.36,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//5//19,139,04::46:40,19::28:27,12::07:15,11.15,19.459,8.289,3.137,8.988,9.332,7.1770000000000005,3.137,10.524000000000001,3.137,1.112,3.136,36.993,3.216,108.235,2.426,0.48163194444444435,1.81,5.38,21.330000000000002,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//5//20,140,04::45:56,19::29:11,12::07:19,11.181000000000001,19.597,7.142,3.137,7.676,9.332,4.555,3.137,6.65,3.137,2.587,3.136,30.891000000000002,3.8810000000000002,96.53,2.492,0.48600694444444453,1.79,4.49,22.67,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//5//21,141,04::45:19,19::29:55,12::07:22,11.212,19.603,8.252,3.137,8.989,9.332,6.449,3.137,9.183,3.137,1.803,3.137,36.986000000000004,3.326,107.907,2.447,0.6535069444444443,1.94,8.69,20.69,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//5//22,142,04::44:37,19::30:47,12::07:27,11.242,19.61,6.468,3.137,7.1930000000000005,9.333,3.4170000000000003,3.137,4.355,3.137,3.051,3.137,28.644000000000002,3.946,88.35000000000001,2.486,0.6778472222222223,2.,4.7700000000000005,18.93,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//5//23,143,04::43:50,19::31:52,12::07:32,11.271,19.62,6.619,3.137,7.3340000000000005,9.332,3.305,3.137,4.085,3.137,3.314,3.137,28.955000000000002,3.896,88.214,2.559,0.6266666666666667,2.2600000000000002,6.33,17.04,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//5//24,144,04::42:54,19::33:07,12::07:37,11.298,19.634,7.173,3.137,7.803,9.332,3.508,3.137,5.109,3.137,3.665,3.137,31.89,3.973,95.56400000000001,2.456,0.5873611111111111,1.84,3.72,20.47,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//5//25,145,04::41:55,19::33:58,12::07:43,11.325000000000001,19.747,3.674,3.137,3.918,9.332,0.802,3.136,1.546,3.137,2.873,3.137,12.153,8.259,46.068,3.186,0.6800000000000002,3.24,5.74,12.66,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//5//26,146,04::41:11,19::34:36,12::07:49,11.351,19.769000000000002,3.684,3.137,3.779,9.332,0.305,3.132,0.901,3.136,3.379,3.137,11.253,10.378,45.67,3.223,0.39729166666666665,2.5,2.54,14.43,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//5//27,147,04::40:44,19::35:20,12::07:56,11.376,19.772000000000002,5.458,3.137,5.806,9.332,2.016,3.138,3.08,3.137,3.442,3.137,22.288,5.596,69.628,2.744,0.6011805555555555,1.9000000000000001,6.66,16.05,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//5//28,148,04::40:16,19::36:11,12::08:03,11.399000000000001,19.776,6.131,3.137,6.543,9.331,3.414,3.137,4.7010000000000005,3.137,2.716,3.137,25.655,4.447,82.004,2.657,0.6449305555555556,2.48,3.7600000000000002,13.57,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//5//29,149,04::39:46,19::37:15,12::08:11,11.422,19.78,3.869,3.137,4.122,9.332,0.661,3.1350000000000002,0.746,3.138,3.209,3.137,13.987,8.031,50.509,3.028,0.5190972222222222,2.06,4.8100000000000005,13.23,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//5//30,150,04::39:15,19::38:20,12::08:19,11.444,19.785,6.,3.137,6.3020000000000005,9.333,1.599,3.137,2.3850000000000002,3.137,4.401,3.137,24.538,5.066,79.895,2.5300000000000002,0.5912847222222222,4.03,4.23,17.7,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//5//31,151,04::38:41,19::39:00,12::08:28,11.464,19.902,3.402,3.137,3.5300000000000002,9.331,0.226,3.134,0.357,3.14,3.177,3.137,11.599,9.861,44.653,3.08,0.33548611111111115,1.82,5.8100000000000005,11.22,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//6//1,152,04::38:04,19::39:34,12::08:37,11.484,19.909,3.618,3.137,3.8120000000000003,9.333,0.722,3.136,0.838,3.1390000000000002,2.8970000000000002,3.137,12.433,7.046,47.83,2.982,0.3474305555555556,2.14,5.44,12.58,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//6//2,153,04::37:25,19::40:11,12::08:46,11.503,19.916,6.059,3.137,6.243,9.332,2.415,3.136,3.821,3.137,3.644,3.137,24.66,4.8870000000000005,74.961,2.603,0.3133680555555556,1.61,4.03,17.04,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//6//3,154,04::36:53,19::40:53,12::08:56,11.521,19.91,5.79,3.137,6.,9.332,1.984,3.137,3.45,3.137,3.806,3.137,23.163,5.43,77.22800000000001,2.649,0.6847222222222222,4.89,2.21,21.330000000000002,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//6//4,155,04::36:23,19::41:41,12::09:06,11.537,19.905,3.891,3.137,4.057,9.332,0.052000000000000005,3.1350000000000002,0.067,3.122,3.839,3.137,13.52,7.7330000000000005,51.275,2.864,0.5234027777777778,2.7800000000000002,9.66,20.57,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//6//5,156,04::36:08,19::42:38,12::09:17,11.553,19.929000000000002,4.313,3.137,4.514,9.332,1.793,3.137,2.621,3.137,2.52,3.136,15.620000000000001,7.756,56.572,3.085,0.48208333333333336,2.68,9.13,21.94,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//6//6,157,04::35:55,19::43:29,12::09:28,11.567,19.929000000000002,7.649,3.137,8.203,9.332,5.204,3.137,6.453,3.137,2.445,3.137,34.651,3.323,103.55,2.414,0.8295833333333333,2.07,11.26,21.89,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//6//7,158,04::35:43,19::43:59,12::09:39,11.581,20.039,8.342,3.137,8.872,9.332,6.9350000000000005,3.137,9.687,3.137,1.407,3.137,37.317,3.23,107.926,2.441,0.8640972222222223,1.8900000000000001,10.96,22.67,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//6//8,159,04::35:32,19::44:25,12::09:50,11.593,20.038,8.471,3.15,9.043000000000001,9.368,7.207,3.15,10.092,3.157,1.264,3.1510000000000002,38.058,3.132,110.057,2.433,0.6837500000000001,1.97,8.1,22.28,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//6//9,160,04::35:22,19::44:52,12::10:02,11.605,20.037,8.540000000000001,3.137,9.023,9.332,7.337,3.137,10.477,3.137,1.202,3.138,37.082,3.3040000000000003,109.699,2.4290000000000003,0.5077083333333333,2.19,6.49,26.17,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//6//10,161,04::35:13,19::45:21,12::10:14,11.615,20.035,7.0120000000000005,3.137,7.5120000000000005,9.332,4.847,3.137,6.675,3.137,2.165,3.137,29.489,3.783,86.065,2.59,0.5728125,1.75,10.19,22.89,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//6//11,162,04::35:06,19::45:51,12::10:26,11.625,20.033,5.026,3.137,5.25,9.331,0.47200000000000003,3.1390000000000002,0.759,3.138,4.553,3.137,18.748,6.3340000000000005,63.497,2.616,0.4072569444444445,1.42,10.49,22.06,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//6//12,163,04::35:01,19::46:24,12::10:38,11.633000000000001,20.031,6.799,3.137,7.173,9.332,3.6590000000000003,3.137,5.368,3.137,3.1390000000000002,3.137,27.93,4.111,89.394,2.5180000000000002,0.34482638888888884,1.95,7.48,24.830000000000002,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//6//13,164,04::34:57,19::47:00,12::10:51,11.64,20.028,8.203,3.137,8.746,9.332,6.745,3.137,9.375,3.137,1.458,3.137,35.882,3.213,103.532,2.4,0.5009374999999999,1.76,12.540000000000001,25.22,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//6//14,165,04::34:55,19::47:38,12::11:03,11.646,20.025000000000002,8.714,3.16,9.143,9.352,7.835,3.154,11.942,3.222,0.879,3.211,37.352000000000004,3.1870000000000003,108.645,2.406,0.6572222222222224,1.8800000000000001,7.98,26.11,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//6//15,166,04::34:55,19::48:09,12::11:16,11.652000000000001,20.022000000000002,8.272,3.137,8.931000000000001,9.332,6.704,3.137,8.974,3.137,1.568,3.137,37.055,3.278,108.791,2.4090000000000003,0.7453472222222222,1.84,8.370000000000001,22.330000000000002,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//6//16,167,04::34:56,19::48:38,12::11:29,11.656,20.017,8.778,3.137,9.397,9.332,7.641,3.137,11.607000000000001,3.137,1.1380000000000001,3.136,37.916000000000004,3.176,110.805,2.4,0.48461805555555565,1.69,5.59,23.06,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//6//17,168,04::34:59,19::48:53,12::11:42,11.659,20.123,8.699,3.137,9.224,9.331,7.7860000000000005,3.137,11.834,3.137,0.913,3.138,36.986000000000004,3.241,108.825,2.408,0.5001388888888889,2.09,5.3500000000000005,26.11,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//6//18,169,04::35:04,19::49:06,12::11:55,11.661,20.118000000000002,4.057,3.137,4.274,9.332,0.459,3.134,0.926,3.137,3.599,3.137,13.358,8.559000000000001,48.771,2.9370000000000003,0.4211111111111111,1.79,9.93,22.06,0.,0.,0.,0.,0.,0.,0.,0.,-
2011//6//19,170,04::35:10,19::49:18,12::12:08,11.662,20.113,8.515,3.137,9.198,9.332,7.686,3.137,10.709,3.137,0.8300000000000001,3.1350000000000002,37.262,3.16,108.8,2.398,0.6215277777777778,2.09,11.02,25.28,0.,0.,0.,0.,0.,0.,0.,0.,-
