Station ID Number:,94170,-,-,-,-,Type of Measurement:,GHI,GHI_Flag,DrHI_Calc,DrHI_Calc_Flag,DNI,DNI_Flag,DHI_Calc,DHI_Calc_Flag,TEMPERATURE,TEMPERATURE_Flag,GHI_withNO,GHI_withNO_Flag,DNI_withNO,DNI_withNO_Flag,NOTES
2000.3326597601701,122.75347222222221,2000-05-01--18:05:00,81.01805,282.88242,209.96,1344.8600000000001,31.18,12,0.01,72,0.08,12,31.17,72,18.68,11,22.38,11,-0.38,11,-
2000.3326692471162,122.75694444444444,2000-05-01--18:10:00,81.88989000000001,283.71306000000004,189.73,1344.8600000000001,27.44,12,0.01,72,0.09,12,27.43,72,18.61,11,18.64,11,-0.37,11,-
2000.332678734062,122.76041666666666,2000-05-01--18:15:00,82.75674000000001,284.54527,169.56,1344.8600000000001,22.18,12,0.,72,0.,12,22.18,72,18.54,11,13.38,11,-0.46,11,-
2000.332688221008,122.76388888888889,2000-05-01--18:20:00,83.6179,285.37941,149.49,1344.8600000000001,17.900000000000002,12,0.,72,0.03,12,17.900000000000002,72,18.38,11,9.1,11,-0.43,11,-
2000.3326977079541,122.7673611111111,2000-05-01--18:25:00,84.47215000000001,286.21586,129.55,1344.8500000000001,16.27,12,0.04,72,0.45,12,16.23,72,18.53,11,7.47,11,-0.01,11,-
2000.3327071949,122.77083333333333,2000-05-01--18:30:00,85.31922,287.05499000000003,109.75,1344.8500000000001,12.96,12,0.02,72,0.19,12,12.94,72,18.43,11,4.16,11,-0.27,11,-
2000.332716681846,122.77430555555554,2000-05-01--18:35:00,86.15484000000001,287.89715,90.19,1344.8500000000001,10.57,12,0.,72,-0.04,12,10.57,72,18.21,11,1.77,11,-0.5,11,-
2000.3327261687919,122.77777777777777,2000-05-01--18:40:00,86.97806000000001,288.7427,70.9,1344.8500000000001,7.1000000000000005,12,-0.01,72,-0.14,12,7.1000000000000005,72,18.11,11,-1.7,11,-0.6,11,-
2000.332735655738,122.78125,2000-05-01--18:45:00,87.78509000000001,289.59200000000004,51.980000000000004,1344.84,3.88,12,0.,72,-0.12,12,3.88,72,17.86,11,-4.92,11,-0.58,11,-
2000.332745142684,122.78472222222221,2000-05-01--18:50:00,88.56974000000001,290.44541000000004,33.57,1344.84,2.42,12,0.01,72,0.24,12,2.41,72,17.86,11,-6.38,11,-0.22,11,-
2000.3327546296298,122.78819444444444,2000-05-01--18:55:00,89.32362,291.30326,15.88,1344.84,0.5,12,0.,72,0.04,12,0.5,72,17.72,11,-8.3,11,-0.42,11,-
2000.3327641165758,122.79166666666666,2000-05-01--19:00:00,90.0715,292.1659,0,0.,-0.67,12,0.28,72,0.28,12,-0.67,72,17.6,11,-9.47,11,-0.18,11,-
2000.3327736035217,122.79513888888889,2000-05-01--19:05:00,91.21789000000001,293.03368,0,0.,-0.7000000000000001,12,0.29,72,0.29,12,-0.7000000000000001,72,17.55,11,-9.5,11,-0.17,11,-
2000.3327830904677,122.7986111111111,2000-05-01--19:10:00,92.13093,293.90694,0,0.,-0.19,12,0.22,72,0.22,12,-0.19,72,17.45,11,-8.99,11,-0.24,11,-
2000.3327925774136,122.80208333333333,2000-05-01--19:15:00,92.99413000000001,294.78601000000003,0,0.,-0.17,12,0.12,72,0.12,12,-0.17,72,17.28,11,-8.97,11,-0.34,11,-
2000.3328020643596,122.80555555555554,2000-05-01--19:20:00,93.83535,295.67124,0,0.,-1.27,12,0.04,72,0.04,12,-1.27,72,17.18,11,-10.07,11,-0.42,11,-
2000.3328115513057,122.80902777777777,2000-05-01--19:25:00,94.6628,296.56294,0,0.,-1.94,12,0.29,72,0.29,12,-1.94,72,17.07,11,-10.74,11,-0.17,11,-
2000.3328210382515,122.8125,2000-05-01--19:30:00,95.47967000000001,297.46147,0,0.,-2.14,12,-0.33,72,-0.33,12,-2.14,72,16.76,11,-10.94,11,-0.79,11,-
2000.3328305251976,122.81597222222221,2000-05-01--19:35:00,96.28736,298.36713000000003,0,0.,-3.,12,-0.56,72,-0.56,12,-3.,72,16.45,11,-11.8,11,-1.02,11,-
2000.3328400121434,122.81944444444444,2000-05-01--19:40:00,97.0865,299.28026,0,0.,-3.1,12,-0.36,72,-0.36,12,-3.1,72,16.28,11,-11.9,11,-0.8200000000000001,11,-
2000.3328494990894,122.82291666666666,2000-05-01--19:45:00,97.87736000000001,300.20117000000005,0,0.,-2.22,12,0.06,72,0.06,12,-2.22,72,16.15,11,-11.02,11,-0.4,11,-
2000.3328589860355,122.82638888888889,2000-05-01--19:50:00,98.66000000000001,301.13019,0,0.,-2.5100000000000002,12,0.16,72,0.16,12,-2.5100000000000002,72,16.06,11,-11.31,11,-0.3,11,-
2000.3328684729813,122.8298611111111,2000-05-01--19:55:00,99.43437,302.06762000000003,0,0.,-3.16,12,0.07,72,0.07,12,-3.16,72,15.88,11,-11.96,11,-0.39,11,-
2000.3328779599274,122.83333333333333,2000-05-01--20:00:00,100.20035000000001,303.01378,0,0.,-2.18,12,0.,72,0.,12,-2.18,72,15.67,11,-10.98,11,-0.46,11,-
2000.3328874468732,122.83680555555554,2000-05-01--20:05:00,100.95774000000002,303.96897,0,0.,-2.12,12,0.13,72,0.13,12,-2.12,72,15.52,11,-10.92,11,-0.33,11,-
2000.3328969338193,122.84027777777777,2000-05-01--20:10:00,101.70634000000001,304.93349,0,0.,-1.96,12,-0.1,72,-0.1,12,-1.96,72,15.290000000000001,11,-10.76,11,-0.56,11,-
2000.3329064207653,122.84375,2000-05-01--20:15:00,102.44591000000001,305.90762,0,0.,-1.92,12,0.02,72,0.02,12,-1.92,72,15.120000000000001,11,-10.72,11,-0.44,11,-
2000.3329159077111,122.84722222222221,2000-05-01--20:20:00,103.17619,306.89167000000003,0,0.,-1.55,12,-0.06,72,-0.06,12,-1.55,72,14.950000000000001,11,-10.35,11,-0.52,11,-
2000.3329253946572,122.85069444444444,2000-05-01--20:25:00,103.8969,307.88589,0,0.,-1.86,12,0.06,72,0.06,12,-1.86,72,14.790000000000001,11,-10.66,11,-0.4,11,-
2000.332934881603,122.85416666666666,2000-05-01--20:30:00,104.60776000000001,308.89058,0,0.,-1.9100000000000001,12,-0.03,72,-0.03,12,-1.9100000000000001,72,14.59,11,-10.71,11,-0.49,11,-
2000.332944368549,122.85763888888889,2000-05-01--20:35:00,105.30846000000001,309.90597,0,0.,-2.13,12,-0.18,72,-0.18,12,-2.13,72,14.4,11,-10.93,11,-0.64,11,-
2000.3329538554951,122.8611111111111,2000-05-01--20:40:00,105.99868000000001,310.93234,0,0.,-2.57,12,-0.31,72,-0.31,12,-2.57,72,14.17,11,-11.370000000000001,11,-0.77,11,-
2000.332963342441,122.86458333333333,2000-05-01--20:45:00,106.67812,311.96991,0,0.,-3.17,12,0.04,72,0.04,12,-3.17,72,13.99,11,-11.97,11,-0.42,11,-
2000.332972829387,122.86805555555554,2000-05-01--20:50:00,107.34643000000001,313.01892000000004,0,0.,-2.24,12,0.25,72,0.25,12,-2.24,72,13.88,11,-11.040000000000001,11,-0.21,11,-
2000.3329823163328,122.87152777777777,2000-05-01--20:55:00,108.00329,314.07958,0,0.,-1.85,12,0.38,72,0.38,12,-1.85,72,13.76,11,-10.65,11,-0.08,11,-
2000.332991803279,122.875,2000-05-01--21:00:00,108.64834,315.15208,0,0.,-1.94,12,0.4,72,0.4,12,-1.94,72,13.69,11,-10.74,11,-0.06,11,-
2000.3330012902247,122.87847222222221,2000-05-01--21:05:00,109.28123000000001,316.23662,0,0.,-2.19,12,0.39,72,0.39,12,-2.19,72,13.6,11,-10.99,11,-0.07,11,-
2000.3330107771708,122.88194444444444,2000-05-01--21:10:00,109.90161,317.33336,0,0.,-1.83,12,0.29,72,0.29,12,-1.83,72,13.44,11,-10.63,11,-0.17,11,-
2000.3330202641168,122.88541666666666,2000-05-01--21:15:00,110.5091,318.44245,0,0.,-1.67,12,0.34,72,0.34,12,-1.67,72,13.34,11,-10.47,11,-0.12,11,-
2000.3330297510627,122.88888888888889,2000-05-01--21:20:00,111.10335,319.56401000000005,0,0.,-1.7,12,0.38,72,0.38,12,-1.7,72,13.23,11,-10.5,11,-0.08,11,-
2000.3330392380087,122.8923611111111,2000-05-01--21:25:00,111.68398,320.69815,0,0.,-1.72,12,0.2,72,0.2,12,-1.72,72,13.07,11,-10.52,11,-0.26,11,-
2000.3330487249546,122.89583333333333,2000-05-01--21:30:00,112.25061000000001,321.84496,0,0.,-1.57,12,0.28,72,0.28,12,-1.57,72,12.94,11,-10.370000000000001,11,-0.18,11,-
2000.3330582119006,122.89930555555554,2000-05-01--21:35:00,112.80285,323.00449000000003,0,0.,-1.58,12,-0.1,72,-0.1,12,-1.58,72,12.790000000000001,11,-10.38,11,-0.56,11,-
2000.3330676988467,122.90277777777777,2000-05-01--21:40:00,113.34033000000001,324.17678,0,0.,-2.6,12,-1.06,72,-1.06,12,-2.6,72,12.57,11,-11.4,11,-1.52,11,-
2000.3330771857925,122.90625,2000-05-01--21:45:00,113.86266,325.36182,0,0.,-3.5300000000000002,12,-0.18,72,-0.18,12,-3.5300000000000002,72,12.39,11,-12.33,11,-0.64,11,-
2000.3330866727385,122.90972222222221,2000-05-01--21:50:00,114.36946,326.55960000000005,0,0.,-3.3000000000000003,12,-0.07,72,-0.07,12,-3.3000000000000003,72,12.26,11,-12.1,11,-0.53,11,-
2000.3330961596844,122.91319444444444,2000-05-01--21:55:00,114.86032000000002,327.77006,0,0.,-2.11,12,0.59,72,0.59,12,-2.11,72,12.120000000000001,11,-10.91,11,0.13,11,-
2000.3331056466304,122.91666666666666,2000-05-01--22:00:00,115.33488000000001,328.9931,0,0.,-0.6,12,0.42,72,0.42,12,-0.6,72,11.97,11,-9.4,11,-0.04,11,-
2000.3331151335765,122.92013888888889,2000-05-01--22:05:00,115.79275000000001,330.22861,0,0.,-2.21,12,-1.,72,-1.,12,-2.21,72,11.88,11,-11.01,11,-1.46,11,-
2000.3331246205223,122.9236111111111,2000-05-01--22:10:00,116.23354,331.47644,0,0.,-4.43,12,-1.74,72,-1.74,12,-4.43,72,11.46,11,-13.23,11,-2.2,11,-
2000.3331341074684,122.92708333333333,2000-05-01--22:15:00,116.65688000000002,332.73637,0,0.,-5.76,12,-1.95,72,-1.95,12,-5.76,72,10.9,11,-14.56,11,-2.41,11,-
2000.3331435944142,122.93055555555554,2000-05-01--22:20:00,117.06240000000001,334.00820000000004,0,0.,-5.15,12,-1.36,72,-1.36,12,-5.15,72,10.42,11,-13.950000000000001,11,-1.82,11,-
2000.3331530813603,122.93402777777777,2000-05-01--22:25:00,117.44973000000002,335.29163000000005,0,0.,-4.41,12,-0.73,72,-0.73,12,-4.41,72,10.06,11,-13.21,11,-1.19,11,-
2000.3331625683063,122.9375,2000-05-01--22:30:00,117.81851,336.58638,0,0.,-3.48,12,-0.59,72,-0.59,12,-3.48,72,9.83,11,-12.280000000000001,11,-1.05,11,-
2000.3331720552521,122.94097222222221,2000-05-01--22:35:00,118.16839000000002,337.8921,0,0.,-2.5,12,0.02,72,0.02,12,-2.5,72,9.71,11,-11.3,11,-0.44,11,-
2000.3331815421982,122.94444444444444,2000-05-01--22:40:00,118.49905000000001,339.20839,0,0.,-1.81,12,0.13,72,0.13,12,-1.81,72,9.65,11,-10.61,11,-0.33,11,-
2000.333191029144,122.94791666666666,2000-05-01--22:45:00,118.81014,340.53484000000003,0,0.,-1.42,12,-0.06,72,-0.06,12,-1.42,72,9.57,11,-10.22,11,-0.52,11,-
2000.33320051609,122.95138888888889,2000-05-01--22:50:00,119.10136000000001,341.87097,0,0.,-1.17,12,0.07,72,0.07,12,-1.17,72,9.38,11,-9.97,11,-0.39,11,-
2000.333210003036,122.9548611111111,2000-05-01--22:55:00,119.37240000000001,343.21630000000005,0,0.,-1.11,12,0.1,72,0.1,12,-1.11,72,9.33,11,-9.91,11,-0.36,11,-
2000.333219489982,122.95833333333333,2000-05-01--23:00:00,119.62299000000002,344.57028,0,0.,-0.31,12,0.34,72,0.34,12,-0.31,72,9.3,11,-9.11,11,-0.12,11,-
2000.333228976928,122.96180555555554,2000-05-01--23:05:00,119.85285,345.93234,0,0.,-0.65,12,0.35000000000000003,72,0.35000000000000003,12,-0.65,72,9.290000000000001,11,-9.450000000000001,11,-0.11,11,-
2000.3332384638738,122.96527777777777,2000-05-01--23:10:00,120.06174000000001,347.30186000000003,0,0.,-0.63,12,0.18,72,0.18,12,-0.63,72,9.120000000000001,11,-9.43,11,-0.28,11,-
2000.33324795082,122.96875,2000-05-01--23:15:00,120.24943,348.67822,0,0.,-0.23,12,0.36,72,0.36,12,-0.23,72,9.07,11,-9.03,11,-0.1,11,-
2000.3332574377657,122.97222222222221,2000-05-01--23:20:00,120.41570000000002,350.06072,0,0.,-0.79,12,0.27,72,0.27,12,-0.79,72,9.01,11,-9.59,11,-0.19,11,-
2000.3332669247118,122.97569444444444,2000-05-01--23:25:00,120.56038000000001,351.44869000000006,0,0.,-0.68,12,0.28,72,0.28,12,-0.68,72,8.91,11,-9.48,11,-0.18,11,-
2000.3332764116578,122.97916666666666,2000-05-01--23:30:00,120.68329000000001,352.84139000000005,0,0.,-0.76,12,0.28,72,0.28,12,-0.76,72,8.81,11,-9.56,11,-0.18,11,-
2000.3332858986037,122.98263888888889,2000-05-01--23:35:00,120.78430000000002,354.23807000000005,0,0.,-0.39,12,0.4,72,0.4,12,-0.39,72,8.75,11,-9.19,11,-0.06,11,-
2000.3332953855497,122.9861111111111,2000-05-01--23:40:00,120.86328,355.63797000000005,0,0.,0.01,12,0.47000000000000003,72,0.47000000000000003,12,0.01,72,8.72,11,-8.790000000000001,11,0.01,11,-
2000.3333048724955,122.98958333333333,2000-05-01--23:45:00,120.92016000000001,357.04032,0,0.,-0.37,12,0.53,72,0.53,12,-0.37,72,8.76,11,-9.17,11,0.07,11,-
2000.3333143594416,122.99305555555554,2000-05-01--23:50:00,120.95485000000001,358.44430000000006,0,0.,0.1,12,0.49,72,0.49,12,0.1,72,8.77,11,-8.700000000000001,11,0.03,11,-
2000.3333238463877,122.99652777777777,2000-05-01--23:55:00,120.96733,359.84914000000003,0,0.,-0.08,12,0.68,72,0.68,12,-0.08,72,8.790000000000001,11,-8.88,11,0.22,11,-
2000.3333333333335,123.,2000-05-01--24:00:00,120.95757,1.2540200000000001,0,0.,0.01,12,0.46,72,0.46,12,0.01,72,8.75,11,-8.790000000000001,11,0.,11,-
2000.3333428202795,123.00347222222221,2000-05-02--00:05:00,120.92558000000001,2.6581400000000004,0,0.,-0.77,12,0.32,72,0.32,12,-0.77,72,8.620000000000001,11,-9.120000000000001,11,0.,11,-
2000.3333523072254,123.00694444444444,2000-05-02--00:10:00,120.87141000000001,4.06069,0,0.,-0.6900000000000001,12,0.43,72,0.43,12,-0.6900000000000001,72,8.56,11,-9.040000000000001,11,0.11,11,-
2000.3333617941714,123.01041666666666,2000-05-02--00:15:00,120.79512000000001,5.46088,0,0.,-0.8200000000000001,12,0.53,72,0.53,12,-0.8200000000000001,72,8.57,11,-9.17,11,0.21,11,-
2000.3333712811175,123.01388888888889,2000-05-02--00:20:00,120.69679000000001,6.85794,0,0.,-0.93,12,0.77,72,0.77,12,-0.93,72,8.65,11,-9.28,11,0.45,11,-
2000.3333807680633,123.0173611111111,2000-05-02--00:25:00,120.57654000000001,8.25108,0,0.,-0.5700000000000001,12,0.63,72,0.63,12,-0.5700000000000001,72,8.58,11,-8.92,11,0.31,11,-
2000.3333902550094,123.02083333333333,2000-05-02--00:30:00,120.43451,9.63957,0,0.,-0.74,12,0.67,72,0.67,12,-0.74,72,8.67,11,-9.09,11,0.35000000000000003,11,-
2000.3333997419552,123.02430555555554,2000-05-02--00:35:00,120.27086000000001,11.022680000000001,0,0.,-0.9400000000000001,12,0.47000000000000003,72,0.47000000000000003,12,-0.9400000000000001,72,8.55,11,-9.290000000000001,11,0.15,11,-
2000.3334092289012,123.02777777777777,2000-05-02--00:40:00,120.08576000000001,12.399700000000001,0,0.,-0.86,12,0.4,72,0.4,12,-0.86,72,8.43,11,-9.21,11,0.08,11,-
2000.333418715847,123.03125,2000-05-02--00:45:00,119.87944000000002,13.769960000000001,0,0.,-0.01,12,0.48,72,0.48,12,-0.01,72,8.41,11,-8.36,11,0.16,11,-
2000.3334282027931,123.03472222222221,2000-05-02--00:50:00,119.65211000000001,15.132810000000001,0,0.,0.01,12,0.36,72,0.36,12,0.01,72,8.35,11,-8.34,11,0.04,11,-
2000.3334376897392,123.03819444444444,2000-05-02--00:55:00,119.40402,16.487640000000003,0,0.,-1.25,12,0.35000000000000003,72,0.35000000000000003,12,-1.25,72,8.27,11,-9.6,11,0.03,11,-
2000.333447176685,123.04166666666666,2000-05-02--01:00:00,119.13543000000001,17.83387,0,0.,-1.34,12,0.34,72,0.34,12,-1.34,72,8.13,11,-9.69,11,0.02,11,-
2000.333456663631,123.04513888888889,2000-05-02--01:05:00,118.84663,19.17095,0,0.,-1.53,12,0.43,72,0.43,12,-1.53,72,8.14,11,-9.88,11,0.11,11,-
2000.333466150577,123.0486111111111,2000-05-02--01:10:00,118.53792000000001,20.49839,0,0.,-1.1300000000000001,12,0.18,72,0.18,12,-1.1300000000000001,72,7.96,11,-9.48,11,-0.14,11,-
2000.333475637523,123.05208333333333,2000-05-02--01:15:00,118.20960000000001,21.815710000000003,0,0.,-1.6,12,0.26,72,0.26,12,-1.6,72,7.92,11,-9.950000000000001,11,-0.06,11,-
2000.333485124469,123.05555555555554,2000-05-02--01:20:00,117.86201000000001,23.122490000000003,0,0.,-1.51,12,0.38,72,0.38,12,-1.51,72,7.86,11,-9.86,11,0.06,11,-
2000.3334946114148,123.05902777777777,2000-05-02--01:25:00,117.49547000000001,24.41833,0,0.,-1.49,12,0.03,72,0.03,12,-1.49,72,7.6000000000000005,11,-9.84,11,-0.29,11,-
2000.333504098361,123.0625,2000-05-02--01:30:00,117.11033,25.70288,0,0.,-1.21,12,0.36,72,0.36,12,-1.21,72,7.67,11,-9.56,11,0.04,11,-
2000.3335135853067,123.06597222222221,2000-05-02--01:35:00,116.70696000000001,26.975830000000002,0,0.,-1.36,12,0.22,72,0.22,12,-1.36,72,7.51,11,-9.71,11,-0.1,11,-
2000.3335230722528,123.06944444444444,2000-05-02--01:40:00,116.28572000000001,28.23691,0,0.,-1.05,12,0.07,72,0.07,12,-1.05,72,7.29,11,-9.4,11,-0.25,11,-
2000.3335325591988,123.07291666666666,2000-05-02--01:45:00,115.84697000000001,29.485870000000002,0,0.,-0.64,12,-0.31,72,-0.31,12,-0.64,72,7.08,11,-8.99,11,-0.63,11,-
2000.3335420461447,123.07638888888889,2000-05-02--01:50:00,115.39110000000001,30.722540000000002,0,0.,-0.43,12,0.1,72,0.1,12,-0.43,72,7.01,11,-8.78,11,-0.22,11,-
2000.3335515330907,123.0798611111111,2000-05-02--01:55:00,114.91848,31.946730000000002,0,0.,0.19,12,0.1,72,0.1,12,0.19,72,7.01,11,-8.16,11,-0.22,11,-
2000.3335610200365,123.08333333333333,2000-05-02--02:00:00,114.42949000000002,33.15832,0,0.,-0.07,12,0.15,72,0.15,12,-0.07,72,6.87,11,-8.42,11,-0.17,11,-
2000.3335705069826,123.08680555555554,2000-05-02--02:05:00,113.92453,34.35723,0,0.,0.41000000000000003,12,-0.08,72,-0.08,12,0.41000000000000003,72,6.66,11,-7.94,11,-0.4,11,-
2000.3335799939287,123.09027777777777,2000-05-02--02:10:00,113.40398,35.543380000000006,0,0.,0.05,12,0.42,72,0.42,12,0.05,72,6.890000000000001,11,-8.3,11,0.1,11,-
2000.3335894808745,123.09375,2000-05-02--02:15:00,112.86822000000001,36.71676,0,0.,-0.36,12,0.52,72,0.52,12,-0.36,72,6.82,11,-8.71,11,0.2,11,-
2000.3335989678205,123.09722222222221,2000-05-02--02:20:00,112.31764000000001,37.87735,0,0.,-0.27,12,0.24,72,0.24,12,-0.27,72,6.75,11,-8.620000000000001,11,-0.08,11,-
2000.3336084547664,123.10069444444444,2000-05-02--02:25:00,111.75263000000001,39.025200000000005,0,0.,0.66,12,-0.09,72,-0.09,12,0.66,72,6.66,11,-7.69,11,-0.41000000000000003,11,-
2000.3336179417124,123.10416666666666,2000-05-02--02:30:00,111.17356000000001,40.16035,0,0.,1.03,12,0.,72,0.,12,1.03,72,6.54,11,-7.32,11,-0.32,11,-
2000.3336274286582,123.10763888888889,2000-05-02--02:35:00,110.58082,41.282880000000006,0,0.,0.61,12,0.18,72,0.18,12,0.61,72,6.61,11,-7.74,11,-0.14,11,-
2000.3336369156043,123.1111111111111,2000-05-02--02:40:00,109.97477,42.392900000000004,0,0.,0.59,12,-0.02,72,-0.02,12,0.59,72,6.44,11,-7.76,11,-0.34,11,-
2000.3336464025504,123.11458333333333,2000-05-02--02:45:00,109.35579000000001,43.49053000000001,0,0.,-0.02,12,-0.15,72,-0.15,12,-0.02,72,6.36,11,-8.370000000000001,11,-0.47000000000000003,11,-
2000.3336558894962,123.11805555555554,2000-05-02--02:50:00,108.72424000000001,44.57591,0,0.,-0.9500000000000001,12,-0.14,72,-0.14,12,-0.9500000000000001,72,6.04,11,-9.3,11,-0.46,11,-
2000.3336653764422,123.12152777777777,2000-05-02--02:55:00,108.08048000000001,45.64922000000001,0,0.,-1.01,12,-0.24,72,-0.24,12,-1.01,72,5.82,11,-9.36,11,-0.56,11,-
2000.333674863388,123.125,2000-05-02--03:00:00,107.42487000000001,46.710620000000006,0,0.,-1.11,12,0.39,72,0.39,12,-1.11,72,5.97,11,-9.46,11,0.07,11,-
2000.3336843503341,123.12847222222221,2000-05-02--03:05:00,106.75775000000002,47.76033,0,0.,-0.75,12,0.45,72,0.45,12,-0.75,72,6.04,11,-9.1,11,0.13,11,-
2000.3336938372802,123.13194444444444,2000-05-02--03:10:00,106.07945000000001,48.79854,0,0.,-0.25,12,0.06,72,0.06,12,-0.25,72,5.93,11,-8.6,11,-0.26,11,-
2000.333703324226,123.13541666666666,2000-05-02--03:15:00,105.39031000000001,49.82549,0,0.,-0.08,12,0.5700000000000001,72,0.5700000000000001,12,-0.08,72,6.0600000000000005,11,-8.43,11,0.25,11,-
2000.333712811172,123.13888888888889,2000-05-02--03:20:00,104.69065,50.84142000000001,0,0.,-0.05,12,0.3,72,0.3,12,-0.05,72,6.01,11,-8.4,11,-0.02,11,-
2000.333722298118,123.1423611111111,2000-05-02--03:25:00,103.98078000000001,51.84657000000001,0,0.,-0.63,12,0.35000000000000003,72,0.35000000000000003,12,-0.63,72,6.01,11,-8.98,11,0.03,11,-
2000.333731785064,123.14583333333333,2000-05-02--03:30:00,103.26102,52.84120000000001,0,0.,-0.66,12,0.04,72,0.04,12,-0.66,72,5.9,11,-9.01,11,-0.28,11,-
2000.33374127201,123.14930555555554,2000-05-02--03:35:00,102.53163,53.82558,0,0.,-0.91,12,-0.02,72,-0.02,12,-0.91,72,5.72,11,-9.26,11,-0.34,11,-
2000.3337507589558,123.15277777777777,2000-05-02--03:40:00,101.79291,54.79999,0,0.,-0.71,12,-0.15,72,-0.15,12,-0.71,72,5.53,11,-9.06,11,-0.47000000000000003,11,-
2000.3337602459019,123.15625,2000-05-02--03:45:00,101.04512000000001,55.764720000000004,0,0.,-0.74,12,-0.07,72,-0.07,12,-0.74,72,5.41,11,-9.09,11,-0.39,11,-
2000.3337697328477,123.15972222222221,2000-05-02--03:50:00,100.28849000000001,56.720040000000004,0,0.,-0.48,12,0.04,72,0.04,12,-0.48,72,5.41,11,-8.83,11,-0.28,11,-
2000.3337792197938,123.16319444444444,2000-05-02--03:55:00,99.52325,57.666270000000004,0,0.,-0.49,12,0.06,72,0.06,12,-0.49,72,5.34,11,-8.84,11,-0.26,11,-
2000.3337887067398,123.16666666666666,2000-05-02--04:00:00,98.74957,58.6037,0,0.,-0.3,12,0.12,72,0.12,12,-0.3,72,5.29,11,-8.65,11,-0.2,11,-
2000.3337981936857,123.17013888888889,2000-05-02--04:05:00,97.96759,59.53264000000001,0,0.,-0.08,12,0.08,72,0.08,12,-0.08,72,5.25,11,-8.43,11,-0.24,11,-
2000.3338076806317,123.1736111111111,2000-05-02--04:10:00,97.17738000000001,60.453410000000005,0,0.,-0.31,12,0.08,72,0.08,12,-0.31,72,5.13,11,-8.66,11,-0.24,11,-
2000.3338171675775,123.17708333333333,2000-05-02--04:15:00,96.37889000000001,61.366310000000006,0,0.,-0.16,12,0.04,72,0.04,12,-0.16,72,5.11,11,-8.51,11,-0.28,11,-
2000.3338266545236,123.18055555555554,2000-05-02--04:20:00,95.57188000000001,62.27167000000001,0,0.,0.,12,0.24,72,0.24,12,0.,72,5.15,11,-8.35,11,-0.08,11,-
2000.3338361414694,123.18402777777777,2000-05-02--04:25:00,94.75577000000001,63.16982000000001,0,0.,0.13,12,0.09,72,0.09,12,0.13,72,5.07,11,-8.22,11,-0.23,11,-
2000.3338456284155,123.1875,2000-05-02--04:30:00,93.92926000000001,64.06106000000001,0,0.,0.71,12,0.13,72,0.13,12,0.71,72,5.,11,-7.640000000000001,11,-0.19,11,-
2000.3338551153615,123.19097222222221,2000-05-02--04:35:00,93.08948000000001,64.94575,0,0.,1.22,12,0.26,72,0.26,12,1.22,72,5.09,11,-7.13,11,-0.06,11,-
2000.3338646023074,123.19444444444444,2000-05-02--04:40:00,92.2291,65.8242,0,0.,1.73,12,0.06,72,0.06,12,1.73,72,4.94,11,-6.62,11,-0.26,11,-
2000.3338740892534,123.19791666666666,2000-05-02--04:45:00,91.32429,66.69675000000001,0,0.,2.05,12,0.3,72,0.3,12,2.05,72,4.94,11,-6.3,11,-0.02,11,-
2000.3338835761992,123.20138888888889,2000-05-02--04:50:00,90.23559,67.56374000000001,0,0.,3.81,12,0.38,72,0.38,12,3.81,72,4.97,11,-4.54,11,0.06,11,-
2000.3338930631453,123.2048611111111,2000-05-02--04:55:00,89.40449000000001,68.42551,13.97,1344.55,6.26,12,0.05,72,4.3500000000000005,12,6.21,72,4.87,11,-2.09,11,4.03,11,-
2000.3339025500914,123.20833333333333,2000-05-02--05:00:00,88.6542,69.28240000000001,31.580000000000002,1344.55,9.49,12,0.7000000000000001,72,29.78,12,8.790000000000001,72,4.67,11,1.1400000000000001,11,29.46,11,-
2000.3339120370372,123.21180555555554,2000-05-02--05:05:00,87.87203000000001,70.13475000000001,49.93,1344.55,15.3,12,1.5,72,40.4,12,13.8,72,4.55,11,6.95,11,40.08,11,-
2000.3339215239832,123.21527777777777,2000-05-02--05:10:00,87.06663,70.98291,68.81,1344.55,19.93,12,1.2,72,23.39,12,18.73,72,4.54,11,11.58,11,23.07,11,-
2000.333931010929,123.21875,2000-05-02--05:15:00,86.24445,71.82723,88.07000000000001,1344.54,29.1,12,4.74,72,72.43,12,24.36,72,4.54,11,20.75,11,72.11,11,-
2000.3339404978751,123.22222222222221,2000-05-02--05:20:00,85.40958,72.66806000000001,107.61,1344.54,41.32,12,13.620000000000001,72,170.15,12,27.7,72,4.37,11,32.97,11,169.83,11,-
2000.3339499848212,123.22569444444444,2000-05-02--05:25:00,84.56278,73.50576000000001,127.4,1344.54,53.36,12,21.39,72,225.71,12,31.970000000000002,72,4.46,11,45.01,11,225.39000000000001,11,-
2000.333959471767,123.22916666666666,2000-05-02--05:30:00,83.7089,74.34069000000001,147.33,1344.54,64.63,12,29.22,72,266.7,12,35.410000000000004,72,4.69,11,56.28,11,266.38,11,-
2000.333968958713,123.23263888888889,2000-05-02--05:35:00,82.84779,75.17321000000001,167.4,1344.54,76.93,12,39.08,72,313.87,12,37.85,72,4.9,11,68.58,11,313.55,11,-
2000.3339784456589,123.2361111111111,2000-05-02--05:40:00,81.98086,76.00369,187.57,1344.53,90.19,12,50.13,72,359.37,12,40.06,72,5.04,11,81.84,11,359.05,11,-
