Station ID Number:,94170,-,-,-,-,Type of Measurement:,GHI,GHI_Flag,DrHI_Calc,DrHI_Calc_Flag,DNI,DNI_Flag,DHI_Calc,DHI_Calc_Flag,TEMPERATURE,TEMPERATURE_Flag,GHI_withNO,GHI_withNO_Flag,DNI_withNO,DNI_withNO_Flag,NOTES
2000.2588323466912,95.73263888888889,2000-04-04--17:35:00,80.91809,269.94388000000004,215.51,1365.32,95.17,12,48.160000000000004,72,305.12,12,47.01,72,14.6,11,87.09,11,304.64,11,-
2000.258841833637,95.7361111111111,2000-04-04--17:40:00,81.81403,270.80490000000003,194.4,1365.31,59.84,12,11.53,72,80.99,12,48.31,72,14.25,11,51.76,11,80.51,11,-
2000.258851320583,95.73958333333333,2000-04-04--17:45:00,82.70781000000001,271.66419,173.3,1365.31,63.92,12,21.6,72,170.20000000000002,12,42.32,72,14.05,11,55.84,11,169.72,11,-
2000.2588608075291,95.74305555555556,2000-04-04--17:50:00,83.59865,272.52219,152.22,1365.31,62.99,12,30.91,72,277.24,12,32.08,72,13.96,11,54.910000000000004,11,276.76,11,-
2000.258870294475,95.74652777777777,2000-04-04--17:55:00,84.48519,273.37934,131.21,1365.3,37.77,12,11.21,72,116.63,12,26.560000000000002,72,13.790000000000001,11,29.69,11,116.15,11,-
2000.258879781421,95.75,2000-04-04--18:00:00,85.36708,274.23606,110.28,1365.3,23.53,12,1.83,72,22.63,12,21.7,72,13.31,11,15.450000000000001,11,22.150000000000002,11,-
2000.2588892683668,95.75347222222221,2000-04-04--18:05:00,86.23951000000001,275.09279000000004,89.54,1365.3,17.25,12,0.73,72,11.06,12,16.52,72,13.36,11,9.17,11,10.58,11,-
2000.2588987553129,95.75694444444444,2000-04-04--18:10:00,87.10126000000001,275.94995,69.04,1365.3,12.16,12,0.6,72,11.77,12,11.56,72,13.3,11,4.08,11,11.290000000000001,11,-
2000.258908242259,95.76041666666666,2000-04-04--18:15:00,87.94744,276.80796000000004,48.9,1365.29,8.2,12,3.29,72,91.79,12,4.91,72,12.84,11,0.12,11,91.31,11,-
2000.2589177292048,95.76388888888889,2000-04-04--18:20:00,88.77019000000001,277.66724000000005,29.3,1365.29,3.81,12,0.81,72,37.81,12,3.,72,12.9,11,-4.2700000000000005,11,37.33,11,-
2000.2589272161508,95.7673611111111,2000-04-04--18:25:00,89.55869000000001,278.52821,10.52,1365.29,0.55,12,0.,72,0.56,12,0.55,72,12.700000000000001,11,-7.53,11,0.08,11,-
2000.2589367030967,95.77083333333333,2000-04-04--18:30:00,90.58379000000001,279.39129,0,0.,-1.3900000000000001,12,0.5700000000000001,72,0.5700000000000001,12,-1.3900000000000001,72,12.8,11,-9.47,11,0.09,11,-
2000.2589461900427,95.77430555555556,2000-04-04--18:35:00,91.64665000000001,280.25690000000003,0,0.,-2.14,12,0.51,72,0.51,12,-2.14,72,12.73,11,-10.22,11,0.03,11,-
2000.2589556769885,95.77777777777777,2000-04-04--18:40:00,92.59500000000001,281.12545,0,0.,-2.7800000000000002,12,0.07,72,0.07,12,-2.7800000000000002,72,12.540000000000001,11,-10.86,11,-0.41000000000000003,11,-
2000.2589651639346,95.78125,2000-04-04--18:45:00,93.51180000000001,281.99735000000004,0,0.,-3.16,12,0.04,72,0.04,12,-3.16,72,12.4,11,-11.24,11,-0.44,11,-
2000.2589746508806,95.78472222222221,2000-04-04--18:50:00,94.41402000000001,282.87303,0,0.,-3.68,12,-0.55,72,-0.55,12,-3.68,72,11.99,11,-11.76,11,-1.03,11,-
2000.2589841378265,95.78819444444444,2000-04-04--18:55:00,95.30725000000001,283.7529,0,0.,-3.69,12,-0.21,72,-0.21,12,-3.69,72,11.81,11,-11.77,11,-0.6900000000000001,11,-
2000.2589936247725,95.79166666666666,2000-04-04--19:00:00,96.19378,284.63738,0,0.,-4.19,12,-0.76,72,-0.76,12,-4.19,72,11.32,11,-12.27,11,-1.24,11,-
2000.2590031117184,95.79513888888889,2000-04-04--19:05:00,97.07464,285.5269,0,0.,-3.63,12,0.47000000000000003,72,0.47000000000000003,12,-3.63,72,11.53,11,-11.71,11,-0.01,11,-
2000.2590125986644,95.7986111111111,2000-04-04--19:10:00,97.95030000000001,286.42186000000004,0,0.,-3.09,12,0.26,72,0.26,12,-3.09,72,11.46,11,-11.17,11,-0.22,11,-
2000.2590220856105,95.80208333333333,2000-04-04--19:15:00,98.82094000000001,287.32269,0,0.,-3.3000000000000003,12,0.35000000000000003,72,0.35000000000000003,12,-3.3000000000000003,72,11.42,11,-11.38,11,-0.13,11,-
2000.2590315725563,95.80555555555556,2000-04-04--19:20:00,99.68659000000001,288.22983000000005,0,0.,-3.11,12,0.03,72,0.03,12,-3.11,72,11.18,11,-11.19,11,-0.45,11,-
2000.2590410595024,95.80902777777777,2000-04-04--19:25:00,100.54719000000001,289.14368,0,0.,-2.9,12,0.12,72,0.12,12,-2.9,72,11.13,11,-10.98,11,-0.36,11,-
2000.2590505464482,95.8125,2000-04-04--19:30:00,101.40261000000001,290.06469000000004,0,0.,-3.43,12,-0.2,72,-0.2,12,-3.43,72,10.78,11,-11.51,11,-0.68,11,-
2000.2590600333942,95.81597222222221,2000-04-04--19:35:00,102.25267000000001,290.99328,0,0.,-3.16,12,0.07,72,0.07,12,-3.16,72,10.67,11,-11.24,11,-0.41000000000000003,11,-
2000.2590695203403,95.81944444444444,2000-04-04--19:40:00,103.09717,291.92989,0,0.,-3.47,12,-0.19,72,-0.19,12,-3.47,72,10.44,11,-11.55,11,-0.67,11,-
2000.2590790072861,95.82291666666666,2000-04-04--19:45:00,103.93589000000001,292.87495,0,0.,-3.06,12,0.17,72,0.17,12,-3.06,72,10.31,11,-11.14,11,-0.31,11,-
2000.2590884942322,95.82638888888889,2000-04-04--19:50:00,104.76859,293.82890000000003,0,0.,-2.7800000000000002,12,0.1,72,0.1,12,-2.7800000000000002,72,10.120000000000001,11,-10.86,11,-0.38,11,-
2000.259097981178,95.8298611111111,2000-04-04--19:55:00,105.59501,294.79217,0,0.,-3.13,12,0.19,72,0.19,12,-3.13,72,10.02,11,-11.21,11,-0.29,11,-
2000.259107468124,95.83333333333333,2000-04-04--20:00:00,106.41488000000001,295.76520000000005,0,0.,-3.1,12,0.04,72,0.04,12,-3.1,72,9.83,11,-11.18,11,-0.44,11,-
2000.25911695507,95.83680555555556,2000-04-04--20:05:00,107.2279,296.74844,0,0.,-2.7800000000000002,12,0.35000000000000003,72,0.35000000000000003,12,-2.7800000000000002,72,9.75,11,-10.86,11,-0.13,11,-
2000.259126442016,95.84027777777777,2000-04-04--20:10:00,108.03379000000001,297.74232,0,0.,-2.83,12,0.28,72,0.28,12,-2.83,72,9.620000000000001,11,-10.91,11,-0.2,11,-
2000.259135928962,95.84375,2000-04-04--20:15:00,108.83223000000001,298.74729,0,0.,-2.48,12,0.5,72,0.5,12,-2.48,72,9.68,11,-10.56,11,0.02,11,-
2000.2591454159078,95.84722222222221,2000-04-04--20:20:00,109.62290000000002,299.76379000000003,0,0.,-2.31,12,0.33,72,0.33,12,-2.31,72,9.55,11,-10.39,11,-0.15,11,-
2000.2591549028539,95.85069444444444,2000-04-04--20:25:00,110.40548000000001,300.79225,0,0.,-2.63,12,0.18,72,0.18,12,-2.63,72,9.42,11,-10.71,11,-0.3,11,-
2000.2591643897997,95.85416666666666,2000-04-04--20:30:00,111.17961000000001,301.83312,0,0.,-2.35,12,-0.5,72,-0.5,12,-2.35,72,8.94,11,-10.43,11,-0.98,11,-
2000.2591738767458,95.85763888888889,2000-04-04--20:35:00,111.94495,302.88683000000003,0,0.,-2.09,12,0.08,72,0.08,12,-2.09,72,8.88,11,-10.17,11,-0.4,11,-
2000.2591833636918,95.8611111111111,2000-04-04--20:40:00,112.70112,303.9538,0,0.,-1.7,12,0.89,72,0.89,12,-1.7,72,9.36,11,-9.78,11,0.41000000000000003,11,-
2000.2591928506376,95.86458333333333,2000-04-04--20:45:00,113.44776,305.03447,0,0.,-1.6600000000000001,12,0.05,72,0.05,12,-1.6600000000000001,72,8.96,11,-9.74,11,-0.43,11,-
2000.2592023375837,95.86805555555556,2000-04-04--20:50:00,114.18448000000001,306.12925,0,0.,-1.82,12,-0.01,72,-0.01,12,-1.82,72,8.69,11,-9.9,11,-0.49,11,-
2000.2592118245295,95.87152777777777,2000-04-04--20:55:00,114.91088,307.23855000000003,0,0.,-1.58,12,0.51,72,0.51,12,-1.58,72,8.91,11,-9.66,11,0.03,11,-
2000.2592213114756,95.875,2000-04-04--21:00:00,115.62655000000001,308.36276000000004,0,0.,-1.96,12,0.08,72,0.08,12,-1.96,72,8.6,11,-10.040000000000001,11,-0.4,11,-
2000.2592307984216,95.87847222222221,2000-04-04--21:05:00,116.33107000000001,309.50229,0,0.,-2.,12,-0.15,72,-0.15,12,-2.,72,8.290000000000001,11,-10.08,11,-0.63,11,-
2000.2592402853675,95.88194444444444,2000-04-04--21:10:00,117.02401,310.65749000000005,0,0.,-1.8900000000000001,12,-0.5700000000000001,72,-0.5700000000000001,12,-1.8900000000000001,72,7.91,11,-9.97,11,-1.05,11,-
2000.2592497723135,95.88541666666666,2000-04-04--21:15:00,117.70493,311.82873,0,0.,-1.6300000000000001,12,-0.61,72,-0.61,12,-1.6300000000000001,72,7.62,11,-9.71,11,-1.09,11,-
2000.2592592592594,95.88888888888889,2000-04-04--21:20:00,118.37337000000001,313.01635000000005,0,0.,-0.92,12,-0.6900000000000001,72,-0.6900000000000001,12,-0.92,72,7.29,11,-9.,11,-1.17,11,-
2000.2592687462054,95.8923611111111,2000-04-04--21:25:00,119.02888000000002,314.22066,0,0.,-1.67,12,-1.1400000000000001,72,-1.1400000000000001,12,-1.67,72,6.55,11,-9.75,11,-1.62,11,-
2000.2592782331515,95.89583333333333,2000-04-04--21:30:00,119.67098000000001,315.44195,0,0.,-1.46,12,-0.72,72,-0.72,12,-1.46,72,6.22,11,-9.540000000000001,11,-1.2,11,-
2000.2592877200973,95.89930555555556,2000-04-04--21:35:00,120.29918,316.68050000000005,0,0.,-1.28,12,-0.6,72,-0.6,12,-1.28,72,6.2,11,-9.36,11,-1.08,11,-
2000.2592972070433,95.90277777777777,2000-04-04--21:40:00,120.91300000000001,317.93653,0,0.,-0.2,12,-0.44,72,-0.44,12,-0.2,72,5.87,11,-8.28,11,-0.92,11,-
2000.2593066939892,95.90625,2000-04-04--21:45:00,121.51194000000001,319.21026,0,0.,-0.09,12,0.11,72,0.11,12,-0.09,72,6.03,11,-8.17,11,-0.37,11,-
2000.2593161809352,95.90972222222221,2000-04-04--21:50:00,122.09550000000002,320.50185000000005,0,0.,-0.42,12,0.31,72,0.31,12,-0.42,72,6.26,11,-8.5,11,-0.17,11,-
2000.2593256678813,95.91319444444444,2000-04-04--21:55:00,122.66315000000002,321.81142,0,0.,-0.19,12,-0.02,72,-0.02,12,-0.19,72,6.09,11,-8.27,11,-0.5,11,-
2000.259335154827,95.91666666666666,2000-04-04--22:00:00,123.21438,323.13907,0,0.,-0.63,12,0.15,72,0.15,12,-0.63,72,5.99,11,-8.71,11,-0.33,11,-
2000.2593446417732,95.92013888888889,2000-04-04--22:05:00,123.74867,324.48482,0,0.,-1.18,12,-0.37,72,-0.37,12,-1.18,72,5.71,11,-9.26,11,-0.85,11,-
2000.259354128719,95.9236111111111,2000-04-04--22:10:00,124.26549000000001,325.84866000000005,0,0.,-1.23,12,-0.23,72,-0.23,12,-1.23,72,5.4,11,-9.31,11,-0.71,11,-
2000.259363615665,95.92708333333333,2000-04-04--22:15:00,124.76432000000001,327.23052,0,0.,-1.28,12,0.19,72,0.19,12,-1.28,72,5.54,11,-9.36,11,-0.29,11,-
2000.2593731026109,95.93055555555556,2000-04-04--22:20:00,125.24462000000001,328.63029,0,0.,-1.11,12,0.37,72,0.37,12,-1.11,72,5.68,11,-9.19,11,-0.11,11,-
2000.259382589557,95.93402777777777,2000-04-04--22:25:00,125.70587,330.04776000000004,0,0.,-0.26,12,0.59,72,0.59,12,-0.26,72,5.8500000000000005,11,-8.34,11,0.11,11,-
2000.259392076503,95.9375,2000-04-04--22:30:00,126.14756000000001,331.4827,0,0.,-0.07,12,0.98,72,0.98,12,-0.07,72,6.13,11,-8.15,11,0.5,11,-
2000.2594015634488,95.94097222222221,2000-04-04--22:35:00,126.56916000000001,332.93478000000005,0,0.,-0.74,12,0.2,72,0.2,12,-0.74,72,5.66,11,-8.82,11,-0.28,11,-
2000.2594110503949,95.94444444444444,2000-04-04--22:40:00,126.97016,334.40361,0,0.,-1.43,12,-0.79,72,-0.79,12,-1.43,72,4.83,11,-9.51,11,-1.27,11,-
2000.2594205373407,95.94791666666666,2000-04-04--22:45:00,127.35007000000002,335.88875,0,0.,-2.35,12,-1.09,72,-1.09,12,-2.35,72,4.0600000000000005,11,-10.43,11,-1.57,11,-
2000.2594300242868,95.95138888888889,2000-04-04--22:50:00,127.70840000000001,337.38967,0,0.,-2.58,12,0.07,72,0.07,12,-2.58,72,4.32,11,-10.66,11,-0.41000000000000003,11,-
2000.2594395112328,95.9548611111111,2000-04-04--22:55:00,128.04469,338.90575,0,0.,-1.54,12,0.37,72,0.37,12,-1.54,72,4.8500000000000005,11,-9.620000000000001,11,-0.11,11,-
2000.2594489981786,95.95833333333333,2000-04-04--23:00:00,128.35847,340.43633000000005,0,0.,-1.1400000000000001,12,0.78,72,0.78,12,-1.1400000000000001,72,5.14,11,-9.22,11,0.3,11,-
2000.2594584851247,95.96180555555556,2000-04-04--23:05:00,128.64931,341.98065,0,0.,-0.9500000000000001,12,0.56,72,0.56,12,-0.9500000000000001,72,5.14,11,-9.03,11,0.08,11,-
2000.2594679720705,95.96527777777777,2000-04-04--23:10:00,128.91681,343.53790000000004,0,0.,-1.02,12,0.28,72,0.28,12,-1.02,72,4.82,11,-9.1,11,-0.2,11,-
2000.2594774590166,95.96875,2000-04-04--23:15:00,129.16058,345.10718,0,0.,-0.77,12,-0.1,72,-0.1,12,-0.77,72,4.49,11,-8.85,11,-0.58,11,-
2000.2594869459626,95.97222222222221,2000-04-04--23:20:00,129.38025000000002,346.68754,0,0.,-0.18,12,-0.8,72,-0.8,12,-0.18,72,3.72,11,-8.26,11,-1.28,11,-
2000.2594964329085,95.97569444444444,2000-04-04--23:25:00,129.57549,348.27795000000003,0,0.,-0.27,12,-0.38,72,-0.38,12,-0.27,72,3.64,11,-8.35,11,-0.86,11,-
2000.2595059198545,95.97916666666666,2000-04-04--23:30:00,129.74602000000002,349.87734,0,0.,-0.55,12,0.51,72,0.51,12,-0.55,72,4.25,11,-8.63,11,0.03,11,-
2000.2595154068003,95.98263888888889,2000-04-04--23:35:00,129.89156,351.48456000000004,0,0.,-0.19,12,0.16,72,0.16,12,-0.19,72,3.88,11,-8.27,11,-0.32,11,-
2000.2595248937464,95.9861111111111,2000-04-04--23:40:00,130.01189000000002,353.09843,0,0.,-0.05,12,-0.23,72,-0.23,12,-0.05,72,3.3200000000000003,11,-8.13,11,-0.71,11,-
2000.2595343806925,95.98958333333333,2000-04-04--23:45:00,130.10682,354.71773,0,0.,-0.01,12,0.29,72,0.29,12,-0.01,72,3.56,11,-8.09,11,-0.19,11,-
2000.2595438676383,95.99305555555556,2000-04-04--23:50:00,130.17619000000002,356.34119000000004,0,0.,0.01,12,0.5,72,0.5,12,0.01,72,3.74,11,-8.07,11,0.02,11,-
2000.2595533545843,95.99652777777777,2000-04-04--23:55:00,130.21990000000002,357.96753,0,0.,-0.04,12,0.41000000000000003,72,0.41000000000000003,12,-0.04,72,3.73,11,-8.120000000000001,11,-0.07,11,-
2000.2595628415302,96.,2000-04-04--24:00:00,130.23787000000002,359.59545,0,0.,-0.71,12,-0.26,72,-0.26,12,-0.71,72,2.98,11,-8.790000000000001,11,-0.74,11,-
2000.2595723284762,96.00347222222221,2000-04-05--00:05:00,130.23007,1.2236200000000002,0,0.,-1.37,12,-0.56,72,-0.56,12,-1.37,72,2.86,11,-8.78,11,-0.75,11,-
2000.259581815422,96.00694444444444,2000-04-05--00:10:00,130.19652000000002,2.8507300000000004,0,0.,-1.3900000000000001,12,-0.03,72,-0.03,12,-1.3900000000000001,72,2.89,11,-8.8,11,-0.22,11,-
2000.259591302368,96.01041666666666,2000-04-05--00:15:00,130.13726,4.47546,0,0.,-1.06,12,-0.01,72,-0.01,12,-1.06,72,2.86,11,-8.47,11,-0.2,11,-
2000.2596007893142,96.01388888888889,2000-04-05--00:20:00,130.0524,6.0965300000000004,0,0.,-1.23,12,0.31,72,0.31,12,-1.23,72,3.06,11,-8.64,11,0.12,11,-
2000.25961027626,96.0173611111111,2000-04-05--00:25:00,129.94207,7.7126600000000005,0,0.,-0.62,12,0.39,72,0.39,12,-0.62,72,3.21,11,-8.03,11,0.2,11,-
2000.259619763206,96.02083333333333,2000-04-05--00:30:00,129.80645,9.322600000000001,0,0.,-0.44,12,0.85,72,0.85,12,-0.44,72,3.5500000000000003,11,-7.8500000000000005,11,0.66,11,-
2000.2596292501519,96.02430555555556,2000-04-05--00:35:00,129.64574000000002,10.925160000000002,0,0.,-0.58,12,-0.01,72,-0.01,12,-0.58,72,3.15,11,-7.99,11,-0.2,11,-
2000.259638737098,96.02777777777777,2000-04-05--00:40:00,129.46019,12.51918,0,0.,-1.04,12,-0.2,72,-0.2,12,-1.04,72,2.88,11,-8.45,11,-0.39,11,-
2000.259648224044,96.03125,2000-04-05--00:45:00,129.2501,14.103560000000002,0,0.,-1.25,12,-0.6,72,-0.6,12,-1.25,72,2.48,11,-8.66,11,-0.79,11,-
2000.2596577109898,96.03472222222221,2000-04-05--00:50:00,129.01577,15.677240000000001,0,0.,-1.21,12,-0.97,72,-0.97,12,-1.21,72,2.04,11,-8.620000000000001,11,-1.16,11,-
2000.2596671979359,96.03819444444444,2000-04-05--00:55:00,128.75755,17.239250000000002,0,0.,-1.49,12,-0.43,72,-0.43,12,-1.49,72,1.84,11,-8.9,11,-0.62,11,-
2000.2596766848817,96.04166666666666,2000-04-05--01:00:00,128.47582,18.788670000000003,0,0.,-1.09,12,0.76,72,0.76,12,-1.09,72,2.5500000000000003,11,-8.5,11,0.5700000000000001,11,-
2000.2596861718278,96.04513888888889,2000-04-05--01:05:00,128.17098000000001,20.324640000000002,0,0.,-1.12,12,0.14,72,0.14,12,-1.12,72,2.18,11,-8.53,11,-0.05,11,-
2000.2596956587738,96.0486111111111,2000-04-05--01:10:00,127.84346000000001,21.846390000000003,0,0.,-0.93,12,0.14,72,0.14,12,-0.93,72,2.17,11,-8.34,11,-0.05,11,-
2000.2597051457196,96.05208333333333,2000-04-05--01:15:00,127.49369000000002,23.35321,0,0.,-0.74,12,0.2,72,0.2,12,-0.74,72,2.17,11,-8.15,11,0.01,11,-
2000.2597146326657,96.05555555555556,2000-04-05--01:20:00,127.12214000000002,24.84447,0,0.,-0.8200000000000001,12,0.05,72,0.05,12,-0.8200000000000001,72,2.0300000000000002,11,-8.23,11,-0.14,11,-
2000.2597241196115,96.05902777777777,2000-04-05--01:25:00,126.72930000000001,26.31961,0,0.,-0.93,12,-0.15,72,-0.15,12,-0.93,72,1.77,11,-8.34,11,-0.34,11,-
2000.2597336065576,96.0625,2000-04-05--01:30:00,126.31566000000001,27.778150000000004,0,0.,-0.77,12,0.31,72,0.31,12,-0.77,72,2.05,11,-8.18,11,0.12,11,-
2000.2597430935036,96.06597222222221,2000-04-05--01:35:00,125.88171000000001,29.21967,0,0.,-0.74,12,0.39,72,0.39,12,-0.74,72,2.13,11,-8.15,11,0.2,11,-
2000.2597525804495,96.06944444444444,2000-04-05--01:40:00,125.42797000000002,30.64382,0,0.,-0.21,12,0.39,72,0.39,12,-0.21,72,2.2800000000000002,11,-7.62,11,0.2,11,-
2000.2597620673955,96.07291666666666,2000-04-05--01:45:00,124.95497000000002,32.050340000000006,0,0.,-0.64,12,-0.2,72,-0.2,12,-0.64,72,1.81,11,-8.05,11,-0.39,11,-
2000.2597715543413,96.07638888888889,2000-04-05--01:50:00,124.46322,33.439,0,0.,-0.53,12,-0.36,72,-0.36,12,-0.53,72,1.58,11,-7.94,11,-0.55,11,-
2000.2597810412874,96.0798611111111,2000-04-05--01:55:00,123.95326000000001,34.809650000000005,0,0.,-1.35,12,0.01,72,0.01,12,-1.35,72,1.6,11,-8.76,11,-0.18,11,-
2000.2597905282332,96.08333333333333,2000-04-05--02:00:00,123.42560000000002,36.162220000000005,0,0.,-1.35,12,0.04,72,0.04,12,-1.35,72,1.52,11,-8.76,11,-0.15,11,-
2000.2598000151793,96.08680555555556,2000-04-05--02:05:00,122.88077000000001,37.49665,0,0.,-1.2,12,-0.18,72,-0.18,12,-1.2,72,1.35,11,-8.61,11,-0.37,11,-
2000.2598095021253,96.09027777777777,2000-04-05--02:10:00,122.31931000000002,38.81297,0,0.,-1.25,12,-0.73,72,-0.73,12,-1.25,72,0.84,11,-8.66,11,-0.92,11,-
2000.2598189890712,96.09375,2000-04-05--02:15:00,121.74172000000002,40.11124,0,0.,-0.84,12,0.24,72,0.24,12,-0.84,72,1.1500000000000001,11,-8.25,11,0.05,11,-
2000.2598284760172,96.09722222222221,2000-04-05--02:20:00,121.14853000000001,41.39157,0,0.,-0.25,12,0.37,72,0.37,12,-0.25,72,1.47,11,-7.66,11,0.18,11,-
2000.259837962963,96.10069444444444,2000-04-05--02:25:00,120.54024000000001,42.65411,0,0.,-0.38,12,-0.06,72,-0.06,12,-0.38,72,1.11,11,-7.79,11,-0.25,11,-
2000.259847449909,96.10416666666666,2000-04-05--02:30:00,119.91735000000001,43.89904000000001,0,0.,0.04,12,-0.49,72,-0.49,12,0.04,72,0.86,11,-7.37,11,-0.68,11,-
2000.2598569368552,96.10763888888889,2000-04-05--02:35:00,119.28037,45.12661000000001,0,0.,-0.52,12,-0.21,72,-0.21,12,-0.52,72,0.75,11,-7.930000000000001,11,-0.4,11,-
2000.259866423801,96.1111111111111,2000-04-05--02:40:00,118.62976,46.33704,0,0.,-0.28,12,-0.31,72,-0.31,12,-0.28,72,0.63,11,-7.69,11,-0.5,11,-
2000.259875910747,96.11458333333333,2000-04-05--02:45:00,117.96601000000001,47.530640000000005,0,0.,-0.55,12,-0.4,72,-0.4,12,-0.55,72,0.19,11,-7.96,11,-0.59,11,-
2000.2598853976929,96.11805555555556,2000-04-05--02:50:00,117.28959,48.707710000000006,0,0.,-0.11,12,-0.21,72,-0.21,12,-0.11,72,0.26,11,-7.5200000000000005,11,-0.4,11,-
2000.259894884639,96.12152777777777,2000-04-05--02:55:00,116.60096000000001,49.868570000000005,0,0.,-0.1,12,-0.76,72,-0.76,12,-0.1,72,-0.2,11,-7.51,11,-0.9500000000000001,11,-
2000.259904371585,96.125,2000-04-05--03:00:00,115.90054,51.01357,0,0.,0.25,12,-0.71,72,-0.71,12,0.25,72,-0.51,11,-7.16,11,-0.9,11,-
2000.2599138585308,96.12847222222221,2000-04-05--03:05:00,115.18879000000001,52.143100000000004,0,0.,0.07,12,-0.51,72,-0.51,12,0.07,72,-0.92,11,-7.34,11,-0.7000000000000001,11,-
2000.2599233454769,96.13194444444444,2000-04-05--03:10:00,114.46613,53.25751,0,0.,0.28,12,-0.23,72,-0.23,12,0.28,72,-0.91,11,-7.13,11,-0.42,11,-
2000.2599328324227,96.13541666666666,2000-04-05--03:15:00,113.73297000000001,54.35721,0,0.,0.96,12,0.12,72,0.12,12,0.96,72,-0.24,11,-6.45,11,-0.07,11,-
2000.2599423193687,96.13888888888889,2000-04-05--03:20:00,112.98970000000001,55.44261,0,0.,1.2,12,0.06,72,0.06,12,1.2,72,-0.32,11,-6.21,11,-0.13,11,-
2000.2599518063148,96.1423611111111,2000-04-05--03:25:00,112.23673000000001,56.514120000000005,0,0.,1.21,12,0.01,72,0.01,12,1.21,72,-0.49,11,-6.2,11,-0.18,11,-
2000.2599612932606,96.14583333333333,2000-04-05--03:30:00,111.47443000000001,57.57215000000001,0,0.,0.61,12,-0.46,72,-0.46,12,0.61,72,-0.78,11,-6.8,11,-0.65,11,-
2000.2599707802067,96.14930555555556,2000-04-05--03:35:00,110.70317000000001,58.617140000000006,0,0.,0.5,12,-0.07,72,-0.07,12,0.5,72,-0.74,11,-6.91,11,-0.26,11,-
2000.2599802671525,96.15277777777777,2000-04-05--03:40:00,109.92331000000001,59.64952,0,0.,0.78,12,-0.19,72,-0.19,12,0.78,72,-0.62,11,-6.63,11,-0.38,11,-
2000.2599897540986,96.15625,2000-04-05--03:45:00,109.13519000000001,60.66973000000001,0,0.,0.46,12,-0.74,72,-0.74,12,0.46,72,-1.28,11,-6.95,11,-0.93,11,-
2000.2599992410444,96.15972222222221,2000-04-05--03:50:00,108.33915,61.67819000000001,0,0.,0.5,12,-0.38,72,-0.38,12,0.5,72,-1.2,11,-6.91,11,-0.5700000000000001,11,-
2000.2600087279905,96.16319444444444,2000-04-05--03:55:00,107.53551,62.675360000000005,0,0.,0.8200000000000001,12,0.65,72,0.65,12,0.8200000000000001,72,-0.5,11,-6.59,11,0.46,11,-
2000.2600182149365,96.16666666666666,2000-04-05--04:00:00,106.72459,63.66167000000001,0,0.,1.69,12,0.01,72,0.01,12,1.69,72,-0.39,11,-5.72,11,-0.18,11,-
2000.2600277018823,96.17013888888889,2000-04-05--04:05:00,105.90669000000001,64.63757000000001,0,0.,1.43,12,-0.16,72,-0.16,12,1.43,72,-0.99,11,-5.98,11,-0.35000000000000003,11,-
2000.2600371888284,96.1736111111111,2000-04-05--04:10:00,105.08210000000001,65.60349000000001,0,0.,0.88,12,-0.43,72,-0.43,12,0.88,72,-1.33,11,-6.53,11,-0.62,11,-
2000.2600466757742,96.17708333333333,2000-04-05--04:15:00,104.25109,66.55987,0,0.,1.96,12,0.72,72,0.72,12,1.96,72,-0.46,11,-5.45,11,0.53,11,-
2000.2600561627203,96.18055555555556,2000-04-05--04:20:00,103.41393000000001,67.50715000000001,0,0.,1.8,12,0.53,72,0.53,12,1.8,72,-0.12,11,-5.61,11,0.34,11,-
2000.2600656496663,96.18402777777777,2000-04-05--04:25:00,102.57087000000001,68.44577000000001,0,0.,2.05,12,-0.22,72,-0.22,12,2.05,72,-0.44,11,-5.36,11,-0.41000000000000003,11,-
2000.2600751366122,96.1875,2000-04-05--04:30:00,101.72214000000001,69.37616,0,0.,0.62,12,-0.41000000000000003,72,-0.41000000000000003,12,0.62,72,-1.16,11,-6.79,11,-0.6,11,-
2000.2600846235582,96.19097222222221,2000-04-05--04:35:00,100.86795000000001,70.29875000000001,0,0.,1.96,12,-0.46,72,-0.46,12,1.96,72,-1.27,11,-5.45,11,-0.65,11,-
2000.260094110504,96.19444444444444,2000-04-05--04:40:00,100.00847,71.21398,0,0.,2.0100000000000002,12,0.33,72,0.33,12,2.0100000000000002,72,-0.64,11,-5.4,11,0.14,11,-
2000.26010359745,96.19791666666666,2000-04-05--04:45:00,99.14387,72.12227,0,0.,1.71,12,-0.08,72,-0.08,12,1.71,72,-0.44,11,-5.7,11,-0.27,11,-
2000.2601130843962,96.20138888888889,2000-04-05--04:50:00,98.27422000000001,73.02405,0,0.,1.51,12,-0.14,72,-0.14,12,1.51,72,-0.98,11,-5.9,11,-0.33,11,-
2000.260122571342,96.2048611111111,2000-04-05--04:55:00,97.39954,73.91975000000001,0,0.,1.93,12,-0.47000000000000003,72,-0.47000000000000003,12,1.93,72,-1.12,11,-5.48,11,-0.66,11,-
2000.260132058288,96.20833333333333,2000-04-05--05:00:00,96.51971,74.80978,0,0.,1.6500000000000001,12,-0.6,72,-0.6,12,1.6500000000000001,72,-1.3800000000000001,11,-5.76,11,-0.79,11,-
2000.2601415452339,96.21180555555556,2000-04-05--05:05:00,95.63439000000001,75.69457000000001,0,0.,1.37,12,-0.41000000000000003,72,-0.41000000000000003,12,1.37,72,-1.52,11,-6.04,11,-0.6,11,-
