Station ID Number:,94170,-,-,-,-,Type of Measurement:,GHI,GHI_Flag,DrHI_Calc,DrHI_Calc_Flag,DNI,DNI_Flag,DHI_Calc,DHI_Calc_Flag,TEMPERATURE,TEMPERATURE_Flag,GHI_withNO,GHI_withNO_Flag,DNI_withNO,DNI_withNO_Flag,NOTES
2000.0488577717063,18.881944444444443,2000-01-18--21:10:00,136.31468,287.21138,0,0.,-0.54,12,-0.01,72,-0.01,12,-0.54,72,-0.26,11,-4.37,11,0.,11,-
2000.0488672586523,18.885416666666664,2000-01-18--21:15:00,137.17725000000002,288.36706000000004,0,0.,-0.98,12,-0.01,72,-0.01,12,-0.98,72,-0.29,11,-4.8100000000000005,11,0.,11,-
2000.0488767455981,18.88888888888889,2000-01-18--21:20:00,138.03399000000002,289.55098000000004,0,0.,-1.24,12,-0.01,72,-0.01,12,-1.24,72,-0.32,11,-5.07,11,0.,11,-
2000.0488862325442,18.89236111111111,2000-01-18--21:25:00,138.88437000000002,290.76488,0,0.,-1.52,12,-0.01,72,-0.01,12,-1.52,72,-0.34,11,-5.3500000000000005,11,0.,11,-
2000.0488957194902,18.895833333333332,2000-01-18--21:30:00,139.72784000000001,292.01062,0,0.,-1.83,12,-0.01,72,-0.01,12,-1.83,72,-0.36,11,-5.66,11,0.,11,-
2000.048905206436,18.899305555555554,2000-01-18--21:35:00,140.56382000000002,293.29015000000004,0,0.,-1.87,12,-0.01,72,-0.01,12,-1.87,72,-0.36,11,-5.7,11,0.,11,-
2000.0489146933821,18.90277777777778,2000-01-18--21:40:00,141.39167,294.6055,0,0.,-1.04,12,-0.01,72,-0.01,12,-1.04,72,-0.35000000000000003,11,-4.87,11,0.,11,-
2000.048924180328,18.90625,2000-01-18--21:45:00,142.21072,295.95882,0,0.,-0.91,12,-0.01,72,-0.01,12,-0.91,72,-0.35000000000000003,11,-4.74,11,0.,11,-
2000.048933667274,18.90972222222222,2000-01-18--21:50:00,143.02025,297.35236000000003,0,0.,-0.4,12,0.01,72,0.01,12,-0.4,72,-0.34,11,-4.23,11,0.02,11,-
2000.04894315422,18.913194444444443,2000-01-18--21:55:00,143.81949,298.78846000000004,0,0.,0.53,12,-0.01,72,-0.01,12,0.53,72,-0.34,11,-3.3000000000000003,11,0.,11,-
2000.048952641166,18.916666666666664,2000-01-18--22:00:00,144.60761000000002,300.26957000000004,0,0.,0.43,12,0.01,72,0.01,12,0.43,72,-0.34,11,-3.4,11,0.02,11,-
2000.048962128112,18.92013888888889,2000-01-18--22:05:00,145.38371,301.79821000000004,0,0.,0.9500000000000001,12,0.08,72,0.08,12,0.9500000000000001,72,-0.34,11,-2.88,11,0.09,11,-
2000.0489716150578,18.92361111111111,2000-01-18--22:10:00,146.14686,303.37699000000003,0,0.,0.91,12,0.14,72,0.14,12,0.91,72,-0.33,11,-2.92,11,0.15,11,-
2000.0489811020038,18.927083333333332,2000-01-18--22:15:00,146.89602000000002,305.0086,0,0.,0.9400000000000001,12,0.14,72,0.14,12,0.9400000000000001,72,-0.33,11,-2.89,11,0.15,11,-
2000.04899058895,18.930555555555554,2000-01-18--22:20:00,147.63011,306.69573,0,0.,1.,12,0.17,72,0.17,12,1.,72,-0.33,11,-2.83,11,0.18,11,-
2000.0490000758957,18.93402777777778,2000-01-18--22:25:00,148.34797,308.44115000000005,0,0.,0.63,12,0.02,72,0.02,12,0.63,72,-0.31,11,-3.2,11,0.03,11,-
2000.0490095628418,18.9375,2000-01-18--22:30:00,149.04834000000002,310.24757000000005,0,0.,0.01,12,0.06,72,0.06,12,0.01,72,-0.29,11,-3.8200000000000003,11,0.07,11,-
2000.0490190497876,18.94097222222222,2000-01-18--22:35:00,149.72992000000002,312.11769000000004,0,0.,0.58,12,0.06,72,0.06,12,0.58,72,-0.3,11,-3.25,11,0.07,11,-
2000.0490285367337,18.944444444444443,2000-01-18--22:40:00,150.3913,314.05408,0,0.,0.65,12,0.06,72,0.06,12,0.65,72,-0.31,11,-3.18,11,0.07,11,-
2000.0490380236797,18.947916666666664,2000-01-18--22:45:00,151.03098,316.05918,0,0.,-0.19,12,0.12,72,0.12,12,-0.19,72,-0.3,11,-4.0200000000000005,11,0.13,11,-
2000.0490475106255,18.95138888888889,2000-01-18--22:50:00,151.64741,318.13521000000003,0,0.,-0.23,12,0.11,72,0.11,12,-0.23,72,-0.27,11,-4.0600000000000005,11,0.12,11,-
2000.0490569975716,18.95486111111111,2000-01-18--22:55:00,152.23895000000002,320.28407000000004,0,0.,0.37,12,0.22,72,0.22,12,0.37,72,-0.25,11,-3.46,11,0.23,11,-
2000.0490664845174,18.958333333333332,2000-01-18--23:00:00,152.80386000000001,322.50729,0,0.,0.59,12,0.26,72,0.26,12,0.59,72,-0.24,11,-3.24,11,0.27,11,-
2000.0490759714635,18.961805555555554,2000-01-18--23:05:00,153.34039,324.80591000000004,0,0.,0.97,12,0.23,72,0.23,12,0.97,72,-0.23,11,-2.86,11,0.24,11,-
2000.0490854584093,18.96527777777778,2000-01-18--23:10:00,153.84671,327.18037000000004,0,0.,0.81,12,0.29,72,0.29,12,0.81,72,-0.22,11,-3.02,11,0.3,11,-
2000.0490949453554,18.96875,2000-01-18--23:15:00,154.32094,329.63041000000004,0,0.,0.6900000000000001,12,0.34,72,0.34,12,0.6900000000000001,72,-0.19,11,-3.14,11,0.35000000000000003,11,-
2000.0491044323014,18.97222222222222,2000-01-18--23:20:00,154.76121,332.15497000000005,0,0.,1.28,12,0.22,72,0.22,12,1.28,72,-0.18,11,-2.5500000000000003,11,0.23,11,-
2000.0491139192472,18.975694444444443,2000-01-18--23:25:00,155.16565,334.75207,0,0.,1.25,12,0.21,72,0.21,12,1.25,72,-0.19,11,-2.58,11,0.22,11,-
2000.0491234061933,18.979166666666664,2000-01-18--23:30:00,155.53243,337.41871000000003,0,0.,0.8,12,0.28,72,0.28,12,0.8,72,-0.16,11,-3.0300000000000002,11,0.29,11,-
2000.0491328931391,18.98263888888889,2000-01-18--23:35:00,155.85977000000003,340.15082,0,0.,1.,12,0.19,72,0.19,12,1.,72,-0.13,11,-2.83,11,0.2,11,-
2000.0491423800852,18.98611111111111,2000-01-18--23:40:00,156.14599,342.94321,0,0.,1.07,12,0.16,72,0.16,12,1.07,72,-0.11,11,-2.7600000000000002,11,0.17,11,-
2000.0491518670312,18.989583333333332,2000-01-18--23:45:00,156.38958000000002,345.78956000000005,0,0.,1.06,12,0.21,72,0.21,12,1.06,72,-0.09,11,-2.77,11,0.22,11,-
2000.049161353977,18.993055555555554,2000-01-18--23:50:00,156.58915000000002,348.68247,0,0.,1.04,12,0.26,72,0.26,12,1.04,72,-0.09,11,-2.79,11,0.27,11,-
2000.0491708409231,18.99652777777778,2000-01-18--23:55:00,156.74354000000002,351.61354,0,0.,0.73,12,0.13,72,0.13,12,0.73,72,-0.12,11,-3.1,11,0.14,11,-
2000.049180327869,19.,2000-01-18--24:00:00,156.85183,354.5735,0,0.,0.37,12,0.26,72,0.26,12,0.37,72,-0.16,11,-3.46,11,0.27,11,-
2000.049189814815,19.00347222222222,2000-01-19--00:05:00,156.91336,357.55240000000003,0,0.,1.98,12,-0.05,72,-0.05,12,1.98,72,-0.2,11,-3.02,11,0.08,11,-
2000.049199301761,19.006944444444443,2000-01-19--00:10:00,156.92773000000003,0.53985,0,0.,2.37,12,0.01,72,0.01,12,2.37,72,-0.22,11,-2.63,11,0.14,11,-
2000.049208788707,19.010416666666664,2000-01-19--00:15:00,156.89486000000002,3.5252200000000005,0,0.,1.79,12,-0.09,72,-0.09,12,1.79,72,-0.28,11,-3.21,11,0.04,11,-
2000.049218275653,19.01388888888889,2000-01-19--00:20:00,156.81496,6.4979700000000005,0,0.,1.73,12,0.03,72,0.03,12,1.73,72,-0.31,11,-3.27,11,0.16,11,-
2000.0492277625988,19.01736111111111,2000-01-19--00:25:00,156.68851,9.447840000000001,0,0.,1.7,12,0.15,72,0.15,12,1.7,72,-0.31,11,-3.3000000000000003,11,0.28,11,-
2000.0492372495448,19.020833333333332,2000-01-19--00:30:00,156.51628000000002,12.365120000000001,0,0.,1.49,12,0.08,72,0.08,12,1.49,72,-0.26,11,-3.5100000000000002,11,0.21,11,-
2000.0492467364909,19.024305555555554,2000-01-19--00:35:00,156.29930000000002,15.240860000000001,0,0.,1.8,12,0.04,72,0.04,12,1.8,72,-0.24,11,-3.2,11,0.17,11,-
2000.0492562234367,19.02777777777778,2000-01-19--00:40:00,156.03881,18.067030000000003,0,0.,1.75,12,0.16,72,0.16,12,1.75,72,-0.21,11,-3.25,11,0.29,11,-
2000.0492657103828,19.03125,2000-01-19--00:45:00,155.73625,20.836650000000002,0,0.,0.9400000000000001,12,0.23,72,0.23,12,0.9400000000000001,72,-0.19,11,-4.0600000000000005,11,0.36,11,-
2000.0492751973286,19.03472222222222,2000-01-19--00:50:00,155.39321,23.543840000000003,0,0.,1.6,12,0.18,72,0.18,12,1.6,72,-0.18,11,-3.4,11,0.31,11,-
2000.0492846842747,19.038194444444443,2000-01-19--00:55:00,155.0114,26.18383,0,0.,1.55,12,0.2,72,0.2,12,1.55,72,-0.2,11,-3.45,11,0.33,11,-
2000.0492941712205,19.041666666666664,2000-01-19--01:00:00,154.59262,28.75298,0,0.,1.25,12,0.13,72,0.13,12,1.25,72,-0.24,11,-3.75,11,0.26,11,-
2000.0493036581665,19.04513888888889,2000-01-19--01:05:00,154.13872,31.248710000000003,0,0.,0.19,12,-0.11,72,-0.11,12,0.19,72,-0.44,11,-4.8100000000000005,11,0.02,11,-
2000.0493131451126,19.04861111111111,2000-01-19--01:10:00,153.65159,33.66939,0,0.,-0.59,12,-0.18,72,-0.18,12,-0.59,72,-0.64,11,-5.59,11,-0.05,11,-
2000.0493226320584,19.052083333333332,2000-01-19--01:15:00,153.13309,36.01429,0,0.,-0.38,12,-0.12,72,-0.12,12,-0.38,72,-0.68,11,-5.38,11,0.01,11,-
2000.0493321190045,19.055555555555554,2000-01-19--01:20:00,152.58508,38.283440000000006,0,0.,0.08,12,-0.11,72,-0.11,12,0.08,72,-0.6900000000000001,11,-4.92,11,0.02,11,-
2000.0493416059503,19.05902777777778,2000-01-19--01:25:00,152.00937000000002,40.477520000000005,0,0.,-0.74,12,0.04,72,0.04,12,-0.74,72,-0.68,11,-5.74,11,0.17,11,-
2000.0493510928964,19.0625,2000-01-19--01:30:00,151.4077,42.597770000000004,0,0.,0.2,12,-0.03,72,-0.03,12,0.2,72,-0.64,11,-4.8,11,0.1,11,-
2000.0493605798424,19.06597222222222,2000-01-19--01:35:00,150.78177000000002,44.645880000000005,0,0.,1.21,12,-0.06,72,-0.06,12,1.21,72,-0.6,11,-3.79,11,0.07,11,-
2000.0493700667882,19.069444444444443,2000-01-19--01:40:00,150.13319,46.62389,0,0.,0.8,12,0.11,72,0.11,12,0.8,72,-0.64,11,-4.2,11,0.24,11,-
2000.0493795537343,19.072916666666664,2000-01-19--01:45:00,149.4635,48.5341,0,0.,1.44,12,0.,72,0.,12,1.44,72,-0.63,11,-3.56,11,0.13,11,-
2000.0493890406801,19.07638888888889,2000-01-19--01:50:00,148.77414000000002,50.379020000000004,0,0.,1.19,12,0.05,72,0.05,12,1.19,72,-0.65,11,-3.81,11,0.18,11,-
2000.0493985276262,19.07986111111111,2000-01-19--01:55:00,148.06649000000002,52.161260000000006,0,0.,1.32,12,0.02,72,0.02,12,1.32,72,-0.68,11,-3.68,11,0.15,11,-
2000.0494080145722,19.083333333333332,2000-01-19--02:00:00,147.34185000000002,53.88355000000001,0,0.,0.77,12,-0.02,72,-0.02,12,0.77,72,-0.75,11,-4.23,11,0.11,11,-
2000.049417501518,19.086805555555554,2000-01-19--02:05:00,146.60141000000002,55.54862000000001,0,0.,1.08,12,-0.06,72,-0.06,12,1.08,72,-0.78,11,-3.92,11,0.07,11,-
2000.0494269884641,19.09027777777778,2000-01-19--02:10:00,145.84632000000002,57.159200000000006,0,0.,1.48,12,0.08,72,0.08,12,1.48,72,-0.84,11,-3.52,11,0.21,11,-
2000.04943647541,19.09375,2000-01-19--02:15:00,145.07764,58.71801000000001,0,0.,0.76,12,-0.03,72,-0.03,12,0.76,72,-0.89,11,-4.24,11,0.1,11,-
2000.049445962356,19.09722222222222,2000-01-19--02:20:00,144.29636000000002,60.22768000000001,0,0.,0.63,12,0.02,72,0.02,12,0.63,72,-0.9400000000000001,11,-4.37,11,0.15,11,-
2000.049455449302,19.100694444444443,2000-01-19--02:25:00,143.5034,61.690810000000006,0,0.,0.58,12,0.,72,0.,12,0.58,72,-0.9400000000000001,11,-4.42,11,0.13,11,-
2000.049464936248,19.104166666666664,2000-01-19--02:30:00,142.69964000000002,63.109880000000004,0,0.,0.24,12,-0.08,72,-0.08,12,0.24,72,-0.99,11,-4.76,11,0.05,11,-
2000.049474423194,19.10763888888889,2000-01-19--02:35:00,141.88588000000001,64.4873,0,0.,0.61,12,-0.01,72,-0.01,12,0.61,72,-0.93,11,-4.39,11,0.12,11,-
2000.0494839101398,19.11111111111111,2000-01-19--02:40:00,141.06286,65.82538000000001,0,0.,0.85,12,0.12,72,0.12,12,0.85,72,-0.89,11,-4.15,11,0.25,11,-
2000.0494933970858,19.114583333333332,2000-01-19--02:45:00,140.2313,67.12632,0,0.,1.77,12,0.2,72,0.2,12,1.77,72,-0.86,11,-3.23,11,0.33,11,-
2000.0495028840317,19.118055555555554,2000-01-19--02:50:00,139.39184,68.39223000000001,0,0.,1.59,12,0.23,72,0.23,12,1.59,72,-0.8300000000000001,11,-3.41,11,0.36,11,-
2000.0495123709777,19.12152777777778,2000-01-19--02:55:00,138.54510000000002,69.62513,0,0.,1.45,12,0.11,72,0.11,12,1.45,72,-0.8200000000000001,11,-3.5500000000000003,11,0.24,11,-
2000.0495218579238,19.125,2000-01-19--03:00:00,137.69166,70.82691000000001,0,0.,1.5,12,0.1,72,0.1,12,1.5,72,-0.8,11,-3.5,11,0.23,11,-
2000.0495313448696,19.12847222222222,2000-01-19--03:05:00,136.83205,71.99938,0,0.,1.6300000000000001,12,0.07,72,0.07,12,1.6300000000000001,72,-0.75,11,-3.37,11,0.2,11,-
2000.0495408318156,19.131944444444443,2000-01-19--03:10:00,135.96678,73.14426,0,0.,2.12,12,0.16,72,0.16,12,2.12,72,-0.7000000000000001,11,-2.88,11,0.29,11,-
2000.0495503187615,19.135416666666664,2000-01-19--03:15:00,135.09631000000002,74.26319000000001,0,0.,2.27,12,0.16,72,0.16,12,2.27,72,-0.67,11,-2.73,11,0.29,11,-
2000.0495598057075,19.13888888888889,2000-01-19--03:20:00,134.22108,75.35769,0,0.,2.5500000000000003,12,0.07,72,0.07,12,2.5500000000000003,72,-0.64,11,-2.45,11,0.2,11,-
2000.0495692926536,19.14236111111111,2000-01-19--03:25:00,133.34153,76.42924000000001,0,0.,1.79,12,0.27,72,0.27,12,1.79,72,-0.62,11,-3.21,11,0.4,11,-
2000.0495787795994,19.145833333333332,2000-01-19--03:30:00,132.45803,77.47921000000001,0,0.,1.8,12,0.06,72,0.06,12,1.8,72,-0.58,11,-3.2,11,0.19,11,-
2000.0495882665455,19.149305555555554,2000-01-19--03:35:00,131.57096,78.50892,0,0.,1.42,12,0.08,72,0.08,12,1.42,72,-0.58,11,-3.58,11,0.21,11,-
2000.0495977534913,19.15277777777778,2000-01-19--03:40:00,130.68066000000002,79.51959000000001,0,0.,0.86,12,-0.01,72,-0.01,12,0.86,72,-0.61,11,-4.14,11,0.12,11,-
2000.0496072404374,19.15625,2000-01-19--03:45:00,129.78748000000002,80.51242,0,0.,2.18,12,0.05,72,0.05,12,2.18,72,-0.6,11,-2.82,11,0.18,11,-
2000.0496167273834,19.15972222222222,2000-01-19--03:50:00,128.89173000000002,81.48851,0,0.,2.13,12,0.14,72,0.14,12,2.13,72,-0.6,11,-2.87,11,0.27,11,-
2000.0496262143292,19.163194444444443,2000-01-19--03:55:00,127.9937,82.44892,0,0.,2.29,12,0.02,72,0.02,12,2.29,72,-0.6,11,-2.71,11,0.15,11,-
2000.0496357012753,19.166666666666664,2000-01-19--04:00:00,127.09368,83.39464000000001,0,0.,2.0300000000000002,12,-0.01,72,-0.01,12,2.0300000000000002,72,-0.6,11,-2.97,11,0.12,11,-
2000.0496451882211,19.17013888888889,2000-01-19--04:05:00,126.19194000000002,84.32664000000001,0,0.,2.08,12,0.01,72,0.01,12,2.08,72,-0.5700000000000001,11,-2.92,11,0.14,11,-
2000.0496546751672,19.17361111111111,2000-01-19--04:10:00,125.28874,85.24582000000001,0,0.,1.94,12,0.14,72,0.14,12,1.94,72,-0.54,11,-3.06,11,0.27,11,-
2000.049664162113,19.177083333333332,2000-01-19--04:15:00,124.38433,86.15303,0,0.,2.49,12,0.14,72,0.14,12,2.49,72,-0.54,11,-2.5100000000000002,11,0.27,11,-
2000.049673649059,19.180555555555554,2000-01-19--04:20:00,123.47896000000001,87.04910000000001,0,0.,2.23,12,0.21,72,0.21,12,2.23,72,-0.53,11,-2.77,11,0.34,11,-
2000.0496831360051,19.18402777777778,2000-01-19--04:25:00,122.57284000000001,87.93480000000001,0,0.,2.02,12,0.27,72,0.27,12,2.02,72,-0.53,11,-2.98,11,0.4,11,-
2000.049692622951,19.1875,2000-01-19--04:30:00,121.66621,88.81088000000001,0,0.,1.96,12,0.14,72,0.14,12,1.96,72,-0.52,11,-3.04,11,0.27,11,-
2000.049702109897,19.19097222222222,2000-01-19--04:35:00,120.75927000000001,89.67805000000001,0,0.,1.6,12,0.17,72,0.17,12,1.6,72,-0.5,11,-3.4,11,0.3,11,-
2000.0497115968428,19.194444444444443,2000-01-19--04:40:00,119.85223,90.53699,0,0.,1.56,12,0.14,72,0.14,12,1.56,72,-0.48,11,-3.44,11,0.27,11,-
2000.0497210837889,19.197916666666664,2000-01-19--04:45:00,118.94531,91.38834000000001,0,0.,0.98,12,0.13,72,0.13,12,0.98,72,-0.49,11,-4.0200000000000005,11,0.26,11,-
2000.049730570735,19.20138888888889,2000-01-19--04:50:00,118.03868000000001,92.23274,0,0.,1.1,12,0.02,72,0.02,12,1.1,72,-0.49,11,-3.9,11,0.15,11,-
2000.0497400576808,19.20486111111111,2000-01-19--04:55:00,117.13255000000001,93.07077000000001,0,0.,1.36,12,0.02,72,0.02,12,1.36,72,-0.5,11,-3.64,11,0.15,11,-
2000.0497495446268,19.208333333333332,2000-01-19--05:00:00,116.22710000000001,93.90302000000001,0,0.,1.06,12,0.2,72,0.2,12,1.06,72,-0.47000000000000003,11,-3.94,11,0.33,11,-
2000.0497590315726,19.211805555555554,2000-01-19--05:05:00,115.32251000000001,94.73003000000001,0,0.,1.01,12,0.09,72,0.09,12,1.01,72,-0.42,11,-3.99,11,0.22,11,-
2000.0497685185187,19.21527777777778,2000-01-19--05:10:00,114.41897000000002,95.55232000000001,0,0.,1.58,12,0.,72,0.,12,1.58,72,-0.39,11,-3.42,11,0.13,11,-
2000.0497780054648,19.21875,2000-01-19--05:15:00,113.51664000000001,96.37043000000001,0,0.,1.6,12,-0.04,72,-0.04,12,1.6,72,-0.41000000000000003,11,-3.4,11,0.09,11,-
2000.0497874924106,19.22222222222222,2000-01-19--05:20:00,112.61571,97.18483,0,0.,0.2,12,-0.12,72,-0.12,12,0.2,72,-0.53,11,-4.8,11,0.01,11,-
2000.0497969793566,19.225694444444443,2000-01-19--05:25:00,111.71633000000001,97.99601000000001,0,0.,0.09,12,-0.13,72,-0.13,12,0.09,72,-0.58,11,-4.91,11,0.,11,-
2000.0498064663025,19.229166666666664,2000-01-19--05:30:00,110.81869,98.80443000000001,0,0.,1.03,12,-0.13,72,-0.13,12,1.03,72,-0.62,11,-3.97,11,0.,11,-
2000.0498159532485,19.23263888888889,2000-01-19--05:35:00,109.92294000000001,99.61053000000001,0,0.,1.7,12,-0.1,72,-0.1,12,1.7,72,-0.64,11,-3.3000000000000003,11,0.03,11,-
2000.0498254401946,19.23611111111111,2000-01-19--05:40:00,109.02926000000001,100.41475000000001,0,0.,2.22,12,-0.04,72,-0.04,12,2.22,72,-0.65,11,-2.7800000000000002,11,0.09,11,-
2000.0498349271404,19.239583333333332,2000-01-19--05:45:00,108.13780000000001,101.21752000000001,0,0.,1.83,12,-0.04,72,-0.04,12,1.83,72,-0.66,11,-3.17,11,0.09,11,-
2000.0498444140865,19.243055555555554,2000-01-19--05:50:00,107.24871,102.01924000000001,0,0.,2.15,12,0.01,72,0.01,12,2.15,72,-0.64,11,-2.85,11,0.14,11,-
2000.0498539010323,19.24652777777778,2000-01-19--05:55:00,106.36218000000001,102.82031,0,0.,2.32,12,0.02,72,0.02,12,2.32,72,-0.5700000000000001,11,-2.68,11,0.15,11,-
2000.0498633879783,19.25,2000-01-19--06:00:00,105.47833000000001,103.62113000000001,0,0.,2.4,12,0.13,72,0.13,12,2.4,72,-0.5700000000000001,11,-2.6,11,0.26,11,-
2000.0498728749242,19.25347222222222,2000-01-19--06:05:00,104.59734,104.42207,0,0.,2.19,12,0.12,72,0.12,12,2.19,72,-0.56,11,-2.81,11,0.25,11,-
2000.0498823618702,19.256944444444443,2000-01-19--06:10:00,103.71934,105.22351,0,0.,2.25,12,0.11,72,0.11,12,2.25,72,-0.54,11,-2.75,11,0.24,11,-
2000.0498918488163,19.260416666666664,2000-01-19--06:15:00,102.84449000000001,106.02581,0,0.,1.83,12,0.11,72,0.11,12,1.83,72,-0.6,11,-3.17,11,0.24,11,-
2000.0499013357621,19.26388888888889,2000-01-19--06:20:00,101.97291000000001,106.82933000000001,0,0.,1.94,12,0.05,72,0.05,12,1.94,72,-0.61,11,-3.06,11,0.18,11,-
2000.0499108227082,19.26736111111111,2000-01-19--06:25:00,101.10474,107.63442,0,0.,2.15,12,0.15,72,0.15,12,2.15,72,-0.59,11,-2.85,11,0.28,11,-
2000.049920309654,19.270833333333332,2000-01-19--06:30:00,100.24008,108.44142000000001,0,0.,1.77,12,0.1,72,0.1,12,1.77,72,-0.58,11,-3.23,11,0.23,11,-
2000.0499297966,19.274305555555554,2000-01-19--06:35:00,99.37903000000001,109.25068,0,0.,1.8900000000000001,12,0.1,72,0.1,12,1.8900000000000001,72,-0.58,11,-3.11,11,0.23,11,-
2000.049939283546,19.27777777777778,2000-01-19--06:40:00,98.52165000000001,110.06252,0,0.,1.9100000000000001,12,0.07,72,0.07,12,1.9100000000000001,72,-0.56,11,-3.09,11,0.2,11,-
2000.049948770492,19.28125,2000-01-19--06:45:00,97.66793000000001,110.87726,0,0.,1.74,12,-0.09,72,-0.09,12,1.74,72,-0.58,11,-3.2600000000000002,11,0.04,11,-
2000.049958257438,19.28472222222222,2000-01-19--06:50:00,96.81781000000001,111.69525000000002,0,0.,1.68,12,0.01,72,0.01,12,1.68,72,-0.59,11,-3.3200000000000003,11,0.14,11,-
2000.0499677443838,19.288194444444443,2000-01-19--06:55:00,95.97107000000001,112.51678000000001,0,0.,0.97,12,-0.09,72,-0.09,12,0.97,72,-0.62,11,-4.03,11,0.04,11,-
2000.0499772313299,19.291666666666664,2000-01-19--07:00:00,95.12723000000001,113.34218000000001,0,0.,0.63,12,-0.13,72,-0.13,12,0.63,72,-0.7000000000000001,11,-4.37,11,0.,11,-
2000.049986718276,19.29513888888889,2000-01-19--07:05:00,94.28534,114.17175,0,0.,0.7000000000000001,12,-0.13,72,-0.13,12,0.7000000000000001,72,-0.78,11,-4.3,11,0.,11,-
2000.0499962052218,19.29861111111111,2000-01-19--07:10:00,93.44336000000001,115.00580000000001,0,0.,0.18,12,-0.13,72,-0.13,12,0.18,72,-0.81,11,-4.82,11,0.,11,-
2000.0500056921678,19.302083333333332,2000-01-19--07:15:00,92.59665000000001,115.84463000000001,0,0.,1.1300000000000001,12,-0.13,72,-0.13,12,1.1300000000000001,72,-0.84,11,-3.87,11,0.,11,-
2000.0500151791136,19.305555555555554,2000-01-19--07:20:00,91.73233,116.68853000000001,0,0.,1.42,12,-0.12,72,-0.12,12,1.42,72,-0.86,11,-3.58,11,0.01,11,-
2000.0500246660597,19.30902777777778,2000-01-19--07:25:00,90.79939,117.5378,0,0.,2.21,12,-0.13,72,-0.13,12,2.21,72,-0.85,11,-2.79,11,0.,11,-
2000.0500341530058,19.3125,2000-01-19--07:30:00,89.77705,118.39273000000001,2.64,677.19,3.19,12,0.,72,-0.13,12,3.19,72,-0.84,11,-1.81,11,0.,11,-
2000.0500436399516,19.31597222222222,2000-01-19--07:35:00,89.09086,119.25359000000002,22.42,1413.04,5.92,12,0.,72,-0.1,12,5.92,72,-0.81,11,0.92,11,0.03,11,-
2000.0500531268976,19.319444444444443,2000-01-19--07:40:00,88.38124,120.12069000000001,39.92,1413.03,8.040000000000001,12,0.,72,-0.02,12,8.040000000000001,72,-0.78,11,3.04,11,0.11,11,-
2000.0500626138435,19.322916666666664,2000-01-19--07:45:00,87.65724,120.99428,57.76,1413.03,9.31,12,0.,72,-0.11,12,9.31,72,-0.76,11,4.3100000000000005,11,0.02,11,-
2000.0500721007895,19.32638888888889,2000-01-19--07:50:00,86.92582,121.87465000000002,75.78,1413.03,14.6,12,-0.01,72,-0.11,12,14.6,72,-0.75,11,9.6,11,0.02,11,-
2000.0500815877353,19.32986111111111,2000-01-19--07:55:00,86.19195,122.76206,93.85000000000001,1413.03,18.91,12,-0.01,72,-0.08,12,18.91,72,-0.73,11,13.91,11,0.05,11,-
2000.0500910746814,19.333333333333332,2000-01-19--08:00:00,85.45876000000001,123.65677000000001,111.88,1413.03,25.6,12,-0.01,72,-0.11,12,25.6,72,-0.71,11,20.6,11,0.02,11,-
2000.0501005616275,19.336805555555554,2000-01-19--08:05:00,84.72655,124.55905000000001,129.87,1413.03,29.36,12,-0.01,72,-0.12,12,29.36,72,-0.67,11,24.36,11,0.01,11,-
2000.0501100485733,19.34027777777778,2000-01-19--08:10:00,84.00016000000001,125.46914000000001,147.70000000000002,1413.03,32.76,12,-0.01,72,-0.12,12,32.76,72,-0.65,11,27.76,11,0.01,11,-
2000.0501195355193,19.34375,2000-01-19--08:15:00,83.27872,126.38729000000001,165.38,1413.03,34.5,12,-0.02,72,-0.13,12,34.5,72,-0.59,11,29.5,11,0.,11,-
2000.0501290224652,19.34722222222222,2000-01-19--08:20:00,82.56382,127.31375000000001,182.88,1413.03,38.910000000000004,12,-0.02,72,-0.12,12,38.910000000000004,72,-0.58,11,33.910000000000004,11,0.01,11,-
2000.0501385094112,19.350694444444443,2000-01-19--08:25:00,81.85616,128.24875,200.17000000000002,1413.03,35.74,12,-0.02,72,-0.17,12,35.74,72,-0.5700000000000001,11,30.740000000000002,11,-0.04,11,-
2000.0501479963573,19.354166666666664,2000-01-19--08:30:00,81.15635,129.19251,217.24,1413.03,49.11,12,-0.02,72,-0.14,12,49.11,72,-0.59,11,44.11,11,-0.01,11,-
2000.050157483303,19.35763888888889,2000-01-19--08:35:00,80.46494000000001,130.14526,234.07,1413.03,54.97,12,-0.03,72,-0.17,12,54.97,72,-0.7000000000000001,11,49.97,11,-0.04,11,-
2000.0501669702492,19.36111111111111,2000-01-19--08:40:00,79.78239,131.10721,250.65,1413.02,61.61,12,-0.02,72,-0.13,12,61.61,72,-0.72,11,56.61,11,0.,11,-
2000.050176457195,19.364583333333332,2000-01-19--08:45:00,79.10917,132.07855,266.97,1413.02,65.26,12,-0.04,72,-0.21,12,65.26,72,-0.72,11,60.26,11,-0.08,11,-
2000.050185944141,19.368055555555554,2000-01-19--08:50:00,78.44568000000001,133.05948,283.02,1413.02,64.69,12,0.05,72,0.23,12,64.64,72,-0.8200000000000001,11,59.69,11,0.36,11,-
2000.050195431087,19.37152777777778,2000-01-19--08:55:00,77.79232,134.05018,298.79,1413.02,66.9,12,0.02,72,0.1,12,66.88,72,-0.77,11,61.9,11,0.23,11,-
