Station ID Number:,94170,-,-,-,-,Type of Measurement:,GHI,GHI_Flag,DrHI_Calc,DrHI_Calc_Flag,DNI,DNI_Flag,DHI_Calc,DHI_Calc_Flag,TEMPERATURE,TEMPERATURE_Flag,GHI_withNO,GHI_withNO_Flag,DNI_withNO,DNI_withNO_Flag,NOTES
2000.5309274438375,195.31944444444443,2000-07-13--07:40:00,58.119040000000005,89.38854,698.15,1321.8600000000001,586.78,12,458.11,72,867.38,12,128.67000000000002,72,20.04,11,576.13,11,866.96,11,-
2000.5309369307834,195.32291666666666,2000-07-13--07:45:00,57.213890000000006,90.2479,715.79,1321.8600000000001,567.58,12,445.85,72,823.35,12,121.73,72,20.01,11,556.9300000000001,11,822.9300000000001,11,-
2000.5309464177294,195.32638888888889,2000-07-13--07:50:00,56.30876000000001,91.11615,733.26,1321.8600000000001,579.53,12,464.87,72,838.03,12,114.66,72,20.84,11,568.88,11,837.61,11,-
2000.5309559046752,195.32986111111111,2000-07-13--07:55:00,55.40386,91.99400000000001,750.54,1321.8600000000001,567.02,12,460.94,72,811.82,12,106.08,72,20.29,11,556.37,11,811.4,11,-
2000.5309653916213,195.33333333333331,2000-07-13--08:00:00,54.499410000000005,92.88222,767.62,1321.8600000000001,572.38,12,480.56,72,827.54,12,91.82000000000001,72,21.09,11,561.73,11,827.12,11,-
2000.5309748785673,195.33680555555554,2000-07-13--08:05:00,53.59564,93.78159000000001,784.5,1321.8600000000001,607.1,12,524.73,72,884.15,12,82.37,72,20.42,11,596.45,11,883.73,11,-
2000.5309843655132,195.34027777777777,2000-07-13--08:10:00,52.692780000000006,94.69296000000001,801.1700000000001,1321.8600000000001,605.09,12,528.89,72,872.62,12,76.2,72,20.16,11,594.44,11,872.2,11,-
2000.5309938524592,195.34375,2000-07-13--08:15:00,51.791090000000004,95.61720000000001,817.61,1321.8600000000001,578.19,12,501.49,72,810.77,12,76.7,72,20.45,11,567.54,11,810.35,11,-
2000.531003339405,195.3472222222222,2000-07-13--08:20:00,50.89081,96.55524000000001,833.83,1321.8700000000001,646.07,12,569.63,72,903.02,12,76.44,72,20.94,11,635.42,11,902.6,11,-
2000.5310128263511,195.35069444444443,2000-07-13--08:25:00,49.99222,97.50805000000001,849.82,1321.8700000000001,660.92,12,579.87,72,901.97,12,81.05,72,20.73,11,650.27,11,901.5500000000001,11,-
2000.5310223132972,195.35416666666666,2000-07-13--08:30:00,49.09559,98.47667000000001,865.5600000000001,1321.8700000000001,662.71,12,581.6800000000001,72,888.34,12,81.03,72,20.95,11,652.0600000000001,11,887.9200000000001,11,-
2000.531031800243,195.35763888888889,2000-07-13--08:35:00,48.201220000000006,99.46220000000001,881.0500000000001,1321.8700000000001,680.35,12,603.98,72,906.1700000000001,12,76.37,72,21.48,11,669.7,11,905.75,11,-
2000.531041287189,195.36111111111111,2000-07-13--08:40:00,47.30942,100.46577,896.28,1321.8700000000001,697.54,12,620.8100000000001,72,915.6,12,76.73,72,22.01,11,686.89,11,915.1800000000001,11,-
2000.5310507741349,195.36458333333331,2000-07-13--08:45:00,46.42051000000001,101.48863000000001,911.24,1321.8700000000001,725.46,12,633.35,72,918.75,12,92.11,72,22.330000000000002,11,714.8100000000001,11,918.33,11,-
2000.531060261081,195.36805555555554,2000-07-13--08:50:00,45.53484,102.53205000000001,925.94,1321.8700000000001,758.62,12,645.76,72,921.89,12,112.86,72,22.88,11,747.97,11,921.47,11,-
2000.531069748027,195.37152777777777,2000-07-13--08:55:00,44.652770000000004,103.59741000000001,940.35,1321.8700000000001,757.39,12,654.32,72,919.79,12,103.07000000000001,72,22.16,11,746.74,11,919.37,11,-
2000.5310792349728,195.375,2000-07-13--09:00:00,43.7747,104.68616000000002,954.48,1321.8700000000001,672.53,12,565.75,72,783.51,12,106.78,72,22.38,11,661.88,11,783.09,11,-
2000.5310887219189,195.3784722222222,2000-07-13--09:05:00,42.901030000000006,105.79984,968.3100000000001,1321.8700000000001,765.32,12,668.4,72,912.46,12,96.92,72,22.72,11,754.67,11,912.04,11,-
2000.5310982088647,195.38194444444443,2000-07-13--09:10:00,42.032210000000006,106.94007,981.84,1321.8700000000001,774.36,12,683.19,72,919.79,12,91.17,72,23.02,11,763.71,11,919.37,11,-
2000.5311076958108,195.38541666666666,2000-07-13--09:15:00,41.168690000000005,108.10859,995.07,1321.8700000000001,783.74,12,695.5600000000001,72,923.99,12,88.18,72,24.17,11,773.09,11,923.57,11,-
2000.5311171827568,195.38888888888889,2000-07-13--09:20:00,40.310990000000004,109.30723,1007.98,1321.8700000000001,797.8100000000001,12,710.97,72,932.37,12,86.84,72,25.830000000000002,11,787.16,11,931.95,11,-
2000.5311266697026,195.39236111111111,2000-07-13--09:25:00,39.459630000000004,110.53792000000001,1020.58,1321.8700000000001,810.09,12,723.91,72,937.62,12,86.18,72,26.37,11,799.44,11,937.2,11,-
2000.5311361566487,195.39583333333331,2000-07-13--09:30:00,38.61518,111.80271,1032.85,1321.8700000000001,824.61,12,735.89,72,941.8100000000001,12,88.72,72,25.11,11,813.96,11,941.39,11,-
2000.5311456435945,195.39930555555554,2000-07-13--09:35:00,37.778270000000006,113.10378000000001,1044.79,1321.8700000000001,835.77,12,748.54,72,947.0500000000001,12,87.23,72,25.72,11,825.12,11,946.63,11,-
2000.5311551305406,195.40277777777777,2000-07-13--09:40:00,36.949540000000006,114.44340000000001,1056.39,1321.8700000000001,845.82,12,756.85,72,947.0500000000001,12,88.97,72,26.63,11,835.1700000000001,11,946.63,11,-
2000.5311646174864,195.40625,2000-07-13--09:45:00,36.129720000000006,115.82400000000001,1067.66,1321.8700000000001,854.75,12,763.22,72,944.95,12,91.53,72,24.28,11,844.1,11,944.53,11,-
2000.5311741044325,195.4097222222222,2000-07-13--09:50:00,35.31955,117.24809,1078.57,1321.8700000000001,864.8000000000001,12,775.3100000000001,72,950.2,12,89.49,72,24.34,11,854.15,11,949.78,11,-
2000.5311835913785,195.41319444444443,2000-07-13--09:55:00,34.519850000000005,118.71835000000002,1089.13,1321.8700000000001,874.85,12,785.49,72,953.34,12,89.36,72,24.560000000000002,11,864.2,11,952.9200000000001,11,-
2000.5311930783243,195.41666666666666,2000-07-13--10:00:00,33.73152,120.23754000000001,1099.33,1321.8700000000001,886.02,12,796.33,72,957.53,12,89.69,72,24.44,11,875.37,11,957.11,11,-
2000.5312025652704,195.42013888888889,2000-07-13--10:05:00,32.955490000000005,121.80856000000001,1109.18,1321.8700000000001,892.71,12,801.7,72,955.44,12,91.01,72,24.62,11,882.0600000000001,11,955.02,11,-
2000.5312120522162,195.42361111111111,2000-07-13--10:10:00,32.19279,123.43438,1118.65,1321.8700000000001,905.,12,811.21,72,958.58,12,93.79,72,25.37,11,894.35,11,958.16,11,-
2000.5312215391623,195.42708333333331,2000-07-13--10:15:00,31.4445,125.11809000000001,1127.75,1321.8700000000001,916.16,12,823.1700000000001,72,964.87,12,92.99,72,26.18,11,905.51,11,964.45,11,-
2000.5312310261083,195.43055555555554,2000-07-13--10:20:00,30.711810000000003,126.86281000000001,1136.48,1321.88,922.86,12,827.75,72,962.78,12,95.11,72,25.54,11,912.21,11,962.36,11,-
2000.5312405130542,195.43402777777777,2000-07-13--10:25:00,29.995990000000003,128.67172000000002,1144.82,1321.88,922.86,12,831.1,72,959.63,12,91.76,72,25.12,11,912.21,11,959.21,11,-
2000.5312500000002,195.4375,2000-07-13--10:30:00,29.298370000000002,130.54797000000002,1152.79,1321.88,930.6800000000001,12,837.79,72,960.6800000000001,12,92.89,72,25.43,11,920.03,11,960.26,11,-
2000.531259486946,195.4409722222222,2000-07-13--10:35:00,28.620410000000003,132.49466,1160.3600000000001,1321.88,937.38,12,845.14,72,962.78,12,92.24,72,26.01,11,926.73,11,962.36,11,-
2000.531268973892,195.44444444444443,2000-07-13--10:40:00,27.96364,134.51479,1167.54,1321.88,950.77,12,859.63,72,973.26,12,91.14,72,27.12,11,940.12,11,972.84,11,-
2000.5312784608382,195.44791666666666,2000-07-13--10:45:00,27.329700000000003,136.61116,1174.33,1321.88,966.41,12,871.14,72,980.6,12,95.27,72,27.23,11,955.76,11,980.1800000000001,11,-
2000.531287947784,195.45138888888889,2000-07-13--10:50:00,26.72031,138.78628,1180.72,1321.88,967.52,12,872.13,72,976.4,12,95.39,72,26.76,11,956.87,11,975.98,11,-
2000.53129743473,195.45486111111111,2000-07-13--10:55:00,26.137290000000004,141.0423,1186.7,1321.88,970.87,12,875.62,72,975.36,12,95.25,72,26.310000000000002,11,960.22,11,974.94,11,-
2000.5313069216759,195.45833333333331,2000-07-13--11:00:00,25.582520000000002,143.38087000000002,1192.29,1321.88,974.22,12,878.79,72,974.3100000000001,12,95.43,72,26.04,11,963.57,11,973.89,11,-
2000.531316408622,195.46180555555554,2000-07-13--11:05:00,25.05797,145.80301,1197.46,1321.88,982.04,12,883.5600000000001,72,975.36,12,98.48,72,26.6,11,971.39,11,974.94,11,-
2000.531325895568,195.46527777777777,2000-07-13--11:10:00,24.56566,148.30900000000003,1202.23,1321.88,985.39,12,887.08,72,975.36,12,98.31,72,27.54,11,974.74,11,974.94,11,-
2000.5313353825138,195.46875,2000-07-13--11:15:00,24.107640000000004,150.8982,1206.58,1321.88,988.74,12,888.37,72,973.26,12,100.37,72,27.79,11,978.09,11,972.84,11,-
2000.5313448694599,195.4722222222222,2000-07-13--11:20:00,23.68597,153.56895,1210.53,1321.88,989.85,12,890.3100000000001,72,972.21,12,99.54,72,27.,11,979.2,11,971.79,11,-
2000.5313543564057,195.47569444444443,2000-07-13--11:25:00,23.302690000000002,156.31839000000002,1214.05,1321.88,996.5500000000001,12,893.87,72,973.26,12,102.68,72,27.47,11,985.9,11,972.84,11,-
2000.5313638433518,195.47916666666666,2000-07-13--11:30:00,22.959770000000002,159.14243000000002,1217.16,1321.88,1002.14,12,898.09,72,975.36,12,104.05,72,28.3,11,991.49,11,974.94,11,-
2000.5313733302976,195.48263888888889,2000-07-13--11:35:00,22.659100000000002,162.03560000000002,1219.8500000000001,1321.88,1003.25,12,902.97,72,978.5,12,100.28,72,27.19,11,992.6,11,978.08,11,-
2000.5313828172436,195.48611111111111,2000-07-13--11:40:00,22.402430000000003,164.99106,1222.1200000000001,1321.88,1002.14,12,905.62,72,979.5500000000001,12,96.52,72,28.25,11,991.49,11,979.13,11,-
2000.5313923041897,195.48958333333331,2000-07-13--11:45:00,22.19132,168.00063,1223.97,1321.88,1008.83,12,909.9,72,982.69,12,98.93,72,28.92,11,998.1800000000001,11,982.27,11,-
2000.5314017911355,195.49305555555554,2000-07-13--11:50:00,22.027130000000003,171.05488000000003,1225.39,1321.88,1011.07,12,911.9300000000001,72,983.74,12,99.14,72,29.23,11,1000.4200000000001,11,983.32,11,-
2000.5314112780816,195.49652777777777,2000-07-13--11:55:00,21.91091,174.14327,1226.4,1321.88,1013.3000000000001,12,911.71,72,982.69,12,101.59,72,28.69,11,1002.65,11,982.27,11,-
2000.5314207650274,195.5,2000-07-13--12:00:00,21.843470000000003,177.25437000000002,1226.98,1321.88,1011.07,12,909.22,72,979.5500000000001,12,101.85000000000001,72,28.51,11,1000.4200000000001,11,979.13,11,-
2000.5314302519735,195.5034722222222,2000-07-13--12:05:00,21.82525,180.37618,1227.13,1321.88,1008.83,12,908.36,72,978.5,12,100.47,72,28.330000000000002,11,998.1800000000001,11,978.08,11,-
2000.5314397389195,195.50694444444443,2000-07-13--12:10:00,21.8564,183.49638000000002,1226.8700000000001,1321.88,1011.07,12,913.03,72,983.74,12,98.04,72,28.71,11,1000.4200000000001,11,983.32,11,-
2000.5314492258653,195.51041666666666,2000-07-13--12:15:00,21.936690000000002,186.60271,1226.18,1321.88,1011.07,12,916.4,72,987.9300000000001,12,94.67,72,29.19,11,1000.4200000000001,11,987.51,11,-
2000.5314587128114,195.51388888888889,2000-07-13--12:20:00,22.06557,189.68328000000002,1225.06,1321.88,1006.6,12,913.63,72,985.84,12,92.97,72,28.900000000000002,11,995.95,11,985.4200000000001,11,-
2000.5314681997572,195.51736111111111,2000-07-13--12:25:00,22.24219,192.72688000000002,1223.53,1321.89,1002.14,12,907.64,72,980.6,12,94.5,72,29.2,11,991.49,11,980.1800000000001,11,-
2000.5314776867033,195.52083333333331,2000-07-13--12:30:00,22.465400000000002,195.72322000000003,1221.57,1321.89,1001.02,12,911.03,72,985.84,12,89.99,72,28.96,11,990.37,11,985.4200000000001,11,-
2000.5314871736493,195.52430555555554,2000-07-13--12:35:00,22.733780000000003,198.66320000000002,1219.19,1321.89,1009.95,12,922.78,72,1000.51,12,87.17,72,29.400000000000002,11,999.3000000000001,11,1000.09,11,-
2000.5314966605952,195.52777777777777,2000-07-13--12:40:00,23.045730000000002,201.53897,1216.39,1321.89,1003.25,12,917.77,72,997.37,12,85.48,72,29.59,11,992.6,11,996.95,11,-
2000.5315061475412,195.53125,2000-07-13--12:45:00,23.39946,204.34405,1213.17,1321.89,995.44,12,912.45,72,994.22,12,82.99,72,29.12,11,984.7900000000001,11,993.8000000000001,11,-
2000.531515634487,195.5347222222222,2000-07-13--12:50:00,23.79306,207.07334000000003,1209.54,1321.89,989.85,12,908.77,72,993.1800000000001,12,81.08,72,29.02,11,979.2,11,992.76,11,-
2000.531525121433,195.53819444444443,2000-07-13--12:55:00,24.224520000000002,209.72307,1205.49,1321.89,989.85,12,906.6700000000001,72,994.22,12,83.18,72,29.46,11,979.2,11,993.8000000000001,11,-
2000.5315346083792,195.54166666666666,2000-07-13--13:00:00,24.6918,212.29070000000002,1201.03,1321.89,985.39,12,901.4200000000001,72,992.13,12,83.97,72,29.78,11,974.74,11,991.71,11,-
2000.531544095325,195.54513888888889,2000-07-13--13:05:00,25.192850000000004,214.77487000000002,1196.15,1321.89,979.8000000000001,12,896.8100000000001,72,991.08,12,82.99,72,29.51,11,969.15,11,990.66,11,-
2000.531553582271,195.54861111111111,2000-07-13--13:10:00,25.725610000000003,217.17516,1190.8700000000001,1321.89,970.87,12,890.01,72,987.9300000000001,12,80.86,72,29.560000000000002,11,960.22,11,987.51,11,-
2000.5315630692169,195.55208333333331,2000-07-13--13:15:00,26.28808,219.49208000000002,1185.18,1321.89,966.41,12,885.76,72,987.9300000000001,12,80.65,72,29.78,11,955.76,11,987.51,11,-
2000.531572556163,195.55555555555554,2000-07-13--13:20:00,26.878320000000002,221.72682000000003,1179.08,1321.89,961.94,12,883.08,72,990.03,12,78.86,72,29.82,11,951.29,11,989.61,11,-
2000.5315820431088,195.55902777777777,2000-07-13--13:25:00,27.494460000000004,223.88117000000003,1172.59,1321.89,951.89,12,872.63,72,983.74,12,79.26,72,30.,11,941.24,11,983.32,11,-
2000.5315915300548,195.5625,2000-07-13--13:30:00,28.134700000000002,225.95737000000003,1165.7,1321.89,945.19,12,867.5,72,983.74,12,77.69,72,30.05,11,934.54,11,983.32,11,-
2000.5316010170009,195.5659722222222,2000-07-13--13:35:00,28.797340000000002,227.95805000000001,1158.41,1321.89,937.38,12,861.16,72,982.69,12,76.22,72,29.88,11,926.73,11,982.27,11,-
2000.5316105039467,195.56944444444443,2000-07-13--13:40:00,29.480780000000003,229.88604,1150.73,1321.89,926.21,12,849.98,72,976.4,12,76.23,72,30.09,11,915.5600000000001,11,975.98,11,-
2000.5316199908928,195.57291666666666,2000-07-13--13:45:00,30.183490000000003,231.74437000000003,1142.67,1321.89,925.09,12,852.1800000000001,72,985.84,12,72.91,72,29.97,11,914.44,11,985.4200000000001,11,-
2000.5316294778386,195.57638888888889,2000-07-13--13:50:00,30.90407,233.53618000000003,1134.22,1321.89,913.9300000000001,12,841.38,72,980.6,12,72.55,72,29.94,11,903.28,11,980.1800000000001,11,-
2000.5316389647846,195.57986111111111,2000-07-13--13:55:00,31.641180000000002,235.26462,1125.39,1321.89,901.65,12,829.48,72,974.3100000000001,12,72.17,72,29.78,11,891.,11,973.89,11,-
2000.5316484517307,195.58333333333331,2000-07-13--14:00:00,32.39359,236.93286000000003,1116.19,1321.89,899.41,12,823.58,72,975.36,12,75.83,72,30.45,11,888.76,11,974.94,11,-
2000.5316579386765,195.58680555555554,2000-07-13--14:05:00,33.160140000000006,238.54402000000002,1106.6200000000001,1321.89,893.83,12,820.9,72,980.6,12,72.93,72,30.47,11,883.1800000000001,11,980.1800000000001,11,-
2000.5316674256226,195.59027777777777,2000-07-13--14:10:00,33.939750000000004,240.10114000000002,1096.68,1321.89,879.32,12,814.39,72,981.64,12,64.93,72,29.93,11,868.6700000000001,11,981.22,11,-
2000.5316769125684,195.59375,2000-07-13--14:15:00,34.73142,241.6072,1086.3700000000001,1321.89,868.15,12,803.3000000000001,72,977.45,12,64.85,72,29.93,11,857.5,11,977.03,11,-
2000.5316863995145,195.5972222222222,2000-07-13--14:20:00,35.534220000000005,243.06505,1075.72,1321.89,853.64,12,788.6,72,969.07,12,65.04,72,29.96,11,842.99,11,968.65,11,-
2000.5316958864605,195.60069444444443,2000-07-13--14:25:00,36.347300000000004,244.47744000000003,1064.71,1321.9,845.82,12,778.84,72,966.97,12,66.98,72,30.21,11,835.1700000000001,11,966.5500000000001,11,-
2000.5317053734063,195.60416666666666,2000-07-13--14:30:00,37.16984,245.84699000000003,1053.35,1321.9,835.77,12,768.85,72,964.87,12,66.92,72,30.42,11,825.12,11,964.45,11,-
2000.5317148603524,195.60763888888889,2000-07-13--14:35:00,38.001110000000004,247.17620000000002,1041.65,1321.9,822.37,12,758.67,72,962.78,12,63.7,72,30.41,11,811.72,11,962.36,11,-
2000.5317243472982,195.61111111111111,2000-07-13--14:40:00,38.8404,248.46745,1029.6200000000001,1321.9,814.5600000000001,12,748.27,72,960.6800000000001,12,66.29,72,30.63,11,803.91,11,960.26,11,-
2000.5317338342443,195.61458333333331,2000-07-13--14:45:00,39.687070000000006,249.72299,1017.26,1321.9,803.39,12,740.9,72,962.78,12,62.49,72,30.79,11,792.74,11,962.36,11,-
2000.5317433211903,195.61805555555554,2000-07-13--14:50:00,40.540510000000005,250.94498000000002,1004.57,1321.9,790.66,12,732.45,72,963.82,12,58.21,72,30.57,11,780.01,11,963.4,11,-
2000.5317528081362,195.62152777777777,2000-07-13--14:55:00,41.40017,252.13541,991.57,1321.9,778.49,12,722.19,72,962.78,12,56.300000000000004,72,30.64,11,767.84,11,962.36,11,-
2000.5317622950822,195.625,2000-07-13--15:00:00,42.26552,253.29621000000003,978.25,1321.9,767.44,12,714.04,72,964.87,12,53.4,72,30.42,11,756.79,11,964.45,11,-
2000.531771782028,195.6284722222222,2000-07-13--15:05:00,43.136070000000004,254.42918000000003,964.63,1321.9,755.38,12,702.57,72,962.78,12,52.81,72,31.01,11,744.73,11,962.36,11,-
2000.531781268974,195.63194444444443,2000-07-13--15:10:00,44.01135,255.53602,950.71,1321.9,736.96,12,688.66,72,957.53,12,48.300000000000004,72,30.44,11,726.3100000000001,11,957.11,11,-
2000.53179075592,195.63541666666666,2000-07-13--15:15:00,44.890950000000004,256.61834000000005,936.5,1321.9,723.67,12,676.88,72,955.44,12,46.79,72,30.47,11,713.02,11,955.02,11,-
2000.531800242866,195.63888888888889,2000-07-13--15:20:00,45.774440000000006,257.67764,922.01,1321.9,706.59,12,659.82,72,946.,12,46.77,72,30.36,11,695.94,11,945.58,11,-
2000.531809729812,195.64236111111111,2000-07-13--15:25:00,46.661460000000005,258.71536000000003,907.23,1321.9,695.09,12,644.21,72,938.66,12,50.88,72,30.55,11,684.44,11,938.24,11,-
2000.5318192167579,195.64583333333331,2000-07-13--15:30:00,47.551640000000006,259.73285000000004,892.1800000000001,1321.9,683.7,12,635.65,72,941.8100000000001,12,48.050000000000004,72,30.36,11,673.0500000000001,11,941.39,11,-
2000.531828703704,195.64930555555554,2000-07-13--15:35:00,48.44464000000001,260.73139000000003,876.87,1321.9,666.28,12,623.35,72,939.71,12,42.93,72,30.14,11,655.63,11,939.29,11,-
2000.5318381906498,195.65277777777777,2000-07-13--15:40:00,49.340140000000005,261.71217,861.3100000000001,1321.9,652.1,12,610.92,72,937.62,12,41.18,72,30.03,11,641.45,11,937.2,11,-
2000.5318476775958,195.65625,2000-07-13--15:45:00,50.237840000000006,262.67633,845.49,1321.9,636.69,12,595.6800000000001,72,931.33,12,41.01,72,29.97,11,626.04,11,930.91,11,-
2000.5318571645419,195.6597222222222,2000-07-13--15:50:00,51.137440000000005,263.62495,829.4300000000001,1321.9,624.08,12,582.39,72,928.1800000000001,12,41.69,72,29.97,11,613.4300000000001,11,927.76,11,-
2000.5318666514877,195.66319444444443,2000-07-13--15:55:00,52.03866000000001,264.55905,813.14,1321.9,605.99,12,564.5,72,917.7,12,41.49,72,29.7,11,595.34,11,917.28,11,-
2000.5318761384337,195.66666666666666,2000-07-13--16:00:00,52.941250000000004,265.47959000000003,796.62,1321.9,593.9300000000001,12,551.14,72,914.5500000000001,12,42.79,72,29.580000000000002,11,583.28,11,914.13,11,-
2000.5318856253796,195.67013888888889,2000-07-13--16:05:00,53.84496000000001,266.38749,779.89,1321.9,574.17,12,530.28,72,898.83,12,43.89,72,29.7,11,563.52,11,898.41,11,-
2000.5318951123256,195.67361111111111,2000-07-13--16:10:00,54.749520000000004,267.28361,762.94,1321.9,563.11,12,518.76,72,898.83,12,44.35,72,29.78,11,552.46,11,898.41,11,-
2000.5319045992717,195.67708333333331,2000-07-13--16:15:00,55.65473000000001,268.16878,745.79,1321.9,547.26,12,498.82,72,884.15,12,48.44,72,29.52,11,536.61,11,883.73,11,-
2000.5319140862175,195.68055555555554,2000-07-13--16:20:00,56.560340000000004,269.04378,728.45,1321.9,536.87,12,488.38,72,886.25,12,48.49,72,29.69,11,526.22,11,885.83,11,-
2000.5319235731636,195.68402777777777,2000-07-13--16:25:00,57.466150000000006,269.90935,710.92,1321.91,524.37,12,473.81,72,881.01,12,50.56,72,29.84,11,513.72,11,880.59,11,-
2000.5319330601094,195.6875,2000-07-13--16:30:00,58.371930000000006,270.76622000000003,693.21,1321.91,507.17,12,451.56,72,861.09,12,55.61,72,29.79,11,496.52000000000004,11,860.6700000000001,11,-
2000.5319425470555,195.6909722222222,2000-07-13--16:35:00,59.27749000000001,271.61505,675.34,1321.91,478.14,12,423.31,72,828.59,12,54.83,72,29.51,11,467.49,11,828.1700000000001,11,-
2000.5319520340015,195.69444444444443,2000-07-13--16:40:00,60.18262000000001,272.4565,657.3000000000001,1321.91,471.11,12,421.39,72,847.46,12,49.72,72,29.63,11,460.46000000000004,11,847.04,11,-
2000.5319615209473,195.69791666666666,2000-07-13--16:45:00,61.08713,273.29119000000003,639.11,1321.91,451.79,12,409.22,72,846.41,12,42.57,72,29.1,11,441.14,11,845.99,11,-
2000.5319710078934,195.70138888888889,2000-07-13--16:50:00,61.99083,274.11971,620.78,1321.91,442.42,12,399.46000000000004,72,850.61,12,42.96,72,29.14,11,431.77,11,850.19,11,-
2000.5319804948392,195.70486111111111,2000-07-13--16:55:00,62.89352,274.94263,602.32,1321.91,419.19,12,383.28000000000003,72,841.1700000000001,12,35.910000000000004,72,28.69,11,408.54,11,840.75,11,-
2000.5319899817853,195.70833333333331,2000-07-13--17:00:00,63.795030000000004,275.76049,583.73,1321.91,400.21000000000004,12,369.13,72,835.9300000000001,12,31.080000000000002,72,28.580000000000002,11,389.56,11,835.51,11,-
2000.531999468731,195.71180555555554,2000-07-13--17:05:00,64.69517,276.57383000000004,565.03,1321.91,385.92,12,355.96,72,832.78,12,29.96,72,28.64,11,375.27,11,832.36,11,-
2000.5320089556772,195.71527777777777,2000-07-13--17:10:00,65.59375,277.38314,546.22,1321.91,367.27,12,342.38,72,828.59,12,24.89,72,28.72,11,356.62,11,828.1700000000001,11,-
2000.5320184426232,195.71875,2000-07-13--17:15:00,66.4906,278.18892,527.3100000000001,1321.91,349.3,12,325.92,72,817.0600000000001,12,23.38,72,28.97,11,338.65000000000003,11,816.64,11,-
2000.532027929569,195.7222222222222,2000-07-13--17:20:00,67.38553,278.99164,508.31,1321.91,285.21,12,249.77,72,649.54,12,35.44,72,28.490000000000002,11,274.56,11,649.12,11,-
2000.532037416515,195.72569444444443,2000-07-13--17:25:00,68.27836,279.79176,489.24,1321.91,254.06,12,204.46,72,552.46,12,49.6,72,28.12,11,243.41,11,552.04,11,-
2000.532046903461,195.72916666666666,2000-07-13--17:30:00,69.16892,280.58970000000005,470.09000000000003,1321.91,283.98,12,227.52,72,639.79,12,56.46,72,28.240000000000002,11,273.33,11,639.37,11,-
2000.532056390407,195.73263888888889,2000-07-13--17:35:00,70.05701,281.38591,450.88,1321.91,182.71,12,119.96000000000001,72,351.71,12,62.75,72,27.71,11,172.06,11,351.29,11,-
2000.532065877353,195.73611111111111,2000-07-13--17:40:00,70.94245000000001,282.18080000000003,431.63,1321.91,214.64000000000001,12,136.03,72,416.6,12,78.61,72,27.400000000000002,11,203.99,11,416.18,11,-
2000.5320753642989,195.73958333333331,2000-07-13--17:45:00,71.82506000000001,282.97477000000003,412.33,1321.91,195.33,12,108.23,72,346.99,12,87.10000000000001,72,27.66,11,184.68,11,346.57,11,-
2000.532084851245,195.74305555555554,2000-07-13--17:50:00,72.70463000000001,283.76821,393.,1321.91,288.44,12,208.75,72,702.16,12,79.69,72,27.73,11,277.79,11,701.74,11,-
2000.5320943381907,195.74652777777777,2000-07-13--17:55:00,73.58097000000001,284.5615,373.65000000000003,1321.91,291.79,12,213.17000000000002,72,754.16,12,78.62,72,27.94,11,281.14,11,753.74,11,-
2000.5321038251368,195.75,2000-07-13--18:00:00,74.45388000000001,285.35502,354.29,1321.91,263.32,12,197.63,72,737.39,12,65.69,72,27.92,11,252.67000000000002,11,736.97,11,-
2000.5321133120829,195.7534722222222,2000-07-13--18:05:00,75.32314000000001,286.14913,334.93,1321.91,222.01,12,183.99,72,726.17,12,38.02,72,27.73,11,211.36,11,725.75,11,-
2000.5321227990287,195.75694444444443,2000-07-13--18:10:00,76.18852000000001,286.94419000000005,315.58,1321.91,188.18,12,170.25,72,713.17,12,17.93,72,27.64,11,177.53,11,712.75,11,-
2000.5321322859747,195.76041666666666,2000-07-13--18:15:00,77.04978000000001,287.74054,296.25,1321.91,167.08,12,156.51,72,698.39,12,10.57,72,27.16,11,156.43,11,697.97,11,-
2000.5321417729206,195.76388888888889,2000-07-13--18:20:00,77.90668000000001,288.53853000000004,276.95,1321.91,149.44,12,142.47,72,680.04,12,6.97,72,27.22,11,138.79,11,679.62,11,-
2000.5321512598666,195.76736111111111,2000-07-13--18:25:00,78.75892,289.33849000000004,257.69,1321.92,134.03,12,127.89,72,656.04,12,6.140000000000001,72,26.95,11,123.38000000000001,11,655.62,11,-
2000.5321607468127,195.77083333333331,2000-07-13--18:30:00,79.60621,290.14075,238.49,1321.92,120.41,12,113.72,72,630.35,12,6.69,72,26.8,11,109.76,11,629.9300000000001,11,-
2000.5321702337585,195.77430555555554,2000-07-13--18:35:00,80.44819000000001,290.94563000000005,219.36,1321.92,105.67,12,101.09,72,609.1800000000001,12,4.58,72,26.79,11,95.02,11,608.76,11,-
2000.5321797207046,195.77777777777777,2000-07-13--18:40:00,81.28447000000001,291.75345000000004,200.31,1321.92,93.5,12,88.69,72,585.28,12,4.8100000000000005,72,26.400000000000002,11,82.85000000000001,11,584.86,11,-
2000.5321892076504,195.78125,2000-07-13--18:45:00,82.11459,292.56452,181.36,1321.92,79.22,12,75.66,72,551.52,12,3.56,72,26.28,11,68.57000000000001,11,551.1,11,-
2000.5321986945964,195.7847222222222,2000-07-13--18:50:00,82.93801,293.37916,162.52,1321.92,66.67,12,63.410000000000004,72,515.77,12,3.2600000000000002,72,26.150000000000002,11,56.02,11,515.35,11,-
2000.5322081815423,195.78819444444443,2000-07-13--18:55:00,83.75408,294.19765,143.82,1321.92,55.56,12,52.61,72,483.59000000000003,12,2.95,72,26.080000000000002,11,44.910000000000004,11,483.17,11,-
