Station ID Number:,94170,-,-,-,-,Type of Measurement:,GHI,GHI_Flag,DrHI_Calc,DrHI_Calc_Flag,DNI,DNI_Flag,DHI_Calc,DHI_Calc_Flag,TEMPERATURE,TEMPERATURE_Flag,GHI_withNO,GHI_withNO_Flag,DNI_withNO,DNI_withNO_Flag,NOTES
2000.6259676684883,230.10416666666666,2000-08-17--02:30:00,114.00210000000001,39.73037,0,0.,0.01,12,-0.33,72,-0.33,12,0.01,72,11.85,11,-10.17,11,-0.75,11,-
2000.6259771554344,230.10763888888889,2000-08-17--02:35:00,113.4162,40.895630000000004,0,0.,0.09,12,-0.21,72,-0.21,12,0.09,72,11.68,11,-10.09,11,-0.63,11,-
2000.6259866423802,230.1111111111111,2000-08-17--02:40:00,112.81641,42.047270000000005,0,0.,0.37,12,-0.03,72,-0.03,12,0.37,72,11.74,11,-9.81,11,-0.45,11,-
2000.6259961293263,230.11458333333331,2000-08-17--02:45:00,112.20314,43.18544000000001,0,0.,0.4,12,0.25,72,0.25,12,0.4,72,11.81,11,-9.78,11,-0.17,11,-
2000.626005616272,230.11805555555554,2000-08-17--02:50:00,111.57677000000001,44.310280000000006,0,0.,0.66,12,0.11,72,0.11,12,0.66,72,11.78,11,-9.52,11,-0.31,11,-
2000.6260151032182,230.12152777777777,2000-08-17--02:55:00,110.93769,45.421960000000006,0,0.,0.9,12,-0.05,72,-0.05,12,0.9,72,11.65,11,-9.28,11,-0.47000000000000003,11,-
2000.6260245901642,230.125,2000-08-17--03:00:00,110.28630000000001,46.52067,0,0.,0.64,12,-0.08,72,-0.08,12,0.64,72,11.52,11,-9.540000000000001,11,-0.5,11,-
2000.62603407711,230.1284722222222,2000-08-17--03:05:00,109.62296,47.60661,0,0.,0.53,12,-0.24,72,-0.24,12,0.53,72,11.27,11,-9.65,11,-0.66,11,-
2000.626043564056,230.13194444444443,2000-08-17--03:10:00,108.94805000000001,48.68003,0,0.,0.76,12,-0.09,72,-0.09,12,0.76,72,11.200000000000001,11,-9.42,11,-0.51,11,-
2000.626053051002,230.13541666666666,2000-08-17--03:15:00,108.26193,49.741150000000005,0,0.,0.98,12,0.05,72,0.05,12,0.98,72,11.26,11,-9.200000000000001,11,-0.37,11,-
2000.626062537948,230.13888888888889,2000-08-17--03:20:00,107.56495000000001,50.790240000000004,0,0.,0.88,12,-0.03,72,-0.03,12,0.88,72,11.18,11,-9.3,11,-0.45,11,-
2000.626072024894,230.1423611111111,2000-08-17--03:25:00,106.85746,51.82757,0,0.,0.8300000000000001,12,0.02,72,0.02,12,0.8300000000000001,72,11.06,11,-9.35,11,-0.4,11,-
2000.6260815118399,230.14583333333331,2000-08-17--03:30:00,106.13980000000001,52.853410000000004,0,0.,0.79,12,0.03,72,0.03,12,0.79,72,10.97,11,-9.39,11,-0.39,11,-
2000.626090998786,230.14930555555554,2000-08-17--03:35:00,105.41229000000001,53.868050000000004,0,0.,1.1500000000000001,12,-0.18,72,-0.18,12,1.1500000000000001,72,10.83,11,-9.03,11,-0.6,11,-
2000.6261004857317,230.15277777777777,2000-08-17--03:40:00,104.67524,54.871790000000004,0,0.,1.34,12,-0.24,72,-0.24,12,1.34,72,10.64,11,-8.84,11,-0.66,11,-
2000.6261099726778,230.15625,2000-08-17--03:45:00,103.92898000000001,55.86495000000001,0,0.,1.49,12,-0.49,72,-0.49,12,1.49,72,10.28,11,-8.69,11,-0.91,11,-
2000.6261194596239,230.1597222222222,2000-08-17--03:50:00,103.17378000000001,56.847840000000005,0,0.,1.8800000000000001,12,-0.03,72,-0.03,12,1.8800000000000001,72,10.09,11,-8.3,11,-0.45,11,-
2000.6261289465697,230.16319444444443,2000-08-17--03:55:00,102.40994,57.82077,0,0.,2.83,12,2.07,72,2.07,12,2.83,72,11.27,11,-7.3500000000000005,11,1.6500000000000001,11,-
2000.6261384335157,230.16666666666666,2000-08-17--04:00:00,101.63772,58.78408,0,0.,3.2800000000000002,12,0.3,72,0.3,12,3.2800000000000002,72,11.34,11,-6.9,11,-0.12,11,-
2000.6261479204616,230.17013888888889,2000-08-17--04:05:00,100.85736000000001,59.73809000000001,0,0.,3.25,12,0.65,72,0.65,12,3.25,72,11.4,11,-6.93,11,0.23,11,-
2000.6261574074076,230.1736111111111,2000-08-17--04:10:00,100.0691,60.683150000000005,0,0.,3.39,12,1.1500000000000001,72,1.1500000000000001,12,3.39,72,12.11,11,-6.79,11,0.73,11,-
2000.6261668943534,230.17708333333331,2000-08-17--04:15:00,99.27312,61.61959,0,0.,3.94,12,1.49,72,1.49,12,3.94,72,12.620000000000001,11,-6.24,11,1.07,11,-
2000.6261763812995,230.18055555555554,2000-08-17--04:20:00,98.46958000000001,62.54775000000001,0,0.,4.28,12,1.33,72,1.33,12,4.28,72,13.01,11,-5.9,11,0.91,11,-
2000.6261858682456,230.18402777777777,2000-08-17--04:25:00,97.65858000000001,63.467980000000004,0,0.,4.,12,1.1,72,1.1,12,4.,72,13.17,11,-6.18,11,0.68,11,-
2000.6261953551914,230.1875,2000-08-17--04:30:00,96.84011000000001,64.38064,0,0.,4.19,12,0.7000000000000001,72,0.7000000000000001,12,4.19,72,13.26,11,-5.99,11,0.28,11,-
2000.6262048421374,230.1909722222222,2000-08-17--04:35:00,96.01403,65.28606,0,0.,3.59,12,0.1,72,0.1,12,3.59,72,12.83,11,-6.59,11,-0.32,11,-
2000.6262143290833,230.19444444444443,2000-08-17--04:40:00,95.17991,66.18461,0,0.,3.5300000000000002,12,0.23,72,0.23,12,3.5300000000000002,72,12.81,11,-6.65,11,-0.19,11,-
2000.6262238160293,230.19791666666666,2000-08-17--04:45:00,94.33682,67.07663000000001,0,0.,3.66,12,0.29,72,0.29,12,3.66,72,12.93,11,-6.5200000000000005,11,-0.13,11,-
2000.6262333029754,230.20138888888889,2000-08-17--04:50:00,93.48268,67.96248,0,0.,3.22,12,-0.28,72,-0.28,12,3.22,72,12.370000000000001,11,-6.96,11,-0.7000000000000001,11,-
2000.6262427899212,230.2048611111111,2000-08-17--04:55:00,92.61252,68.84253000000001,0,0.,4.54,12,0.19,72,0.19,12,4.54,72,12.59,11,-5.64,11,-0.23,11,-
2000.6262522768673,230.20833333333331,2000-08-17--05:00:00,91.71189000000001,69.71713000000001,0,0.,5.71,12,-0.15,72,-0.15,12,5.71,72,12.47,11,-4.47,11,-0.5700000000000001,11,-
2000.626261763813,230.21180555555554,2000-08-17--05:05:00,90.71766000000001,70.58665,0,0.,7.2,12,0.52,72,0.52,12,7.2,72,12.56,11,-2.98,11,0.1,11,-
2000.6262712507591,230.21527777777777,2000-08-17--05:10:00,89.67652000000001,71.45144,4.2700000000000005,756.11,10.1,12,0.11,72,20.21,12,9.99,72,13.26,11,-0.08,11,19.79,11,-
2000.6262807377052,230.21875,2000-08-17--05:15:00,88.92619,72.31187,24.98,1333.18,12.94,12,1.25,72,66.52,12,11.69,72,13.42,11,2.7600000000000002,11,66.1,11,-
2000.626290224651,230.2222222222222,2000-08-17--05:20:00,88.13982,73.16832000000001,43.28,1333.18,17.44,12,4.03,72,124.02,12,13.41,72,13.05,11,7.26,11,123.60000000000001,11,-
2000.626299711597,230.22569444444443,2000-08-17--05:25:00,87.32740000000001,74.02114,62.160000000000004,1333.18,25.060000000000002,12,8.68,72,186.08,12,16.38,72,11.98,11,14.88,11,185.66,11,-
2000.626309198543,230.22916666666666,2000-08-17--05:30:00,86.49656,74.87071,81.47,1333.19,34.13,12,15.120000000000001,72,247.4,12,19.01,72,11.9,11,23.95,11,246.98000000000002,11,-
2000.626318685489,230.23263888888889,2000-08-17--05:35:00,85.6524,75.71741,101.07000000000001,1333.19,44.79,12,23.02,72,303.7,12,21.77,72,12.35,11,34.61,11,303.28000000000003,11,-
2000.626328172435,230.2361111111111,2000-08-17--05:40:00,84.79618,76.56162,120.92,1333.19,56.07,12,31.5,72,347.31,12,24.57,72,12.370000000000001,11,45.89,11,346.89,11,-
2000.6263376593809,230.23958333333331,2000-08-17--05:45:00,83.93308,77.40371,140.9,1333.19,67.86,12,40.97,72,387.67,12,26.89,72,12.08,11,57.68,11,387.25,11,-
2000.626347146327,230.24305555555554,2000-08-17--05:50:00,83.06279,78.24407000000001,161.03,1333.19,79.73,12,51.32,72,424.88,12,28.41,72,12.,11,69.55,11,424.46000000000004,11,-
2000.6263566332727,230.24652777777777,2000-08-17--05:55:00,82.18711,79.08309000000001,181.23,1333.19,93.14,12,62.42,72,459.16,12,30.72,72,12.040000000000001,11,82.96000000000001,11,458.74,11,-
2000.6263661202188,230.25,2000-08-17--06:00:00,81.30683,79.92116,201.5,1333.2,106.87,12,73.66,72,487.36,12,33.21,72,12.48,11,96.69,11,486.94,11,-
2000.6263756071646,230.2534722222222,2000-08-17--06:05:00,80.42259,80.75869,221.82,1333.2,121.28,12,85.62,72,514.62,12,35.660000000000004,72,12.61,11,111.10000000000001,11,514.2,11,-
2000.6263850941107,230.25694444444443,2000-08-17--06:10:00,79.53493,81.59606000000001,242.16,1333.2,134.12,12,97.59,72,537.26,12,36.53,72,11.91,11,123.94,11,536.84,11,-
2000.6263945810567,230.26041666666666,2000-08-17--06:15:00,78.6443,82.43371,262.51,1333.2,150.42000000000002,12,110.95,72,563.47,12,39.47,72,12.56,11,140.24,11,563.0500000000001,11,-
2000.6264040680026,230.26388888888889,2000-08-17--06:20:00,77.75109,83.27203,282.85,1333.2,164.93,12,124.55,72,587.0600000000001,12,40.38,72,12.72,11,154.75,11,586.64,11,-
2000.6264135549486,230.2673611111111,2000-08-17--06:25:00,76.85563,84.11146000000001,303.18,1333.21,179.67000000000002,12,137.94,72,606.5600000000001,12,41.730000000000004,72,13.33,11,169.49,11,606.14,11,-
2000.6264230418944,230.27083333333331,2000-08-17--06:30:00,75.95823,84.95242,323.48,1333.21,194.97,12,151.62,72,624.9,12,43.35,72,13.48,11,184.79,11,624.48,11,-
2000.6264325288405,230.27430555555554,2000-08-17--06:35:00,75.05919,85.79536,343.73,1333.21,211.05,12,165.9,72,643.46,12,45.15,72,13.71,11,200.87,11,643.04,11,-
2000.6264420157866,230.27777777777777,2000-08-17--06:40:00,74.15877,86.64072,363.93,1333.21,226.79,12,180.14000000000001,72,659.92,12,46.65,72,13.92,11,216.61,11,659.5,11,-
2000.6264515027324,230.28125,2000-08-17--06:45:00,73.25722,87.48896,384.07,1333.21,243.31,12,194.15,72,673.96,12,49.160000000000004,72,14.27,11,233.13,11,673.54,11,-
2000.6264609896784,230.2847222222222,2000-08-17--06:50:00,72.35478,88.34055000000001,404.13,1333.21,259.17,12,210.17000000000002,72,693.36,12,49.,72,14.63,11,248.99,11,692.94,11,-
2000.6264704766243,230.28819444444443,2000-08-17--06:55:00,71.4517,89.19597,424.1,1333.22,275.58,12,221.63,72,696.71,12,53.95,72,15.06,11,265.4,11,696.29,11,-
2000.6264799635703,230.29166666666666,2000-08-17--07:00:00,70.54821000000001,90.05571,443.98,1333.22,291.44,12,237.65,32,713.63,32,53.79,32,15.52,11,281.26,11,713.21,31,-
2000.6264894505164,230.29513888888889,2000-08-17--07:05:00,69.64455000000001,90.92028,463.75,1333.22,308.63,12,254.89000000000001,72,732.77,12,53.74,72,16.01,11,298.45,11,732.35,11,-
2000.6264989374622,230.2986111111111,2000-08-17--07:10:00,68.74093,91.79020000000001,483.41,1333.22,326.05,12,270.03000000000003,72,744.73,12,56.02,72,16.5,11,315.87,11,744.3100000000001,11,-
2000.6265084244083,230.30208333333331,2000-08-17--07:15:00,67.83760000000001,92.66599000000001,502.94,1333.22,344.25,12,286.07,72,758.35,12,58.18,72,17.12,11,334.07,11,757.9300000000001,11,-
2000.626517911354,230.30555555555554,2000-08-17--07:20:00,66.93479,93.54822,522.33,1333.23,361.44,12,299.98,72,765.69,12,61.46,72,17.56,11,351.26,11,765.27,11,-
2000.6265273983001,230.30902777777777,2000-08-17--07:25:00,66.03272000000001,94.43744000000001,541.58,1333.23,377.86,12,314.44,72,774.08,12,63.42,72,17.740000000000002,11,367.68,11,773.66,11,-
2000.6265368852462,230.3125,2000-08-17--07:30:00,65.13165000000001,95.33425000000001,560.67,1333.23,392.93,12,327.73,72,779.32,12,65.2,72,18.17,11,382.75,11,778.9,11,-
2000.626546372192,230.3159722222222,2000-08-17--07:35:00,64.23181000000001,96.23924000000001,579.6,1333.23,409.01,12,342.44,72,787.71,12,66.57000000000001,72,18.98,11,398.83,11,787.29,11,-
2000.626555859138,230.31944444444443,2000-08-17--07:40:00,63.33344,97.15304,598.35,1333.23,422.96000000000004,12,354.93,72,790.85,12,68.03,72,19.81,11,412.78000000000003,11,790.4300000000001,11,-
2000.626565346084,230.32291666666666,2000-08-17--07:45:00,62.43681000000001,98.07629000000001,616.92,1333.23,438.93,12,370.8,72,801.33,12,68.13,72,20.3,11,428.75,11,800.91,11,-
2000.62657483303,230.32638888888889,2000-08-17--07:50:00,61.54218,99.00967000000001,635.3000000000001,1333.24,455.12,12,386.34000000000003,72,810.77,12,68.78,72,20.990000000000002,11,444.94,11,810.35,11,-
2000.6265843199758,230.3298611111111,2000-08-17--07:55:00,60.64981,99.95386,653.48,1333.24,470.08,12,400.99,72,818.11,12,69.09,72,21.5,11,459.90000000000003,11,817.69,11,-
2000.6265938069218,230.33333333333331,2000-08-17--08:00:00,59.75999,100.90959000000001,671.45,1333.24,485.49,12,416.77,72,827.54,12,68.72,72,21.740000000000002,11,475.31,11,827.12,11,-
2000.626603293868,230.33680555555554,2000-08-17--08:05:00,58.87299,101.87759000000001,689.2,1333.24,502.01,12,431.58,72,834.88,12,70.43,72,21.98,11,491.83,11,834.46,11,-
2000.6266127808137,230.34027777777777,2000-08-17--08:10:00,57.98912000000001,102.85864000000001,706.73,1333.24,517.3100000000001,12,446.44,72,842.22,12,70.87,72,22.12,11,507.13,11,841.8000000000001,11,-
2000.6266222677598,230.34375,2000-08-17--08:15:00,57.108700000000006,103.85353,724.01,1333.25,531.04,12,459.07,72,845.36,12,71.97,72,22.490000000000002,11,520.86,11,844.94,11,-
2000.6266317547056,230.3472222222222,2000-08-17--08:20:00,56.232020000000006,104.8631,741.0600000000001,1333.25,545.78,12,472.8,72,850.61,12,72.98,72,22.6,11,535.6,11,850.19,11,-
2000.6266412416517,230.35069444444443,2000-08-17--08:25:00,55.35945,105.88821000000002,757.85,1333.25,561.53,12,486.55,32,855.96,32,74.98,32,23.240000000000002,11,551.35,11,855.54,31,-
2000.6266507285977,230.35416666666666,2000-08-17--08:30:00,54.49132,106.92975000000001,774.39,1333.25,576.49,12,500.75,72,862.14,12,75.74,72,23.650000000000002,11,566.3100000000001,11,861.72,11,-
2000.6266602155436,230.35763888888889,2000-08-17--08:35:00,53.62800000000001,107.98866000000001,790.65,1333.25,591.,12,513.76,72,866.33,12,77.24,72,22.46,11,580.82,11,865.91,11,-
2000.6266697024896,230.3611111111111,2000-08-17--08:40:00,52.769870000000004,109.06589000000001,806.64,1333.25,605.1800000000001,12,525.75,32,868.99,32,79.43,32,22.650000000000002,11,595.,11,868.57,31,-
2000.6266791894354,230.36458333333331,2000-08-17--08:45:00,51.91734,110.16244,822.35,1333.26,618.58,12,538.23,72,872.62,12,80.35000000000001,72,23.28,11,608.4,11,872.2,11,-
2000.6266886763815,230.36805555555554,2000-08-17--08:50:00,51.070820000000005,111.27935000000001,837.76,1333.26,632.87,12,552.27,72,878.91,12,80.60000000000001,72,24.490000000000002,11,622.69,11,878.49,11,-
2000.6266981633275,230.37152777777777,2000-08-17--08:55:00,50.230760000000004,112.41769000000001,852.88,1333.26,647.39,12,565.59,72,884.15,12,81.8,72,24.650000000000002,11,637.21,11,883.73,11,-
2000.6267076502734,230.375,2000-08-17--09:00:00,49.39761000000001,113.57856000000001,867.69,1333.26,653.86,12,576.09,72,885.2,12,77.77,72,23.01,11,643.6800000000001,11,884.78,11,-
2000.6267171372194,230.3784722222222,2000-08-17--09:05:00,48.57188000000001,114.76312000000001,882.19,1333.26,672.0600000000001,12,589.88,72,891.49,12,82.18,72,22.21,11,661.88,11,891.07,11,-
2000.6267266241653,230.38194444444443,2000-08-17--09:10:00,47.75406,115.97253,896.37,1333.27,684.46,12,603.1,32,897.0500000000001,32,81.36,32,21.82,11,674.28,11,896.63,31,-
2000.6267361111113,230.38541666666666,2000-08-17--09:15:00,46.944700000000005,117.20802,910.23,1333.27,699.64,12,616.5,72,903.02,12,83.14,72,22.11,11,689.46,11,902.6,11,-
2000.6267455980574,230.38888888888889,2000-08-17--09:20:00,46.144360000000006,118.47084000000001,923.75,1333.27,712.26,12,630.01,72,909.3100000000001,12,82.25,72,22.13,11,702.08,11,908.89,11,-
2000.6267550850032,230.3923611111111,2000-08-17--09:25:00,45.35365,119.76225000000001,936.9300000000001,1333.27,722.75,12,639.74,72,910.36,12,83.01,72,22.03,11,712.57,11,909.94,11,-
2000.6267645719493,230.39583333333331,2000-08-17--09:30:00,44.573190000000004,121.08357000000001,949.76,1333.27,736.9300000000001,12,652.23,72,915.6,12,84.7,72,22.19,11,726.75,11,915.1800000000001,11,-
2000.626774058895,230.39930555555554,2000-08-17--09:35:00,43.803650000000005,122.43612000000002,962.25,1333.27,746.76,12,662.32,72,917.7,12,84.44,72,22.42,11,736.58,11,917.28,11,-
2000.6267835458411,230.40277777777777,2000-08-17--09:40:00,43.04571000000001,123.82125,974.37,1333.28,759.49,12,672.96,72,920.84,12,86.53,72,22.56,11,749.3100000000001,11,920.4200000000001,11,-
2000.626793032787,230.40625,2000-08-17--09:45:00,42.30012000000001,125.2403,986.13,1333.28,768.4200000000001,12,685.73,72,927.13,12,82.69,72,22.35,11,758.24,11,926.71,11,-
2000.626802519733,230.4097222222222,2000-08-17--09:50:00,41.567640000000004,126.69464,997.52,1333.28,783.94,12,699.9300000000001,72,935.52,12,84.01,72,22.73,11,773.76,11,935.1,11,-
2000.626812006679,230.41319444444443,2000-08-17--09:55:00,40.84908,128.18561,1008.5400000000001,1333.28,799.57,12,713.21,72,942.86,12,86.36,72,23.7,11,789.39,11,942.44,11,-
2000.626821493625,230.41666666666666,2000-08-17--10:00:00,40.14528000000001,129.71454,1019.1800000000001,1333.28,805.16,12,720.73,72,942.86,12,84.43,72,23.64,11,794.98,11,942.44,11,-
2000.626830980571,230.42013888888889,2000-08-17--10:05:00,39.45714,131.28272,1029.43,1333.28,815.2,12,732.03,72,948.1,12,83.17,72,23.42,11,805.02,11,947.6800000000001,11,-
2000.6268404675168,230.4236111111111,2000-08-17--10:10:00,38.78558,132.89139,1039.29,1333.29,827.49,12,743.12,72,953.34,12,84.37,72,23.96,11,817.3100000000001,11,952.9200000000001,11,-
2000.6268499544628,230.42708333333331,2000-08-17--10:15:00,38.13156,134.54173,1048.76,1333.29,837.53,12,752.37,72,956.49,12,85.16,72,23.77,11,827.35,11,956.07,11,-
2000.626859441409,230.43055555555554,2000-08-17--10:20:00,37.496100000000006,136.23482,1057.83,1333.29,847.58,12,759.7,72,957.53,12,87.88,72,24.77,11,837.4,11,957.11,11,-
2000.6268689283547,230.43402777777777,2000-08-17--10:25:00,36.880230000000005,137.97164,1066.49,1333.29,850.9300000000001,12,765.09,72,956.49,12,85.84,72,23.85,11,840.75,11,956.07,11,-
2000.6268784153008,230.4375,2000-08-17--10:30:00,36.28504,139.75301000000002,1074.75,1333.29,859.87,12,776.08,72,962.78,12,83.79,72,24.22,11,849.69,11,962.36,11,-
2000.6268879022466,230.4409722222222,2000-08-17--10:35:00,35.71163,141.5796,1082.59,1333.3,867.6800000000001,12,780.89,72,961.73,12,86.79,72,24.78,11,857.5,11,961.3100000000001,11,-
2000.6268973891927,230.44444444444443,2000-08-17--10:40:00,35.16114,143.45188000000002,1090.02,1333.3,874.38,12,787.96,72,963.82,12,86.42,72,25.35,11,864.2,11,963.4,11,-
2000.6269068761387,230.44791666666666,2000-08-17--10:45:00,34.634750000000004,145.37009,1097.03,1333.3,883.3100000000001,12,795.62,72,966.97,12,87.69,72,26.93,11,873.13,11,966.5500000000001,11,-
2000.6269163630845,230.45138888888889,2000-08-17--10:50:00,34.133630000000004,147.33423000000002,1103.6100000000001,1333.3,888.9,12,803.86,72,971.16,12,85.04,72,27.400000000000002,11,878.72,11,970.74,11,-
2000.6269258500306,230.4548611111111,2000-08-17--10:55:00,33.65898,149.34396,1109.78,1333.3,895.59,12,805.73,72,968.02,12,89.86,72,26.62,11,885.41,11,967.6,11,-
2000.6269353369764,230.45833333333331,2000-08-17--11:00:00,33.211980000000004,151.39867,1115.51,1333.3,898.94,12,809.89,72,968.02,12,89.05,72,25.69,11,888.76,11,967.6,11,-
2000.6269448239225,230.46180555555554,2000-08-17--11:05:00,32.79383,153.49737000000002,1120.81,1333.31,906.76,12,813.74,72,968.02,12,93.02,72,26.01,11,896.58,11,967.6,11,-
2000.6269543108685,230.46527777777777,2000-08-17--11:10:00,32.4057,155.63868000000002,1125.68,1333.31,904.53,12,816.39,72,966.97,12,88.14,72,26.150000000000002,11,894.35,11,966.5500000000001,11,-
2000.6269637978144,230.46875,2000-08-17--11:15:00,32.048730000000006,157.82083,1130.1100000000001,1333.31,913.46,12,824.04,72,972.21,12,89.42,72,26.26,11,903.28,11,971.79,11,-
2000.6269732847604,230.4722222222222,2000-08-17--11:20:00,31.724000000000004,160.04164,1134.1000000000001,1333.31,920.16,12,829.63,72,975.36,12,90.53,72,26.11,11,909.98,11,974.94,11,-
2000.6269827717063,230.47569444444443,2000-08-17--11:25:00,31.432570000000002,162.29849000000002,1137.66,1333.31,921.27,12,830.44,72,973.26,12,90.83,72,26.38,11,911.09,11,972.84,11,-
2000.6269922586523,230.47916666666666,2000-08-17--11:30:00,31.175410000000003,164.58836000000002,1140.77,1333.32,922.39,12,831.8100000000001,72,972.21,12,90.58,72,25.94,11,912.21,11,971.79,11,-
2000.6270017455981,230.48263888888889,2000-08-17--11:35:00,30.953390000000002,166.90779,1143.43,1333.32,923.51,12,835.5500000000001,72,974.3100000000001,12,87.96000000000001,72,26.21,11,913.33,11,973.89,11,-
2000.6270112325442,230.4861111111111,2000-08-17--11:40:00,30.767300000000002,169.25296,1145.66,1333.32,927.97,12,838.08,72,975.36,12,89.89,72,27.060000000000002,11,917.79,11,974.94,11,-
2000.6270207194902,230.48958333333331,2000-08-17--11:45:00,30.61783,171.61969000000002,1147.43,1333.32,930.21,12,837.57,72,973.26,12,92.64,72,27.810000000000002,11,920.03,11,972.84,11,-
2000.627030206436,230.49305555555554,2000-08-17--11:50:00,30.505540000000003,174.00348000000002,1148.76,1333.32,925.74,12,834.9300000000001,72,969.07,12,90.81,72,26.79,11,915.5600000000001,11,968.65,11,-
2000.6270396933821,230.49652777777777,2000-08-17--11:55:00,30.430840000000003,176.39961000000002,1149.65,1333.32,926.86,12,835.57,72,969.07,12,91.29,72,27.240000000000002,11,916.6800000000001,11,968.65,11,-
2000.627049180328,230.5,2000-08-17--12:00:00,30.39403,178.80315000000002,1150.08,1333.33,926.86,12,838.6,72,972.21,12,88.26,72,27.18,11,916.6800000000001,11,971.79,11,-
2000.627058667274,230.5034722222222,2000-08-17--12:05:00,30.39525,181.20908000000003,1150.07,1333.33,925.74,12,837.6800000000001,72,971.16,12,88.06,72,27.330000000000002,11,915.5600000000001,11,970.74,11,-
2000.62706815422,230.50694444444443,2000-08-17--12:10:00,30.434490000000004,183.61232,1149.6100000000001,1333.33,923.51,12,837.34,72,971.16,12,86.17,72,27.29,11,913.33,11,970.74,11,-
2000.627077641166,230.51041666666666,2000-08-17--12:15:00,30.5116,186.00785000000002,1148.7,1333.33,924.62,12,838.49,72,973.26,12,86.13,72,27.41,11,914.44,11,972.84,11,-
2000.627087128112,230.51388888888889,2000-08-17--12:20:00,30.626300000000004,188.39076000000003,1147.34,1333.33,923.51,12,841.1,72,977.45,12,82.41,72,27.69,11,913.33,11,977.03,11,-
2000.6270966150578,230.5173611111111,2000-08-17--12:25:00,30.778140000000004,190.75632000000002,1145.54,1333.34,920.16,12,837.99,72,975.36,12,82.17,72,27.67,11,909.98,11,974.94,11,-
2000.6271061020038,230.52083333333331,2000-08-17--12:30:00,30.96657,193.10007000000002,1143.29,1333.34,915.69,12,834.54,72,973.26,12,81.15,72,27.94,11,905.51,11,972.84,11,-
2000.62711558895,230.52430555555554,2000-08-17--12:35:00,31.190900000000003,195.41783,1140.6000000000001,1333.34,910.11,12,831.6700000000001,72,972.21,12,78.44,72,27.650000000000002,11,899.9300000000001,11,971.79,11,-
2000.6271250758957,230.52777777777777,2000-08-17--12:40:00,31.450340000000004,197.70581,1137.46,1333.34,919.04,12,838.33,72,982.69,12,80.71000000000001,72,28.26,11,908.86,11,982.27,11,-
2000.6271345628418,230.53125,2000-08-17--12:45:00,31.743990000000004,199.96058000000002,1133.88,1333.34,908.99,12,829.45,72,975.36,12,79.54,72,27.91,11,898.8100000000001,11,974.94,11,-
2000.6271440497876,230.5347222222222,2000-08-17--12:50:00,32.070890000000006,202.17913000000001,1129.8700000000001,1333.34,897.83,12,818.51,72,965.9200000000001,12,79.32000000000001,72,27.92,11,887.65,11,965.5,11,-
2000.6271535367337,230.53819444444443,2000-08-17--12:55:00,32.429990000000004,204.35888000000003,1125.41,1333.3500000000001,887.78,12,809.09,72,958.58,12,78.69,72,27.72,11,877.6,11,958.16,11,-
2000.6271630236797,230.54166666666666,2000-08-17--13:00:00,32.820190000000004,206.49765000000002,1120.51,1333.3500000000001,892.24,12,810.85,72,964.87,12,81.39,72,28.5,11,882.0600000000001,11,964.45,11,-
2000.6271725106255,230.54513888888889,2000-08-17--13:05:00,33.24035,208.59371000000002,1115.19,1333.3500000000001,886.66,12,805.25,72,962.78,12,81.41,72,28.44,11,876.48,11,962.36,11,-
2000.6271819975716,230.5486111111111,2000-08-17--13:10:00,33.6893,210.6457,1109.43,1333.3500000000001,876.61,12,801.09,72,962.78,12,75.52,72,28.13,11,866.4300000000001,11,962.36,11,-
2000.6271914845174,230.55208333333331,2000-08-17--13:15:00,34.16586,212.65267000000003,1103.24,1333.3500000000001,865.45,12,789.6800000000001,72,954.39,12,75.77,72,28.080000000000002,11,855.27,11,953.97,11,-
2000.6272009714635,230.55555555555554,2000-08-17--13:20:00,34.66883,214.61398000000003,1096.6200000000001,1333.3600000000001,863.21,12,785.8100000000001,72,955.44,12,77.4,72,28.3,11,853.03,11,955.02,11,-
2000.6272104584093,230.55902777777777,2000-08-17--13:25:00,35.19702,216.52936000000003,1089.59,1333.3600000000001,863.21,12,784.19,72,959.63,12,79.02,72,28.740000000000002,11,853.03,11,959.21,11,-
2000.6272199453554,230.5625,2000-08-17--13:30:00,35.74924,218.39879000000002,1082.13,1333.3600000000001,854.28,12,777.97,72,958.58,12,76.31,72,29.17,11,844.1,11,958.16,11,-
2000.6272294323014,230.5659722222222,2000-08-17--13:35:00,36.32435,220.22254,1074.26,1333.3600000000001,845.35,12,769.78,72,955.44,12,75.57000000000001,72,28.560000000000002,11,835.1700000000001,11,955.02,11,-
2000.6272389192472,230.56944444444443,2000-08-17--13:40:00,36.92118,222.00109,1065.97,1333.3600000000001,830.84,12,757.13,72,947.0500000000001,12,73.71000000000001,72,28.45,11,820.66,11,946.63,11,-
2000.6272484061933,230.57291666666666,2000-08-17--13:45:00,37.538650000000004,223.73511000000002,1057.28,1333.3600000000001,825.25,12,747.63,72,942.86,12,77.62,72,28.6,11,815.07,11,942.44,11,-
2000.6272578931391,230.57638888888889,2000-08-17--13:50:00,38.175670000000004,225.42545,1048.19,1333.3700000000001,818.5500000000001,12,743.67,72,946.,12,74.88,72,28.89,11,808.37,11,945.58,11,-
2000.6272673800852,230.5798611111111,2000-08-17--13:55:00,38.8312,227.07308,1038.69,1333.3700000000001,811.85,12,734.48,72,942.86,12,77.37,72,28.69,11,801.6700000000001,11,942.44,11,-
