Station ID Number:,94170,-,-,-,-,Type of Measurement:,GHI,GHI_Flag,DrHI_Calc,DrHI_Calc_Flag,DNI,DNI_Flag,DHI_Calc,DHI_Calc_Flag,TEMPERATURE,TEMPERATURE_Flag,GHI_withNO,GHI_withNO_Flag,DNI_withNO,DNI_withNO_Flag,NOTES
2000.1699776108078,63.21180555555555,2000-03-03--05:05:00,106.34754000000001,83.43695000000001,0,0.,1.71,12,-0.01,72,-0.01,12,1.71,72,-1.31,11,-4.91,11,-0.37,11,-
2000.1699870977536,63.21527777777777,2000-03-03--05:10:00,105.44404000000002,84.32440000000001,0,0.,1.6500000000000001,12,0.31,72,0.31,12,1.6500000000000001,72,-1.12,11,-4.97,11,-0.05,11,-
2000.1699965846997,63.21875,2000-03-03--05:15:00,104.53901,85.20647000000001,0,0.,1.58,12,0.26,72,0.26,12,1.58,72,-1.16,11,-5.04,11,-0.1,11,-
2000.1700060716455,63.22222222222222,2000-03-03--05:20:00,103.63265000000001,86.08366000000001,0,0.,1.73,12,0.29,72,0.29,12,1.73,72,-1.26,11,-4.89,11,-0.07,11,-
2000.1700155585916,63.22569444444444,2000-03-03--05:25:00,102.72513000000001,86.95647000000001,0,0.,1.8900000000000001,12,0.31,72,0.31,12,1.8900000000000001,72,-1.21,11,-4.73,11,-0.05,11,-
2000.1700250455376,63.229166666666664,2000-03-03--05:30:00,101.81662000000001,87.82536,0,0.,1.61,12,0.33,72,0.33,12,1.61,72,-1.1,11,-5.01,11,-0.03,11,-
2000.1700345324834,63.232638888888886,2000-03-03--05:35:00,100.90726000000001,88.69081000000001,0,0.,1.37,12,0.28,72,0.28,12,1.37,72,-1.32,11,-5.25,11,-0.08,11,-
2000.1700440194295,63.23611111111111,2000-03-03--05:40:00,99.99718000000001,89.55328,0,0.,1.21,12,0.33,72,0.33,12,1.21,72,-1.35,11,-5.41,11,-0.03,11,-
2000.1700535063753,63.23958333333333,2000-03-03--05:45:00,99.08646,90.41323000000001,0,0.,0.98,12,0.13,72,0.13,12,0.98,72,-1.6,11,-5.64,11,-0.23,11,-
2000.1700629933214,63.24305555555555,2000-03-03--05:50:00,98.17513000000001,91.27111000000001,0,0.,1.22,12,0.25,72,0.25,12,1.22,72,-1.56,11,-5.4,11,-0.11,11,-
2000.1700724802674,63.24652777777777,2000-03-03--05:55:00,97.26312000000001,92.12736000000001,0,0.,2.39,12,0.25,72,0.25,12,2.39,72,-1.55,11,-4.23,11,-0.11,11,-
2000.1700819672133,63.25,2000-03-03--06:00:00,96.35022000000001,92.98241,0,0.,1.78,12,0.12,72,0.12,12,1.78,72,-1.78,11,-4.84,11,-0.24,11,-
2000.1700914541593,63.25347222222222,2000-03-03--06:05:00,95.43596000000001,93.83671000000001,0,0.,0.65,12,-0.18,72,-0.18,12,0.65,72,-2.12,11,-5.97,11,-0.54,11,-
2000.1701009411051,63.25694444444444,2000-03-03--06:10:00,94.51931,94.69068000000001,0,0.,0.65,12,0.09,72,0.09,12,0.65,72,-2.36,11,-5.97,11,-0.27,11,-
2000.1701104280512,63.260416666666664,2000-03-03--06:15:00,93.59806,95.54475000000001,0,0.,1.01,12,0.16,72,0.16,12,1.01,72,-2.2,11,-5.61,11,-0.2,11,-
2000.1701199149973,63.263888888888886,2000-03-03--06:20:00,92.66690000000001,96.39934000000001,0,0.,1.6,12,0.22,72,0.22,12,1.6,72,-2.22,11,-5.0200000000000005,11,-0.14,11,-
2000.170129401943,63.26736111111111,2000-03-03--06:25:00,91.70995,97.25488000000001,0,0.,3.12,12,0.35000000000000003,72,0.35000000000000003,12,3.12,72,-2.3000000000000003,11,-3.5,11,-0.01,11,-
2000.1701388888891,63.27083333333333,2000-03-03--06:30:00,90.65270000000001,98.11177,0,0.,4.47,12,0.44,72,0.44,12,4.47,72,-1.99,11,-2.15,11,0.08,11,-
2000.170148375835,63.27430555555555,2000-03-03--06:35:00,89.5998,98.97045000000001,6.16,881.28,7.23,12,0.41000000000000003,72,58.9,12,6.82,72,-2.35,11,0.61,11,58.54,11,-
2000.170157862781,63.27777777777777,2000-03-03--06:40:00,88.81461,99.83132,28.77,1390.74,9.290000000000001,12,4.3100000000000005,72,208.45000000000002,12,4.98,72,-2.39,11,2.67,11,208.09,11,-
2000.1701673497269,63.28125,2000-03-03--06:45:00,87.99845,100.69479000000001,48.57,1390.74,17.42,12,10.040000000000001,72,287.39,12,7.38,72,-2.23,11,10.8,11,287.03000000000003,11,-
2000.170176836673,63.28472222222222,2000-03-03--06:50:00,87.16249,101.56129000000001,68.85000000000001,1390.74,27.29,12,16.95,72,342.32,12,10.34,72,-2.15,11,20.67,11,341.96,11,-
2000.170186323619,63.28819444444444,2000-03-03--06:55:00,86.31483,102.43123000000001,89.39,1390.73,36.47,12,25.12,72,390.75,12,11.35,72,-1.8900000000000001,11,29.85,11,390.39,11,-
2000.1701958105648,63.291666666666664,2000-03-03--07:00:00,85.46054000000001,103.30501000000001,110.07000000000001,1390.73,48.53,12,35.01,72,442.33,12,13.52,72,-1.4000000000000001,11,41.910000000000004,11,441.97,11,-
2000.1702052975108,63.295138888888886,2000-03-03--07:05:00,84.60082000000001,104.18307000000001,130.86,1390.73,61.92,12,46.22,72,491.18,12,15.700000000000001,72,-0.97,11,55.300000000000004,11,490.82,11,-
2000.1702147844567,63.29861111111111,2000-03-03--07:10:00,83.74091000000001,105.06580000000001,151.62,1390.73,74.97,12,58.35,72,535.21,12,16.62,72,-0.58,11,68.35000000000001,11,534.85,11,-
2000.1702242714027,63.30208333333333,2000-03-03--07:15:00,82.8807,105.95364000000001,172.36,1390.72,89.02,12,70.76,72,570.96,12,18.26,72,-0.2,11,82.4,11,570.6,11,-
2000.1702337583488,63.30555555555555,2000-03-03--07:20:00,82.02180000000001,106.84699,193.03,1390.72,103.65,12,83.64,72,602.62,12,20.01,72,0.18,11,97.03,11,602.26,11,-
2000.1702432452946,63.30902777777777,2000-03-03--07:25:00,81.16503,107.74629,213.6,1390.72,118.39,12,97.13,72,632.39,12,21.26,72,0.61,11,111.77,11,632.03,11,-
2000.1702527322407,63.3125,2000-03-03--07:30:00,80.31107,108.65194000000001,234.06,1390.72,133.24,12,111.16,72,660.49,12,22.080000000000002,72,0.99,11,126.62,11,660.13,11,-
2000.1702622191865,63.31597222222222,2000-03-03--07:35:00,79.46049000000001,109.56437000000001,254.38,1390.71,149.43,12,125.76,72,687.53,12,23.67,72,1.54,11,142.81,11,687.17,11,-
2000.1702717061326,63.31944444444444,2000-03-03--07:40:00,78.61378,110.48402000000002,274.56,1390.71,163.61,12,140.14000000000001,72,709.86,12,23.47,72,1.72,11,156.99,11,709.5,11,-
2000.1702811930786,63.322916666666664,2000-03-03--07:45:00,77.77138000000001,111.41130000000001,294.57,1390.71,178.23,12,154.16,72,727.79,12,24.07,72,1.97,11,171.61,11,727.4300000000001,11,-
2000.1702906800244,63.326388888888886,2000-03-03--07:50:00,76.93372000000001,112.34664000000001,314.41,1390.71,193.75,12,169.06,72,747.8100000000001,12,24.69,72,2.54,11,187.13,11,747.45,11,-
2000.1703001669705,63.32986111111111,2000-03-03--07:55:00,76.10116000000001,113.29048,334.06,1390.7,209.38,12,183.66,72,764.58,12,25.72,72,2.93,11,202.76,11,764.22,11,-
2000.1703096539163,63.33333333333333,2000-03-03--08:00:00,75.27408000000001,114.24326,353.51,1390.7,224.79,12,198.35,72,780.3100000000001,12,26.44,72,3.5500000000000003,11,218.17000000000002,11,779.95,11,-
2000.1703191408624,63.33680555555555,2000-03-03--08:05:00,74.45283,115.20539000000001,372.75,1390.7,240.31,12,213.36,72,796.03,12,26.95,72,4.08,11,233.69,11,795.6700000000001,11,-
2000.1703286278084,63.34027777777777,2000-03-03--08:10:00,73.63777,116.17733000000001,391.77,1390.7,254.49,12,227.79,72,808.61,12,26.7,72,4.0200000000000005,11,247.87,11,808.25,11,-
2000.1703381147543,63.34375,2000-03-03--08:15:00,72.82925,117.15950000000001,410.56,1390.69,269.79,12,242.12,72,820.14,12,27.67,72,4.21,11,263.17,11,819.78,11,-
2000.1703476017003,63.34722222222222,2000-03-03--08:20:00,72.02761000000001,118.15234000000001,429.11,1390.69,285.42,12,257.27,72,833.77,12,28.150000000000002,72,4.51,11,278.8,11,833.41,11,-
2000.1703570886461,63.35069444444444,2000-03-03--08:25:00,71.23321,119.15629000000001,447.41,1390.69,300.49,12,271.61,72,844.26,12,28.88,72,5.14,11,293.87,11,843.9,11,-
2000.1703665755922,63.354166666666664,2000-03-03--08:30:00,70.44641,120.17179000000002,465.45,1390.69,315.79,12,286.07,72,854.74,12,29.72,72,5.79,11,309.17,11,854.38,11,-
2000.170376062538,63.357638888888886,2000-03-03--08:35:00,69.66755,121.19926000000001,483.22,1390.68,331.2,12,300.27,72,864.1700000000001,12,30.93,72,6.4,11,324.58,11,863.8100000000001,11,-
2000.170385549484,63.36111111111111,2000-03-03--08:40:00,68.89703,122.23915000000001,500.71000000000004,1390.68,346.72,12,314.16,72,872.5600000000001,12,32.56,72,6.73,11,340.1,11,872.2,11,-
2000.1703950364301,63.36458333333333,2000-03-03--08:45:00,68.13519000000001,123.29187000000002,517.91,1390.68,362.68,12,327.3,72,878.85,12,35.38,72,6.66,11,356.06,11,878.49,11,-
2000.170404523376,63.36805555555555,2000-03-03--08:50:00,67.38244,124.35786000000002,534.82,1390.68,392.83,12,337.99,72,878.85,12,54.84,72,6.54,11,386.21000000000004,11,878.49,11,-
2000.170414010322,63.37152777777777,2000-03-03--08:55:00,66.63916,125.43754000000001,551.4300000000001,1390.67,437.49,12,352.22,72,888.28,12,85.27,72,6.23,11,430.87,11,887.9200000000001,11,-
2000.1704234972678,63.375,2000-03-03--09:00:00,65.90574000000001,126.53130000000002,567.73,1390.67,485.39,12,366.06,72,896.6700000000001,12,119.33,72,5.04,11,478.77,11,896.3100000000001,11,-
2000.170432984214,63.37847222222222,2000-03-03--09:05:00,65.18261000000001,127.63957,583.7,1390.67,517.55,12,324.88,72,774.02,12,192.67000000000002,72,5.61,11,510.93,11,773.66,11,-
2000.17044247116,63.38194444444444,2000-03-03--09:10:00,64.47017000000001,128.76272,599.35,1390.67,610.,12,362.05,72,840.0600000000001,12,247.95000000000002,72,6.54,11,603.38,11,839.7,11,-
2000.1704519581058,63.385416666666664,2000-03-03--09:15:00,63.768860000000004,129.90114,614.66,1390.66,654.77,12,373.62,72,845.3000000000001,12,281.15000000000003,72,4.39,11,648.15,11,844.94,11,-
2000.1704614450518,63.388888888888886,2000-03-03--09:20:00,63.07911000000001,131.0552,629.64,1390.66,552.61,12,285.90000000000003,72,631.45,12,266.71,72,4.17,11,545.99,11,631.09,11,-
2000.1704709319977,63.39236111111111,2000-03-03--09:25:00,62.401360000000004,132.22524,644.26,1390.66,340.24,12,67.58,72,145.87,12,272.66,72,3.61,11,333.62,11,145.51,11,-
2000.1704804189437,63.39583333333333,2000-03-03--09:30:00,61.736090000000004,133.41159000000002,658.52,1390.66,442.63,12,212.29,72,448.31,12,230.34,72,3.85,11,436.01,11,447.95,11,-
2000.1704899058898,63.39930555555555,2000-03-03--09:35:00,61.083740000000006,134.61457000000001,672.42,1390.65,467.86,12,221.18,72,457.43,12,246.68,72,4.08,11,461.24,11,457.07,11,-
2000.1704993928356,63.40277777777777,2000-03-03--09:40:00,60.444810000000004,135.83446,685.96,1390.65,293.24,12,79.66,72,161.49,12,213.58,72,3.75,11,286.62,11,161.13,11,-
2000.1705088797817,63.40625,2000-03-03--09:45:00,59.81976,137.07151000000002,699.11,1390.65,197.44,12,11.700000000000001,72,23.27,12,185.74,72,3.56,11,190.82,11,22.91,11,-
2000.1705183667275,63.40972222222222,2000-03-03--09:50:00,59.20910000000001,138.32596,711.88,1390.65,192.41,12,-0.07,72,-0.13,12,192.41,72,3.17,11,185.79,11,-0.49,11,-
2000.1705278536735,63.41319444444444,2000-03-03--09:55:00,58.61332,139.598,724.26,1390.64,183.14000000000001,12,0.31,72,0.59,12,182.83,72,3.2800000000000002,11,176.52,11,0.23,11,-
2000.1705373406196,63.416666666666664,2000-03-03--10:00:00,58.03293000000001,140.88778000000002,736.25,1390.64,206.82,12,5.87,72,11.08,12,200.95000000000002,72,3.42,11,200.20000000000002,11,10.72,11,-
2000.1705468275654,63.420138888888886,2000-03-03--10:05:00,57.468450000000004,142.19543000000002,747.84,1390.64,219.21,12,1.9100000000000001,72,3.56,12,217.3,72,3.5100000000000002,11,212.59,11,3.2,11,-
2000.1705563145115,63.42361111111111,2000-03-03--10:10:00,56.92038,143.52102000000002,759.02,1390.64,462.06,12,103.36,72,189.37,12,358.7,72,4.01,11,455.44,11,189.01,11,-
2000.1705658014573,63.42708333333333,2000-03-03--10:15:00,56.389250000000004,144.86457000000001,769.78,1390.63,456.92,12,70.07000000000001,72,126.58,12,386.85,72,3.96,11,450.3,11,126.22,11,-
2000.1705752884034,63.43055555555555,2000-03-03--10:20:00,55.87559,146.22607000000002,780.13,1390.63,654.88,12,343.47,72,612.26,12,311.41,72,4.3100000000000005,11,648.26,11,611.9,11,-
2000.1705847753492,63.43402777777777,2000-03-03--10:25:00,55.379920000000006,147.60543,790.0600000000001,1390.63,737.62,12,554.69,72,976.34,12,182.93,72,4.97,11,731.,11,975.98,11,-
2000.1705942622953,63.4375,2000-03-03--10:30:00,54.90276000000001,149.00253,799.5600000000001,1390.63,750.9,12,563.17,72,979.49,12,187.73,72,5.2,11,744.28,11,979.13,11,-
2000.1706037492413,63.44097222222222,2000-03-03--10:35:00,54.444630000000004,150.41717,808.63,1390.6200000000001,284.53000000000003,12,81.34,72,139.89000000000001,12,203.19,72,4.75,11,277.91,11,139.53,11,-
2000.1706132361871,63.44444444444444,2000-03-03--10:40:00,54.006060000000005,151.84909000000002,817.27,1390.6200000000001,548.25,12,285.83,72,486.36,12,262.42,72,4.79,11,541.63,11,486.,11,-
2000.1706227231332,63.447916666666664,2000-03-03--10:45:00,53.58755000000001,153.29797000000002,825.46,1390.6200000000001,541.44,12,283.66,72,477.87,12,257.78000000000003,72,5.82,11,534.82,11,477.51,11,-
2000.170632210079,63.451388888888886,2000-03-03--10:50:00,53.18961,154.76342000000002,833.21,1390.6200000000001,546.35,12,284.25,72,474.41,12,262.1,72,5.33,11,539.73,11,474.05,11,-
2000.170641697025,63.45486111111111,2000-03-03--10:55:00,52.81273,156.24497000000002,840.52,1390.6100000000001,748.34,12,548.3000000000001,72,907.15,12,200.04,72,5.8100000000000005,11,741.72,11,906.79,11,-
2000.1706511839711,63.45833333333333,2000-03-03--11:00:00,52.45738000000001,157.74210000000002,847.37,1390.6100000000001,768.4300000000001,12,607.07,72,996.26,12,161.36,72,5.78,11,761.8100000000001,11,995.9,11,-
2000.170660670917,63.46180555555555,2000-03-03--11:05:00,52.124050000000004,159.25420000000003,853.77,1390.6100000000001,718.52,12,580.12,72,944.89,12,138.4,72,5.57,11,711.9,11,944.53,11,-
2000.170670157863,63.46527777777777,2000-03-03--11:10:00,51.81317000000001,160.78060000000002,859.71,1390.6100000000001,749.9,12,618.51,72,1000.45,12,131.39000000000001,72,6.1000000000000005,11,743.28,11,1000.09,11,-
2000.1706796448088,63.46875,2000-03-03--11:15:00,51.52517,162.32054000000002,865.19,1390.6000000000001,724.5500000000001,12,622.45,72,1000.45,12,102.10000000000001,72,5.97,11,717.9300000000001,11,1000.09,11,-
2000.170689131755,63.47222222222222,2000-03-03--11:20:00,51.260450000000006,163.87321,870.21,1390.6000000000001,757.38,12,626.0600000000001,72,1000.45,12,131.32,72,6.4,11,750.76,11,1000.09,11,-
2000.170698618701,63.47569444444444,2000-03-03--11:25:00,51.01941000000001,165.43771,874.77,1390.6000000000001,659.91,12,546.91,72,869.4200000000001,12,113.,72,6.01,11,653.29,11,869.0600000000001,11,-
2000.1707081056468,63.479166666666664,2000-03-03--11:30:00,50.80238000000001,167.0131,878.85,1390.6000000000001,739.85,12,550.79,72,871.51,12,189.06,72,7.11,11,733.23,11,871.15,11,-
2000.1707175925928,63.482638888888886,2000-03-03--11:35:00,50.60969000000001,168.59836,882.47,1390.59,420.74,12,195.22,72,307.62,12,225.52,72,6.4,11,414.12,11,307.26,11,-
2000.1707270795387,63.48611111111111,2000-03-03--11:40:00,50.44164000000001,170.19242000000003,885.62,1390.59,651.42,12,413.76,72,649.69,12,237.66,72,5.79,11,644.8000000000001,11,649.33,11,-
2000.1707365664847,63.48958333333333,2000-03-03--11:45:00,50.29849,171.79414000000003,888.29,1390.59,721.09,12,469.66,72,735.23,12,251.43,72,6.5200000000000005,11,714.47,11,734.87,11,-
2000.1707460534308,63.49305555555555,2000-03-03--11:50:00,50.180440000000004,173.40236000000002,890.49,1390.59,828.39,12,644.69,72,1006.74,12,183.70000000000002,72,8.19,11,821.77,11,1006.38,11,-
2000.1707555403766,63.49652777777777,2000-03-03--11:55:00,50.087700000000005,175.01586,892.22,1390.58,831.74,12,642.58,72,1001.5,12,189.16,72,7.57,11,825.12,11,1001.14,11,-
2000.1707650273227,63.5,2000-03-03--12:00:00,50.0204,176.63340000000002,893.47,1390.58,469.65000000000003,12,263.12,72,409.52,12,206.53,72,6.62,11,463.03000000000003,11,409.16,11,-
2000.1707745142685,63.50347222222222,2000-03-03--12:05:00,49.97865,178.2537,894.24,1390.58,426.33,12,240.23000000000002,72,373.56,12,186.1,72,6.3,11,419.71000000000004,11,373.2,11,-
2000.1707840012145,63.50694444444444,2000-03-03--12:10:00,49.96253,179.87547,894.54,1390.58,245.45000000000002,12,51.42,72,79.93,12,194.03,72,5.98,11,238.83,11,79.57000000000001,11,-
2000.1707934881604,63.510416666666664,2000-03-03--12:15:00,49.97205,181.49741,894.36,1390.57,608.66,12,414.35,72,644.24,12,194.31,72,6.54,11,602.04,11,643.88,11,-
2000.1708029751064,63.513888888888886,2000-03-03--12:20:00,50.007200000000005,183.11823,893.71,1390.57,816.11,12,639.61,72,995.21,12,176.5,72,7.3,11,809.49,11,994.85,11,-
2000.1708124620525,63.51736111111111,2000-03-03--12:25:00,50.06792,184.73662000000002,892.58,1390.57,764.08,12,642.17,72,1000.45,12,121.91,72,7.05,11,757.46,11,1000.09,11,-
2000.1708219489983,63.52083333333333,2000-03-03--12:30:00,50.15411,186.35131,890.97,1390.57,714.73,12,628.92,72,981.58,12,85.81,72,6.54,11,708.11,11,981.22,11,-
2000.1708314359444,63.52430555555555,2000-03-03--12:35:00,50.265640000000005,187.96105000000003,888.89,1390.56,569.8000000000001,12,485.39,72,759.34,12,84.41,72,6.46,11,563.1800000000001,11,758.98,11,-
2000.1708409228902,63.52777777777777,2000-03-03--12:40:00,50.40234,189.56461000000002,886.33,1390.56,708.14,12,637.02,72,999.41,12,71.12,72,6.9,11,701.52,11,999.0500000000001,11,-
2000.1708504098362,63.53125,2000-03-03--12:45:00,50.56398,191.16081000000003,883.3100000000001,1390.56,660.02,12,552.27,72,869.4200000000001,12,107.75,72,6.76,11,653.4,11,869.0600000000001,11,-
2000.1708598967823,63.53472222222222,2000-03-03--12:50:00,50.75032,192.74851,879.8100000000001,1390.56,564.89,12,413.38,72,653.36,12,151.51,72,6.7,11,558.27,11,653.,11,-
2000.1708693837281,63.53819444444444,2000-03-03--12:55:00,50.96108,194.32662000000002,875.84,1390.55,625.74,12,423.27,72,672.02,12,202.47,72,7.17,11,619.12,11,671.66,11,-
2000.1708788706742,63.541666666666664,2000-03-03--13:00:00,51.195930000000004,195.89412000000002,871.4,1390.55,777.48,12,623.,72,994.16,12,154.48,72,7.11,11,770.86,11,993.8000000000001,11,-
2000.17088835762,63.545138888888886,2000-03-03--13:05:00,51.45454,197.45003000000003,866.5,1390.55,742.42,12,622.11,72,998.36,12,120.31,72,7.8,11,735.8000000000001,11,998.,11,-
2000.170897844566,63.54861111111111,2000-03-03--13:10:00,51.736520000000006,198.99345000000002,861.14,1390.55,727.01,12,618.91,72,999.41,12,108.10000000000001,72,8.24,11,720.39,11,999.0500000000001,11,-
2000.1709073315121,63.55208333333333,2000-03-03--13:15:00,52.04148000000001,200.52354000000003,855.3100000000001,1390.54,713.95,12,611.5,72,994.16,12,102.45,72,7.66,11,707.33,11,993.8000000000001,11,-
2000.170916818458,63.55555555555555,2000-03-03--13:20:00,52.36900000000001,202.03954000000002,849.03,1390.54,617.37,12,528.28,72,865.22,12,89.09,72,8.35,11,610.75,11,864.86,11,-
2000.170926305404,63.55902777777777,2000-03-03--13:25:00,52.718630000000005,203.54075,842.29,1390.54,548.48,12,447.89,72,739.42,12,100.59,72,7.83,11,541.86,11,739.0600000000001,11,-
2000.1709357923498,63.5625,2000-03-03--13:30:00,53.08991,205.02656000000002,835.1,1390.54,647.96,12,595.17,72,991.02,12,52.79,72,7.87,11,641.34,11,990.66,11,-
2000.170945279296,63.56597222222222,2000-03-03--13:35:00,53.48237,206.49640000000002,827.47,1390.53,638.47,12,588.48,72,988.9200000000001,12,49.99,72,8.290000000000001,11,631.85,11,988.5600000000001,11,-
2000.170954766242,63.56944444444444,2000-03-03--13:40:00,53.89551,207.9498,819.38,1390.53,621.39,12,580.88,72,985.78,12,40.51,72,7.890000000000001,11,614.77,11,985.4200000000001,11,-
2000.1709642531878,63.572916666666664,2000-03-03--13:45:00,54.32883,209.38636000000002,810.86,1390.53,620.49,12,573.62,72,983.6800000000001,12,46.87,72,8.1,11,613.87,11,983.32,11,-
2000.1709737401338,63.576388888888886,2000-03-03--13:50:00,54.78182,210.80574000000001,801.91,1390.53,612.34,12,565.47,72,980.54,12,46.87,72,8.49,11,605.72,11,980.1800000000001,11,-
2000.1709832270797,63.57986111111111,2000-03-03--13:55:00,55.25397,212.20765000000003,792.52,1390.52,592.58,12,557.65,72,978.44,12,34.93,72,8.68,11,585.96,11,978.08,11,-
2000.1709927140257,63.58333333333333,2000-03-03--14:00:00,55.74475,213.5919,782.7,1390.52,582.98,12,549.5600000000001,72,976.34,12,33.42,72,8.32,11,576.36,11,975.98,11,-
2000.1710022009715,63.58680555555555,2000-03-03--14:05:00,56.253640000000004,214.95833000000002,772.46,1390.52,575.38,12,540.63,72,973.2,12,34.75,72,8.49,11,568.76,11,972.84,11,-
2000.1710116879176,63.59027777777777,2000-03-03--14:10:00,56.78011000000001,216.30686000000003,761.8000000000001,1390.52,565.89,12,530.88,72,969.01,12,35.01,72,8.06,11,559.27,11,968.65,11,-
2000.1710211748637,63.59375,2000-03-03--14:15:00,57.323640000000005,217.63744000000003,750.73,1390.51,560.76,12,522.03,72,966.91,12,38.730000000000004,72,8.57,11,554.14,11,966.5500000000001,11,-
2000.1710306618095,63.59722222222222,2000-03-03--14:20:00,57.88371000000001,218.95010000000002,739.25,1390.51,549.7,12,509.59000000000003,72,958.52,12,40.11,72,8.94,11,543.08,11,958.16,11,-
2000.1710401487555,63.60069444444444,2000-03-03--14:25:00,58.4598,220.24490000000003,727.37,1390.51,511.85,12,470.69,72,899.82,12,41.160000000000004,72,8.48,11,505.23,11,899.46,11,-
2000.1710496357014,63.604166666666664,2000-03-03--14:30:00,59.05140000000001,221.52194000000003,715.09,1390.51,526.59,12,482.69,72,938.6,12,43.9,72,9.120000000000001,11,519.97,11,938.24,11,-
2000.1710591226474,63.607638888888886,2000-03-03--14:35:00,59.657990000000005,222.78137,702.4300000000001,1390.5,518.11,12,474.67,72,939.65,12,43.44,72,9.72,11,511.49,11,939.29,11,-
2000.1710686095935,63.61111111111111,2000-03-03--14:40:00,60.279070000000004,224.02339,689.38,1390.5,509.73,12,468.97,72,945.94,12,40.76,72,9.69,11,503.11,11,945.58,11,-
2000.1710780965393,63.61458333333333,2000-03-03--14:45:00,60.91416,225.24821000000003,675.95,1390.5,498.23,12,457.29,72,940.7,12,40.94,72,9.77,11,491.61,11,940.34,11,-
2000.1710875834854,63.61805555555555,2000-03-03--14:50:00,61.562760000000004,226.45607,662.15,1390.5,485.61,12,445.46000000000004,72,935.46,12,40.15,72,9.66,11,478.99,11,935.1,11,-
2000.1710970704312,63.62152777777777,2000-03-03--14:55:00,62.22439000000001,227.64727000000002,647.98,1390.49,446.09000000000003,12,404.18,72,867.32,12,41.910000000000004,72,9.620000000000001,11,439.47,11,866.96,11,-
2000.1711065573772,63.625,2000-03-03--15:00:00,62.898590000000006,228.8221,633.46,1390.49,461.16,12,417.09000000000003,72,915.54,12,44.07,72,11.17,11,454.54,11,915.1800000000001,11,-
2000.1711160443233,63.62847222222222,2000-03-03--15:05:00,63.584900000000005,229.98089000000002,618.59,1390.49,435.48,12,378.39,72,850.5500000000001,12,57.09,72,10.63,11,428.86,11,850.19,11,-
2000.1711255312691,63.63194444444444,2000-03-03--15:10:00,64.28286,231.12399000000002,603.37,1390.49,341.58,12,283.46,72,653.25,12,58.120000000000005,72,9.73,11,334.96,11,652.89,11,-
2000.1711350182152,63.635416666666664,2000-03-03--15:15:00,64.99204,232.25175000000002,587.82,1390.48,410.36,12,356.02,72,842.16,12,54.34,72,10.5,11,403.74,11,841.8000000000001,11,-
2000.171144505161,63.638888888888886,2000-03-03--15:20:00,65.71201,233.36456,571.94,1390.48,383.12,12,323.12,72,785.5500000000001,12,60.,72,11.21,11,376.5,11,785.19,11,-
2000.171153992107,63.64236111111111,2000-03-03--15:25:00,66.44234,234.46280000000002,555.74,1390.48,376.19,12,312.7,72,782.4,12,63.49,72,11.4,11,369.57,11,782.04,11,-
2000.1711634790531,63.64583333333333,2000-03-03--15:30:00,67.18263,235.54688000000002,539.22,1390.48,379.32,12,321.71,72,829.58,12,57.61,72,11.98,11,372.7,11,829.22,11,-
2000.171172965999,63.64930555555555,2000-03-03--15:35:00,67.93246,236.61720000000003,522.4,1390.47,367.04,12,320.34000000000003,72,852.64,12,46.7,72,11.86,11,360.42,11,852.28,11,-
2000.171182452945,63.65277777777777,2000-03-03--15:40:00,68.69146,237.67418,505.28000000000003,1390.47,342.92,12,299.56,72,824.34,12,43.36,72,12.08,11,336.3,11,823.98,11,-
2000.1711919398908,63.65625,2000-03-03--15:45:00,69.45923,238.71825,487.88,1390.47,304.62,12,262.39,72,747.8100000000001,12,42.230000000000004,72,12.540000000000001,11,298.,11,747.45,11,-
2000.171201426837,63.65972222222222,2000-03-03--15:50:00,70.23539000000001,239.74983000000003,470.2,1390.47,278.5,12,234.73000000000002,72,694.14,12,43.77,72,12.65,11,271.88,11,693.78,11,-
2000.1712109137827,63.66319444444444,2000-03-03--15:55:00,71.01958,240.76936,452.24,1390.46,172.43,12,119.56,72,367.59000000000003,12,52.870000000000005,72,11.700000000000001,11,165.81,11,367.23,11,-
2000.1712204007288,63.666666666666664,2000-03-03--16:00:00,71.81143,241.77727000000002,434.03000000000003,1390.46,164.16,12,110.06,72,352.59000000000003,12,54.1,72,10.28,11,157.54,11,352.23,11,-
2000.1712298876748,63.670138888888886,2000-03-03--16:05:00,72.61059,242.77400000000003,415.56,1390.46,189.73,12,138.02,72,461.83,12,51.71,72,9.81,11,183.11,11,461.47,11,-
2000.1712393746207,63.67361111111111,2000-03-03--16:10:00,73.4167,243.75998,396.85,1390.46,205.59,12,154.79,72,542.34,12,50.800000000000004,72,10.08,11,198.97,11,541.98,11,-
2000.1712488615667,63.67708333333333,2000-03-03--16:15:00,74.22941,244.73565000000002,377.91,1390.45,182.81,12,130.16,72,478.92,12,52.65,72,10.23,11,176.19,11,478.56,11,-
2000.1712583485125,63.68055555555555,2000-03-03--16:20:00,75.04837,245.70145000000002,358.74,1390.45,154.9,12,103.17,72,399.87,12,51.730000000000004,72,10.21,11,148.28,11,399.51,11,-
2000.1712678354586,63.68402777777777,2000-03-03--16:25:00,75.87324000000001,246.65781,339.36,1390.45,111.69,12,59.910000000000004,72,245.46,12,51.78,72,9.91,11,105.07000000000001,11,245.1,11,-
