Station ID Number:,94170,-,-,-,-,Type of Measurement:,GHI,GHI_Flag,DrHI_Calc,DrHI_Calc_Flag,DNI,DNI_Flag,DHI_Calc,DHI_Calc_Flag,TEMPERATURE,TEMPERATURE_Flag,GHI_withNO,GHI_withNO_Flag,DNI_withNO,DNI_withNO_Flag,NOTES
2000.7722658621738,283.64930555555554,2000-10-09--15:35:00,71.97298,241.53857000000002,424.27,1370.97,76.,12,-0.05,72,-0.15,12,76.,72,16.67,11,68.81,11,-0.39,11,-
2000.7722753491198,283.65277777777777,2000-10-09--15:40:00,72.77238000000001,242.53328000000002,406.04,1370.97,69.67,12,-0.04,72,-0.12,12,69.67,72,16.66,11,62.480000000000004,11,-0.36,11,-
2000.7722848360659,283.65625,2000-10-09--15:45:00,73.57875,243.51726000000002,387.57,1370.97,62.050000000000004,12,-0.05,72,-0.18,12,62.050000000000004,72,16.51,11,54.86,11,-0.42,11,-
2000.7722943230117,283.65972222222223,2000-10-09--15:50:00,74.39175,244.49093000000002,368.87,1370.97,59.730000000000004,12,-0.21,72,-0.77,12,59.730000000000004,72,16.2,11,52.54,11,-1.01,11,-
2000.7723038099577,283.66319444444446,2000-10-09--15:55:00,75.21103000000001,245.45473,349.96,1370.98,53.45,12,-0.25,72,-0.96,12,53.45,72,15.82,11,46.26,11,-1.2,11,-
2000.7723132969036,283.66666666666663,2000-10-09--16:00:00,76.03623,246.40910000000002,330.83,1370.98,51.89,12,-0.23,72,-0.96,12,51.89,72,15.48,11,44.7,11,-1.2,11,-
2000.7723227838496,283.67013888888886,2000-10-09--16:05:00,76.867,247.35447000000002,311.5,1370.98,42.92,12,-0.22,72,-0.97,12,42.92,72,15.11,11,35.730000000000004,11,-1.21,11,-
2000.7723322707955,283.6736111111111,2000-10-09--16:10:00,77.70296,248.29126000000002,291.99,1370.99,39.07,12,-0.2,72,-0.96,12,39.07,72,14.71,11,31.88,11,-1.2,11,-
2000.7723417577415,283.6770833333333,2000-10-09--16:15:00,78.54375,249.21992000000003,272.31,1370.99,37.35,12,-0.07,72,-0.34,12,37.35,72,14.59,11,30.16,11,-0.58,11,-
2000.7723512446876,283.68055555555554,2000-10-09--16:20:00,79.38894,250.14086000000003,252.46,1370.99,32.12,12,-0.03,72,-0.16,12,32.12,72,14.540000000000001,11,24.93,11,-0.4,11,-
2000.7723607316334,283.68402777777777,2000-10-09--16:25:00,80.23811,251.05451000000002,232.46,1370.99,30.19,12,0.,72,0.02,12,30.19,72,14.540000000000001,11,23.,11,-0.22,11,-
2000.7723702185795,283.6875,2000-10-09--16:30:00,81.09075,251.96131000000003,212.33,1371.,24.44,12,-0.02,72,-0.16,12,24.44,72,14.42,11,17.25,11,-0.4,11,-
2000.7723797055253,283.69097222222223,2000-10-09--16:35:00,81.94631000000001,252.86166000000003,192.08,1371.,19.55,12,-0.01,72,-0.1,12,19.55,72,14.34,11,12.36,11,-0.34,11,-
2000.7723891924713,283.69444444444446,2000-10-09--16:40:00,82.80413,253.75599000000003,171.73,1371.,15.610000000000001,12,-0.1,72,-0.8,12,15.610000000000001,72,13.98,11,8.42,11,-1.04,11,-
2000.7723986794174,283.69791666666663,2000-10-09--16:45:00,83.66339,254.64472,151.32,1371.,10.5,12,-0.01,72,-0.13,12,10.5,72,13.950000000000001,11,3.31,11,-0.37,11,-
2000.7724081663632,283.70138888888886,2000-10-09--16:50:00,84.52266,255.52827000000002,130.87,1371.01,7.28,12,-0.01,72,-0.1,12,7.28,72,13.870000000000001,11,0.09,11,-0.34,11,-
2000.7724176533093,283.7048611111111,2000-10-09--16:55:00,85.38179000000001,256.40706,110.39,1371.01,5.5600000000000005,12,-0.02,72,-0.2,12,5.5600000000000005,72,13.67,11,-1.6300000000000001,11,-0.44,11,-
2000.772427140255,283.7083333333333,2000-10-09--17:00:00,86.23584000000001,257.28149,90.01,1371.01,3.1,12,-0.01,72,-0.14,12,3.1,72,13.58,11,-4.09,11,-0.38,11,-
2000.7724366272012,283.71180555555554,2000-10-09--17:05:00,87.08364,258.15199,69.75,1371.02,-0.41000000000000003,12,-0.11,72,-2.14,12,-0.41000000000000003,72,12.89,11,-7.6000000000000005,11,-2.38,11,-
2000.7724461141472,283.71527777777777,2000-10-09--17:10:00,87.92041,259.01896000000005,49.75,1371.02,-4.03,12,-0.08,72,-2.16,12,-4.03,72,12.14,11,-11.22,11,-2.4,11,-
2000.772455601093,283.71875,2000-10-09--17:15:00,88.73835000000001,259.88282000000004,30.19,1371.02,-3.5700000000000003,12,-0.03,72,-1.29,12,-3.5700000000000003,72,11.88,11,-10.76,11,-1.53,11,-
2000.772465088039,283.72222222222223,2000-10-09--17:20:00,89.52659000000001,260.74399,11.33,1371.02,-2.59,12,-0.01,72,-0.63,12,-2.59,72,11.63,11,-9.78,11,-0.87,11,-
2000.772474574985,283.72569444444446,2000-10-09--17:25:00,90.53478000000001,261.60288,0,0.,-2.45,12,-0.16,72,-0.16,12,-2.45,72,11.48,11,-9.64,11,-0.4,11,-
2000.772484061931,283.72916666666663,2000-10-09--17:30:00,91.61484,262.4599,0,0.,-3.48,12,-0.56,72,-0.56,12,-3.48,72,11.3,11,-10.67,11,-0.8,11,-
2000.772493548877,283.73263888888886,2000-10-09--17:35:00,92.57581,263.31546000000003,0,0.,-6.0200000000000005,12,-1.3900000000000001,72,-1.3900000000000001,12,-6.0200000000000005,72,10.91,11,-13.21,11,-1.6300000000000001,11,-
2000.7725030358229,283.7361111111111,2000-10-09--17:40:00,93.50814000000001,264.17,0,0.,-5.75,12,-1.07,72,-1.07,12,-5.75,72,10.66,11,-12.94,11,-1.31,11,-
2000.772512522769,283.7395833333333,2000-10-09--17:45:00,94.42975000000001,265.02392000000003,0,0.,-5.78,12,-1.1500000000000001,72,-1.1500000000000001,12,-5.78,72,10.43,11,-12.97,11,-1.3900000000000001,11,-
2000.7725220097147,283.74305555555554,2000-10-09--17:50:00,95.34649,265.87765,0,0.,-6.19,12,-2.0300000000000002,72,-2.0300000000000002,12,-6.19,72,10.18,11,-13.38,11,-2.27,11,-
2000.7725314966608,283.74652777777777,2000-10-09--17:55:00,96.26075,266.73162,0,0.,-6.69,12,-2.31,72,-2.31,12,-6.69,72,9.93,11,-13.88,11,-2.5500000000000003,11,-
2000.7725409836066,283.75,2000-10-09--18:00:00,97.17361000000001,267.58624000000003,0,0.,-5.66,12,-2.24,72,-2.24,12,-5.66,72,9.620000000000001,11,-12.85,11,-2.48,11,-
2000.7725504705527,283.75347222222223,2000-10-09--18:05:00,98.08561,268.44197,0,0.,-5.07,12,-1.6600000000000001,72,-1.6600000000000001,12,-5.07,72,9.290000000000001,11,-12.26,11,-1.9000000000000001,11,-
2000.7725599574987,283.75694444444446,2000-10-09--18:10:00,98.99697,269.29922000000005,0,0.,-4.3100000000000005,12,-1.7,72,-1.7,12,-4.3100000000000005,72,9.06,11,-11.5,11,-1.94,11,-
2000.7725694444446,283.76041666666663,2000-10-09--18:15:00,99.90775000000001,270.15846000000005,0,0.,-4.11,12,-1.19,72,-1.19,12,-4.11,72,9.02,11,-11.3,11,-1.43,11,-
2000.7725789313906,283.76388888888886,2000-10-09--18:20:00,100.81796000000001,271.02012,0,0.,-3.72,12,-0.96,72,-0.96,12,-3.72,72,9.03,11,-10.91,11,-1.2,11,-
2000.7725884183365,283.7673611111111,2000-10-09--18:25:00,101.72749,271.88465,0,0.,-3.72,12,-0.93,72,-0.93,12,-3.72,72,9.19,11,-10.91,11,-1.17,11,-
2000.7725979052825,283.7708333333333,2000-10-09--18:30:00,102.63625,272.75253000000004,0,0.,-3.35,12,-0.99,72,-0.99,12,-3.35,72,9.09,11,-10.540000000000001,11,-1.23,11,-
2000.7726073922286,283.77430555555554,2000-10-09--18:35:00,103.54407,273.62422000000004,0,0.,-3.24,12,-1.01,72,-1.01,12,-3.24,72,8.91,11,-10.43,11,-1.25,11,-
2000.7726168791744,283.77777777777777,2000-10-09--18:40:00,104.45081,274.50019000000003,0,0.,-2.7800000000000002,12,-1.02,72,-1.02,12,-2.7800000000000002,72,8.75,11,-9.97,11,-1.26,11,-
2000.7726263661204,283.78125,2000-10-09--18:45:00,105.35628000000001,275.38094,0,0.,-2.75,12,-1.08,72,-1.08,12,-2.75,72,8.76,11,-9.94,11,-1.32,11,-
2000.7726358530663,283.78472222222223,2000-10-09--18:50:00,106.26030000000002,276.26695,0,0.,-3.16,12,-0.96,72,-0.96,12,-3.16,72,8.77,11,-10.35,11,-1.2,11,-
2000.7726453400123,283.78819444444446,2000-10-09--18:55:00,107.16265000000001,277.15873000000005,0,0.,-3.31,12,-0.79,72,-0.79,12,-3.31,72,8.89,11,-10.5,11,-1.03,11,-
2000.7726548269584,283.79166666666663,2000-10-09--19:00:00,108.06314,278.0568,0,0.,-3.0700000000000003,12,-0.32,72,-0.32,12,-3.0700000000000003,72,8.870000000000001,11,-10.26,11,-0.56,11,-
2000.7726643139042,283.79513888888886,2000-10-09--19:05:00,108.96153000000001,278.96169000000003,0,0.,-2.1,12,-0.5,72,-0.5,12,-2.1,72,8.61,11,-9.290000000000001,11,-0.74,11,-
2000.7726738008503,283.7986111111111,2000-10-09--19:10:00,109.85762000000001,279.87393000000003,0,0.,-2.02,12,-0.4,72,-0.4,12,-2.02,72,8.43,11,-9.21,11,-0.64,11,-
2000.772683287796,283.8020833333333,2000-10-09--19:15:00,110.75115000000001,280.79407000000003,0,0.,-2.47,12,-0.16,72,-0.16,12,-2.47,72,8.31,11,-9.66,11,-0.4,11,-
2000.7726927747422,283.80555555555554,2000-10-09--19:20:00,111.64188000000001,281.72267000000005,0,0.,-1.8,12,-0.16,72,-0.16,12,-1.8,72,8.26,11,-8.99,11,-0.4,11,-
2000.7727022616882,283.80902777777777,2000-10-09--19:25:00,112.52956,282.66033000000004,0,0.,-1.82,12,-0.16,72,-0.16,12,-1.82,72,8.25,11,-9.01,11,-0.4,11,-
2000.772711748634,283.8125,2000-10-09--19:30:00,113.41393000000001,283.60762,0,0.,-1.78,12,-0.14,72,-0.14,12,-1.78,72,8.25,11,-8.97,11,-0.38,11,-
2000.77272123558,283.81597222222223,2000-10-09--19:35:00,114.29472000000001,284.56515,0,0.,-1.47,12,-0.1,72,-0.1,12,-1.47,72,8.24,11,-8.66,11,-0.34,11,-
2000.772730722526,283.81944444444446,2000-10-09--19:40:00,115.17164000000001,285.53355000000005,0,0.,-1.44,12,-0.1,72,-0.1,12,-1.44,72,8.23,11,-8.63,11,-0.34,11,-
2000.772740209472,283.82291666666663,2000-10-09--19:45:00,116.04441000000001,286.51346,0,0.,-1.28,12,-0.05,72,-0.05,12,-1.28,72,8.16,11,-8.47,11,-0.29,11,-
2000.7727496964178,283.82638888888886,2000-10-09--19:50:00,116.91271,287.50553,0,0.,-1.1500000000000001,12,0.04,72,0.04,12,-1.1500000000000001,72,8.120000000000001,11,-8.34,11,-0.2,11,-
2000.7727591833639,283.8298611111111,2000-10-09--19:55:00,117.77624000000002,288.51043000000004,0,0.,-1.22,12,-0.02,72,-0.02,12,-1.22,72,7.98,11,-8.41,11,-0.26,11,-
2000.77276867031,283.8333333333333,2000-10-09--20:00:00,118.63467000000001,289.52885000000003,0,0.,-0.9400000000000001,12,0.1,72,0.1,12,-0.9400000000000001,72,7.930000000000001,11,-8.13,11,-0.14,11,-
2000.7727781572557,283.83680555555554,2000-10-09--20:05:00,119.48765000000002,290.5615,0,0.,-1.22,12,0.13,72,0.13,12,-1.22,72,7.91,11,-8.41,11,-0.11,11,-
2000.7727876442018,283.84027777777777,2000-10-09--20:10:00,120.33484000000001,291.6091,0,0.,-0.98,12,0.22,72,0.22,12,-0.98,72,7.97,11,-8.17,11,-0.02,11,-
2000.7727971311476,283.84375,2000-10-09--20:15:00,121.17587,292.67239,0,0.,-1.01,12,0.29,72,0.29,12,-1.01,72,8.1,11,-8.2,11,0.05,11,-
2000.7728066180937,283.84722222222223,2000-10-09--20:20:00,122.01035000000002,293.75213,0,0.,-1.57,12,0.15,72,0.15,12,-1.57,72,8.07,11,-8.76,11,-0.09,11,-
2000.7728161050397,283.85069444444446,2000-10-09--20:25:00,122.83788000000001,294.84909000000005,0,0.,-1.94,12,0.15,72,0.15,12,-1.94,72,8.14,11,-9.13,11,-0.09,11,-
2000.7728255919856,283.85416666666663,2000-10-09--20:30:00,123.65805000000002,295.96406,0,0.,-2.,12,0.13,72,0.13,12,-2.,72,8.1,11,-9.19,11,-0.11,11,-
2000.7728350789316,283.85763888888886,2000-10-09--20:35:00,124.47042,297.09785000000005,0,0.,-1.95,12,0.04,72,0.04,12,-1.95,72,8.09,11,-9.14,11,-0.2,11,-
2000.7728445658774,283.8611111111111,2000-10-09--20:40:00,125.27455,298.25127000000003,0,0.,-1.3,12,0.21,72,0.21,12,-1.3,72,7.95,11,-8.49,11,-0.03,11,-
2000.7728540528235,283.8645833333333,2000-10-09--20:45:00,126.06995,299.42515000000003,0,0.,-1.25,12,0.26,72,0.26,12,-1.25,72,8.05,11,-8.44,11,0.02,11,-
2000.7728635397696,283.86805555555554,2000-10-09--20:50:00,126.85615000000001,300.62034,0,0.,-1.25,12,0.24,72,0.24,12,-1.25,72,8.1,11,-8.44,11,0.,11,-
2000.7728730267154,283.87152777777777,2000-10-09--20:55:00,127.63261000000001,301.83768000000003,0,0.,-0.7000000000000001,12,0.2,72,0.2,12,-0.7000000000000001,72,7.99,11,-7.890000000000001,11,-0.04,11,-
2000.7728825136614,283.875,2000-10-09--21:00:00,128.39882,303.07803,0,0.,-0.35000000000000003,12,0.26,72,0.26,12,-0.35000000000000003,72,7.91,11,-7.54,11,0.02,11,-
2000.7728920006073,283.87847222222223,2000-10-09--21:05:00,129.15422,304.34225000000004,0,0.,-0.61,12,0.35000000000000003,72,0.35000000000000003,12,-0.61,72,7.87,11,-7.8,11,0.11,11,-
2000.7729014875533,283.88194444444446,2000-10-09--21:10:00,129.89821,305.63117,0,0.,-0.79,12,0.39,72,0.39,12,-0.79,72,7.8,11,-7.98,11,0.15,11,-
2000.7729109744994,283.88541666666663,2000-10-09--21:15:00,130.63021,306.94567,0,0.,-0.68,12,0.44,72,0.44,12,-0.68,72,7.8,11,-7.87,11,0.2,11,-
2000.7729204614452,283.88888888888886,2000-10-09--21:20:00,131.34958,308.28655000000003,0,0.,-1.22,12,0.36,72,0.36,12,-1.22,72,7.68,11,-8.41,11,0.12,11,-
2000.7729299483913,283.8923611111111,2000-10-09--21:25:00,132.05568000000002,309.65466000000004,0,0.,-1.78,12,0.31,72,0.31,12,-1.78,72,7.55,11,-8.97,11,0.07,11,-
2000.772939435337,283.8958333333333,2000-10-09--21:30:00,132.74782000000002,311.05076,0,0.,-1.44,12,0.26,72,0.26,12,-1.44,72,7.4,11,-8.63,11,0.02,11,-
2000.7729489222831,283.89930555555554,2000-10-09--21:35:00,133.42531000000002,312.47563,0,0.,-1.42,12,0.35000000000000003,72,0.35000000000000003,12,-1.42,72,7.33,11,-8.61,11,0.11,11,-
2000.772958409229,283.90277777777777,2000-10-09--21:40:00,134.08741,313.92999000000003,0,0.,-1.05,12,0.45,72,0.45,12,-1.05,72,7.32,11,-8.24,11,0.21,11,-
2000.772967896175,283.90625,2000-10-09--21:45:00,134.73339,315.41449,0,0.,-1.26,12,0.35000000000000003,72,0.35000000000000003,12,-1.26,72,7.28,11,-8.45,11,0.11,11,-
2000.772977383121,283.90972222222223,2000-10-09--21:50:00,135.36247,316.92974000000004,0,0.,-0.9400000000000001,12,0.29,72,0.29,12,-0.9400000000000001,72,7.26,11,-8.13,11,0.05,11,-
2000.772986870067,283.91319444444446,2000-10-09--21:55:00,135.97386,318.47629,0,0.,-0.49,12,0.3,72,0.3,12,-0.49,72,7.21,11,-7.68,11,0.06,11,-
2000.772996357013,283.91666666666663,2000-10-09--22:00:00,136.56675,320.05458000000004,0,0.,-0.87,12,0.37,72,0.37,12,-0.87,72,7.2,11,-8.06,11,0.13,11,-
2000.7730058439588,283.92013888888886,2000-10-09--22:05:00,137.14029000000002,321.66496,0,0.,-0.5,12,0.55,72,0.55,12,-0.5,72,7.26,11,-7.69,11,0.31,11,-
2000.7730153309049,283.9236111111111,2000-10-09--22:10:00,137.69366000000002,323.30768,0,0.,-0.43,12,0.5700000000000001,72,0.5700000000000001,12,-0.43,72,7.3,11,-7.62,11,0.33,11,-
2000.773024817851,283.9270833333333,2000-10-09--22:15:00,138.22598000000002,324.98285000000004,0,0.,-0.61,12,0.52,72,0.52,12,-0.61,72,7.3,11,-7.8,11,0.28,11,-
2000.7730343047967,283.93055555555554,2000-10-09--22:20:00,138.73639,326.69046000000003,0,0.,-0.88,12,0.43,72,0.43,12,-0.88,72,7.3,11,-8.07,11,0.19,11,-
2000.7730437917428,283.93402777777777,2000-10-09--22:25:00,139.22400000000002,328.43034,0,0.,-0.53,12,0.38,72,0.38,12,-0.53,72,7.34,11,-7.72,11,0.14,11,-
2000.7730532786886,283.9375,2000-10-09--22:30:00,139.68795,330.20214000000004,0,0.,-0.56,12,0.47000000000000003,72,0.47000000000000003,12,-0.56,72,7.38,11,-7.75,11,0.23,11,-
2000.7730627656347,283.94097222222223,2000-10-09--22:35:00,140.12736,332.00536000000005,0,0.,-0.6900000000000001,12,0.45,72,0.45,12,-0.6900000000000001,72,7.44,11,-7.88,11,0.21,11,-
2000.7730722525807,283.94444444444446,2000-10-09--22:40:00,140.54137,333.83927,0,0.,-0.3,12,0.52,72,0.52,12,-0.3,72,7.44,11,-7.49,11,0.28,11,-
2000.7730817395266,283.94791666666663,2000-10-09--22:45:00,140.92912,335.70298,0,0.,-0.4,12,0.42,72,0.42,12,-0.4,72,7.41,11,-7.59,11,0.18,11,-
2000.7730912264726,283.95138888888886,2000-10-09--22:50:00,141.28979,337.59538000000003,0,0.,-0.26,12,0.39,72,0.39,12,-0.26,72,7.43,11,-7.45,11,0.15,11,-
2000.7731007134184,283.9548611111111,2000-10-09--22:55:00,141.62258,339.51511000000005,0,0.,-0.37,12,0.38,72,0.38,12,-0.37,72,7.4,11,-7.5600000000000005,11,0.14,11,-
2000.7731102003645,283.9583333333333,2000-10-09--23:00:00,141.92673000000002,341.46065000000004,0,0.,-0.61,12,0.24,72,0.24,12,-0.61,72,7.3,11,-7.8,11,0.,11,-
2000.7731196873106,283.96180555555554,2000-10-09--23:05:00,142.20151,343.43021000000005,0,0.,-0.75,12,0.23,72,0.23,12,-0.75,72,7.21,11,-7.94,11,-0.01,11,-
2000.7731291742564,283.96527777777777,2000-10-09--23:10:00,142.44626000000002,345.42183,0,0.,-0.67,12,0.32,72,0.32,12,-0.67,72,7.17,11,-7.86,11,0.08,11,-
2000.7731386612024,283.96875,2000-10-09--23:15:00,142.66035000000002,347.43331,0,0.,-0.48,12,0.4,72,0.4,12,-0.48,72,7.11,11,-7.67,11,0.16,11,-
2000.7731481481483,283.97222222222223,2000-10-09--23:20:00,142.84325,349.46229000000005,0,0.,-0.39,12,0.46,72,0.46,12,-0.39,72,7.09,11,-7.58,11,0.22,11,-
2000.7731576350943,283.97569444444446,2000-10-09--23:25:00,142.99446,351.50622000000004,0,0.,-0.59,12,0.41000000000000003,72,0.41000000000000003,12,-0.59,72,7.08,11,-7.78,11,0.17,11,-
2000.7731671220401,283.97916666666663,2000-10-09--23:30:00,143.11359000000002,353.56239000000005,0,0.,-0.93,12,0.37,72,0.37,12,-0.93,72,7.0200000000000005,11,-8.120000000000001,11,0.13,11,-
2000.7731766089862,283.98263888888886,2000-10-09--23:35:00,143.20031,355.62798000000004,0,0.,-1.05,12,0.35000000000000003,72,0.35000000000000003,12,-1.05,72,6.96,11,-8.24,11,0.11,11,-
2000.7731860959323,283.9861111111111,2000-10-09--23:40:00,143.25439,357.70005000000003,0,0.,-0.9500000000000001,12,0.39,72,0.39,12,-0.9500000000000001,72,6.91,11,-8.14,11,0.15,11,-
2000.773195582878,283.9895833333333,2000-10-09--23:45:00,143.27568000000002,359.77561000000003,0,0.,-0.79,12,0.39,72,0.39,12,-0.79,72,6.86,11,-7.98,11,0.15,11,-
2000.7732050698241,283.99305555555554,2000-10-09--23:50:00,143.26412000000002,1.8516100000000002,0,0.,-0.93,12,0.38,72,0.38,12,-0.93,72,6.84,11,-8.120000000000001,11,0.14,11,-
2000.77321455677,283.99652777777777,2000-10-09--23:55:00,143.21974,3.9250200000000004,0,0.,-1.03,12,0.39,72,0.39,12,-1.03,72,6.82,11,-8.22,11,0.15,11,-
2000.773224043716,284.,2000-10-09--24:00:00,143.14266,5.99281,0,0.,-1.05,12,0.35000000000000003,72,0.35000000000000003,12,-1.05,72,6.79,11,-8.24,11,0.11,11,-
2000.773233530662,284.00347222222223,2000-10-10--00:05:00,143.03311000000002,8.05204,0,0.,-0.33,12,0.,72,0.,12,-0.33,72,6.71,11,-8.16,11,0.09,11,-
2000.773243017608,284.00694444444446,2000-10-10--00:10:00,142.89137000000002,10.09983,0,0.,-0.29,12,-0.01,72,-0.01,12,-0.29,72,6.640000000000001,11,-8.120000000000001,11,0.08,11,-
2000.773252504554,284.01041666666663,2000-10-10--00:15:00,142.71783000000002,12.133450000000002,0,0.,-0.59,12,-0.03,72,-0.03,12,-0.59,72,6.58,11,-8.42,11,0.06,11,-
2000.7732619914998,284.01388888888886,2000-10-10--00:20:00,142.51296000000002,14.150310000000001,0,0.,-0.24,12,0.,72,0.,12,-0.24,72,6.5600000000000005,11,-8.07,11,0.09,11,-
2000.7732714784458,284.0173611111111,2000-10-10--00:25:00,142.27727000000002,16.14798,0,0.,-0.12,12,0.01,72,0.01,12,-0.12,72,6.54,11,-7.95,11,0.1,11,-
2000.773280965392,284.0208333333333,2000-10-10--00:30:00,142.01137,18.12423,0,0.,-0.41000000000000003,12,0.,72,0.,12,-0.41000000000000003,72,6.53,11,-8.24,11,0.09,11,-
2000.7732904523377,284.02430555555554,2000-10-10--00:35:00,141.71592,20.077,0,0.,-0.21,12,0.,72,0.,12,-0.21,72,6.5,11,-8.040000000000001,11,0.09,11,-
2000.7732999392838,284.02777777777777,2000-10-10--00:40:00,141.39162000000002,22.00448,0,0.,-0.18,12,-0.01,72,-0.01,12,-0.18,72,6.48,11,-8.01,11,0.08,11,-
2000.7733094262296,284.03125,2000-10-10--00:45:00,141.03923,23.905060000000002,0,0.,-0.2,12,-0.04,72,-0.04,12,-0.2,72,6.45,11,-8.03,11,0.05,11,-
2000.7733189131757,284.03472222222223,2000-10-10--00:50:00,140.65953000000002,25.777330000000003,0,0.,-0.1,12,-0.03,72,-0.03,12,-0.1,72,6.43,11,-7.930000000000001,11,0.06,11,-
2000.7733284001217,284.03819444444446,2000-10-10--00:55:00,140.25336000000001,27.620120000000004,0,0.,0.24,12,-0.1,72,-0.1,12,0.24,72,6.37,11,-7.59,11,-0.01,11,-
2000.7733378870676,284.04166666666663,2000-10-10--01:00:00,139.82154,29.432470000000002,0,0.,0.32,12,-0.1,72,-0.1,12,0.32,72,6.33,11,-7.51,11,-0.01,11,-
2000.7733473740136,284.04513888888886,2000-10-10--01:05:00,139.36495000000002,31.213610000000003,0,0.,0.44,12,-0.12,72,-0.12,12,0.44,72,6.32,11,-7.390000000000001,11,-0.03,11,-
2000.7733568609594,284.0486111111111,2000-10-10--01:10:00,138.88445000000002,32.962970000000006,0,0.,0.44,12,-0.07,72,-0.07,12,0.44,72,6.33,11,-7.390000000000001,11,0.02,11,-
2000.7733663479055,284.0520833333333,2000-10-10--01:15:00,138.38093,34.68016,0,0.,0.15,12,-0.11,72,-0.11,12,0.15,72,6.3,11,-7.68,11,-0.02,11,-
2000.7733758348513,284.05555555555554,2000-10-10--01:20:00,137.85525,36.36497,0,0.,0.13,12,-0.06,72,-0.06,12,0.13,72,6.24,11,-7.7,11,0.03,11,-
2000.7733853217974,284.05902777777777,2000-10-10--01:25:00,137.3083,38.01733,0,0.,-0.04,12,-0.05,72,-0.05,12,-0.04,72,6.21,11,-7.87,11,0.04,11,-
2000.7733948087434,284.0625,2000-10-10--01:30:00,136.74094000000002,39.63732,0,0.,0.02,12,-0.05,72,-0.05,12,0.02,72,6.17,11,-7.8100000000000005,11,0.04,11,-
2000.7734042956893,284.06597222222223,2000-10-10--01:35:00,136.15401,41.22516,0,0.,0.63,12,-0.02,72,-0.02,12,0.63,72,6.140000000000001,11,-7.2,11,0.07,11,-
2000.7734137826353,284.06944444444446,2000-10-10--01:40:00,135.54836,42.78117,0,0.,0.78,12,-0.1,72,-0.1,12,0.78,72,6.13,11,-7.05,11,-0.01,11,-
2000.7734232695811,284.07291666666663,2000-10-10--01:45:00,134.9248,44.30576000000001,0,0.,0.9,12,-0.04,72,-0.04,12,0.9,72,6.11,11,-6.93,11,0.05,11,-
2000.7734327565272,284.07638888888886,2000-10-10--01:50:00,134.28414,45.79946,0,0.,1.42,12,-0.1,72,-0.1,12,1.42,72,6.11,11,-6.41,11,-0.01,11,-
2000.7734422434733,284.0798611111111,2000-10-10--01:55:00,133.62715,47.26285000000001,0,0.,1.3800000000000001,12,-0.09,72,-0.09,12,1.3800000000000001,72,6.11,11,-6.45,11,0.,11,-
2000.773451730419,284.0833333333333,2000-10-10--02:00:00,132.95458000000002,48.696580000000004,0,0.,1.62,12,-0.1,72,-0.1,12,1.62,72,6.11,11,-6.21,11,-0.01,11,-
2000.7734612173651,284.08680555555554,2000-10-10--02:05:00,132.26718000000002,50.10136000000001,0,0.,1.42,12,0.05,72,0.05,12,1.42,72,6.12,11,-6.41,11,0.14,11,-
2000.773470704311,284.09027777777777,2000-10-10--02:10:00,131.56564,51.47793000000001,0,0.,1.4000000000000001,12,0.08,72,0.08,12,1.4000000000000001,72,6.18,11,-6.43,11,0.17,11,-
2000.773480191257,284.09375,2000-10-10--02:15:00,130.85066,52.82708,0,0.,1.3,12,0.01,72,0.01,12,1.3,72,6.17,11,-6.53,11,0.1,11,-
2000.773489678203,284.09722222222223,2000-10-10--02:20:00,130.12288,54.14961,0,0.,0.89,12,0.05,72,0.05,12,0.89,72,6.13,11,-6.94,11,0.14,11,-
2000.773499165149,284.10069444444446,2000-10-10--02:25:00,129.38295000000002,55.446360000000006,0,0.,0.78,12,0.26,72,0.26,12,0.78,72,6.12,11,-7.05,11,0.35000000000000003,11,-
2000.773508652095,284.10416666666663,2000-10-10--02:30:00,128.63148,56.718180000000004,0,0.,0.8,12,0.22,72,0.22,12,0.8,72,6.16,11,-7.03,11,0.31,11,-
2000.7735181390408,284.10763888888886,2000-10-10--02:35:00,127.86904000000001,57.965900000000005,0,0.,1.58,12,0.09,72,0.09,12,1.58,72,6.18,11,-6.25,11,0.18,11,-
2000.7735276259868,284.1111111111111,2000-10-10--02:40:00,127.09622000000002,59.190400000000004,0,0.,1.27,12,-0.02,72,-0.02,12,1.27,72,6.16,11,-6.5600000000000005,11,0.07,11,-
2000.773537112933,284.1145833333333,2000-10-10--02:45:00,126.31354,60.392520000000005,0,0.,1.21,12,-0.08,72,-0.08,12,1.21,72,6.15,11,-6.62,11,0.01,11,-
2000.7735465998787,284.11805555555554,2000-10-10--02:50:00,125.52153000000001,61.57311000000001,0,0.,0.75,12,0.18,72,0.18,12,0.75,72,6.19,11,-7.08,11,0.27,11,-
2000.7735560868248,284.12152777777777,2000-10-10--02:55:00,124.72068000000002,62.73302,0,0.,0.25,12,0.07,72,0.07,12,0.25,72,6.2,11,-7.58,11,0.16,11,-
2000.7735655737706,284.125,2000-10-10--03:00:00,123.91148000000001,63.87308000000001,0,0.,0.76,12,-0.03,72,-0.03,12,0.76,72,6.18,11,-7.07,11,0.06,11,-
2000.7735750607167,284.12847222222223,2000-10-10--03:05:00,123.09438000000002,64.99412000000001,0,0.,0.27,12,0.09,72,0.09,12,0.27,72,6.16,11,-7.5600000000000005,11,0.18,11,-
