Station ID Number:,94170,-,-,-,-,Type of Measurement:,GHI,GHI_Flag,DrHI_Calc,DrHI_Calc_Flag,DNI,DNI_Flag,DHI_Calc,DHI_Calc_Flag,TEMPERATURE,TEMPERATURE_Flag,GHI_withNO,GHI_withNO_Flag,DNI_withNO,DNI_withNO_Flag,NOTES
2000.0937405130542,35.30902777777778,2000-02-04--07:25:00,88.33643000000001,114.16163,40.86,1407.49,9.71,12,0.,72,0.,12,9.71,72,-2.98,11,3.45,11,0.,11,-
2000.0937500000002,35.3125,2000-02-04--07:30:00,87.57011000000001,115.03315,59.67,1407.49,17.47,12,0.,72,0.,12,17.47,72,-3.06,11,11.21,11,0.,11,-
2000.093759486946,35.31597222222222,2000-02-04--07:35:00,86.79418000000001,115.91065,78.71000000000001,1407.49,24.16,12,0.,72,0.,12,24.16,72,-3.11,11,17.900000000000002,11,0.,11,-
2000.093768973892,35.31944444444444,2000-02-04--07:40:00,86.01408,116.79446000000002,97.84,1407.49,32.76,12,0.01,72,0.18,12,32.75,72,-3.08,11,26.5,11,0.18,11,-
2000.0937784608382,35.322916666666664,2000-02-04--07:45:00,85.23258000000001,117.68491000000002,116.98,1407.49,32.95,12,0.04,72,0.44,12,32.910000000000004,72,-2.96,11,26.69,11,0.44,11,-
2000.093787947784,35.326388888888886,2000-02-04--07:50:00,84.45167000000001,118.58232000000001,136.08,1407.49,32.72,12,0.04,72,0.43,12,32.68,72,-2.73,11,26.46,11,0.43,11,-
2000.09379743473,35.32986111111111,2000-02-04--07:55:00,83.67421,119.48699,155.08,1407.49,55.52,12,0.11,72,0.98,12,55.410000000000004,72,-2.49,11,49.26,11,0.98,11,-
2000.0938069216759,35.33333333333333,2000-02-04--08:00:00,82.90081,120.39925000000001,173.95000000000002,1407.48,61.230000000000004,12,0.15,72,1.19,12,61.08,72,-2.22,11,54.97,11,1.19,11,-
2000.093816408622,35.33680555555556,2000-02-04--08:05:00,82.13261,121.31940000000002,192.66,1407.48,68.64,12,0.16,72,1.2,12,68.48,72,-2.02,11,62.38,11,1.2,11,-
2000.093825895568,35.34027777777778,2000-02-04--08:10:00,81.37033000000001,122.24775000000001,211.19,1407.48,71.92,12,0.17,72,1.1,12,71.75,72,-1.82,11,65.66,11,1.1,11,-
2000.0938353825138,35.34375,2000-02-04--08:15:00,80.61458,123.1846,229.52,1407.48,78.69,12,0.17,72,1.02,12,78.52,72,-1.62,11,72.43,11,1.02,11,-
2000.0938448694599,35.34722222222222,2000-02-04--08:20:00,79.86591,124.13025,247.65,1407.48,117.24000000000001,12,0.24,72,1.37,12,117.,72,-1.37,11,110.98,11,1.37,11,-
2000.0938543564057,35.35069444444444,2000-02-04--08:25:00,79.12479,125.08498000000002,265.55,1407.48,89.55,12,0.14,72,0.75,12,89.41,72,-1.3,11,83.29,11,0.75,11,-
2000.0938638433518,35.354166666666664,2000-02-04--08:30:00,78.39168000000001,126.04908,283.21,1407.47,102.28,12,0.12,72,0.61,12,102.16,72,-1.3,11,96.02,11,0.61,11,-
2000.0938733302976,35.357638888888886,2000-02-04--08:35:00,77.66699000000001,127.02283000000001,300.63,1407.47,108.98,12,0.15,72,0.68,12,108.83,72,-1.22,11,102.72,11,0.68,11,-
2000.0938828172436,35.36111111111111,2000-02-04--08:40:00,76.95112,128.00650000000002,317.78000000000003,1407.47,120.93,12,0.02,72,0.1,12,120.91,72,-1.12,11,114.67,11,0.1,11,-
2000.0938923041897,35.36458333333333,2000-02-04--08:45:00,76.24445,129.00035,334.67,1407.47,166.93,12,0.25,72,1.07,12,166.68,72,-1.17,11,160.67000000000002,11,1.07,11,-
2000.0939017911355,35.36805555555556,2000-02-04--08:50:00,75.54737,130.00463000000002,351.28000000000003,1407.47,118.36,12,0.06,72,0.25,12,118.3,72,-1.26,11,112.10000000000001,11,0.25,11,-
2000.0939112780816,35.37152777777778,2000-02-04--08:55:00,74.86024,131.01959000000002,367.59000000000003,1407.47,125.06,12,0.04,72,0.15,12,125.02,72,-1.25,11,118.8,11,0.15,11,-
2000.0939207650274,35.375,2000-02-04--09:00:00,74.18343,132.04547000000002,383.62,1407.46,138.01,12,0.13,72,0.46,12,137.88,72,-1.08,11,131.75,11,0.46,11,-
2000.0939302519735,35.37847222222222,2000-02-04--09:05:00,73.51732000000001,133.08249,399.33,1407.46,175.53,12,0.22,72,0.77,12,175.31,72,-0.86,11,169.27,11,0.77,11,-
2000.0939397389195,35.38194444444444,2000-02-04--09:10:00,72.86226,134.13084,414.74,1407.46,129.97,12,0.17,72,0.58,12,129.8,72,-0.89,11,123.71000000000001,11,0.58,11,-
2000.0939492258653,35.385416666666664,2000-02-04--09:15:00,72.21863,135.19074,429.82,1407.46,116.13,12,0.09,72,0.31,12,116.04,72,-0.99,11,109.87,11,0.31,11,-
2000.0939587128114,35.388888888888886,2000-02-04--09:20:00,71.58679000000001,136.26236,444.57,1407.46,160.79,12,0.45,72,1.42,12,160.34,72,-0.79,11,154.53,11,1.42,11,-
2000.0939681997572,35.39236111111111,2000-02-04--09:25:00,70.96712000000001,137.34585,458.99,1407.46,137.34,12,0.45,72,1.3800000000000001,12,136.89000000000001,72,-0.62,11,131.08,11,1.3800000000000001,11,-
2000.0939776867033,35.39583333333333,2000-02-04--09:30:00,70.36,138.44138,473.06,1407.46,145.05,12,0.75,72,2.24,12,144.3,72,-0.42,11,138.79,11,2.24,11,-
2000.0939871736493,35.39930555555556,2000-02-04--09:35:00,69.76579000000001,139.54906,486.78000000000003,1407.45,204.22,12,3.91,72,11.31,12,200.31,72,-0.35000000000000003,11,197.96,11,11.31,11,-
2000.0939966605952,35.40277777777778,2000-02-04--09:40:00,69.18489000000001,140.66901000000001,500.14,1407.45,254.8,12,2.52,72,7.09,12,252.28,72,-0.2,11,248.54,11,7.09,11,-
2000.0940061475412,35.40625,2000-02-04--09:45:00,68.61766,141.80129000000002,513.14,1407.45,307.39,12,42.35,72,116.15,12,265.04,72,-0.12,11,301.13,11,116.15,11,-
2000.094015634487,35.40972222222222,2000-02-04--09:50:00,68.06449,142.94599000000002,525.77,1407.45,194.73000000000002,12,4.29,72,11.48,12,190.44,72,0.06,11,188.47,11,11.48,11,-
2000.094025121433,35.41319444444444,2000-02-04--09:55:00,67.52577000000001,144.10312000000002,538.02,1407.45,355.96,12,126.99000000000001,72,332.21,12,228.97,72,0.38,11,349.7,11,332.21,11,-
2000.0940346083792,35.416666666666664,2000-02-04--10:00:00,67.00188,145.27271000000002,549.89,1407.45,314.42,12,67.58,72,172.97,12,246.84,72,0.74,11,308.16,11,172.97,11,-
2000.094044095325,35.420138888888886,2000-02-04--10:05:00,66.49321,146.45472,561.37,1407.44,342.90000000000003,12,38.050000000000004,72,95.4,12,304.85,72,1.1500000000000001,11,336.64,11,95.4,11,-
2000.094053582271,35.42361111111111,2000-02-04--10:10:00,66.00014,147.64912,572.46,1407.44,352.72,12,104.68,72,257.36,12,248.04,72,0.8,11,346.46,11,257.36,11,-
2000.0940630692169,35.42708333333333,2000-02-04--10:15:00,65.52304000000001,148.85583000000003,583.14,1407.44,432.55,12,350.08,72,844.94,12,82.47,72,1.17,11,426.29,11,844.94,11,-
2000.094072556163,35.43055555555556,2000-02-04--10:20:00,65.06231000000001,150.07473000000002,593.42,1407.44,460.13,12,370.84000000000003,72,879.54,12,89.29,72,1.47,11,453.87,11,879.54,11,-
2000.0940820431088,35.43402777777778,2000-02-04--10:25:00,64.61832000000001,151.30568000000002,603.29,1407.44,440.82,12,257.44,72,600.58,12,183.38,72,2.25,11,434.56,11,600.58,11,-
2000.0940915300548,35.4375,2000-02-04--10:30:00,64.19144,152.54850000000002,612.75,1407.44,327.71,12,60.02,72,137.85,12,267.69,72,2.71,11,321.45,11,137.85,11,-
2000.0941010170009,35.44097222222222,2000-02-04--10:35:00,63.78204,153.80298000000002,621.79,1407.43,256.03000000000003,12,4.11,72,9.31,12,251.92000000000002,72,1.96,11,249.77,11,9.31,11,-
2000.0941105039467,35.44444444444444,2000-02-04--10:40:00,63.390480000000004,155.06888,630.4,1407.43,330.39,12,86.63,72,193.41,12,243.76,72,0.8,11,324.13,11,193.41,11,-
2000.0941199908928,35.447916666666664,2000-02-04--10:45:00,63.01711,156.3459,638.59,1407.43,484.58,12,156.49,72,344.90000000000003,12,328.09000000000003,72,1.32,11,478.32,11,344.90000000000003,11,-
2000.0941294778386,35.451388888888886,2000-02-04--10:50:00,62.662290000000006,157.63372,646.34,1407.43,287.07,12,21.490000000000002,72,46.79,12,265.58,72,1.48,11,280.81,11,46.79,11,-
2000.0941389647846,35.45486111111111,2000-02-04--10:55:00,62.32634,158.93198,653.66,1407.43,393.7,12,102.64,72,220.99,12,291.06,72,1.41,11,387.44,11,220.99,11,-
2000.0941484517307,35.45833333333333,2000-02-04--11:00:00,62.00959,160.24029000000002,660.54,1407.43,434.68,12,218.94,72,466.5,12,215.74,72,2.14,11,428.42,11,466.5,11,-
2000.0941579386765,35.46180555555556,2000-02-04--11:05:00,61.712360000000004,161.55821,666.98,1407.43,508.81,12,419.79,72,885.83,12,89.02,72,3.08,11,502.55,11,885.83,11,-
2000.0941674256226,35.46527777777778,2000-02-04--11:10:00,61.43493000000001,162.88526000000002,672.97,1407.42,475.09000000000003,12,374.44,72,783.09,12,100.65,72,4.11,11,468.83,11,783.09,11,-
2000.0941769125684,35.46875,2000-02-04--11:15:00,61.17761000000001,164.22095000000002,678.51,1407.42,374.72,12,246.78,72,511.89,12,127.94,72,3.95,11,368.46,11,511.89,11,-
2000.0941863995145,35.47222222222222,2000-02-04--11:20:00,60.94064,165.56473000000003,683.61,1407.42,384.65000000000003,12,277.66,72,571.65,12,106.99000000000001,72,4.38,11,378.39,11,571.65,11,-
2000.0941958864605,35.47569444444444,2000-02-04--11:25:00,60.72429,166.91602,688.25,1407.42,519.53,12,428.57,72,876.39,12,90.96000000000001,72,4.44,11,513.27,11,876.39,11,-
2000.0942053734063,35.479166666666664,2000-02-04--11:30:00,60.528780000000005,168.27422,692.4300000000001,1407.42,462.92,12,322.56,72,655.62,12,140.36,72,4.72,11,456.66,11,655.62,11,-
2000.0942148603524,35.482638888888886,2000-02-04--11:35:00,60.35432000000001,169.63869000000003,696.16,1407.42,544.54,12,442.83,72,895.26,12,101.71000000000001,72,5.4,11,538.28,11,895.26,11,-
2000.0942243472982,35.48611111111111,2000-02-04--11:40:00,60.20112,171.00878,699.42,1407.41,478.56,12,379.26,72,763.17,12,99.3,72,5.1000000000000005,11,472.3,11,763.17,11,-
2000.0942338342443,35.48958333333333,2000-02-04--11:45:00,60.06933000000001,172.38378,702.23,1407.41,525.67,12,476.51,72,955.02,12,49.160000000000004,72,5.48,11,519.41,11,955.02,11,-
2000.0942433211903,35.49305555555556,2000-02-04--11:50:00,59.95911,173.76298000000003,704.58,1407.41,529.13,12,481.25,72,961.3100000000001,12,47.88,72,4.17,11,522.87,11,961.3100000000001,11,-
2000.0942528081362,35.49652777777778,2000-02-04--11:55:00,59.870580000000004,175.14567000000002,706.46,1407.41,523.55,12,482.01,72,960.26,12,41.54,72,4.7700000000000005,11,517.29,11,960.26,11,-
2000.0942622950822,35.5,2000-02-04--12:00:00,59.80384000000001,176.53109,707.87,1407.41,527.24,12,487.19,72,968.65,12,40.050000000000004,72,5.19,11,520.98,11,968.65,11,-
2000.094271782028,35.50347222222222,2000-02-04--12:05:00,59.758970000000005,177.91848000000002,708.82,1407.41,525.12,12,487.32,72,967.6,12,37.800000000000004,72,5.99,11,518.86,11,967.6,11,-
2000.094281268974,35.50694444444444,2000-02-04--12:10:00,59.73602,179.30708,709.3100000000001,1407.4,525.23,12,486.6,72,965.5,12,38.63,72,5.73,11,518.97,11,965.5,11,-
2000.09429075592,35.510416666666664,2000-02-04--12:15:00,59.73500000000001,180.69611,709.33,1407.4,524.22,12,485.55,72,963.4,12,38.67,72,5.67,11,517.96,11,963.4,11,-
2000.094300242866,35.513888888888886,2000-02-04--12:20:00,59.75594,182.08479000000003,708.89,1407.4,520.87,12,484.73,72,962.36,12,36.14,72,5.73,11,514.61,11,962.36,11,-
2000.094309729812,35.51736111111111,2000-02-04--12:25:00,59.798790000000004,183.47236,707.98,1407.4,521.32,12,487.79,72,969.69,12,33.53,72,6.18,11,515.0600000000001,11,969.69,11,-
2000.0943192167579,35.52083333333333,2000-02-04--12:30:00,59.86352000000001,184.85803,706.6,1407.4,523.89,12,488.95,72,973.89,12,34.94,72,6.78,11,517.63,11,973.89,11,-
2000.094328703704,35.52430555555556,2000-02-04--12:35:00,59.95004000000001,186.24106,704.76,1407.4,521.65,12,488.21000000000004,72,974.94,12,33.44,72,7.0600000000000005,11,515.39,11,974.94,11,-
2000.0943381906498,35.52777777777778,2000-02-04--12:40:00,60.05827000000001,187.62069000000002,702.46,1407.4,520.65,12,487.13,72,975.98,12,33.52,72,7.51,11,514.39,11,975.98,11,-
2000.0943476775958,35.53125,2000-02-04--12:45:00,60.18807,188.99620000000002,699.69,1407.39,519.98,12,486.26,72,978.08,12,33.72,72,8.27,11,513.72,11,978.08,11,-
2000.0943571645419,35.53472222222222,2000-02-04--12:50:00,60.3393,190.36687,696.47,1407.39,516.1800000000001,12,482.98,72,975.98,12,33.2,72,8.68,11,509.92,11,975.98,11,-
2000.0943666514877,35.53819444444444,2000-02-04--12:55:00,60.511790000000005,191.73201,692.78,1407.39,513.17,12,478.36,72,971.79,12,34.81,72,8.4,11,506.91,11,971.79,11,-
2000.0943761384337,35.541666666666664,2000-02-04--13:00:00,60.705360000000006,193.09095000000002,688.64,1407.39,509.93,12,474.47,72,969.69,12,35.46,72,8.540000000000001,11,503.67,11,969.69,11,-
2000.0943856253796,35.545138888888886,2000-02-04--13:05:00,60.919790000000006,194.44305000000003,684.04,1407.39,503.23,12,468.76,72,964.45,12,34.47,72,7.49,11,496.97,11,964.45,11,-
2000.0943951123256,35.54861111111111,2000-02-04--13:10:00,61.15485,195.78771,678.99,1407.39,496.98,12,461.25,72,956.07,12,35.730000000000004,72,7.69,11,490.72,11,956.07,11,-
2000.0944045992717,35.55208333333333,2000-02-04--13:15:00,61.41029,197.12435000000002,673.48,1407.38,491.84000000000003,12,455.5,72,951.87,12,36.34,72,7.91,11,485.58,11,951.87,11,-
2000.0944140862175,35.55555555555556,2000-02-04--13:20:00,61.68585,198.45243000000002,667.53,1407.38,478.56,12,440.54,72,928.8100000000001,12,38.02,72,8.370000000000001,11,472.3,11,928.8100000000001,11,-
2000.0944235731636,35.55902777777778,2000-02-04--13:25:00,61.98124000000001,199.77142,661.13,1407.38,462.03000000000003,12,420.56,72,895.26,12,41.47,72,8.97,11,455.77,11,895.26,11,-
2000.0944330601094,35.5625,2000-02-04--13:30:00,62.29618000000001,201.08087,654.29,1407.38,452.88,12,410.36,72,882.6800000000001,12,42.52,72,8.96,11,446.62,11,882.6800000000001,11,-
2000.0944425470555,35.56597222222222,2000-02-04--13:35:00,62.63033000000001,202.38033000000001,647.01,1407.38,443.94,12,396.64,72,862.77,12,47.300000000000004,72,8.700000000000001,11,437.68,11,862.77,11,-
2000.0944520340015,35.56944444444444,2000-02-04--13:40:00,62.98339000000001,203.66940000000002,639.3000000000001,1407.38,411.34000000000003,12,350.96,72,772.61,12,60.38,72,8.120000000000001,11,405.08,11,772.61,11,-
2000.0944615209473,35.572916666666664,2000-02-04--13:45:00,63.35502,204.94772,631.15,1407.38,372.71,12,304.83,72,679.73,12,67.88,72,7.78,11,366.45,11,679.73,11,-
2000.0944710078934,35.576388888888886,2000-02-04--13:50:00,63.744870000000006,206.21495000000002,622.58,1407.3700000000001,349.48,12,272.87,72,616.83,12,76.61,72,7.58,11,343.22,11,616.83,11,-
2000.0944804948392,35.57986111111111,2000-02-04--13:55:00,64.15259,207.47083,613.58,1407.3700000000001,332.40000000000003,12,254.02,72,582.65,12,78.38,72,7.66,11,326.14,11,582.65,11,-
2000.0944899817853,35.58333333333333,2000-02-04--14:00:00,64.57781,208.71508000000003,604.16,1407.3700000000001,377.96,12,306.65000000000003,72,714.32,12,71.31,72,7.94,11,371.7,11,714.32,11,-
2000.094499468731,35.58680555555556,2000-02-04--14:05:00,65.02018000000001,209.94750000000002,594.33,1407.3700000000001,439.48,12,378.95,72,897.36,12,60.53,72,8.59,11,433.22,11,897.36,11,-
2000.0945089556772,35.59027777777778,2000-02-04--14:10:00,65.47931000000001,211.16790000000003,584.09,1407.3700000000001,433.56,12,387.22,72,933.,12,46.34,72,8.8,11,427.3,11,933.,11,-
2000.0945184426232,35.59375,2000-02-04--14:15:00,65.95484,212.37614000000002,573.44,1407.3700000000001,411.67,12,379.73,72,931.95,12,31.94,72,8.67,11,405.41,11,931.95,11,-
2000.094527929569,35.59722222222222,2000-02-04--14:20:00,66.44637,213.57211,562.39,1407.3600000000001,393.48,12,370.32,72,926.71,12,23.16,72,8.43,11,387.22,11,926.71,11,-
2000.094537416515,35.60069444444444,2000-02-04--14:25:00,66.95354,214.75572000000003,550.95,1407.3600000000001,379.63,12,359.91,72,919.37,12,19.72,72,8.3,11,373.37,11,919.37,11,-
2000.094546903461,35.604166666666664,2000-02-04--14:30:00,67.47594000000001,215.92692000000002,539.12,1407.3600000000001,368.58,12,350.18,72,914.13,12,18.400000000000002,72,8.35,11,362.32,11,914.13,11,-
2000.094556390407,35.607638888888886,2000-02-04--14:35:00,68.01321,217.08570000000003,526.91,1407.3600000000001,357.75,12,339.89,72,907.84,12,17.86,72,8.42,11,351.49,11,907.84,11,-
2000.094565877353,35.61111111111111,2000-02-04--14:40:00,68.56495000000001,218.23205000000002,514.3100000000001,1407.3600000000001,345.46,12,327.17,72,895.26,12,18.29,72,8.11,11,339.2,11,895.26,11,-
2000.0945753642989,35.61458333333333,2000-02-04--14:45:00,69.13078,219.36602000000002,501.35,1407.3600000000001,326.37,12,306.6,72,860.6700000000001,12,19.77,72,8.120000000000001,11,320.11,11,860.6700000000001,11,-
2000.094584851245,35.61805555555556,2000-02-04--14:50:00,69.71032000000001,220.48766,488.02,1407.3500000000001,308.17,12,283.91,72,818.74,12,24.26,72,7.91,11,301.91,11,818.74,11,-
2000.0945943381907,35.62152777777778,2000-02-04--14:55:00,70.30318000000001,221.59706000000003,474.34000000000003,1407.3500000000001,293.77,12,264.29,72,784.14,12,29.48,72,7.69,11,287.51,11,784.14,11,-
2000.0946038251368,35.625,2000-02-04--15:00:00,70.90899,222.69432,460.3,1407.3500000000001,285.39,12,250.64000000000001,72,766.32,12,34.75,72,7.68,11,279.13,11,766.32,11,-
2000.0946133120829,35.62847222222222,2000-02-04--15:05:00,71.52737,223.77956000000003,445.92,1407.3500000000001,111.88,12,59.26,72,187.02,12,52.620000000000005,72,7.11,11,105.62,11,187.02,11,-
2000.0946227990287,35.63194444444444,2000-02-04--15:10:00,72.15795,224.85293000000001,431.2,1407.3500000000001,70.14,12,10.56,72,34.45,12,59.58,72,6.42,11,63.88,11,34.45,11,-
2000.0946322859747,35.635416666666664,2000-02-04--15:15:00,72.80034,225.91459000000003,416.16,1407.3500000000001,179.88,12,109.4,72,369.95,12,70.48,72,6.44,11,173.62,11,369.95,11,-
2000.0946417729206,35.638888888888886,2000-02-04--15:20:00,73.45419000000001,226.96472000000003,400.79,1407.3500000000001,150.74,12,74.9,72,263.02,12,75.84,72,6.73,11,144.48,11,263.02,11,-
2000.0946512598666,35.64236111111111,2000-02-04--15:25:00,74.11912000000001,228.00352,385.1,1407.34,135.44,12,66.26,72,242.16,12,69.18,72,6.67,11,129.18,11,242.16,11,-
2000.0946607468127,35.64583333333333,2000-02-04--15:30:00,74.79476000000001,229.03119,369.11,1407.34,90.34,12,7.32,72,27.91,12,83.02,72,6.36,11,84.08,11,27.91,11,-
2000.0946702337585,35.64930555555556,2000-02-04--15:35:00,75.48075,230.04795000000001,352.83,1407.34,105.86,12,20.,72,79.78,12,85.86,72,6.0200000000000005,11,99.60000000000001,11,79.78,11,-
2000.0946797207046,35.65277777777778,2000-02-04--15:40:00,76.17672,231.05404000000001,336.25,1407.34,119.14,12,29.330000000000002,72,122.76,12,89.81,72,5.91,11,112.88,11,122.76,11,-
2000.0946892076504,35.65625,2000-02-04--15:45:00,76.8823,232.04970000000003,319.40000000000003,1407.34,121.71000000000001,12,28.26,72,124.54,12,93.45,72,5.78,11,115.45,11,124.54,11,-
2000.0946986945964,35.65972222222222,2000-02-04--15:50:00,77.59711,233.03519000000003,302.27,1407.34,118.25,12,23.69,72,110.28,12,94.56,72,5.66,11,111.99000000000001,11,110.28,11,-
2000.0947081815423,35.66319444444444,2000-02-04--15:55:00,78.32076,234.01077,284.89,1407.33,108.76,12,15.83,72,78.2,12,92.93,72,5.5600000000000005,11,102.5,11,78.2,11,-
2000.0947176684883,35.666666666666664,2000-02-04--16:00:00,79.05286000000001,234.97671000000003,267.26,1407.33,100.38,12,10.21,72,53.79,12,90.17,72,5.44,11,94.12,11,53.79,11,-
2000.0947271554344,35.670138888888886,2000-02-04--16:05:00,79.79299,235.93328000000002,249.39000000000001,1407.33,87.43,12,3.7800000000000002,72,21.35,12,83.65,72,5.25,11,81.17,11,21.35,11,-
2000.0947366423802,35.67361111111111,2000-02-04--16:10:00,80.54072000000001,236.88077,231.29,1407.33,75.24,12,0.8200000000000001,72,5.,12,74.42,72,5.04,11,68.98,11,5.,11,-
2000.0947461293263,35.67708333333333,2000-02-04--16:15:00,81.29555,237.81948000000003,212.98000000000002,1407.33,65.73,12,0.04,72,0.29,12,65.69,72,4.8500000000000005,11,59.47,11,0.29,11,-
2000.094755616272,35.68055555555556,2000-02-04--16:20:00,82.05696,238.74969000000002,194.48000000000002,1407.33,55.6,12,-0.01,72,-0.08,12,55.6,72,4.71,11,49.34,11,-0.08,11,-
2000.0947651032182,35.68402777777778,2000-02-04--16:25:00,82.82434,239.67172000000002,175.79,1407.32,49.050000000000004,12,-0.01,72,-0.1,12,49.050000000000004,72,4.65,11,42.79,11,-0.1,11,-
2000.0947745901642,35.6875,2000-02-04--16:30:00,83.59698,240.58586000000003,156.95000000000002,1407.32,44.480000000000004,12,0.,72,0.,12,44.480000000000004,72,4.5200000000000005,11,38.22,11,0.,11,-
2000.09478407711,35.69097222222222,2000-02-04--16:35:00,84.37397,241.49242,137.97,1407.32,33.97,12,-0.02,72,-0.24,12,33.97,72,4.37,11,27.71,11,-0.24,11,-
2000.094793564056,35.69444444444444,2000-02-04--16:40:00,85.15392000000001,242.39173000000002,118.89,1407.32,26.26,12,-0.02,72,-0.25,12,26.26,72,4.25,11,20.,11,-0.25,11,-
2000.094803051002,35.697916666666664,2000-02-04--16:45:00,85.9354,243.28409000000002,99.75,1407.32,24.27,12,-0.02,72,-0.26,12,24.27,72,4.1,11,18.01,11,-0.26,11,-
2000.094812537948,35.701388888888886,2000-02-04--16:50:00,86.71538000000001,244.16982000000002,80.63,1407.32,18.27,12,-0.04,72,-0.65,12,18.27,72,3.95,11,12.01,11,-0.65,11,-
2000.094822024894,35.70486111111111,2000-02-04--16:55:00,87.4916,245.04925000000003,61.59,1407.31,11.32,12,-0.04,72,-0.86,12,11.32,72,3.81,11,5.0600000000000005,11,-0.86,11,-
2000.0948315118399,35.70833333333333,2000-02-04--17:00:00,88.25888,245.92271000000002,42.76,1407.31,6.82,12,-0.02,72,-0.74,12,6.82,72,3.62,11,0.56,11,-0.74,11,-
2000.094840998786,35.71180555555556,2000-02-04--17:05:00,89.00966000000001,246.79052000000001,24.32,1407.31,3.72,12,-0.01,72,-0.54,12,3.72,72,3.48,11,-2.54,11,-0.54,11,-
2000.0948504857317,35.71527777777778,2000-02-04--17:10:00,89.73393,247.65302000000003,6.54,1407.31,2.2800000000000002,12,0.,72,-0.32,12,2.2800000000000002,72,3.43,11,-3.98,11,-0.32,11,-
2000.0948599726778,35.71875,2000-02-04--17:15:00,90.78409,248.51054000000002,0,0.,1.24,12,-0.32,72,-0.32,12,1.24,72,3.42,11,-5.0200000000000005,11,-0.32,11,-
2000.0948694596239,35.72222222222222,2000-02-04--17:20:00,91.76052000000001,249.36342000000002,0,0.,0.15,12,-0.24,72,-0.24,12,0.15,72,3.39,11,-6.11,11,-0.24,11,-
2000.0948789465697,35.72569444444444,2000-02-04--17:25:00,92.66187000000001,250.21200000000002,0,0.,-0.66,12,-0.25,72,-0.25,12,-0.66,72,3.2800000000000002,11,-6.92,11,-0.25,11,-
2000.0948884335157,35.729166666666664,2000-02-04--17:30:00,93.54375,251.05661000000003,0,0.,-0.87,12,-0.24,72,-0.24,12,-0.87,72,3.18,11,-7.13,11,-0.24,11,-
2000.0948979204616,35.732638888888886,2000-02-04--17:35:00,94.41956,251.89762000000002,0,0.,-1.1,12,-0.3,72,-0.3,12,-1.1,72,3.16,11,-7.36,11,-0.3,11,-
2000.0949074074076,35.73611111111111,2000-02-04--17:40:00,95.29406,252.73537000000002,0,0.,-0.49,12,0.,72,0.,12,-0.49,72,3.29,11,-6.75,11,0.,11,-
2000.0949168943534,35.73958333333333,2000-02-04--17:45:00,96.16928000000001,253.57021000000003,0,0.,-0.39,12,-0.13,72,-0.13,12,-0.39,72,3.2,11,-6.65,11,-0.13,11,-
2000.0949263812995,35.74305555555556,2000-02-04--17:50:00,97.04620000000001,254.40250000000003,0,0.,0.76,12,-0.62,72,-0.62,12,0.76,72,2.59,11,-5.5,11,-0.62,11,-
2000.0949358682456,35.74652777777778,2000-02-04--17:55:00,97.92527000000001,255.23260000000002,0,0.,1.49,12,-0.39,72,-0.39,12,1.49,72,2.61,11,-4.7700000000000005,11,-0.39,11,-
2000.0949453551914,35.75,2000-02-04--18:00:00,98.80671000000001,256.06088,0,0.,2.62,12,-0.51,72,-0.51,12,2.62,72,2.41,11,-3.64,11,-0.51,11,-
2000.0949548421374,35.75347222222222,2000-02-04--18:05:00,99.69059000000001,256.88772,0,0.,2.6,12,-0.47000000000000003,72,-0.47000000000000003,12,2.6,72,2.21,11,-3.66,11,-0.47000000000000003,11,-
2000.0949643290833,35.75694444444444,2000-02-04--18:10:00,100.57689,257.71348,0,0.,1.06,12,-1.1400000000000001,72,-1.1400000000000001,12,1.06,72,1.78,11,-5.2,11,-1.1400000000000001,11,-
2000.0949738160293,35.760416666666664,2000-02-04--18:15:00,101.46555000000001,258.53855000000004,0,0.,0.8200000000000001,12,-0.36,72,-0.36,12,0.8200000000000001,72,2.04,11,-5.44,11,-0.36,11,-
2000.0949833029754,35.763888888888886,2000-02-04--18:20:00,102.35647,259.36332000000004,0,0.,2.19,12,0.,72,0.,12,2.19,72,2.31,11,-4.07,11,0.,11,-
2000.0949927899212,35.76736111111111,2000-02-04--18:25:00,103.24954000000001,260.18819,0,0.,1.55,12,-0.08,72,-0.08,12,1.55,72,2.29,11,-4.71,11,-0.08,11,-
2000.0950022768673,35.77083333333333,2000-02-04--18:30:00,104.14461000000001,261.01356000000004,0,0.,1.57,12,0.21,72,0.21,12,1.57,72,2.5100000000000002,11,-4.69,11,0.21,11,-
2000.095011763813,35.77430555555556,2000-02-04--18:35:00,105.04155000000002,261.83984000000004,0,0.,1.9000000000000001,12,0.04,72,0.04,12,1.9000000000000001,72,2.56,11,-4.36,11,0.04,11,-
2000.0950212507591,35.77777777777778,2000-02-04--18:40:00,105.94019000000002,262.66746,0,0.,2.85,12,0.08,72,0.08,12,2.85,72,2.54,11,-3.41,11,0.08,11,-
2000.0950307377052,35.78125,2000-02-04--18:45:00,106.84038000000001,263.49683000000005,0,0.,2.32,12,0.29,72,0.29,12,2.32,72,2.77,11,-3.94,11,0.29,11,-
2000.095040224651,35.78472222222222,2000-02-04--18:50:00,107.74196,264.32841,0,0.,2.68,12,0.21,72,0.21,12,2.68,72,2.81,11,-3.58,11,0.21,11,-
