Station ID Number:,94170,-,-,-,-,Type of Measurement:,GHI,GHI_Flag,DrHI_Calc,DrHI_Calc_Flag,DNI,DNI_Flag,DHI_Calc,DHI_Calc_Flag,TEMPERATURE,TEMPERATURE_Flag,GHI_withNO,GHI_withNO_Flag,DNI_withNO,DNI_withNO_Flag,NOTES
2000.9477648755314,347.8819444444444,2000-12-12--21:10:00,140.91864,287.98667,0,0.,1.3900000000000001,12,-0.02,72,-0.02,12,1.3900000000000001,72,-4.68,11,-3.69,11,0.06,11,-
2000.9477743624775,347.88541666666663,2000-12-12--21:15:00,141.77774000000002,289.20827,0,0.,1.19,12,-0.06,72,-0.06,12,1.19,72,-4.7,11,-3.89,11,0.02,11,-
2000.9477838494233,347.88888888888886,2000-12-12--21:20:00,142.63039,290.46502000000004,0,0.,1.25,12,-0.06,72,-0.06,12,1.25,72,-4.71,11,-3.83,11,0.02,11,-
2000.9477933363694,347.8923611111111,2000-12-12--21:25:00,143.47599000000002,291.75926000000004,0,0.,1.01,12,-0.03,72,-0.03,12,1.01,72,-4.71,11,-4.07,11,0.05,11,-
2000.9478028233152,347.8958333333333,2000-12-12--21:30:00,144.31387,293.09351000000004,0,0.,1.01,12,-0.01,72,-0.01,12,1.01,72,-4.71,11,-4.07,11,0.07,11,-
2000.9478123102613,347.89930555555554,2000-12-12--21:35:00,145.14334000000002,294.47042000000005,0,0.,1.07,12,0.,72,0.,12,1.07,72,-4.71,11,-4.01,11,0.08,11,-
2000.9478217972073,347.90277777777777,2000-12-12--21:40:00,145.96364,295.89281,0,0.,0.91,12,0.05,72,0.05,12,0.91,72,-4.72,11,-4.17,11,0.13,11,-
2000.9478312841532,347.90625,2000-12-12--21:45:00,146.77395,297.36365,0,0.,-0.1,12,0.1,72,0.1,12,-0.1,72,-4.65,11,-5.18,11,0.18,11,-
2000.9478407710992,347.90972222222223,2000-12-12--21:50:00,147.57337,298.88608000000005,0,0.,-0.52,12,0.01,72,0.01,12,-0.52,72,-4.65,11,-5.6000000000000005,11,0.09,11,-
2000.947850258045,347.9131944444444,2000-12-12--21:55:00,148.36094,300.46338000000003,0,0.,-0.23,12,0.02,72,0.02,12,-0.23,72,-4.65,11,-5.3100000000000005,11,0.1,11,-
2000.947859744991,347.91666666666663,2000-12-12--22:00:00,149.13564000000002,302.09900000000005,0,0.,-0.35000000000000003,12,-0.02,72,-0.02,12,-0.35000000000000003,72,-4.64,11,-5.43,11,0.06,11,-
2000.9478692319371,347.92013888888886,2000-12-12--22:05:00,149.89632,303.79650000000004,0,0.,-0.03,12,-0.02,72,-0.02,12,-0.03,72,-4.67,11,-5.11,11,0.06,11,-
2000.947878718883,347.9236111111111,2000-12-12--22:10:00,150.64178,305.55955,0,0.,0.74,12,-0.04,72,-0.04,12,0.74,72,-4.69,11,-4.34,11,0.04,11,-
2000.947888205829,347.9270833333333,2000-12-12--22:15:00,151.3707,307.39194000000003,0,0.,0.98,12,-0.07,72,-0.07,12,0.98,72,-4.72,11,-4.1,11,0.01,11,-
2000.9478976927749,347.93055555555554,2000-12-12--22:20:00,152.08167,309.29747000000003,0,0.,0.8200000000000001,12,-0.06,72,-0.06,12,0.8200000000000001,72,-4.75,11,-4.26,11,0.02,11,-
2000.947907179721,347.93402777777777,2000-12-12--22:25:00,152.77316000000002,311.27995000000004,0,0.,0.8300000000000001,12,-0.07,72,-0.07,12,0.8300000000000001,72,-4.8100000000000005,11,-4.25,11,0.01,11,-
2000.9479166666667,347.9375,2000-12-12--22:30:00,153.44354,313.34308000000004,0,0.,1.02,12,-0.08,72,-0.08,12,1.02,72,-4.84,11,-4.0600000000000005,11,0.,11,-
2000.9479261536128,347.94097222222223,2000-12-12--22:35:00,154.09107,315.49044000000004,0,0.,1.59,12,-0.19,72,-0.19,12,1.59,72,-4.95,11,-3.49,11,-0.11,11,-
2000.9479356405589,347.9444444444444,2000-12-12--22:40:00,154.71388000000002,317.72532,0,0.,1.72,12,-0.17,72,-0.17,12,1.72,72,-5.0200000000000005,11,-3.36,11,-0.09,11,-
2000.9479451275047,347.94791666666663,2000-12-12--22:45:00,155.31001,320.05061,0,0.,1.23,12,-0.16,72,-0.16,12,1.23,72,-5.03,11,-3.85,11,-0.08,11,-
2000.9479546144507,347.95138888888886,2000-12-12--22:50:00,155.87737,322.4687,0,0.,0.62,12,-0.15,72,-0.15,12,0.62,72,-5.11,11,-4.46,11,-0.07,11,-
2000.9479641013966,347.9548611111111,2000-12-12--22:55:00,156.41382000000002,324.98123000000004,0,0.,1.46,12,-0.09,72,-0.09,12,1.46,72,-5.12,11,-3.62,11,-0.01,11,-
2000.9479735883426,347.9583333333333,2000-12-12--23:00:00,156.91709,327.589,0,0.,1.68,12,0.06,72,0.06,12,1.68,72,-5.1000000000000005,11,-3.4,11,0.14,11,-
2000.9479830752887,347.96180555555554,2000-12-12--23:05:00,157.38492000000002,330.29171,0,0.,1.37,12,0.2,72,0.2,12,1.37,72,-4.96,11,-3.71,11,0.28,11,-
2000.9479925622345,347.96527777777777,2000-12-12--23:10:00,157.81497000000002,333.08779000000004,0,0.,1.06,12,0.23,72,0.23,12,1.06,72,-4.87,11,-4.0200000000000005,11,0.31,11,-
2000.9480020491806,347.96875,2000-12-12--23:15:00,158.20494000000002,335.97425000000004,0,0.,1.06,12,0.14,72,0.14,12,1.06,72,-4.86,11,-4.0200000000000005,11,0.22,11,-
2000.9480115361264,347.97222222222223,2000-12-12--23:20:00,158.5526,338.94645,0,0.,1.1500000000000001,12,0.29,72,0.29,12,1.1500000000000001,72,-4.74,11,-3.93,11,0.37,11,-
2000.9480210230724,347.9756944444444,2000-12-12--23:25:00,158.85579,341.99808,0,0.,0.93,12,0.27,72,0.27,12,0.93,72,-4.63,11,-4.15,11,0.35000000000000003,11,-
2000.9480305100185,347.97916666666663,2000-12-12--23:30:00,159.11254000000002,345.12102000000004,0,0.,1.47,12,0.23,72,0.23,12,1.47,72,-4.62,11,-3.61,11,0.31,11,-
2000.9480399969643,347.98263888888886,2000-12-12--23:35:00,159.32108000000002,348.30545,0,0.,1.29,12,0.21,72,0.21,12,1.29,72,-4.59,11,-3.79,11,0.29,11,-
2000.9480494839104,347.9861111111111,2000-12-12--23:40:00,159.47991000000002,351.53990000000005,0,0.,1.08,12,0.16,72,0.16,12,1.08,72,-4.55,11,-4.,11,0.24,11,-
2000.9480589708562,347.9895833333333,2000-12-12--23:45:00,159.58784,354.81154000000004,0,0.,1.19,12,0.14,72,0.14,12,1.19,72,-4.53,11,-3.89,11,0.22,11,-
2000.9480684578023,347.99305555555554,2000-12-12--23:50:00,159.64405000000002,358.10641000000004,0,0.,0.93,12,0.11,72,0.11,12,0.93,72,-4.53,11,-4.15,11,0.19,11,-
2000.9480779447483,347.99652777777777,2000-12-12--23:55:00,159.6481,1.40988,0,0.,1.4000000000000001,12,0.06,72,0.06,12,1.4000000000000001,72,-4.53,11,-3.68,11,0.14,11,-
2000.9480874316941,348.,2000-12-12--24:00:00,159.59996,4.70704,0,0.,0.8,12,-0.02,72,-0.02,12,0.8,72,-4.5200000000000005,11,-4.28,11,0.06,11,-
2000.9480969186402,348.00347222222223,2000-12-13--00:05:00,159.5,7.9831900000000005,0,0.,1.1300000000000001,12,0.22,72,0.22,12,1.1300000000000001,72,-4.5200000000000005,11,-4.44,11,0.14,11,-
2000.948106405586,348.0069444444444,2000-12-13--00:10:00,159.34900000000002,11.224250000000001,0,0.,1.43,12,0.26,72,0.26,12,1.43,72,-4.47,11,-4.14,11,0.18,11,-
2000.948115892532,348.01041666666663,2000-12-13--00:15:00,159.14808000000002,14.417180000000002,0,0.,1.36,12,0.24,72,0.24,12,1.36,72,-4.48,11,-4.21,11,0.16,11,-
2000.948125379478,348.01388888888886,2000-12-13--00:20:00,158.89870000000002,17.5503,0,0.,1.41,12,0.14,72,0.14,12,1.41,72,-4.53,11,-4.16,11,0.06,11,-
2000.948134866424,348.0173611111111,2000-12-13--00:25:00,158.60259000000002,20.613500000000002,0,0.,1.83,12,0.14,72,0.14,12,1.83,72,-4.55,11,-3.74,11,0.06,11,-
2000.94814435337,348.0208333333333,2000-12-13--00:30:00,158.26171000000002,23.59842,0,0.,1.25,12,0.2,72,0.2,12,1.25,72,-4.53,11,-4.32,11,0.12,11,-
2000.9481538403159,348.02430555555554,2000-12-13--00:35:00,157.87817,26.498450000000002,0,0.,1.34,12,0.12,72,0.12,12,1.34,72,-4.54,11,-4.23,11,0.04,11,-
2000.948163327262,348.02777777777777,2000-12-13--00:40:00,157.45420000000001,29.30872,0,0.,1.98,12,0.24,72,0.24,12,1.98,72,-4.53,11,-3.59,11,0.16,11,-
2000.9481728142077,348.03125,2000-12-13--00:45:00,156.99211000000003,32.02597,0,0.,1.46,12,0.27,72,0.27,12,1.46,72,-4.46,11,-4.11,11,0.19,11,-
2000.9481823011538,348.03472222222223,2000-12-13--00:50:00,156.49421,34.648450000000004,0,0.,1.34,12,0.26,72,0.26,12,1.34,72,-4.43,11,-4.23,11,0.18,11,-
2000.9481917880998,348.0381944444444,2000-12-13--00:55:00,155.96280000000002,37.17566,0,0.,1.41,12,0.24,72,0.24,12,1.41,72,-4.39,11,-4.16,11,0.16,11,-
2000.9482012750457,348.04166666666663,2000-12-13--01:00:00,155.40013000000002,39.60824,0,0.,1.52,12,0.2,72,0.2,12,1.52,72,-4.38,11,-4.05,11,0.12,11,-
2000.9482107619917,348.04513888888886,2000-12-13--01:05:00,154.80838,41.94773,0,0.,2.05,12,0.12,72,0.12,12,2.05,72,-4.42,11,-3.52,11,0.04,11,-
2000.9482202489376,348.0486111111111,2000-12-13--01:10:00,154.18963000000002,44.196400000000004,0,0.,2.33,12,0.14,72,0.14,12,2.33,72,-4.47,11,-3.24,11,0.06,11,-
2000.9482297358836,348.0520833333333,2000-12-13--01:15:00,153.54588,46.35708,0,0.,1.85,12,0.01,72,0.01,12,1.85,72,-4.61,11,-3.72,11,-0.07,11,-
2000.9482392228297,348.05555555555554,2000-12-13--01:20:00,152.87899000000002,48.43300000000001,0,0.,1.4000000000000001,12,-0.06,72,-0.06,12,1.4000000000000001,72,-4.72,11,-4.17,11,-0.14,11,-
2000.9482487097755,348.05902777777777,2000-12-13--01:25:00,152.19073,50.427710000000005,0,0.,1.71,12,-0.01,72,-0.01,12,1.71,72,-4.74,11,-3.86,11,-0.09,11,-
2000.9482581967216,348.0625,2000-12-13--01:30:00,151.48276,52.34489000000001,0,0.,1.81,12,0.07,72,0.07,12,1.81,72,-4.7,11,-3.7600000000000002,11,-0.01,11,-
2000.9482676836674,348.06597222222223,2000-12-13--01:35:00,150.75662000000003,54.18835000000001,0,0.,1.8800000000000001,12,0.08,72,0.08,12,1.8800000000000001,72,-4.7,11,-3.69,11,0.,11,-
2000.9482771706134,348.0694444444444,2000-12-13--01:40:00,150.01373,55.96190000000001,0,0.,1.76,12,0.13,72,0.13,12,1.76,72,-4.72,11,-3.81,11,0.05,11,-
2000.9482866575595,348.07291666666663,2000-12-13--01:45:00,149.25542000000002,57.66931,0,0.,1.55,12,0.13,72,0.13,12,1.55,72,-4.72,11,-4.0200000000000005,11,0.05,11,-
2000.9482961445053,348.07638888888886,2000-12-13--01:50:00,148.48293,59.314280000000004,0,0.,1.35,12,0.13,72,0.13,12,1.35,72,-4.69,11,-4.22,11,0.05,11,-
2000.9483056314514,348.0798611111111,2000-12-13--01:55:00,147.69739,60.90039,0,0.,1.72,12,0.14,72,0.14,12,1.72,72,-4.72,11,-3.85,11,0.06,11,-
2000.9483151183972,348.0833333333333,2000-12-13--02:00:00,146.89985000000001,62.43112000000001,0,0.,2.31,12,0.17,72,0.17,12,2.31,72,-4.73,11,-3.2600000000000002,11,0.09,11,-
2000.9483246053433,348.08680555555554,2000-12-13--02:05:00,146.09130000000002,63.90977,0,0.,2.43,12,0.18,72,0.18,12,2.43,72,-4.72,11,-3.14,11,0.1,11,-
2000.948334092289,348.09027777777777,2000-12-13--02:10:00,145.27262000000002,65.33949000000001,0,0.,2.31,12,0.28,72,0.28,12,2.31,72,-4.68,11,-3.2600000000000002,11,0.2,11,-
2000.9483435792351,348.09375,2000-12-13--02:15:00,144.44465000000002,66.72328,0,0.,2.46,12,0.27,72,0.27,12,2.46,72,-4.63,11,-3.11,11,0.19,11,-
2000.9483530661812,348.09722222222223,2000-12-13--02:20:00,143.60816,68.06400000000001,0,0.,2.17,12,0.34,72,0.34,12,2.17,72,-4.5600000000000005,11,-3.4,11,0.26,11,-
2000.948362553127,348.1006944444444,2000-12-13--02:25:00,142.76387000000003,69.36431,0,0.,2.06,12,0.29,72,0.29,12,2.06,72,-4.5200000000000005,11,-3.5100000000000002,11,0.21,11,-
2000.948372040073,348.10416666666663,2000-12-13--02:30:00,141.91242000000003,70.62675,0,0.,2.39,12,0.35000000000000003,72,0.35000000000000003,12,2.39,72,-4.5,11,-3.18,11,0.27,11,-
2000.948381527019,348.10763888888886,2000-12-13--02:35:00,141.05444,71.85369,0,0.,2.34,12,0.35000000000000003,72,0.35000000000000003,12,2.34,72,-4.47,11,-3.23,11,0.27,11,-
2000.948391013965,348.1111111111111,2000-12-13--02:40:00,140.19048,73.04739000000001,0,0.,2.15,12,0.21,72,0.21,12,2.15,72,-4.55,11,-3.42,11,0.13,11,-
2000.948400500911,348.1145833333333,2000-12-13--02:45:00,139.32109,74.20994,0,0.,1.61,12,0.15,72,0.15,12,1.61,72,-4.7,11,-3.96,11,0.07,11,-
2000.9484099878568,348.11805555555554,2000-12-13--02:50:00,138.44675,75.34332,0,0.,1.62,12,0.11,72,0.11,12,1.62,72,-4.72,11,-3.95,11,0.03,11,-
2000.948419474803,348.12152777777777,2000-12-13--02:55:00,137.56792000000002,76.44939000000001,0,0.,2.07,12,0.19,72,0.19,12,2.07,72,-4.67,11,-3.5,11,0.11,11,-
2000.9484289617487,348.125,2000-12-13--03:00:00,136.68504000000001,77.52989000000001,0,0.,2.2800000000000002,12,0.3,72,0.3,12,2.2800000000000002,72,-4.57,11,-3.29,11,0.22,11,-
2000.9484384486948,348.12847222222223,2000-12-13--03:05:00,135.79849000000002,78.58646,0,0.,2.25,12,0.3,72,0.3,12,2.25,72,-4.5200000000000005,11,-3.3200000000000003,11,0.22,11,-
2000.9484479356408,348.1319444444444,2000-12-13--03:10:00,134.90867,79.62064000000001,0,0.,2.5300000000000002,12,0.32,72,0.32,12,2.5300000000000002,72,-4.49,11,-3.04,11,0.24,11,-
2000.9484574225867,348.13541666666663,2000-12-13--03:15:00,134.01592000000002,80.63387,0,0.,2.31,12,0.3,72,0.3,12,2.31,72,-4.49,11,-3.2600000000000002,11,0.22,11,-
2000.9484669095327,348.13888888888886,2000-12-13--03:20:00,133.12058000000002,81.62751,0,0.,1.7,12,0.22,72,0.22,12,1.7,72,-4.6000000000000005,11,-3.87,11,0.14,11,-
2000.9484763964786,348.1423611111111,2000-12-13--03:25:00,132.22297,82.60284,0,0.,1.46,12,0.15,72,0.15,12,1.46,72,-4.66,11,-4.11,11,0.07,11,-
2000.9484858834246,348.1458333333333,2000-12-13--03:30:00,131.32338000000001,83.56107,0,0.,1.22,12,0.14,72,0.14,12,1.22,72,-4.63,11,-4.3500000000000005,11,0.06,11,-
2000.9484953703707,348.14930555555554,2000-12-13--03:35:00,130.4221,84.50332,0,0.,1.34,12,0.25,72,0.25,12,1.34,72,-4.65,11,-4.23,11,0.17,11,-
2000.9485048573165,348.15277777777777,2000-12-13--03:40:00,129.51939000000002,85.43068000000001,0,0.,1.94,12,-0.03,72,-0.03,12,1.94,72,-4.68,11,-3.63,11,-0.11,11,-
2000.9485143442625,348.15625,2000-12-13--03:45:00,128.61551,86.34415000000001,0,0.,1.53,12,0.18,72,0.18,12,1.53,72,-4.69,11,-4.04,11,0.1,11,-
2000.9485238312084,348.15972222222223,2000-12-13--03:50:00,127.71070000000002,87.24468,0,0.,1.44,12,0.14,72,0.14,12,1.44,72,-4.69,11,-4.13,11,0.06,11,-
2000.9485333181544,348.1631944444444,2000-12-13--03:55:00,126.80520000000001,88.13318000000001,0,0.,1.8,12,0.44,72,0.44,12,1.8,72,-4.7,11,-3.77,11,0.36,11,-
2000.9485428051003,348.16666666666663,2000-12-13--04:00:00,125.89924,89.01050000000001,0,0.,2.75,12,0.22,72,0.22,12,2.75,72,-4.71,11,-2.82,11,0.14,11,-
2000.9485522920463,348.17013888888886,2000-12-13--04:05:00,124.99303,89.87745000000001,0,0.,2.24,12,0.21,72,0.21,12,2.24,72,-4.72,11,-3.33,11,0.13,11,-
2000.9485617789924,348.1736111111111,2000-12-13--04:10:00,124.08678,90.73481000000001,0,0.,1.72,12,0.21,72,0.21,12,1.72,72,-4.72,11,-3.85,11,0.13,11,-
2000.9485712659382,348.1770833333333,2000-12-13--04:15:00,123.18068000000001,91.58330000000001,0,0.,1.97,12,0.19,72,0.19,12,1.97,72,-4.74,11,-3.6,11,0.11,11,-
2000.9485807528843,348.18055555555554,2000-12-13--04:20:00,122.27494000000002,92.42362000000001,0,0.,1.52,12,0.14,72,0.14,12,1.52,72,-4.75,11,-4.05,11,0.06,11,-
2000.94859023983,348.18402777777777,2000-12-13--04:25:00,121.36974000000001,93.25643000000001,0,0.,0.89,12,0.27,72,0.27,12,0.89,72,-4.74,11,-4.68,11,0.19,11,-
2000.9485997267761,348.1875,2000-12-13--04:30:00,120.46527,94.08236000000001,0,0.,0.63,12,0.15,72,0.15,12,0.63,72,-4.72,11,-4.94,11,0.07,11,-
2000.9486092137222,348.19097222222223,2000-12-13--04:35:00,119.56171,94.90203000000001,0,0.,-0.37,12,0.15,72,0.15,12,-0.37,72,-4.79,11,-5.94,11,0.07,11,-
2000.948618700668,348.1944444444444,2000-12-13--04:40:00,118.65923000000001,95.71600000000001,0,0.,-0.46,12,-0.03,72,-0.03,12,-0.46,72,-4.88,11,-6.03,11,-0.11,11,-
2000.948628187614,348.19791666666663,2000-12-13--04:45:00,117.75801000000001,96.52483000000001,0,0.,0.15,12,-0.1,72,-0.1,12,0.15,72,-4.96,11,-5.42,11,-0.18,11,-
2000.94863767456,348.20138888888886,2000-12-13--04:50:00,116.85822,97.32905000000001,0,0.,0.07,12,-0.21,72,-0.21,12,0.07,72,-5.07,11,-5.5,11,-0.29,11,-
2000.948647161506,348.2048611111111,2000-12-13--04:55:00,115.96001000000001,98.12917,0,0.,0.1,12,-0.36,72,-0.36,12,0.1,72,-5.45,11,-5.47,11,-0.44,11,-
2000.948656648452,348.2083333333333,2000-12-13--05:00:00,115.06356000000001,98.92568000000001,0,0.,0.97,12,-0.24,72,-0.24,12,0.97,72,-5.42,11,-4.6000000000000005,11,-0.32,11,-
2000.9486661353978,348.21180555555554,2000-12-13--05:05:00,114.16903,99.71906000000001,0,0.,0.89,12,-0.3,72,-0.3,12,0.89,72,-5.37,11,-4.68,11,-0.38,11,-
2000.948675622344,348.21527777777777,2000-12-13--05:10:00,113.27659000000001,100.50975000000001,0,0.,-0.39,12,-0.33,72,-0.33,12,-0.39,72,-5.82,11,-5.96,11,-0.41000000000000003,11,-
2000.9486851092897,348.21875,2000-12-13--05:15:00,112.38637000000001,101.29820000000001,0,0.,-0.23,12,-0.32,72,-0.32,12,-0.23,72,-5.87,11,-5.8,11,-0.4,11,-
2000.9486945962358,348.22222222222223,2000-12-13--05:20:00,111.49856000000001,102.08484000000001,0,0.,-0.9,12,-0.49,72,-0.49,12,-0.9,72,-6.28,11,-6.47,11,-0.5700000000000001,11,-
2000.9487040831818,348.2256944444444,2000-12-13--05:25:00,110.61330000000001,102.87007000000001,0,0.,-0.51,12,-0.49,72,-0.49,12,-0.51,72,-6.5600000000000005,11,-6.08,11,-0.5700000000000001,11,-
2000.9487135701277,348.22916666666663,2000-12-13--05:30:00,109.73075000000001,103.65429,0,0.,-0.13,12,-0.34,72,-0.34,12,-0.13,72,-6.66,11,-5.7,11,-0.42,11,-
2000.9487230570737,348.23263888888886,2000-12-13--05:35:00,108.85106,104.43791,0,0.,0.6900000000000001,12,-0.21,72,-0.21,12,0.6900000000000001,72,-6.54,11,-4.88,11,-0.29,11,-
2000.9487325440195,348.2361111111111,2000-12-13--05:40:00,107.97439000000001,105.22128000000001,0,0.,1.08,12,-0.1,72,-0.1,12,1.08,72,-6.53,11,-4.49,11,-0.18,11,-
2000.9487420309656,348.2395833333333,2000-12-13--05:45:00,107.10089,106.00477000000001,0,0.,1.,12,-0.08,72,-0.08,12,1.,72,-6.55,11,-4.57,11,-0.16,11,-
2000.9487515179114,348.24305555555554,2000-12-13--05:50:00,106.23072,106.78876000000001,0,0.,1.17,12,-0.15,72,-0.15,12,1.17,72,-6.54,11,-4.4,11,-0.23,11,-
2000.9487610048575,348.24652777777777,2000-12-13--05:55:00,105.36402000000001,107.57358,0,0.,1.46,12,0.12,72,0.12,12,1.46,72,-6.54,11,-4.11,11,0.04,11,-
2000.9487704918035,348.25,2000-12-13--06:00:00,104.50094000000001,108.35958000000001,0,0.,1.1400000000000001,12,0.41000000000000003,72,0.41000000000000003,12,1.1400000000000001,72,-6.3500000000000005,11,-4.43,11,0.33,11,-
2000.9487799787494,348.25347222222223,2000-12-13--06:05:00,103.64163,109.14708,0,0.,1.53,12,0.47000000000000003,72,0.47000000000000003,12,1.53,72,-6.18,11,-4.04,11,0.39,11,-
2000.9487894656954,348.2569444444444,2000-12-13--06:10:00,102.78623,109.93642000000001,0,0.,1.7,12,0.44,72,0.44,12,1.7,72,-6.15,11,-3.87,11,0.36,11,-
2000.9487989526413,348.26041666666663,2000-12-13--06:15:00,101.93488,110.72792000000001,0,0.,1.,12,0.48,72,0.48,12,1.,72,-6.01,11,-4.57,11,0.4,11,-
2000.9488084395873,348.26388888888886,2000-12-13--06:20:00,101.08770000000001,111.52189000000001,0,0.,1.41,12,0.48,72,0.48,12,1.41,72,-5.93,11,-4.16,11,0.4,11,-
2000.9488179265334,348.2673611111111,2000-12-13--06:25:00,100.24481000000002,112.31864000000002,0,0.,1.8900000000000001,12,0.4,72,0.4,12,1.8900000000000001,72,-5.95,11,-3.68,11,0.32,11,-
2000.9488274134792,348.2708333333333,2000-12-13--06:30:00,99.40631,113.11846000000001,0,0.,1.19,12,0.01,72,0.01,12,1.19,72,-6.26,11,-4.38,11,-0.07,11,-
2000.9488369004252,348.27430555555554,2000-12-13--06:35:00,98.57227,113.92166,0,0.,0.87,12,-0.22,72,-0.22,12,0.87,72,-6.5200000000000005,11,-4.7,11,-0.3,11,-
2000.948846387371,348.27777777777777,2000-12-13--06:40:00,97.74271,114.72853,0,0.,0.75,12,0.07,72,0.07,12,0.75,72,-6.5,11,-4.82,11,-0.01,11,-
2000.9488558743171,348.28125,2000-12-13--06:45:00,96.91758,115.53936000000002,0,0.,1.31,12,-0.06,72,-0.06,12,1.31,72,-6.55,11,-4.26,11,-0.14,11,-
2000.9488653612632,348.28472222222223,2000-12-13--06:50:00,96.09674000000001,116.35443000000001,0,0.,1.5,12,0.35000000000000003,72,0.35000000000000003,12,1.5,72,-6.42,11,-4.07,11,0.27,11,-
2000.948874848209,348.2881944444444,2000-12-13--06:55:00,95.27981000000001,117.17401000000001,0,0.,2.34,12,0.43,72,0.43,12,2.34,72,-6.21,11,-3.23,11,0.35000000000000003,11,-
2000.948884335155,348.29166666666663,2000-12-13--07:00:00,94.46606000000001,117.99838000000001,0,0.,2.64,12,0.43,72,0.43,12,2.64,72,-6.11,11,-2.93,11,0.35000000000000003,11,-
2000.948893822101,348.29513888888886,2000-12-13--07:05:00,93.65396000000001,118.82781000000001,0,0.,3.08,12,0.47000000000000003,72,0.47000000000000003,12,3.08,72,-5.98,11,-2.49,11,0.39,11,-
2000.948903309047,348.2986111111111,2000-12-13--07:10:00,92.84019,119.66256000000001,0,0.,3.35,12,0.48,72,0.48,12,3.35,72,-5.82,11,-2.22,11,0.4,11,-
2000.948912795993,348.3020833333333,2000-12-13--07:15:00,92.0164,120.50289000000001,0,0.,3.37,12,0.45,72,0.45,12,3.37,72,-5.76,11,-2.2,11,0.37,11,-
2000.9489222829388,348.30555555555554,2000-12-13--07:20:00,91.15533,121.34906000000001,0,0.,4.2,12,0.48,72,0.48,12,4.2,72,-5.66,11,-1.37,11,0.4,11,-
2000.948931769885,348.30902777777777,2000-12-13--07:25:00,90.09415000000001,122.20132000000001,0,0.,6.05,12,0.48,72,0.48,12,6.05,72,-5.59,11,0.48,11,0.4,11,-
2000.9489412568307,348.3125,2000-12-13--07:30:00,89.40226000000001,123.05992,14.73,1411.72,7.49,12,0.01,72,0.48,12,7.48,72,-5.53,11,1.92,11,0.4,11,-
2000.9489507437768,348.31597222222223,2000-12-13--07:35:00,88.73376,123.92510000000001,31.2,1411.72,8.61,12,0.01,72,0.48,12,8.6,72,-5.44,11,3.04,11,0.4,11,-
2000.9489602307226,348.3194444444444,2000-12-13--07:40:00,88.04971,124.79708000000001,48.04,1411.72,8.93,12,0.02,72,0.48,12,8.91,72,-5.29,11,3.36,11,0.4,11,-
2000.9489697176687,348.32291666666663,2000-12-13--07:45:00,87.35719,125.67612000000001,65.09,1411.72,11.38,12,0.02,72,0.48,12,11.36,72,-5.17,11,5.8100000000000005,11,0.4,11,-
2000.9489792046147,348.32638888888886,2000-12-13--07:50:00,86.66154,126.56242000000002,82.21000000000001,1411.72,17.67,12,0.03,72,0.49,12,17.64,72,-5.11,11,12.1,11,0.41000000000000003,11,-
2000.9489886915605,348.3298611111111,2000-12-13--07:55:00,85.96651000000001,127.45621000000001,99.3,1411.72,18.150000000000002,12,0.03,72,0.48,12,18.12,72,-5.04,11,12.58,11,0.4,11,-
2000.9489981785066,348.3333333333333,2000-12-13--08:00:00,85.27408000000001,128.35771,116.31,1411.72,18.06,12,0.04,72,0.48,12,18.02,72,-4.97,11,12.49,11,0.4,11,-
2000.9490076654524,348.33680555555554,2000-12-13--08:05:00,84.58508,129.26711,133.22,1411.72,22.79,12,0.05,72,0.49,12,22.740000000000002,72,-4.9,11,17.22,11,0.41000000000000003,11,-
2000.9490171523985,348.34027777777777,2000-12-13--08:10:00,83.90312,130.18463,149.94,1411.72,27.21,12,0.05,72,0.48,12,27.16,72,-4.83,11,21.64,11,0.4,11,-
2000.9490266393445,348.34375,2000-12-13--08:15:00,83.22769000000001,131.11044,166.48,1411.73,30.35,12,0.06,72,0.5,12,30.29,72,-4.74,11,24.78,11,0.42,11,-
2000.9490361262904,348.34722222222223,2000-12-13--08:20:00,82.56008000000001,132.04473000000002,182.8,1411.73,34.38,12,0.07,72,0.55,12,34.31,72,-4.64,11,28.810000000000002,11,0.47000000000000003,11,-
2000.9490456132364,348.3506944444444,2000-12-13--08:25:00,81.90093,132.98768,198.89000000000001,1411.73,38.36,12,0.07,72,0.5,12,38.29,72,-4.61,11,32.79,11,0.42,11,-
2000.9490551001822,348.35416666666663,2000-12-13--08:30:00,81.25079000000001,133.93946,214.74,1411.73,38.53,12,0.07,72,0.46,12,38.46,72,-4.5600000000000005,11,32.96,11,0.38,11,-
2000.9490645871283,348.35763888888886,2000-12-13--08:35:00,80.61017000000001,134.90021000000002,230.32,1411.73,42.43,12,0.05,72,0.33,12,42.38,72,-4.54,11,36.86,11,0.25,11,-
2000.9490740740744,348.3611111111111,2000-12-13--08:40:00,79.97951,135.87009,245.64000000000001,1411.73,44.76,12,0.05,72,0.31,12,44.71,72,-4.54,11,39.19,11,0.23,11,-
2000.9490835610202,348.3645833333333,2000-12-13--08:45:00,79.35925,136.84922,260.68,1411.73,43.24,12,0.03,72,0.18,12,43.21,72,-4.49,11,37.67,11,0.1,11,-
2000.9490930479662,348.36805555555554,2000-12-13--08:50:00,78.74977000000001,137.83773000000002,275.42,1411.73,45.62,12,0.03,72,0.14,12,45.59,72,-4.54,11,40.050000000000004,11,0.06,11,-
