Station ID Number:,94169,-,-,-,-,Type of Measurement:,GHI,GHI_Flag,DrHI_Calc,DrHI_Calc_Flag,DNI,DNI_Flag,DHI_Calc,DHI_Calc_Flag,Temperature,Temperature_Flag,GHI_original,GHI_original_Flag,DNI_original,DNI_original_Flag,NOTES
1980.795575,292.1805556,1980-10-18--04:20:00,111.70751,81.51415,0,0,-0.55,12,-0.4,72,-0.4,12,-0.55,72,5.57,11,-0.63,11,1.5,11,-
1980.795585,292.1840278,1980-10-18--04:25:00,110.84499,82.45898,0,0,-0.55,12,-0.8,72,-0.8,12,-0.55,72,5.37,11,-0.63,11,1.1,11,-
1980.795594,292.1875,1980-10-18--04:30:00,109.98054,83.39643,0,0,-0.55,12,0.01,72,0.01,12,-0.55,72,5.18,11,-0.63,11,1.91,11,-
1980.795604,292.1909722,1980-10-18--04:35:00,109.1144,84.32703,0,0,-0.08,12,0.41,72,0.41,12,-0.08,72,5.28,11,-0.16,11,2.31,11,-
1980.795613,292.1944444,1980-10-18--04:40:00,108.24678,85.2513,0,0,0.39,12,0.41,72,0.41,12,0.39,72,5.37,11,0.31,11,2.31,11,-
1980.795623,292.1979167,1980-10-18--04:45:00,107.37792,86.16975,0,0,0.39,12,0.81,72,0.81,12,0.39,72,5.28,11,0.31,11,2.71,11,-
1980.795632,292.2013889,1980-10-18--04:50:00,106.50804,87.08287,0,0,0.39,12,0.41,72,0.41,12,0.39,72,5.47,11,0.31,11,2.31,11,-
1980.795642,292.2048611,1980-10-18--04:55:00,105.63734,87.99115,0,0,0.39,12,0.81,72,0.81,12,0.39,72,5.37,11,0.31,11,2.71,11,-
1980.795651,292.2083333,1980-10-18--05:00:00,104.76603,88.89507,0,0,0.39,12,1.21,72,1.21,12,0.39,72,5.47,11,0.31,11,3.11,11,-
1980.795661,292.2118056,1980-10-18--05:05:00,103.8943,89.79509,0,0,NA,99,NA,99,NA,99,NA,99,5.57,99,0.78,99,2.71,99,-
1980.79567,292.2152778,1980-10-18--05:10:00,103.02234,90.69167,0,0,1.34,12,0.81,72,0.81,12,1.34,72,5.57,11,1.26,11,2.71,11,-
1980.79568,292.21875,1980-10-18--05:15:00,102.15032,91.58526,0,0,0.39,12,0.81,72,0.81,12,0.39,72,5.57,11,0.31,11,2.71,11,-
1980.795689,292.2222222,1980-10-18--05:20:00,101.2784,92.47631,0,0,0.39,12,0.41,72,0.41,12,0.39,72,5.57,11,0.31,11,2.31,11,-
1980.795699,292.2256944,1980-10-18--05:25:00,100.40673,93.36524,0,0,0.39,12,0.01,72,0.01,12,0.39,72,5.37,11,0.31,11,1.91,11,-
1980.795708,292.2291667,1980-10-18--05:30:00,99.53542,94.25249,0,0,0.39,12,0.01,72,0.01,12,0.39,72,5.18,11,0.31,11,1.91,11,-
1980.795718,292.2326389,1980-10-18--05:35:00,98.66455,95.13847,0,0,0.86,12,0.41,72,0.41,12,0.86,72,5.28,11,0.78,11,2.31,11,-
1980.795727,292.2361111,1980-10-18--05:40:00,97.79415,96.0236,0,0,0.39,12,0.41,72,0.41,12,0.39,72,5.18,11,0.31,11,2.31,11,-
1980.795737,292.2395833,1980-10-18--05:45:00,96.92414,96.9083,0,0,0.86,12,1.21,72,1.21,12,0.86,72,5.47,11,0.78,11,3.11,11,-
1980.795746,292.2430556,1980-10-18--05:50:00,96.05431,97.79296,0,0,0.86,12,0.81,72,0.81,12,0.86,72,5.57,11,0.78,11,2.71,11,-
1980.795756,292.2465278,1980-10-18--05:55:00,95.18415,98.678,0,0,-0.08,12,0.41,72,0.41,12,-0.08,72,5.37,11,-0.16,11,2.31,11,-
1980.795765,292.25,1980-10-18--06:00:00,94.31263,99.56379,0,0,-0.08,12,-0.4,72,-0.4,12,-0.08,72,5.08,11,-0.16,11,1.5,11,-
1980.795775,292.2534722,1980-10-18--06:05:00,93.43751,100.45075,0,0,NA,99,NA,99,NA,99,NA,99,5.47,99,1.26,99,3.92,99,-
1980.795784,292.2569444,1980-10-18--06:10:00,92.5534,101.33925,0,0,1.8,12,1.21,72,1.21,12,1.8,72,5.77,11,1.72,11,3.11,11,-
1980.795793,292.2604167,1980-10-18--06:15:00,91.6446,102.22969,0,0,3.69,12,0.81,72,0.81,12,3.69,72,5.77,11,3.61,11,2.71,11,-
1980.795803,292.2638889,1980-10-18--06:20:00,90.64,103.12245,0,0,4.63,12,1.21,72,1.21,12,4.63,72,5.86,11,4.55,11,3.11,11,-
1980.795812,292.2673611,1980-10-18--06:25:00,89.63552,104.0179,5.49,862.29,6.51,92,0.01,92,1.62,92,6.5,92,6.16,11,6.43,91,3.52,91,-
1980.795822,292.2708333,1980-10-18--06:30:00,88.89925,104.91643,26.35,1371.62,10.75,92,0.04,92,2.02,92,10.71,92,6.26,11,10.67,91,3.92,91,-
1980.795831,292.2743056,1980-10-18--06:35:00,88.13574,105.81841,44.62,1371.63,15.47,92,0.17,92,5.24,92,15.3,92,6.45,11,15.39,91,7.14,91,-
1980.795841,292.2777778,1980-10-18--06:40:00,87.3548,106.72423,63.3,1371.63,18.3,12,0.07,72,1.62,12,18.23,72,6.35,11,18.22,11,3.52,11,-
1980.79585,292.28125,1980-10-18--06:45:00,86.56374,107.63424,82.21,1371.63,23,12,0.02,72,0.41,12,22.98,72,6.26,11,22.92,11,2.31,11,-
1980.79586,292.2847222,1980-10-18--06:50:00,85.76747,108.54883,101.23,1371.63,30.07,12,0.06,72,0.81,12,30.01,72,6.26,11,29.99,11,2.71,11,-
1980.795869,292.2881944,1980-10-18--06:55:00,84.96748,109.46836,120.32,1371.64,37.13,12,0.11,72,1.21,12,37.02,72,6.45,11,37.05,11,3.11,11,-
1980.795879,292.2916667,1980-10-18--07:00:00,84.16826,110.39321,139.37,1371.64,45.14,12,0.12,72,1.21,12,45.02,72,6.45,11,45.06,11,3.11,11,-
1980.795888,292.2951389,1980-10-18--07:05:00,83.36983,111.32373,158.37,1371.64,NA,99,NA,99,NA,99,NA,99,6.65,99,55.43,99,3.92,99,-
1980.795898,292.2986111,1980-10-18--07:10:00,82.57397,112.2603,177.28,1371.65,61.62,12,1.3,72,10.07,12,60.32,72,7.04,11,61.54,11,11.97,11,-
1980.795907,292.3020833,1980-10-18--07:15:00,81.78152,113.20327,196.07,1371.65,65.86,12,1.5,72,10.47,12,64.36,72,7.14,11,65.78,11,12.37,11,-
1980.795917,292.3055556,1980-10-18--07:20:00,80.99316,114.15302,214.74,1371.65,78.58,12,4.98,72,31.8,12,73.6,72,7.63,11,78.5,11,33.7,11,-
1980.795926,292.3090278,1980-10-18--07:25:00,80.20947,115.10989,233.25,1371.65,82.82,12,4.65,72,27.37,12,78.17,72,7.92,11,82.74,11,29.27,11,-
1980.795936,292.3125,1980-10-18--07:30:00,79.43096,116.07426,251.59,1371.66,108.26,12,13.73,72,74.84,12,94.53,72,8.21,11,108.18,11,76.74,11,-
1980.795945,292.3159722,1980-10-18--07:35:00,78.65811,117.04647,269.75,1371.66,112.98,12,9.65,72,49.09,12,103.33,72,8.8,11,112.9,11,50.99,11,-
1980.795955,292.3194444,1980-10-18--07:40:00,77.89133,118.02688,287.73,1371.66,105.44,12,4.14,72,19.72,12,101.3,72,9.29,11,105.36,11,21.62,11,-
1980.795964,292.3229167,1980-10-18--07:45:00,77.13103,119.01585,305.5,1371.66,104.96,12,3.5,72,15.7,12,101.46,72,9.78,11,104.88,11,17.6,11,-
1980.795974,292.3263889,1980-10-18--07:50:00,76.37759,120.01371,323.06,1371.67,104.02,12,3.13,72,13.29,12,100.89,72,10.17,11,103.94,11,15.19,11,-
1980.795983,292.3298611,1980-10-18--07:55:00,75.63138,121.02081,340.39,1371.67,105.91,12,1.8,72,7.25,12,104.11,72,10.27,11,105.83,11,9.15,11,-
1980.795993,292.3333333,1980-10-18--08:00:00,74.89277,122.0375,357.49,1371.67,111.57,12,0.95,72,3.63,12,110.62,72,10.37,11,111.49,11,5.53,11,-
1980.796002,292.3368056,1980-10-18--08:05:00,74.16211,123.0641,374.35,1371.68,NA,99,NA,99,NA,99,NA,99,10.47,99,138.33,99,69.5,99,-
1980.796012,292.3402778,1980-10-18--08:10:00,73.43976,124.10094,390.96,1371.68,142.65,12,26.26,72,92.14,12,116.39,72,10.96,11,142.57,11,94.04,11,-
1980.796021,292.34375,1980-10-18--08:15:00,72.72607,125.14834,407.31,1371.68,107.33,12,5.38,72,18.11,12,101.95,72,11.05,11,107.25,11,20.01,11,-
1980.796031,292.3472222,1980-10-18--08:20:00,72.02142,126.20662,423.39,1371.68,173.74,12,61.35,72,198.76,12,112.39,72,11.15,11,173.66,11,200.66,11,-
1980.79604,292.3506944,1980-10-18--08:25:00,71.32616,127.27608,439.19,1371.69,281.15,12,159.61,72,498.51,12,121.54,72,12.23,11,281.07,11,500.41,11,-
1980.79605,292.3541667,1980-10-18--08:30:00,70.64066,128.35702,454.7,1371.69,298.57,12,180.72,72,545.18,12,117.85,72,13.3,11,298.49,11,547.08,11,-
1980.796059,292.3576389,1980-10-18--08:35:00,69.96529,129.44972,469.93,1371.69,287.26,12,166.92,72,487.24,12,120.34,72,14.09,11,287.18,11,489.14,11,-
1980.796069,292.3611111,1980-10-18--08:40:00,69.30041,130.55445,484.85,1371.69,347.56,12,202.52,72,572.94,12,145.04,72,14.38,11,347.48,11,574.84,11,-
1980.796078,292.3645833,1980-10-18--08:45:00,68.64642,131.67148,499.47,1371.7,352.74,12,172.43,72,473.56,12,180.31,72,15.07,11,352.66,11,475.46,11,-
1980.796088,292.3680556,1980-10-18--08:50:00,68.0037,132.80104,513.77,1371.7,316.94,12,129.45,72,345.62,12,187.49,72,15.46,11,316.86,11,347.52,11,-
1980.796097,292.3715278,1980-10-18--08:55:00,67.37262,133.94336,527.74,1371.7,258.06,12,87.46,72,227.33,12,170.6,72,14.87,11,257.98,11,229.23,11,-
1980.796107,292.375,1980-10-18--09:00:00,66.7536,135.09866,541.39,1371.71,155.84,12,29.22,72,74.04,12,126.62,72,14.38,11,155.76,11,75.94,11,-
1980.796116,292.3784722,1980-10-18--09:05:00,66.14703,136.26713,554.71,1371.71,NA,99,NA,99,NA,99,NA,99,13.79,99,205.22,99,186.58,99,-
1980.796126,292.3819444,1980-10-18--09:10:00,65.55331,137.44892,567.68,1371.71,363.57,12,211.3,72,510.57,12,152.27,72,14.77,11,363.49,11,512.47,11,-
1980.796135,292.3854167,1980-10-18--09:15:00,64.97284,138.6442,580.3,1371.71,391.37,12,248.68,72,587.82,12,142.69,72,15.26,11,391.29,11,589.72,11,-
1980.796145,292.3888889,1980-10-18--09:20:00,64.40605,139.85307,592.57,1371.72,289.15,12,161.12,72,372.97,12,128.03,72,15.46,11,289.07,11,374.87,11,-
1980.796154,292.3923611,1980-10-18--09:25:00,63.85335,141.07564,604.48,1371.72,438.01,12,301.23,72,683.58,12,136.78,72,16.05,11,437.93,11,685.48,11,-
1980.796163,292.3958333,1980-10-18--09:30:00,63.31514,142.31196,616.02,1371.72,433.77,12,298.5,72,664.68,12,135.27,72,16.54,11,433.69,11,666.58,11,-
1980.796173,292.3993056,1980-10-18--09:35:00,62.79186,143.56208,627.19,1371.72,376.77,12,245.95,72,537.93,12,130.82,72,16.24,11,376.69,11,539.83,11,-
1980.796182,292.4027778,1980-10-18--09:40:00,62.28392,144.82599,637.98,1371.73,415.39,12,289.86,72,623.23,12,125.53,72,16.14,11,415.31,11,625.13,11,-
1980.796192,292.40625,1980-10-18--09:45:00,61.79174,146.10366,648.39,1371.73,442.71,12,327.68,72,693.24,12,115.03,72,17.12,11,442.63,11,695.14,11,-
1980.796201,292.4097222,1980-10-18--09:50:00,61.31574,147.39503,658.41,1371.73,450.25,12,338.92,72,706.11,12,111.33,72,17.61,11,450.17,11,708.01,11,-
1980.796211,292.4131944,1980-10-18--09:55:00,60.85635,148.69997,668.04,1371.74,459.21,12,349.76,72,718.19,12,109.45,72,18,11,459.13,11,720.09,11,-
1980.79622,292.4166667,1980-10-18--10:00:00,60.41397,150.01836,677.27,1371.74,463.45,12,356.18,72,721.4,12,107.27,72,18.3,11,463.37,11,723.3,11,-
1980.79623,292.4201389,1980-10-18--10:05:00,59.98901,151.34999,686.1,1371.74,NA,99,NA,99,NA,99,NA,99,19.96,99,481.73,99,734.17,99,-
1980.796239,292.4236111,1980-10-18--10:10:00,59.58189,152.69463,694.52,1371.74,482.28,12,371.97,72,734.68,12,110.31,72,19.28,11,482.2,11,736.58,11,-
1980.796249,292.4270833,1980-10-18--10:15:00,59.19301,154.05202,702.54,1371.75,486.52,12,371.11,72,724.62,12,115.41,72,19.67,11,486.44,11,726.52,11,-
1980.796258,292.4305556,1980-10-18--10:20:00,58.82274,155.42183,710.14,1371.75,494.53,12,380.13,72,734.28,12,114.4,72,19.47,11,494.45,11,736.18,11,-
1980.796268,292.4340278,1980-10-18--10:25:00,58.47148,156.80369,717.32,1371.75,495.48,12,387.13,72,740.32,12,108.35,72,20.16,11,495.4,11,742.22,11,-
1980.796277,292.4375,1980-10-18--10:30:00,58.1396,158.1972,724.08,1371.75,499.71,12,392.9,72,744.33,12,106.81,72,20.35,11,499.63,11,746.23,11,-
1980.796287,292.4409722,1980-10-18--10:35:00,57.82745,159.60189,730.42,1371.76,506.31,12,398.26,72,747.95,12,108.05,72,20.26,11,506.23,11,749.85,11,-
1980.796296,292.4444444,1980-10-18--10:40:00,57.53538,161.01727,736.33,1371.76,510.08,12,403.65,72,751.98,12,106.43,72,20.55,11,510,11,753.88,11,-
1980.796306,292.4479167,1980-10-18--10:45:00,57.26372,162.44278,741.81,1371.76,514.32,12,408.61,72,755.6,12,105.71,72,20.75,11,514.24,11,757.5,11,-
1980.796315,292.4513889,1980-10-18--10:50:00,57.01277,163.87784,746.86,1371.77,516.67,12,409.42,72,751.98,12,107.25,72,20.65,11,516.59,11,753.88,11,-
1980.796325,292.4548611,1980-10-18--10:55:00,56.78284,165.3218,751.47,1371.77,523.73,12,414.81,72,757.21,12,108.92,72,20.84,11,523.65,11,759.11,11,-
1980.796334,292.4583333,1980-10-18--11:00:00,56.57419,166.774,755.65,1371.77,527.5,12,416.01,72,755.2,12,111.49,72,20.65,11,527.42,11,757.1,11,-
1980.796344,292.4618056,1980-10-18--11:05:00,56.38707,168.23372,759.39,1371.77,NA,99,NA,99,NA,99,NA,99,22.12,99,536.37,99,758.7,99,-
1980.796353,292.4652778,1980-10-18--11:10:00,56.22172,169.70021,762.68,1371.78,535.52,12,420.1,72,755.6,12,115.42,72,20.55,11,535.44,11,757.5,11,-
1980.796363,292.46875,1980-10-18--11:15:00,56.07834,171.17269,765.53,1371.78,538.81,12,419.87,72,752.38,12,118.94,72,20.06,11,538.73,11,754.28,11,-
1980.796372,292.4722222,1980-10-18--11:20:00,55.9571,172.65034,767.94,1371.78,537.39,12,417.59,72,745.94,12,119.8,72,20.45,11,537.31,11,747.84,11,-
1980.796382,292.4756944,1980-10-18--11:25:00,55.85816,174.13232,769.91,1371.79,538.34,12,418.21,72,745.14,12,120.13,72,20.65,11,538.26,11,747.04,11,-
1980.796391,292.4791667,1980-10-18--11:30:00,55.78165,175.61777,771.42,1371.79,542.11,12,421.06,72,748.76,12,121.05,72,20.75,11,542.03,11,750.66,11,-
1980.796401,292.4826389,1980-10-18--11:35:00,55.72766,177.10582,772.49,1371.79,541.63,12,422.1,72,749.56,12,119.53,72,21.53,11,541.55,11,751.46,11,-
1980.79641,292.4861111,1980-10-18--11:40:00,55.69627,178.59556,773.12,1371.79,544,12,421.99,72,748.76,12,122.01,72,21.14,11,543.92,11,750.66,11,-
1980.79642,292.4895833,1980-10-18--11:45:00,55.68751,180.08611,773.29,1371.8,542.11,12,422.76,72,749.96,12,119.35,72,21.72,11,542.03,11,751.86,11,-
1980.796429,292.4930556,1980-10-18--11:50:00,55.7014,181.57654,773.02,1371.8,544,12,424.42,72,753.18,12,119.58,72,21.92,11,543.92,11,755.08,11,-
1980.796439,292.4965278,1980-10-18--11:55:00,55.73791,183.06596,772.3,1371.8,544,12,426.06,72,756.8,12,117.94,72,22.41,11,543.92,11,758.7,11,-
1980.796448,292.5,1980-10-18--12:00:00,55.79701,184.55347,771.13,1371.8,542.58,12,426.78,72,759.22,12,115.8,72,22.61,11,542.5,11,761.12,11,-
1980.796458,292.5034722,1980-10-18--12:05:00,55.87861,186.03817,769.51,1371.81,NA,99,NA,99,NA,99,NA,99,23.88,99,548.62,99,773.59,99,-
1980.796467,292.5069444,1980-10-18--12:10:00,55.98261,187.51919,767.45,1371.81,541.17,12,427.44,72,764.05,12,113.73,72,23.19,11,541.09,11,765.95,11,-
1980.796477,292.5104167,1980-10-18--12:15:00,56.10889,188.99568,764.95,1371.81,536.93,12,424.47,72,761.23,12,112.46,72,22.9,11,536.85,11,763.13,11,-
1980.796486,292.5138889,1980-10-18--12:20:00,56.25728,190.46679,761.99,1371.82,532.21,12,423.06,72,761.63,12,109.15,72,23.68,11,532.13,11,763.53,11,-
1980.796496,292.5173611,1980-10-18--12:25:00,56.42759,191.93172,758.6,1371.82,531.74,12,419.62,72,758.82,12,112.12,72,22.8,11,531.66,11,760.72,11,-
1980.796505,292.5208333,1980-10-18--12:30:00,56.61963,193.3897,754.77,1371.82,530.33,12,419.27,72,762.04,12,111.06,72,22.61,11,530.25,11,763.94,11,-
1980.796514,292.5243056,1980-10-18--12:35:00,56.83315,194.83998,750.5,1371.82,527.5,12,418.43,72,764.85,12,109.07,72,22.8,11,527.42,11,766.75,11,-
1980.796524,292.5277778,1980-10-18--12:40:00,57.0679,196.28185,745.79,1371.83,529.39,12,418.87,72,770.49,12,110.52,72,22.41,11,529.31,11,772.39,11,-
1980.796533,292.53125,1980-10-18--12:45:00,57.32361,197.71465,740.64,1371.83,523.73,12,418.15,72,774.51,12,105.58,72,22.31,11,523.65,11,776.41,11,-
1980.796543,292.5347222,1980-10-18--12:50:00,57.59997,199.13776,735.06,1371.83,519.03,12,412.63,72,770.08,12,106.4,72,22.02,11,518.95,11,771.98,11,-
1980.796552,292.5381944,1980-10-18--12:55:00,57.89668,200.55059,729.06,1371.83,513.84,12,408.19,72,768.07,12,105.65,72,22.12,11,513.76,11,769.97,11,-
1980.796562,292.5416667,1980-10-18--13:00:00,58.21339,201.95259,722.63,1371.84,514.79,12,410.31,72,778.94,12,104.48,72,21.82,11,514.71,11,780.84,11,-
1980.796571,292.5451389,1980-10-18--13:05:00,58.54977,203.34329,715.77,1371.84,NA,99,NA,99,NA,99,NA,99,21.82,99,507.17,99,774.4,99,-
1980.796581,292.5486111,1980-10-18--13:10:00,58.90545,204.72223,708.49,1371.84,501.6,12,398.13,72,770.89,12,103.47,72,21.92,11,501.52,11,772.79,11,-
1980.79659,292.5520833,1980-10-18--13:15:00,59.28007,206.089,700.8,1371.85,496.42,12,394.21,72,771.69,12,102.21,72,22.61,11,496.34,11,773.59,11,-
1980.7966,292.5555556,1980-10-18--13:20:00,59.67322,207.44327,692.69,1371.85,489.35,12,387.21,72,766.86,12,102.14,72,22.02,11,489.27,11,768.76,11,-
1980.796609,292.5590278,1980-10-18--13:25:00,60.08454,208.7847,684.17,1371.85,483.22,12,382.65,72,767.27,12,100.57,72,22.12,11,483.14,11,769.17,11,-
1980.796619,292.5625,1980-10-18--13:30:00,60.5136,210.11304,675.25,1371.85,476.63,12,377.46,72,766.86,12,99.17,72,22.02,11,476.55,11,768.76,11,-
1980.796628,292.5659722,1980-10-18--13:35:00,60.96001,211.42807,665.93,1371.86,470.98,12,373.62,72,769.68,12,97.36,72,22.31,11,470.9,11,771.58,11,-
1980.796638,292.5694444,1980-10-18--13:40:00,61.42336,212.7296,656.21,1371.86,460.14,12,365.08,72,763.24,12,95.06,72,22.41,11,460.06,11,765.14,11,-
1980.796647,292.5729167,1980-10-18--13:45:00,61.90322,214.0175,646.1,1371.86,448.84,12,352.07,72,747.55,12,96.77,72,22.31,11,448.76,11,749.45,11,-
1980.796657,292.5763889,1980-10-18--13:50:00,62.39918,215.29166,635.6,1371.86,435.65,12,338.52,72,730.66,12,97.13,72,22.31,11,435.57,11,732.56,11,-
1980.796666,292.5798611,1980-10-18--13:55:00,62.91083,216.55203,624.72,1371.87,424.81,12,328.51,72,721.4,12,96.3,72,22.12,11,424.73,11,723.3,11,-
1980.796676,292.5833333,1980-10-18--14:00:00,63.43774,217.79858,613.46,1371.87,413.98,12,322.59,72,721.4,12,91.39,72,22.31,11,413.9,11,723.3,11,-
1980.796685,292.5868056,1980-10-18--14:05:00,63.97948,219.03131,601.83,1371.87,NA,99,NA,99,NA,99,NA,99,22.61,99,406.37,99,723.71,99,-
1980.796695,292.5902778,1980-10-18--14:10:00,64.53565,220.25028,589.84,1371.88,395.61,12,309.99,72,721,12,85.62,72,22.8,11,395.53,11,722.9,11,-
1980.796704,292.59375,1980-10-18--14:15:00,65.10583,221.45554,577.48,1371.88,387.13,12,305.02,72,724.62,12,82.11,72,23.49,11,387.05,11,726.52,11,-
1980.796714,292.5972222,1980-10-18--14:20:00,65.68959,222.64721,564.78,1371.88,376.29,12,297.98,72,723.82,12,78.31,72,23.78,11,376.21,11,725.72,11,-
1980.796723,292.6006944,1980-10-18--14:25:00,66.28654,223.82539,551.72,1371.88,367.35,12,289.96,72,721,12,77.39,72,22.9,11,367.27,11,722.9,11,-
1980.796733,292.6041667,1980-10-18--14:30:00,66.89627,224.99026,538.32,1371.89,357.92,12,281.02,72,716.17,12,76.9,72,22.9,11,357.84,11,718.07,11,-
1980.796742,292.6076389,1980-10-18--14:35:00,67.51837,226.14197,524.59,1371.89,343.8,12,274.01,72,716.58,12,69.79,72,23.88,11,343.72,11,718.48,11,-
1980.796752,292.6111111,1980-10-18--14:40:00,68.15245,227.28072,510.53,1371.89,332.95,12,265.47,72,713.36,12,67.48,72,23.19,11,332.87,11,715.26,11,-
1980.796761,292.6145833,1980-10-18--14:45:00,68.7981,228.40673,496.15,1371.89,318.83,12,252.02,72,696.86,12,66.81,72,23,11,318.75,11,698.76,11,-
1980.796771,292.6180556,1980-10-18--14:50:00,69.45496,229.52023,481.46,1371.9,305.64,12,238.34,72,679.15,12,67.3,72,22.41,11,305.56,11,681.05,11,-
1980.79678,292.6215278,1980-10-18--14:55:00,70.12263,230.62146,466.46,1371.9,294.33,12,229.82,72,675.93,12,64.51,72,22.51,11,294.25,11,677.83,11,-
1980.79679,292.625,1980-10-18--15:00:00,70.80073,231.71069,451.16,1371.9,281.15,12,219.37,72,667.08,12,61.78,72,22.61,11,281.07,11,668.98,11,-
1980.796799,292.6284722,1980-10-18--15:05:00,71.48889,232.78818,435.56,1371.91,NA,99,NA,99,NA,99,NA,99,22.8,99,260.8,99,641.23,99,-
1980.796809,292.6319444,1980-10-18--15:10:00,72.18675,233.85423,419.69,1371.91,248.64,12,191.52,72,626.05,12,57.12,72,22.51,11,248.56,11,627.95,11,-
1980.796818,292.6354167,1980-10-18--15:15:00,72.89394,234.90914,403.54,1371.91,240.16,12,186.16,72,632.89,12,54,72,23.09,11,240.08,11,634.79,11,-
1980.796828,292.6388889,1980-10-18--15:20:00,73.61009,235.9532,387.12,1371.91,227.44,12,178.02,72,630.88,12,49.42,72,23.88,11,227.36,11,632.78,11,-
1980.796837,292.6423611,1980-10-18--15:25:00,74.33485,236.98674,370.44,1371.92,218.02,12,170.13,72,630.07,12,47.89,72,23.98,11,217.94,11,631.97,11,-
1980.796847,292.6458333,1980-10-18--15:30:00,75.06786,238.01007,353.51,1371.92,206.24,12,158.52,72,615.18,12,47.72,72,23.39,11,206.16,11,617.08,11,-
1980.796856,292.6493056,1980-10-18--15:35:00,75.80877,239.02353,336.34,1371.92,193.05,12,145,72,591.44,12,48.05,72,22.51,11,192.97,11,593.34,11,-
1980.796866,292.6527778,1980-10-18--15:40:00,76.5572,240.02745,318.94,1371.92,178.45,12,132.17,72,568.52,12,46.28,72,22.02,11,178.37,11,570.42,11,-
1980.796875,292.65625,1980-10-18--15:45:00,77.31281,241.02217,301.31,1371.93,165.74,12,120.97,72,550.81,12,44.77,72,21.82,11,165.66,11,552.71,11,-
1980.796884,292.6597222,1980-10-18--15:50:00,78.07521,242.00802,283.48,1371.93,152.07,12,109.91,72,531.9,12,42.16,72,21.53,11,151.99,11,533.8,11,-
1980.796894,292.6631944,1980-10-18--15:55:00,78.84402,242.98537,265.44,1371.93,135.12,12,95.59,72,494.08,12,39.53,72,21.43,11,135.04,11,495.98,11,-
1980.796903,292.6666667,1980-10-18--16:00:00,79.61884,243.95456,247.22,1371.94,126.64,12,88.81,72,492.88,12,37.83,72,21.14,11,126.56,11,494.78,11,-
1980.796913,292.6701389,1980-10-18--16:05:00,80.39922,244.91594,228.81,1371.94,NA,99,NA,99,NA,99,NA,99,21.04,99,113.84,99,469.83,99,-
1980.796922,292.6736111,1980-10-18--16:10:00,81.1847,245.86987,210.25,1371.94,101.67,12,67.02,72,437.35,12,34.65,72,20.65,11,101.59,11,439.25,11,-
1980.796932,292.6770833,1980-10-18--16:15:00,81.97475,246.81671,191.54,1371.94,88,12,56.51,72,404.76,12,31.49,72,20.45,11,87.92,11,406.66,11,-
1980.796941,292.6805556,1980-10-18--16:20:00,82.76875,247.75682,172.69,1371.95,75.76,12,46.95,72,372.97,12,28.81,72,20.26,11,75.68,11,374.87,11,-
1980.796951,292.6840278,1980-10-18--16:25:00,83.566,248.69056,153.74,1371.95,63.04,12,37.83,72,337.57,12,25.21,72,19.86,11,62.96,11,339.47,11,-
1980.79696,292.6875,1980-10-18--16:30:00,84.36558,249.61829,134.7,1371.95,44.2,12,21.81,72,222.1,12,22.39,72,19.37,11,44.12,11,224,11,-
1980.79697,292.6909722,1980-10-18--16:35:00,85.16604,250.54038,115.61,1371.96,26.3,12,8.68,72,103.01,12,17.62,72,18.59,11,26.22,11,104.91,11,-
1980.796979,292.6944444,1980-10-18--16:40:00,85.9658,251.4572,96.52,1371.96,18.3,12,4.08,72,57.94,12,14.22,72,17.91,11,18.22,11,59.84,11,-
1980.796989,292.6979167,1980-10-18--16:45:00,86.76188,252.36911,77.5,1371.96,17.35,12,4.59,72,81.28,12,12.76,72,17.42,11,17.27,11,83.18,11,-
1980.796998,292.7013889,1980-10-18--16:50:00,87.55176,253.27648,58.61,1371.96,12.17,12,1.29,72,30.19,12,10.88,72,16.93,11,12.09,11,32.09,11,-
1980.797008,292.7048611,1980-10-18--16:55:00,88.32992,254.17969,39.98,1371.97,8.4,12,0.54,72,18.52,12,7.86,72,16.44,11,8.32,11,20.42,11,-
1980.797017,292.7083333,1980-10-18--17:00:00,89.0884,255.0791,21.83,1371.97,6.04,92,0.21,92,13.29,92,5.83,92,16.14,11,5.96,91,15.19,91,-
1980.797027,292.7118056,1980-10-18--17:05:00,89.81672,255.9751,4.39,1371.97,NA,99,NA,99,NA,99,NA,99,15.56,99,4.08,99,4.32,99,-
1980.797036,292.7152778,1980-10-18--17:10:00,90.91699,256.86805,0,0,1.8,12,-0.8,72,-0.8,12,1.8,72,15.16,11,1.72,11,1.1,11,-
1980.797046,292.71875,1980-10-18--17:15:00,91.88176,257.75834,0,0,1.34,12,-0.8,72,-0.8,12,1.34,72,14.97,11,1.26,11,1.1,11,-
1980.797055,292.7222222,1980-10-18--17:20:00,92.78251,258.64634,0,0,-0.08,12,-0.4,72,-0.4,12,-0.08,72,14.58,11,-0.16,11,1.5,11,-
1980.797065,292.7256944,1980-10-18--17:25:00,93.66458,259.53244,0,0,-0.55,12,-0.8,72,-0.8,12,-0.55,72,14.48,11,-0.63,11,1.1,11,-
1980.797074,292.7291667,1980-10-18--17:30:00,94.53962,260.41703,0,0,-0.55,12,0.01,72,0.01,12,-0.55,72,14.19,11,-0.63,11,1.91,11,-
