Station ID Number:,94169,-,-,-,-,Type of Measurement:,GHI,GHI_Flag,DrHI_Calc,DrHI_Calc_Flag,DNI,DNI_Flag,DHI_Calc,DHI_Calc_Flag,Temperature,Temperature_Flag,GHI_original,GHI_original_Flag,DNI_original,DNI_original_Flag,NOTES
1980.948438,348.1284722,1980-12-13--03:05:00,135.46705,76.06454,0,0,NA,99,NA,99,NA,99,NA,99,-2.16,99,-0.63,99,3.92,99,-
1980.948448,348.1319444,1980-12-13--03:10:00,134.61982,77.16289,0,0,-0.99,12,-0.39,72,-0.39,12,-0.99,72,-2.16,11,-1.57,11,2.31,11,-
1980.948457,348.1354167,1980-12-13--03:15:00,133.76891,78.23966,0,0,-1.94,12,-0.39,72,-0.39,12,-1.94,72,-2.46,11,-2.52,11,2.31,11,-
1980.948467,348.1388889,1980-12-13--03:20:00,132.91468,79.29615,0,0,-1.94,12,-1.2,72,-1.2,12,-1.94,72,-2.56,11,-2.52,11,1.5,11,-
1980.948476,348.1423611,1980-12-13--03:25:00,132.0575,80.33359,0,0,-2.88,12,-0.79,72,-0.79,12,-2.88,72,-2.95,11,-3.46,11,1.91,11,-
1980.948486,348.1458333,1980-12-13--03:30:00,131.19768,81.35315,0,0,-2.4,12,-0.79,72,-0.79,12,-2.4,72,-3.04,11,-2.98,11,1.91,11,-
1980.948495,348.1493056,1980-12-13--03:35:00,130.33554,82.35592,0,0,-1.94,12,-0.79,72,-0.79,12,-1.94,72,-3.14,11,-2.52,11,1.91,11,-
1980.948505,348.1527778,1980-12-13--03:40:00,129.47137,83.34295,0,0,-1.47,12,-0.39,72,-0.39,12,-1.47,72,-2.95,11,-2.05,11,2.31,11,-
1980.948514,348.15625,1980-12-13--03:45:00,128.60548,84.31524,0,0,-0.99,12,-1.2,72,-1.2,12,-0.99,72,-3.04,11,-1.57,11,1.5,11,-
1980.948524,348.1597222,1980-12-13--03:50:00,127.73812,85.27372,0,0,-0.99,12,-0.79,72,-0.79,12,-0.99,72,-3.14,11,-1.57,11,1.91,11,-
1980.948533,348.1631944,1980-12-13--03:55:00,126.86956,86.2193,0,0,-0.99,12,-0.79,72,-0.79,12,-0.99,72,-3.24,11,-1.57,11,1.91,11,-
1980.948543,348.1666667,1980-12-13--04:00:00,126.00004,87.15283,0,0,-1.47,12,-1.2,72,-1.2,12,-1.47,72,-3.44,11,-2.05,11,1.5,11,-
1980.948552,348.1701389,1980-12-13--04:05:00,125.12982,88.0751,0,0,NA,99,NA,99,NA,99,NA,99,-3.53,99,-2.05,99,2.31,99,-
1980.948562,348.1736111,1980-12-13--04:10:00,124.25911,88.98691,0,0,-0.99,12,-0.39,72,-0.39,12,-0.99,72,-3.44,11,-1.57,11,2.31,11,-
1980.948571,348.1770833,1980-12-13--04:15:00,123.38814,89.88898,0,0,-0.99,12,-0.39,72,-0.39,12,-0.99,72,-3.44,11,-1.57,11,2.31,11,-
1980.948581,348.1805556,1980-12-13--04:20:00,122.51714,90.78201,0,0,-1.94,12,-1.2,72,-1.2,12,-1.94,72,-3.73,11,-2.52,11,1.5,11,-
1980.94859,348.1840278,1980-12-13--04:25:00,121.64631,91.66668,0,0,-1.94,12,-0.79,72,-0.79,12,-1.94,72,-3.93,11,-2.52,11,1.91,11,-
1980.9486,348.1875,1980-12-13--04:30:00,120.77585,92.54363,0,0,-1.94,12,-0.79,72,-0.79,12,-1.94,72,-4.02,11,-2.52,11,1.91,11,-
1980.948609,348.1909722,1980-12-13--04:35:00,119.90596,93.41347,0,0,-1.47,12,-1.2,72,-1.2,12,-1.47,72,-4.12,11,-2.05,11,1.5,11,-
1980.948619,348.1944444,1980-12-13--04:40:00,119.03684,94.27678,0,0,-1.94,12,-0.39,72,-0.39,12,-1.94,72,-4.12,11,-2.52,11,2.31,11,-
1980.948628,348.1979167,1980-12-13--04:45:00,118.16867,95.13414,0,0,-0.99,12,-0.39,72,-0.39,12,-0.99,72,-4.02,11,-1.57,11,2.31,11,-
1980.948638,348.2013889,1980-12-13--04:50:00,117.30164,95.98609,0,0,-0.99,12,0.41,72,0.41,12,-0.99,72,-3.83,11,-1.57,11,3.11,11,-
1980.948647,348.2048611,1980-12-13--04:55:00,116.43594,96.83313,0,0,-0.53,12,0.01,72,0.01,12,-0.53,72,-3.73,11,-1.11,11,2.71,11,-
1980.948657,348.2083333,1980-12-13--05:00:00,115.57174,97.67578,0,0,-0.99,12,0.41,72,0.41,12,-0.99,72,-3.63,11,-1.57,11,3.11,11,-
1980.948666,348.2118056,1980-12-13--05:05:00,114.70922,98.51452,0,0,NA,99,NA,99,NA,99,NA,99,-3.63,99,-2.05,99,3.11,99,-
1980.948676,348.2152778,1980-12-13--05:10:00,113.84855,99.34982,0,0,-1.47,12,-0.39,72,-0.39,12,-1.47,72,-3.73,11,-2.05,11,2.31,11,-
1980.948685,348.21875,1980-12-13--05:15:00,112.98991,100.18211,0,0,-1.47,12,0.01,72,0.01,12,-1.47,72,-3.83,11,-2.05,11,2.71,11,-
1980.948695,348.2222222,1980-12-13--05:20:00,112.13346,101.01184,0,0,-0.99,12,0.01,72,0.01,12,-0.99,72,-3.63,11,-1.57,11,2.71,11,-
1980.948704,348.2256944,1980-12-13--05:25:00,111.27938,101.83944,0,0,-1.47,12,-0.39,72,-0.39,12,-1.47,72,-3.73,11,-2.05,11,2.31,11,-
1980.948714,348.2291667,1980-12-13--05:30:00,110.42782,102.66529,0,0,-0.99,12,0.01,72,0.01,12,-0.99,72,-3.73,11,-1.57,11,2.71,11,-
1980.948723,348.2326389,1980-12-13--05:35:00,109.57897,103.48981,0,0,-0.99,12,0.01,72,0.01,12,-0.99,72,-3.73,11,-1.57,11,2.71,11,-
1980.948733,348.2361111,1980-12-13--05:40:00,108.73298,104.31337,0,0,-1.47,12,-0.79,72,-0.79,12,-1.47,72,-3.93,11,-2.05,11,1.91,11,-
1980.948742,348.2395833,1980-12-13--05:45:00,107.89001,105.13635,0,0,-1.94,12,-0.79,72,-0.79,12,-1.94,72,-4.02,11,-2.52,11,1.91,11,-
1980.948752,348.2430556,1980-12-13--05:50:00,107.05024,105.95911,0,0,-1.47,12,-1.2,72,-1.2,12,-1.47,72,-4.32,11,-2.05,11,1.5,11,-
1980.948761,348.2465278,1980-12-13--05:55:00,106.21381,106.78201,0,0,-1.94,12,0.01,72,0.01,12,-1.94,72,-4.22,11,-2.52,11,2.71,11,-
1980.94877,348.25,1980-12-13--06:00:00,105.3809,107.60538,0,0,-1.47,12,-0.39,72,-0.39,12,-1.47,72,-4.32,11,-2.05,11,2.31,11,-
1980.94878,348.2534722,1980-12-13--06:05:00,104.55166,108.42957,0,0,NA,99,NA,99,NA,99,NA,99,-4.12,99,-2.52,99,3.11,99,-
1980.948789,348.2569444,1980-12-13--06:10:00,103.72624,109.2549,0,0,-1.47,12,0.01,72,0.01,12,-1.47,72,-4.42,11,-2.05,11,2.71,11,-
1980.948799,348.2604167,1980-12-13--06:15:00,102.90481,110.0817,0,0,-0.99,12,-0.39,72,-0.39,12,-0.99,72,-4.32,11,-1.57,11,2.31,11,-
1980.948808,348.2638889,1980-12-13--06:20:00,102.0875,110.91028,0,0,-1.47,12,0.41,72,0.41,12,-1.47,72,-4.32,11,-2.05,11,3.11,11,-
1980.948818,348.2673611,1980-12-13--06:25:00,101.27446,111.74094,0,0,-1.47,12,-0.39,72,-0.39,12,-1.47,72,-4.22,11,-2.05,11,2.31,11,-
1980.948827,348.2708333,1980-12-13--06:30:00,100.46582,112.57399,0,0,-1.47,12,-0.39,72,-0.39,12,-1.47,72,-4.42,11,-2.05,11,2.31,11,-
1980.948837,348.2743056,1980-12-13--06:35:00,99.6617,113.40972,0,0,-1.47,12,-0.79,72,-0.79,12,-1.47,72,-4.42,11,-2.05,11,1.91,11,-
1980.948846,348.2777778,1980-12-13--06:40:00,98.86219,114.24842,0,0,-1.47,12,-0.79,72,-0.79,12,-1.47,72,-4.61,11,-2.05,11,1.91,11,-
1980.948856,348.28125,1980-12-13--06:45:00,98.06737,115.09037,0,0,-1.94,12,-0.79,72,-0.79,12,-1.94,72,-4.71,11,-2.52,11,1.91,11,-
1980.948865,348.2847222,1980-12-13--06:50:00,97.27725,115.93585,0,0,-2.88,12,-0.79,72,-0.79,12,-2.88,72,-4.9,11,-3.46,11,1.91,11,-
1980.948875,348.2881944,1980-12-13--06:55:00,96.49177,116.78513,0,0,-1.94,12,0.01,72,0.01,12,-1.94,72,-5,11,-2.52,11,2.71,11,-
1980.948884,348.2916667,1980-12-13--07:00:00,95.71075,117.63848,0,0,-0.99,12,0.41,72,0.41,12,-0.99,72,-4.42,11,-1.57,11,3.11,11,-
1980.948894,348.2951389,1980-12-13--07:05:00,94.93377,118.49616,0,0,NA,99,NA,99,NA,99,NA,99,-4.22,99,-1.57,99,3.11,99,-
1980.948903,348.2986111,1980-12-13--07:10:00,94.16,119.35842,0,0,-1.47,12,-0.39,72,-0.39,12,-1.47,72,-4.51,11,-2.05,11,2.31,11,-
1980.948913,348.3020833,1980-12-13--07:15:00,93.38771,120.22552,0,0,-0.99,12,-0.79,72,-0.79,12,-0.99,72,-4.51,11,-1.57,11,1.91,11,-
1980.948922,348.3055556,1980-12-13--07:20:00,92.61314,121.0977,0,0,-0.05,12,-0.79,72,-0.79,12,-0.05,72,-4.71,11,-0.63,11,1.91,11,-
1980.948932,348.3090278,1980-12-13--07:25:00,91.82668,121.9752,0,0,0.42,12,-0.79,72,-0.79,12,0.42,72,-4.81,11,-0.16,11,1.91,11,-
1980.948941,348.3125,1980-12-13--07:30:00,90.99603,122.85825,0,0,1.84,12,-0.79,72,-0.79,12,1.84,72,-4.9,11,1.26,11,1.91,11,-
1980.948951,348.3159722,1980-12-13--07:35:00,89.97067,123.7471,0.21,406.14,3.25,92,0,92,-0.79,92,3.25,92,-5,11,2.67,91,1.91,91,-
1980.94896,348.3194444,1980-12-13--07:40:00,89.35972,124.64195,15.7,1405.32,7.01,92,0.07,92,6.45,92,6.94,92,-4.9,11,6.43,91,9.15,91,-
1980.94897,348.3229167,1980-12-13--07:45:00,88.72844,125.54302,31.19,1405.32,10.78,92,0.11,92,4.84,92,10.67,92,-4.9,11,10.2,91,7.54,91,-
1980.948979,348.3263889,1980-12-13--07:50:00,88.08446,126.45053,46.97,1405.32,14.56,92,0.18,92,5.24,92,14.38,92,-4.81,11,13.98,91,7.94,91,-
1980.948989,348.3298611,1980-12-13--07:55:00,87.43386,127.36468,62.92,1405.32,23.5,12,1.95,72,43.46,12,21.55,72,-4.61,11,22.92,11,46.16,11,-
1980.948998,348.3333333,1980-12-13--08:00:00,86.78131,128.28567,78.9,1405.32,34.81,12,3.82,72,68.01,12,30.99,72,-4.22,11,34.23,11,70.71,11,-
1980.949008,348.3368056,1980-12-13--08:05:00,86.13015,129.21369,94.85,1405.32,NA,99,NA,99,NA,99,NA,99,-3.63,99,52.13,99,129.04,99,-
1980.949017,348.3402778,1980-12-13--08:10:00,85.48254,130.14891,110.69,1405.32,57.88,12,9.48,72,120.31,12,48.4,72,-3.14,11,57.3,11,123.01,11,-
1980.949027,348.34375,1980-12-13--08:15:00,84.83838,131.09153,126.43,1405.32,74.38,12,16.18,72,179.86,12,58.2,72,-2.65,11,73.8,11,182.56,11,-
1980.949036,348.3472222,1980-12-13--08:20:00,84.20204,132.04169,141.97,1405.32,90.39,12,24.02,72,237.8,12,66.37,72,-2.46,11,89.81,11,240.5,11,-
1980.949046,348.3506944,1980-12-13--08:25:00,83.57236,132.99957,157.32,1405.32,102.17,12,30.76,72,274.81,12,71.41,72,-2.16,11,101.59,11,277.51,11,-
1980.949055,348.3541667,1980-12-13--08:30:00,82.95084,133.9653,172.46,1405.33,113.94,12,36.64,72,298.55,12,77.3,72,-1.77,11,113.36,11,301.25,11,-
1980.949065,348.3576389,1980-12-13--08:35:00,82.33808,134.93903,187.37,1405.33,124.78,12,38.62,72,289.69,12,86.16,72,-1.67,11,124.2,11,292.39,11,-
1980.949074,348.3611111,1980-12-13--08:40:00,81.73462,135.92089,202.03,1405.33,118.18,12,29.56,72,205.6,12,88.62,72,-1.58,11,117.6,11,208.3,11,-
1980.949084,348.3645833,1980-12-13--08:45:00,81.14095,136.91098,216.43,1405.33,107.35,12,20.2,72,131.17,12,87.15,72,-1.48,11,106.77,11,133.87,11,-
1980.949093,348.3680556,1980-12-13--08:50:00,80.55749,137.90942,230.56,1405.33,63.07,12,0.6,72,3.63,12,62.47,72,-1.97,11,62.49,11,6.33,11,-
1980.949103,348.3715278,1980-12-13--08:55:00,79.98467,138.9163,244.4,1405.33,78.15,12,1.82,72,10.47,12,76.33,72,-2.16,11,77.57,11,13.17,11,-
1980.949112,348.375,1980-12-13--09:00:00,79.42286,139.93171,257.96,1405.33,86.15,12,5.32,72,28.98,12,80.83,72,-1.97,11,85.57,11,31.68,11,-
1980.949122,348.3784722,1980-12-13--09:05:00,78.87242,140.95569,271.22,1405.33,NA,99,NA,99,NA,99,NA,99,-1.67,99,99.23,99,49.78,99,-
1980.949131,348.3819444,1980-12-13--09:10:00,78.3337,141.98832,284.17,1405.33,124.78,12,18.06,72,89.33,12,106.72,72,-1.38,11,124.2,11,92.03,11,-
1980.94914,348.3854167,1980-12-13--09:15:00,77.80705,143.02963,296.81,1405.34,155.39,12,43,72,203.59,12,112.39,72,-0.79,11,154.81,11,206.29,11,-
1980.94915,348.3888889,1980-12-13--09:20:00,77.29278,144.07964,309.13,1405.34,186.01,12,84.43,72,383.84,12,101.58,72,-0.11,11,185.43,11,386.54,11,-
1980.949159,348.3923611,1980-12-13--09:25:00,76.79122,145.13835,321.12,1405.34,201.56,12,107.29,72,469.54,12,94.27,72,0.68,11,200.98,11,472.24,11,-
1980.949169,348.3958333,1980-12-13--09:30:00,76.30267,146.20576,332.77,1405.34,207.69,12,120.23,72,507.76,12,87.46,72,0.97,11,207.11,11,510.46,11,-
1980.949178,348.3993056,1980-12-13--09:35:00,75.82746,147.28184,344.09,1405.34,206.27,12,133.29,72,544.38,12,72.98,72,1.36,11,205.69,11,547.08,11,-
1980.949188,348.4027778,1980-12-13--09:40:00,75.36587,148.36655,355.05,1405.34,222.76,12,147.5,72,583.81,12,75.26,72,1.85,11,222.18,11,586.51,11,-
1980.949197,348.40625,1980-12-13--09:45:00,74.91821,149.45981,365.67,1405.34,239.25,12,133.06,72,511.38,12,106.19,72,1.75,11,238.67,11,514.08,11,-
1980.949207,348.4097222,1980-12-13--09:50:00,74.48477,150.56156,375.92,1405.34,255.73,12,137.01,72,512.19,12,118.72,72,1.75,11,255.15,11,514.89,11,-
1980.949216,348.4131944,1980-12-13--09:55:00,74.06583,151.67168,385.81,1405.34,249.61,12,113,72,411.61,12,136.61,72,1.65,11,249.03,11,414.31,11,-
1980.949226,348.4166667,1980-12-13--10:00:00,73.66168,152.79005,395.34,1405.34,275.52,12,142.72,72,507.36,12,132.8,72,1.85,11,274.94,11,510.06,11,-
1980.949235,348.4201389,1980-12-13--10:05:00,73.27259,153.91654,404.48,1405.35,NA,99,NA,99,NA,99,NA,99,3.91,99,285.77,99,462.99,99,-
1980.949245,348.4236111,1980-12-13--10:10:00,72.89883,155.05099,413.26,1405.35,262.8,12,71.7,72,243.83,12,191.1,72,1.95,11,262.22,11,246.53,11,-
1980.949254,348.4270833,1980-12-13--10:15:00,72.54067,156.1932,421.64,1405.35,278.34,12,47.08,72,156.92,12,231.26,72,1.95,11,277.76,11,159.62,11,-
1980.949264,348.4305556,1980-12-13--10:20:00,72.19835,157.34298,429.65,1405.35,274.58,12,61.63,72,201.58,12,212.95,72,1.85,11,274,11,204.28,11,-
1980.949273,348.4340278,1980-12-13--10:25:00,71.87214,158.5001,437.26,1405.35,290.13,12,57.09,72,183.48,12,233.04,72,2.54,11,289.55,11,186.18,11,-
1980.949283,348.4375,1980-12-13--10:30:00,71.56226,159.66431,444.48,1405.35,221.82,12,22.53,72,71.23,12,199.29,72,2.83,11,221.24,11,73.93,11,-
1980.949292,348.4409722,1980-12-13--10:35:00,71.26896,160.83536,451.3,1405.35,249.61,12,40.44,72,125.94,12,209.17,72,2.54,11,249.03,11,128.64,11,-
1980.949302,348.4444444,1980-12-13--10:40:00,70.99245,162.01296,457.71,1405.35,310.85,12,90.55,72,278.02,12,220.3,72,2.83,11,310.27,11,280.72,11,-
1980.949311,348.4479167,1980-12-13--10:45:00,70.73295,163.1968,463.73,1405.35,279.28,12,45.67,72,138.41,12,233.61,72,3.22,11,278.7,11,141.11,11,-
1980.949321,348.4513889,1980-12-13--10:50:00,70.49066,164.38656,469.33,1405.36,217.58,12,11.02,72,33.01,12,206.56,72,2.83,11,217,11,35.71,11,-
1980.94933,348.4548611,1980-12-13--10:55:00,70.26578,165.5819,474.53,1405.36,243.01,12,18.62,72,55.13,12,224.39,72,2.63,11,242.43,11,57.83,11,-
1980.94934,348.4583333,1980-12-13--11:00:00,70.05848,166.78245,479.31,1405.36,337.23,12,69.02,72,202.38,12,268.21,72,3.22,11,336.65,11,205.08,11,-
1980.949349,348.4618056,1980-12-13--11:05:00,69.86893,167.98783,483.68,1405.36,NA,99,NA,99,NA,99,NA,99,5.86,99,371.97,99,313.32,99,-
1980.949359,348.4652778,1980-12-13--11:10:00,69.69728,169.19766,487.63,1405.36,423.43,12,224.35,72,646.57,12,199.08,72,5.18,11,422.85,11,649.27,11,-
1980.949368,348.46875,1980-12-13--11:15:00,69.54369,170.41153,491.16,1405.36,328.28,12,112.64,72,322.29,12,215.64,72,5.37,11,327.7,11,324.99,11,-
1980.949378,348.4722222,1980-12-13--11:20:00,69.40827,171.62901,494.27,1405.36,259.97,12,37.79,72,107.44,12,222.18,72,4.98,11,259.39,11,110.14,11,-
1980.949387,348.4756944,1980-12-13--11:25:00,69.29113,172.84967,496.96,1405.36,316.03,12,73.56,72,208.02,12,242.47,72,4.98,11,315.45,11,210.72,11,-
1980.949397,348.4791667,1980-12-13--11:30:00,69.19239,174.07305,499.23,1405.36,354.18,12,79.47,72,223.71,12,274.71,72,4.89,11,353.6,11,226.41,11,-
1980.949406,348.4826389,1980-12-13--11:35:00,69.11212,175.29872,501.07,1405.36,230.3,12,12.92,72,36.23,12,217.38,72,4.59,11,229.72,11,38.93,11,-
1980.949416,348.4861111,1980-12-13--11:40:00,69.05038,176.52619,502.48,1405.37,284.47,12,35.39,72,98.99,12,249.08,72,4.3,11,283.89,11,101.69,11,-
1980.949425,348.4895833,1980-12-13--11:45:00,69.00724,177.75501,503.47,1405.37,280.23,12,33.59,72,93.76,12,246.64,72,3.51,11,279.65,11,96.46,11,-
1980.949435,348.4930556,1980-12-13--11:50:00,68.98273,178.9847,504.03,1405.37,283.52,12,31.03,72,86.52,12,252.49,72,3.81,11,282.94,11,89.22,11,-
1980.949444,348.4965278,1980-12-13--11:55:00,68.97687,180.21477,504.17,1405.37,308.49,12,50.23,72,140.02,12,258.26,72,3.61,11,307.91,11,142.72,11,-
1980.949454,348.5,1980-12-13--12:00:00,68.98967,181.44475,503.88,1405.37,255.73,12,14.43,72,40.24,12,241.3,72,3.22,11,255.15,11,42.94,11,-
1980.949463,348.5034722,1980-12-13--12:05:00,69.02112,182.67416,503.16,1405.37,NA,99,NA,99,NA,99,NA,99,4.3,99,290.48,99,62.66,99,-
1980.949473,348.5069444,1980-12-13--12:10:00,69.07118,183.90252,502.01,1405.37,226.06,12,2.88,72,8.06,12,223.18,72,2.63,11,225.48,11,10.76,11,-
1980.949482,348.5104167,1980-12-13--12:15:00,69.13981,185.12937,500.44,1405.37,212.39,12,1.58,72,4.44,12,210.81,72,1.95,11,211.81,11,7.14,11,-
1980.949491,348.5138889,1980-12-13--12:20:00,69.22697,186.35422,498.44,1405.37,279.76,12,24.83,72,70.02,12,254.93,72,2.63,11,279.18,11,72.72,11,-
1980.949501,348.5173611,1980-12-13--12:25:00,69.33256,187.57662,496.02,1405.37,282.11,12,27.98,72,79.27,12,254.13,72,3.91,11,281.53,11,81.97,11,-
1980.94951,348.5208333,1980-12-13--12:30:00,69.45651,188.79612,493.17,1405.38,286.35,12,81.89,72,233.37,12,204.46,72,4.79,11,285.77,11,236.07,11,-
1980.94952,348.5243056,1980-12-13--12:35:00,69.59871,190.01227,489.9,1405.38,331.1,12,139.98,72,401.55,12,191.12,72,6.06,11,330.52,11,404.25,11,-
1980.949529,348.5277778,1980-12-13--12:40:00,69.75904,191.22465,486.22,1405.38,284,12,91.6,72,264.76,12,192.4,72,5.77,11,283.42,11,267.46,11,-
1980.949539,348.53125,1980-12-13--12:45:00,69.93736,192.43284,482.11,1405.38,357.48,12,223.74,72,652.21,12,133.74,72,6.94,11,356.9,11,654.91,11,-
1980.949548,348.5347222,1980-12-13--12:50:00,70.13353,193.63643,477.59,1405.38,333.93,12,244.75,72,720.2,12,89.18,72,7.63,11,333.35,11,722.9,11,-
1980.949558,348.5381944,1980-12-13--12:55:00,70.3474,194.83504,472.65,1405.38,315.09,12,247.09,72,734.69,12,68,72,8.9,11,314.51,11,737.39,11,-
1980.949567,348.5416667,1980-12-13--13:00:00,70.57878,196.02829,467.3,1405.38,309.44,12,242.69,72,729.86,12,66.75,72,9.19,11,308.86,11,732.56,11,-
1980.949577,348.5451389,1980-12-13--13:05:00,70.82749,197.21583,461.55,1405.38,NA,99,NA,99,NA,99,NA,99,9,99,306.97,99,689.91,99,-
1980.949586,348.5486111,1980-12-13--13:10:00,71.09335,198.39732,455.38,1405.38,285.41,12,198.03,72,611.16,12,87.38,72,6.35,11,284.83,11,613.86,11,-
1980.949596,348.5520833,1980-12-13--13:15:00,71.37613,199.57246,448.82,1405.39,289.18,12,197.23,72,617.6,12,91.95,72,5.86,11,288.6,11,620.3,11,-
1980.949605,348.5555556,1980-12-13--13:20:00,71.67563,200.74093,441.85,1405.39,274.1,12,182.66,72,580.99,12,91.44,72,5.37,11,273.52,11,583.69,11,-
1980.949615,348.5590278,1980-12-13--13:25:00,71.99161,201.90246,434.48,1405.39,282.58,12,209.22,72,676.74,12,73.36,72,5.57,11,282,11,679.44,11,-
1980.949624,348.5625,1980-12-13--13:30:00,72.32385,203.0568,426.73,1405.39,275.52,12,204.63,72,673.93,12,70.89,72,5.37,11,274.94,11,676.63,11,-
1980.949634,348.5659722,1980-12-13--13:35:00,72.67209,204.20371,418.58,1405.39,266.1,12,194.97,72,654.62,12,71.13,72,5.47,11,265.52,11,657.32,11,-
1980.949643,348.5694444,1980-12-13--13:40:00,73.0361,205.34297,410.05,1405.39,255.73,12,186.65,72,639.73,12,69.08,72,5.96,11,255.15,11,642.43,11,-
1980.949653,348.5729167,1980-12-13--13:45:00,73.4156,206.47438,401.14,1405.39,250.55,12,183.98,72,644.56,12,66.57,72,6.06,11,249.97,11,647.26,11,-
1980.949662,348.5763889,1980-12-13--13:50:00,73.81033,207.59778,391.85,1405.39,244.9,12,179.04,72,642.15,12,65.86,72,5.67,11,244.32,11,644.85,11,-
1980.949672,348.5798611,1980-12-13--13:55:00,74.22002,208.713,382.19,1405.39,234.07,12,156.69,72,576.17,12,77.38,72,5.08,11,233.49,11,578.87,11,-
1980.949681,348.5833333,1980-12-13--14:00:00,74.64439,209.81991,372.16,1405.39,206.74,12,80.02,72,302.17,12,126.72,72,4.89,11,206.16,11,304.87,11,-
1980.949691,348.5868056,1980-12-13--14:05:00,75.08316,210.9184,361.77,1405.4,NA,99,NA,99,NA,99,NA,99,7.43,99,204.28,99,428.79,99,-
1980.9497,348.5902778,1980-12-13--14:10:00,75.53605,212.00837,351.03,1405.4,204.39,12,122.51,72,490.47,12,81.88,72,4.79,11,203.81,11,493.17,11,-
1980.94971,348.59375,1980-12-13--14:15:00,76.00275,213.08976,339.93,1405.4,186.49,12,72.41,72,299.35,12,114.08,72,4.3,11,185.91,11,302.05,11,-
1980.949719,348.5972222,1980-12-13--14:20:00,76.48297,214.16249,328.49,1405.4,163.87,12,46.65,72,199.57,12,117.22,72,3.81,11,163.29,11,202.27,11,-
1980.949729,348.6006944,1980-12-13--14:25:00,76.9764,215.22654,316.71,1405.4,176.59,12,92.85,72,412.01,12,83.74,72,4.2,11,176.01,11,414.71,11,-
1980.949738,348.6041667,1980-12-13--14:30:00,77.48273,216.28188,304.6,1405.4,169.53,12,100.55,72,463.91,12,68.98,72,4.49,11,168.95,11,466.61,11,-
1980.949748,348.6076389,1980-12-13--14:35:00,78.00166,217.32851,292.16,1405.4,166.24,12,110.16,72,529.89,12,56.08,72,4.79,11,165.66,11,532.59,11,-
1980.949757,348.6111111,1980-12-13--14:40:00,78.53286,218.36643,279.4,1405.4,152.57,12,98.87,72,497.31,12,53.7,72,4.98,11,151.99,11,500.01,11,-
1980.949767,348.6145833,1980-12-13--14:45:00,79.07599,219.39569,266.33,1405.4,144.56,12,94.78,72,500.12,12,49.78,72,4.98,11,143.98,11,502.82,11,-
1980.949776,348.6180556,1980-12-13--14:50:00,79.63071,220.41632,252.96,1405.41,135.62,12,89,72,494.49,12,46.62,72,5.28,11,135.04,11,497.19,11,-
1980.949786,348.6215278,1980-12-13--14:55:00,80.19668,221.42838,239.29,1405.41,125.72,12,81.46,72,478.4,12,44.26,72,5.47,11,125.14,11,481.1,11,-
1980.949795,348.625,1980-12-13--15:00:00,80.77352,222.43194,225.34,1405.41,114.88,12,70.77,72,441.38,12,44.11,72,5.28,11,114.3,11,444.08,11,-
1980.949805,348.6284722,1980-12-13--15:05:00,81.36084,223.42709,211.11,1405.41,NA,99,NA,99,NA,99,NA,99,4.89,99,86.98,99,144.74,99,-
1980.949814,348.6319444,1980-12-13--15:10:00,81.95823,224.41393,196.61,1405.41,60.71,12,-0.51,72,-3.61,12,60.71,72,2.14,11,60.13,11,-0.91,11,-
1980.949824,348.6354167,1980-12-13--15:15:00,82.56522,225.39255,181.86,1405.41,52.71,12,-0.57,72,-4.41,12,52.71,72,1.36,11,52.13,11,-1.71,11,-
1980.949833,348.6388889,1980-12-13--15:20:00,83.18133,226.3631,166.86,1405.41,46.59,12,-0.48,72,-4.01,12,46.59,72,1.07,11,46.01,11,-1.31,11,-
1980.949843,348.6423611,1980-12-13--15:25:00,83.80599,227.32569,151.64,1405.41,35.75,12,-0.39,72,-3.61,12,35.75,72,0.68,11,35.17,11,-0.91,11,-
1980.949852,348.6458333,1980-12-13--15:30:00,84.43831,228.28047,136.21,1405.41,36.22,12,-0.23,72,-2.4,12,36.22,72,0.48,11,35.64,11,0.3,11,-
1980.949861,348.6493056,1980-12-13--15:35:00,85.07762,229.22759,120.59,1405.41,32.92,12,-0.17,72,-2,12,32.92,72,0.28,11,32.34,11,0.7,11,-
1980.949871,348.6527778,1980-12-13--15:40:00,85.72332,230.16721,104.81,1405.42,27.74,12,-0.15,72,-2,12,27.74,72,0.19,11,27.16,11,0.7,11,-
1980.94988,348.65625,1980-12-13--15:45:00,86.37245,231.09951,88.92,1405.42,21.15,12,-0.1,72,-1.6,12,21.15,72,0.09,11,20.57,11,1.1,11,-
1980.94989,348.6597222,1980-12-13--15:50:00,87.02447,232.02465,72.95,1405.42,17.38,12,-0.1,72,-2,12,17.38,72,-0.21,11,16.8,11,0.7,11,-
1980.949899,348.6631944,1980-12-13--15:55:00,87.67678,232.94283,56.97,1405.42,13.61,12,-0.08,72,-2,12,13.61,72,-0.21,11,13.03,11,0.7,11,-
1980.949909,348.6666667,1980-12-13--16:00:00,88.32555,233.85423,41.07,1405.42,11.25,12,-0.06,72,-2,12,11.25,72,-0.4,11,10.67,11,0.7,11,-
1980.949918,348.6701389,1980-12-13--16:05:00,88.96562,234.75906,25.37,1405.42,NA,99,NA,99,NA,99,NA,99,0.87,99,13.03,99,5.53,99,-
1980.949928,348.6736111,1980-12-13--16:10:00,89.59033,235.65753,10.05,1405.42,5.13,92,0,92,-0.39,92,5.13,92,-0.4,11,4.55,91,2.31,91,-
