Day of month,Day of year,Time Sunrise (HH::MM:SS),Time Sunset (HH::MM:SS),Time Solar Noon (HH::MM:SS),Daily Total Energy ETR (kW h/m^2),Daily Total Energy ETRn (kW h/m^2),Daily Total Energy (kWh/m^2),Daily Total Uncertainty (U95%),Daily Total Energy (kWh/m^2),Daily Total Uncertainty (U95%),Daily Total Energy (kWh/m^2),Daily Total Uncertainty (U95%),Daily Total Energy (kWh/m^2),Daily Total Uncertainty (U95%),-,-,-,-,Assorted Daily Values (Rows 12 - 42)
1980.212773224044,78.875,1980-03-18--21:00:00,114.72611,297.40063000000004,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2128870673955,78.91666666666666,1980-03-18--22:00:00,123.33761000000001,311.48928,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.213000910747,78.95833333333333,1980-03-18--23:00:00,130.07341000000002,328.26036000000005,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2131147540986,79.,1980-03-18--24:00:00,133.98365,347.81744000000003,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.21322859745,79.04166666666666,1980-03-19--01:00:00,134.27962000000002,8.775070000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2133424408016,79.08333333333333,1980-03-19--02:00:00,130.89119000000002,28.683750000000003,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2134562841532,79.125,1980-03-19--03:00:00,124.52698000000001,45.90858,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2135701275047,79.16666666666666,1980-03-19--04:00:00,116.14403000000001,60.364650000000005,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2136839708562,79.20833333333333,1980-03-19--05:00:00,106.53895000000001,72.77057,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2137978142077,79.25,1980-03-19--06:00:00,96.26700000000001,83.97517,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2139116575595,79.29166666666666,1980-03-19--07:00:00,85.68501,94.75505000000001,44.71,594.2,34.,12,0.6,72,8.,12,33.4,72,NA,11,NA,11,-
1980.214025500911,79.33333333333333,1980-03-19--08:00:00,75.52008000000001,105.83842000000001,343.12,1372.27,156.,12,51.26,72,205.,12,104.74000000000001,72,NA,11,NA,11,-
1980.2141393442625,79.375,1980-03-19--09:00:00,65.84182,117.98227000000001,561.6,1372.23,267.,12,83.08,72,203.,12,183.92000000000002,72,NA,11,NA,11,-
1980.214253187614,79.41666666666666,1980-03-19--10:00:00,57.274620000000006,132.00943,741.83,1372.2,449.,12,296.8,72,549.,12,152.20000000000002,72,NA,11,NA,11,-
1980.2143670309656,79.45833333333333,1980-03-19--11:00:00,50.58102,148.65837000000002,871.3100000000001,1372.17,608.,12,462.91,72,729.,12,145.09,72,NA,11,NA,11,-
1980.2144808743171,79.5,1980-03-19--12:00:00,46.6929,168.01154000000002,941.16,1372.13,665.,12,487.68,72,711.,12,177.32,72,NA,11,NA,11,-
1980.2145947176687,79.54166666666666,1980-03-19--13:00:00,46.37733,188.72605000000001,946.62,1372.1000000000001,666.,12,486.38,72,705.,12,179.62,72,NA,11,NA,11,-
1980.2147085610202,79.58333333333333,1980-03-19--14:00:00,49.70532000000001,208.44600000000003,887.34,1372.07,498.,12,239.29,72,370.,12,258.71,72,NA,11,NA,11,-
1980.2148224043717,79.625,1980-03-19--15:00:00,55.991310000000006,225.57686,767.4,1372.04,559.,12,333.91,72,597.,12,225.09,72,NA,11,NA,11,-
1980.2149362477232,79.66666666666666,1980-03-19--16:00:00,64.29629,240.00714000000002,595.0600000000001,1372.,387.,12,271.94,72,627.,12,115.06,72,NA,11,NA,11,-
1980.2150500910748,79.70833333333333,1980-03-19--17:00:00,73.82142,252.4199,382.27,1371.97,194.,12,117.3,72,421.,12,76.7,72,NA,11,NA,11,-
1980.2151639344263,79.75,1980-03-19--18:00:00,83.94075000000001,263.64341,144.82,1371.94,51.,12,19.21,72,182.,12,31.79,72,NA,11,NA,11,-
1980.215277777778,79.79166666666666,1980-03-19--19:00:00,94.43399000000001,274.44618,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2153916211296,79.83333333333333,1980-03-19--20:00:00,104.75543,285.55567,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.215505464481,79.875,1980-03-19--21:00:00,114.46082000000001,297.73317000000003,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2156193078326,79.91666666666666,1980-03-19--22:00:00,123.03858000000001,311.81072,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2157331511842,79.95833333333333,1980-03-19--23:00:00,129.73237,328.53833000000003,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2158469945357,80.,1980-03-19--24:00:00,133.60335,347.99883000000005,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2159608378872,80.04166666666666,1980-03-20--01:00:00,133.87864000000002,8.818890000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2160746812388,80.08333333333333,1980-03-20--02:00:00,130.49382,28.601650000000003,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2161885245903,80.125,1980-03-20--03:00:00,124.14752000000001,45.746990000000004,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2163023679418,80.16666666666666,1980-03-20--04:00:00,115.78436,60.164210000000004,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2164162112933,80.20833333333333,1980-03-20--05:00:00,106.19414,72.55419,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.216530054645,80.25,1980-03-20--06:00:00,95.92777000000001,83.75349000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2166438979966,80.29166666666666,1980-03-20--07:00:00,85.35949000000001,94.53324,51.53,636.88,7.,12,0.,72,0.,12,7.,72,NA,11,NA,11,-
1980.2167577413481,80.33333333333333,1980-03-20--08:00:00,75.17864,105.62132000000001,350.83,1371.47,38.,12,0.,72,0.,12,38.,72,NA,11,NA,11,-
1980.2168715846997,80.375,1980-03-20--09:00:00,65.48538,117.77928000000001,569.0500000000001,1371.44,118.,12,0.,72,0.,12,118.,72,NA,11,NA,11,-
1980.2169854280512,80.41666666666666,1980-03-20--10:00:00,56.89857000000001,131.84099,748.96,1371.41,123.,12,0.55,72,1.,12,122.45,72,NA,11,NA,11,-
1980.2170992714027,80.45833333333333,1980-03-20--11:00:00,50.18612,148.56199,878.09,1371.38,146.,12,0.64,72,1.,12,145.36,72,NA,11,NA,11,-
1980.2172131147543,80.5,1980-03-20--12:00:00,46.291380000000004,168.03407,947.59,1371.34,94.,12,0.6900000000000001,72,1.,12,93.31,72,NA,11,NA,11,-
1980.2173269581058,80.54166666666666,1980-03-20--13:00:00,45.992580000000004,188.88682000000003,952.72,1371.31,164.,12,0.6900000000000001,72,1.,12,163.31,72,NA,11,NA,11,-
1980.2174408014573,80.58333333333333,1980-03-20--14:00:00,49.357780000000005,208.71120000000002,893.16,1371.28,239.,12,1.95,72,3.,12,237.05,72,NA,11,NA,11,-
1980.2175546448088,80.625,1980-03-20--15:00:00,55.68627000000001,225.89296000000002,773.,1371.24,239.,12,11.84,72,21.,12,227.16,72,NA,11,NA,11,-
1980.2176684881604,80.66666666666666,1980-03-20--16:00:00,64.02691,240.33830000000003,600.52,1371.21,175.,12,0.88,72,2.,12,174.12,72,NA,11,NA,11,-
1980.2177823315121,80.70833333333333,1980-03-20--17:00:00,73.57662,252.75145000000003,387.68,1371.18,109.,12,0.5700000000000001,72,2.,12,108.43,72,NA,11,NA,11,-
1980.2178961748637,80.75,1980-03-20--18:00:00,83.71170000000001,263.97265000000004,150.18,1371.14,43.,12,2.3000000000000003,72,21.,12,40.7,72,NA,11,NA,11,-
1980.2180100182152,80.79166666666666,1980-03-20--19:00:00,94.19756000000001,274.77516,0,0.,0.,12,11.,72,11.,12,0.,72,NA,11,NA,11,-
1980.2181238615667,80.83333333333333,1980-03-20--20:00:00,104.51201,285.88671000000005,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2182377049182,80.875,1980-03-20--21:00:00,114.19529000000001,298.06465000000003,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2183515482698,80.91666666666666,1980-03-20--22:00:00,122.73918,312.1304,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2184653916213,80.95833333333333,1980-03-20--23:00:00,129.39107,328.81410000000005,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2185792349728,81.,1980-03-20--24:00:00,133.22305,348.17861000000005,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2186930783243,81.04166666666666,1980-03-21--01:00:00,133.47781,8.862870000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2188069216759,81.08333333333333,1980-03-21--02:00:00,130.09642000000002,28.521250000000002,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2189207650274,81.125,1980-03-21--03:00:00,123.76778000000002,45.58751,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2190346083792,81.16666666666666,1980-03-21--04:00:00,115.42428000000001,59.96558,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2191484517307,81.20833333333333,1980-03-21--05:00:00,105.84892,72.33911,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2192622950822,81.25,1980-03-21--06:00:00,95.58793000000001,83.5326,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2193761384337,81.29166666666666,1980-03-21--07:00:00,85.03175,94.31176,58.870000000000005,679.79,14.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.2194899817853,81.33333333333333,1980-03-21--08:00:00,74.83720000000001,105.40408000000001,358.52,1370.68,150.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.2196038251368,81.375,1980-03-21--09:00:00,65.12908,117.57574000000001,576.46,1370.65,393.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.2197176684883,81.41666666666666,1980-03-21--10:00:00,56.52270000000001,131.67176,756.04,1370.6100000000001,547.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.2198315118399,81.45833333333333,1980-03-21--11:00:00,49.791340000000005,148.46521,884.8100000000001,1370.58,503.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.2199453551914,81.5,1980-03-21--12:00:00,45.890040000000006,168.05761,953.95,1370.55,405.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.220059198543,81.54166666666666,1980-03-21--13:00:00,45.608360000000005,189.05031000000002,958.76,1370.51,208.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.2201730418944,81.58333333333333,1980-03-21--14:00:00,49.01126000000001,208.97964000000002,898.91,1370.48,224.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.2202868852462,81.625,1980-03-21--15:00:00,55.38251,226.21169,778.54,1370.45,337.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.2204007285977,81.66666666666666,1980-03-21--16:00:00,63.758770000000005,240.67121000000003,605.9300000000001,1370.42,217.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.2205145719493,81.70833333333333,1980-03-21--17:00:00,73.33283,253.08400000000003,393.04,1370.38,214.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.2206284153008,81.75,1980-03-21--18:00:00,83.48313,264.30231000000003,155.53,1370.3500000000001,57.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.2207422586523,81.79166666666666,1980-03-21--19:00:00,93.96106,275.10406,0,0.,0.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.2208561020038,81.83333333333333,1980-03-21--20:00:00,104.26862000000001,286.21716000000004,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2209699453554,81.875,1980-03-21--21:00:00,113.92955,298.39494,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.221083788707,81.91666666666666,1980-03-21--22:00:00,122.43946000000001,312.44822000000005,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2211976320584,81.95833333333333,1980-03-21--23:00:00,129.04955,329.08758,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.22131147541,82.,1980-03-21--24:00:00,132.84283000000002,348.35668000000004,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2214253187615,82.04166666666666,1980-03-22--01:00:00,133.07721,8.90691,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.221539162113,82.08333333333333,1980-03-22--02:00:00,129.69912000000002,28.44244,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2216530054648,82.125,1980-03-22--03:00:00,123.38790000000002,45.43007,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2217668488163,82.16666666666666,1980-03-22--04:00:00,115.06394,59.76872,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2218806921678,82.20833333333333,1980-03-22--05:00:00,105.50344000000001,72.12532,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2219945355193,82.25,1980-03-22--06:00:00,95.24754,83.31251,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2221083788709,82.29166666666666,1980-03-22--07:00:00,84.7039,94.09058,66.72,722.8000000000001,42.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.2222222222224,82.33333333333333,1980-03-22--08:00:00,74.49588,105.18669000000001,366.18,1369.88,191.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.222336065574,82.375,1980-03-22--09:00:00,64.77306,117.37160000000002,583.84,1369.8500000000001,378.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.2224499089255,82.41666666666666,1980-03-22--10:00:00,56.14715,131.50168000000002,763.07,1369.82,536.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.222563752277,82.45833333333333,1980-03-22--11:00:00,49.39683,148.36796,891.48,1369.78,644.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.2226775956285,82.5,1980-03-22--12:00:00,45.489000000000004,168.08210000000003,960.26,1369.75,711.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.22279143898,82.54166666666666,1980-03-22--13:00:00,45.22478,189.21644,964.73,1369.72,703.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.2229052823318,82.58333333333333,1980-03-22--14:00:00,48.66583000000001,209.25123000000002,904.61,1369.69,662.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.2230191256833,82.625,1980-03-22--15:00:00,55.080090000000006,226.53293000000002,784.03,1369.65,558.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.2231329690349,82.66666666666666,1980-03-22--16:00:00,63.49192000000001,241.00573000000003,611.29,1369.6200000000001,402.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.2232468123864,82.70833333333333,1980-03-22--17:00:00,73.09007000000001,253.41742000000002,398.37,1369.59,168.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.223360655738,82.75,1980-03-22--18:00:00,83.25508,264.63228000000004,160.85,1369.55,43.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.2234744990894,82.79166666666666,1980-03-22--19:00:00,93.72444,275.43276000000003,0,0.,0.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.223588342441,82.83333333333333,1980-03-22--20:00:00,104.0253,286.54690000000005,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2237021857925,82.875,1980-03-22--21:00:00,113.66362000000001,298.72391000000005,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.223816029144,82.91666666666666,1980-03-22--22:00:00,122.13946000000001,312.76403000000005,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2239298724955,82.95833333333333,1980-03-22--23:00:00,128.70791,329.35866000000004,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.224043715847,83.,1980-03-22--24:00:00,132.46279,348.53297000000003,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2241575591988,83.04166666666666,1980-03-23--01:00:00,132.67698000000001,8.950890000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2242714025504,83.08333333333333,1980-03-23--02:00:00,129.30205,28.36512,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2243852459019,83.125,1980-03-23--03:00:00,123.00802000000002,45.27460000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2244990892534,83.16666666666666,1980-03-23--04:00:00,114.70348000000001,59.57359,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.224612932605,83.20833333333333,1980-03-23--05:00:00,105.15784000000001,71.91279,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2247267759565,83.25,1980-03-23--06:00:00,94.90668000000001,83.09318,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.224840619308,83.29166666666666,1980-03-23--07:00:00,84.37620000000001,93.86971000000001,75.05,765.89,47.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.2249544626595,83.33333333333333,1980-03-23--08:00:00,74.15484000000001,104.96913,373.81,1369.09,219.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.225068306011,83.375,1980-03-23--09:00:00,64.41747000000001,117.16684000000001,591.17,1369.05,402.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.2251821493626,83.41666666666666,1980-03-23--10:00:00,55.77205000000001,131.3307,770.0600000000001,1369.02,563.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.225295992714,83.45833333333333,1980-03-23--11:00:00,49.00271000000001,148.27013000000002,898.09,1368.99,676.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.2254098360659,83.5,1980-03-23--12:00:00,45.08838,168.10742000000002,966.5,1368.95,744.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.2255236794174,83.54166666666666,1980-03-23--13:00:00,44.841930000000005,189.38514,970.64,1368.92,521.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.225637522769,83.58333333333333,1980-03-23--14:00:00,48.32159,209.52586000000002,910.24,1368.89,270.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.2257513661204,83.625,1980-03-23--15:00:00,54.779070000000004,226.85655000000003,789.46,1368.8500000000001,384.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.225865209472,83.66666666666666,1980-03-23--16:00:00,63.226400000000005,241.34173,616.61,1368.82,270.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.2259790528235,83.70833333333333,1980-03-23--17:00:00,72.84837,253.75158000000002,403.66,1368.79,139.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.226092896175,83.75,1980-03-23--18:00:00,83.02757000000001,264.96241000000003,166.16,1368.75,37.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.2262067395266,83.79166666666666,1980-03-23--19:00:00,93.48761,275.76115000000004,0,0.,0.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.226320582878,83.83333333333333,1980-03-23--20:00:00,103.78206000000002,286.87581,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2264344262296,83.875,1980-03-23--21:00:00,113.39756000000001,299.05144,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2265482695811,83.91666666666666,1980-03-23--22:00:00,121.83924,313.07774,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.226662112933,83.95833333333333,1980-03-23--23:00:00,128.36620000000002,329.62723000000005,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2267759562844,84.,1980-03-23--24:00:00,132.08302,348.70737,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.226889799636,84.04166666666666,1980-03-24--01:00:00,132.27720000000002,8.994720000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2270036429875,84.08333333333333,1980-03-24--02:00:00,128.90533000000002,28.28919,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.227117486339,84.125,1980-03-24--03:00:00,122.62828,45.121010000000005,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2272313296905,84.16666666666666,1980-03-24--04:00:00,114.34303000000001,59.38013000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.227345173042,84.20833333333333,1980-03-24--05:00:00,104.81226000000001,71.70149,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2274590163936,84.25,1980-03-24--06:00:00,94.56536000000001,82.87461,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2275728597451,84.29166666666666,1980-03-24--07:00:00,84.04764,93.64913000000001,83.91,809.12,67.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.2276867030967,84.33333333333333,1980-03-24--08:00:00,73.81421,104.75138000000001,381.41,1368.29,204.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.2278005464482,84.375,1980-03-24--09:00:00,64.06245,116.96142,598.46,1368.25,254.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.2279143897997,84.41666666666666,1980-03-24--10:00:00,55.39753,131.15876,776.98,1368.22,476.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.2280282331515,84.45833333333333,1980-03-24--11:00:00,48.609100000000005,148.17167,904.64,1368.19,707.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.228142076503,84.5,1980-03-24--12:00:00,44.68827,168.13351,972.6800000000001,1368.15,780.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.2282559198545,84.54166666666666,1980-03-24--13:00:00,44.459900000000005,189.55631000000002,976.48,1368.1200000000001,665.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.228369763206,84.58333333333333,1980-03-24--14:00:00,47.97860000000001,209.80344000000002,915.8100000000001,1368.09,562.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.2284836065576,84.625,1980-03-24--15:00:00,54.479490000000006,227.18243,794.83,1368.05,424.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.228597449909,84.66666666666666,1980-03-24--16:00:00,62.962230000000005,241.67908000000003,621.87,1368.02,346.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.2287112932606,84.70833333333333,1980-03-24--17:00:00,72.60775000000001,254.08636,408.91,1367.99,244.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.2288251366122,84.75,1980-03-24--18:00:00,82.80064,265.29259,171.43,1367.95,69.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.2289389799637,84.79166666666666,1980-03-24--19:00:00,93.25045,276.08910000000003,0,0.,0.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.2290528233152,84.83333333333333,1980-03-24--20:00:00,103.53893000000001,287.20377,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2291666666667,84.875,1980-03-24--21:00:00,113.13139000000001,299.37741,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2292805100185,84.91666666666666,1980-03-24--22:00:00,121.53885000000001,313.38923,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.22939435337,84.95833333333333,1980-03-24--23:00:00,128.02450000000002,329.89321,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2295081967216,85.,1980-03-24--24:00:00,131.70360000000002,348.87979,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.229622040073,85.04166666666666,1980-03-25--01:00:00,131.87799,9.038300000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2297358834246,85.08333333333333,1980-03-25--02:00:00,128.50909000000001,28.214540000000003,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2298497267761,85.125,1980-03-25--03:00:00,122.24882000000001,44.96923,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2299635701277,85.16666666666666,1980-03-25--04:00:00,113.98274,59.188300000000005,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2300774134792,85.20833333333333,1980-03-25--05:00:00,104.46684,71.49140000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2301912568307,85.25,1980-03-25--06:00:00,94.2236,82.65679,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2303051001822,85.29166666666666,1980-03-25--07:00:00,83.71893,93.42882,93.26,852.44,117.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.2304189435338,85.33333333333333,1980-03-25--08:00:00,73.47414,104.53343000000001,388.98,1367.49,279.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.2305327868855,85.375,1980-03-25--09:00:00,63.70812000000001,116.75532000000001,605.71,1367.45,359.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.230646630237,85.41666666666666,1980-03-25--10:00:00,55.02373000000001,130.9858,783.86,1367.42,566.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.2307604735886,85.45833333333333,1980-03-25--11:00:00,48.21613000000001,148.07247,911.12,1367.39,681.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.2308743169401,85.5,1980-03-25--12:00:00,44.2888,168.16027000000003,978.79,1367.3500000000001,754.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.2309881602916,85.54166666666666,1980-03-25--13:00:00,44.0788,189.72987,982.26,1367.32,730.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.2311020036432,85.58333333333333,1980-03-25--14:00:00,47.63694,210.08384,921.3100000000001,1367.29,689.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.2312158469947,85.625,1980-03-25--15:00:00,54.18142,227.51043,800.14,1367.25,581.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.2313296903462,85.66666666666666,1980-03-25--16:00:00,62.69944,242.01764000000003,627.09,1367.22,432.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.2314435336978,85.70833333333333,1980-03-25--17:00:00,72.36823000000001,254.42161000000002,414.12,1367.19,245.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.2315573770493,85.75,1980-03-25--18:00:00,82.57431000000001,265.6227,176.69,1367.15,76.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.2316712204008,85.79166666666666,1980-03-25--19:00:00,93.01283000000001,276.41648000000004,0,0.,0.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.2317850637526,85.83333333333333,1980-03-25--20:00:00,103.29592000000001,287.53066,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
