Station ID Number:,94169,-,-,-,-,Type of Measurement:,GHI,GHI_Flag,DrHI_Calc,DrHI_Calc_Flag,DNI,DNI_Flag,DHI_Calc,DHI_Calc_Flag,GHI_original,GHI_original_Flag,DNI_original,DNI_original_Flag,NOTES
1980.013661202186,6.,1980-01-05--24:00:00,155.83376,341.33091,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0137750455376,6.041666666666666,1980-01-06--01:00:00,156.10169000000002,15.744670000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0138888888891,6.083333333333333,1980-01-06--02:00:00,150.76724000000002,44.68719,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0140027322407,6.125,1980-01-06--03:00:00,142.21536,64.61979000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0141165755922,6.166666666666666,1980-01-06--04:00:00,132.29057,78.93941000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0142304189437,6.208333333333333,1980-01-06--05:00:00,121.89332000000002,90.45018,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0143442622953,6.25,1980-01-06--06:00:00,111.49855000000001,100.71740000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0144581056468,6.291666666666666,1980-01-06--07:00:00,101.43267,110.65981000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0145719489983,6.333333333333333,1980-01-06--08:00:00,91.89726,120.90075000000002,0,0.,3.,12,32.,72,32.,12,3.,72,NA,11,NA,11,-
1980.0146857923498,6.375,1980-01-06--09:00:00,83.51467000000001,131.91453,128.15,1134.54,80.,12,52.52,72,465.,12,27.48,72,NA,11,NA,11,-
1980.0147996357014,6.416666666666666,1980-01-06--10:00:00,76.57849,144.04625000000001,326.92,1408.46,204.,12,162.48,72,700.,12,41.52,72,NA,11,NA,11,-
1980.014913479053,6.458333333333333,1980-01-06--11:00:00,71.47951,157.43123,447.39,1408.46,301.,12,196.62,72,619.,12,104.38,72,NA,11,NA,11,-
1980.0150273224046,6.5,1980-01-06--12:00:00,68.70943000000001,171.85962,511.41,1408.46,256.,12,57.370000000000005,72,158.,12,198.63,72,NA,11,NA,11,-
1980.0151411657562,6.541666666666666,1980-01-06--13:00:00,68.57561000000001,186.72721,514.47,1408.45,156.,12,0.,72,0.,12,156.,72,NA,11,NA,11,-
1980.0152550091077,6.583333333333333,1980-01-06--14:00:00,71.09391000000001,201.23287000000002,456.36,1408.45,164.,12,2.59,72,8.,12,161.41,72,NA,11,NA,11,-
1980.0153688524592,6.625,1980-01-06--15:00:00,75.98149000000001,214.73964,341.18,1408.45,183.,12,144.37,72,596.,12,38.63,72,NA,11,NA,11,-
1980.0154826958108,6.666666666666666,1980-01-06--16:00:00,82.76140000000001,226.99789,177.47,1408.45,94.,12,64.26,72,510.,12,29.740000000000002,72,NA,11,NA,11,-
1980.0155965391623,6.708333333333333,1980-01-06--17:00:00,90.89121,238.11522000000002,0,0.,8.,12,54.,72,54.,12,8.,72,NA,11,NA,11,-
1980.0157103825138,6.75,1980-01-06--18:00:00,100.46017,248.42161000000002,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0158242258653,6.791666666666666,1980-01-06--19:00:00,110.47522000000001,258.38047,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0159380692169,6.833333333333333,1980-01-06--20:00:00,120.84619,268.59789,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0160519125684,6.875,1980-01-06--21:00:00,131.25257000000002,279.95427,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.01616575592,6.916666666666666,1980-01-06--22:00:00,141.23972,293.92908,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0162795992717,6.958333333333333,1980-01-06--23:00:00,149.96480000000003,313.17466,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0163934426232,7.,1980-01-06--24:00:00,155.69421000000003,341.16007,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0165072859747,7.041666666666666,1980-01-07--01:00:00,156.00612,15.43974,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0166211293263,7.083333333333333,1980-01-07--02:00:00,150.72011,44.381710000000005,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0167349726778,7.125,1980-01-07--03:00:00,142.19721,64.36573,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0168488160293,7.166666666666666,1980-01-07--04:00:00,132.28533000000002,78.72739,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0169626593809,7.208333333333333,1980-01-07--05:00:00,121.89119000000001,90.26513000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0170765027324,7.25,1980-01-07--06:00:00,111.49309000000001,100.54843000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.017190346084,7.291666666666666,1980-01-07--07:00:00,101.41889,110.49974,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0173041894354,7.333333333333333,1980-01-07--08:00:00,91.86877000000001,120.74520000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.017418032787,7.375,1980-01-07--09:00:00,83.47210000000001,131.76178000000002,129.57,1139.74,34.,12,0.,72,0.,12,34.,72,NA,11,NA,11,-
1980.0175318761387,7.416666666666666,1980-01-07--10:00:00,76.51484,143.89768,328.43,1408.41,78.,12,0.93,72,4.,12,77.07000000000001,72,NA,11,NA,11,-
1980.0176457194902,7.458333333333333,1980-01-07--11:00:00,71.39259000000001,157.29193,449.40000000000003,1408.4,116.,12,2.87,72,9.,12,113.13,72,NA,11,NA,11,-
1980.0177595628418,7.5,1980-01-07--12:00:00,68.59918,171.73772000000002,513.91,1408.4,140.,12,3.2800000000000002,72,9.,12,136.72,72,NA,11,NA,11,-
1980.0178734061933,7.541666666666666,1980-01-07--13:00:00,68.44513,186.63070000000002,517.4300000000001,1408.4,171.,12,10.290000000000001,72,28.,12,160.71,72,NA,11,NA,11,-
1980.0179872495448,7.583333333333333,1980-01-07--14:00:00,70.94874,201.16563000000002,459.72,1408.4,132.,12,0.65,72,2.,12,131.35,72,NA,11,NA,11,-
1980.0181010928964,7.625,1980-01-07--15:00:00,75.82782,214.70025,344.83,1408.39,75.,12,0.,72,0.,12,75.,72,NA,11,NA,11,-
1980.018214936248,7.666666666666666,1980-01-07--16:00:00,82.60525000000001,226.98170000000002,181.27,1408.39,26.,12,0.,72,0.,12,26.,72,NA,11,NA,11,-
1980.0183287795994,7.708333333333333,1980-01-07--17:00:00,90.68794000000001,238.11703000000003,0,0.,0.,12,1.,72,1.,12,0.,72,NA,11,NA,11,-
1980.018442622951,7.75,1980-01-07--18:00:00,100.30082,248.43702000000002,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0185564663025,7.791666666666666,1980-01-07--19:00:00,110.31712,258.40604,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.018670309654,7.833333333333333,1980-01-07--20:00:00,120.68860000000001,268.63029,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0187841530058,7.875,1980-01-07--21:00:00,131.0944,279.98809,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0188979963573,7.916666666666666,1980-01-07--22:00:00,141.0799,293.95066,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0190118397088,7.958333333333333,1980-01-07--23:00:00,149.80491,313.1453,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0191256830603,8.,1980-01-07--24:00:00,155.54778000000002,340.99926000000005,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0192395264119,8.041666666666666,1980-01-08--01:00:00,155.90247000000002,15.137530000000002,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0193533697634,8.083333333333332,1980-01-08--02:00:00,150.66519000000002,44.0722,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.019467213115,8.125,1980-01-08--03:00:00,142.17203,64.1058,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0195810564664,8.166666666666666,1980-01-08--04:00:00,132.27355,78.50964,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.019694899818,8.208333333333332,1980-01-08--05:00:00,121.88273000000001,90.07492,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0198087431695,8.25,1980-01-08--06:00:00,111.48132000000001,100.37487,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.019922586521,8.291666666666666,1980-01-08--07:00:00,101.39867000000001,110.33563000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0200364298728,8.333333333333332,1980-01-08--08:00:00,91.83303000000001,120.58621000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0201502732243,8.375,1980-01-08--09:00:00,83.42271000000001,131.60626000000002,131.28,1146.1000000000001,3.,12,0.,72,0.,12,3.,72,NA,11,NA,11,-
1980.0202641165758,8.416666666666666,1980-01-08--10:00:00,76.44404,143.74724,330.11,1408.34,16.,12,0.,72,0.,12,16.,72,NA,11,NA,11,-
1980.0203779599274,8.458333333333332,1980-01-08--11:00:00,71.29832,157.15195,451.57,1408.33,24.,12,0.,72,0.,12,24.,72,NA,11,NA,11,-
1980.020491803279,8.5,1980-01-08--12:00:00,68.4816,171.61659,516.58,1408.33,29.,12,0.,72,0.,12,29.,72,NA,11,NA,11,-
1980.0206056466304,8.541666666666666,1980-01-08--13:00:00,68.30761000000001,186.53651000000002,520.55,1408.33,43.,12,0.,72,0.,12,43.,72,NA,11,NA,11,-
1980.020719489982,8.583333333333332,1980-01-08--14:00:00,70.79708000000001,201.10209,463.22,1408.32,38.,12,0.,72,0.,12,38.,72,NA,11,NA,11,-
1980.0208333333335,8.625,1980-01-08--15:00:00,75.66833000000001,214.66561000000002,348.61,1408.32,26.,12,0.,72,0.,12,26.,72,NA,11,NA,11,-
1980.020947176685,8.666666666666666,1980-01-08--16:00:00,82.44396,226.97098000000003,185.19,1408.32,16.,12,0.,72,0.,12,16.,72,NA,11,NA,11,-
1980.0210610200365,8.708333333333332,1980-01-08--17:00:00,90.46171000000001,238.12480000000002,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.021174863388,8.75,1980-01-08--18:00:00,100.13746,248.45884,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0212887067396,8.791666666666666,1980-01-08--19:00:00,110.15537,258.43851,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0214025500914,8.833333333333332,1980-01-08--20:00:00,120.52752000000001,268.67026000000004,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0215163934429,8.875,1980-01-08--21:00:00,130.93263000000002,280.03041,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0216302367944,8.916666666666666,1980-01-08--22:00:00,140.91601,293.98201,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.021744080146,8.958333333333332,1980-01-08--23:00:00,149.63989,313.12698,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0218579234975,9.,1980-01-08--24:00:00,155.39460000000003,340.84861,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.021971766849,9.041666666666666,1980-01-09--01:00:00,155.79077,14.83853,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0220856102005,9.083333333333332,1980-01-09--02:00:00,150.60246,43.759100000000004,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.022199453552,9.125,1980-01-09--03:00:00,142.13974000000002,63.84031,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0223132969036,9.166666666666666,1980-01-09--04:00:00,132.25516000000002,78.28637,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.022427140255,9.208333333333332,1980-01-09--05:00:00,121.8679,89.87969000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0225409836066,9.25,1980-01-09--06:00:00,111.46319000000001,100.19685000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0226548269584,9.291666666666666,1980-01-09--07:00:00,101.37196,110.16762000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.02276867031,9.333333333333332,1980-01-09--08:00:00,91.78996000000001,120.42388000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0228825136614,9.375,1980-01-09--09:00:00,83.3665,131.44809,133.27,1153.64,5.,12,0.,72,0.,12,5.,72,NA,11,NA,11,-
1980.022996357013,9.416666666666666,1980-01-09--10:00:00,76.36609,143.59503,331.95,1408.25,13.,12,0.,72,0.,12,13.,72,NA,11,NA,11,-
1980.0231102003645,9.458333333333332,1980-01-09--11:00:00,71.19674,157.01138,453.91,1408.25,26.,12,0.,72,0.,12,26.,72,NA,11,NA,11,-
1980.023224043716,9.5,1980-01-09--12:00:00,68.35675,171.49631000000002,519.4,1408.25,26.,12,0.,72,0.,12,26.,72,NA,11,NA,11,-
1980.0233378870676,9.541666666666666,1980-01-09--13:00:00,68.16311,186.44472000000002,523.82,1408.24,26.,12,0.,72,0.,12,26.,72,NA,11,NA,11,-
1980.023451730419,9.583333333333332,1980-01-09--14:00:00,70.63898,201.04234000000002,466.86,1408.24,26.,12,0.,72,0.,12,26.,72,NA,11,NA,11,-
1980.0235655737706,9.625,1980-01-09--15:00:00,75.50311,214.63579000000001,352.52,1408.23,24.,12,0.,72,0.,12,24.,72,NA,11,NA,11,-
1980.0236794171221,9.666666666666666,1980-01-09--16:00:00,82.27763,226.96578000000002,189.23,1408.23,8.,12,0.,72,0.,12,8.,72,NA,11,NA,11,-
1980.0237932604737,9.708333333333332,1980-01-09--17:00:00,90.19804,238.13858000000002,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0239071038254,9.75,1980-01-09--18:00:00,99.97019,248.48707000000002,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.024020947177,9.791666666666666,1980-01-09--19:00:00,109.99009000000001,258.47787,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0241347905285,9.833333333333332,1980-01-09--20:00:00,120.36304000000001,268.71776,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.02424863388,9.875,1980-01-09--21:00:00,130.76736,280.08119000000005,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0243624772315,9.916666666666666,1980-01-09--22:00:00,140.74814,294.02305,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.024476320583,9.958333333333332,1980-01-09--23:00:00,149.46988000000002,313.11964,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0245901639346,10.,1980-01-09--24:00:00,155.23475000000002,340.70823,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0247040072861,10.041666666666666,1980-01-10--01:00:00,155.67109000000002,14.543230000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0248178506376,10.083333333333332,1980-01-10--02:00:00,150.5319,43.442890000000006,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0249316939892,10.125,1980-01-10--03:00:00,142.1003,63.56955000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0250455373407,10.166666666666666,1980-01-10--04:00:00,132.23012,78.05779000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0251593806925,10.208333333333332,1980-01-10--05:00:00,121.84663,89.67961000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.025273224044,10.25,1980-01-10--06:00:00,111.43867000000002,100.01452,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0253870673955,10.291666666666666,1980-01-10--07:00:00,101.33875,109.99582000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.025500910747,10.333333333333332,1980-01-10--08:00:00,91.73948000000001,120.25833000000002,0,0.,0.,12,6.,72,6.,12,0.,72,NA,11,NA,11,-
1980.0256147540986,10.375,1980-01-10--09:00:00,83.30346,131.28737,135.54,1162.3700000000001,59.,12,39.06,72,335.,12,19.94,72,NA,11,NA,11,-
1980.02572859745,10.416666666666666,1980-01-10--10:00:00,76.28102000000001,143.44115000000002,333.96,1408.15,269.,12,162.93,72,687.,12,106.07000000000001,72,NA,11,NA,11,-
1980.0258424408016,10.458333333333332,1980-01-10--11:00:00,71.08789,156.87031000000002,456.41,1408.15,406.,12,255.08,72,787.,12,150.92000000000002,72,NA,11,NA,11,-
1980.0259562841532,10.5,1980-01-10--12:00:00,68.22467,171.37698,522.38,1408.15,368.,12,266.36,72,718.,12,101.64,72,NA,11,NA,11,-
1980.0260701275047,10.541666666666666,1980-01-10--13:00:00,68.0117,186.35541,527.23,1408.14,365.,12,254.23000000000002,72,679.,12,110.77,72,NA,11,NA,11,-
1980.0261839708562,10.583333333333332,1980-01-10--14:00:00,70.47454,200.98646000000002,470.64,1408.14,325.,12,246.99,72,739.,12,78.01,72,NA,11,NA,11,-
1980.0262978142077,10.625,1980-01-10--15:00:00,75.33224000000001,214.61086000000003,356.56,1408.13,241.,12,190.92000000000002,72,754.,12,50.08,72,NA,11,NA,11,-
1980.0264116575595,10.666666666666666,1980-01-10--16:00:00,82.10636000000001,226.96614000000002,193.38,1408.13,111.,12,78.83,72,574.,12,32.17,72,NA,11,NA,11,-
1980.026525500911,10.708333333333332,1980-01-10--17:00:00,89.95232,238.15838000000002,1.17,1408.1200000000001,5.,92,0.02,92,24.,92,4.98,92,NA,91,NA,91,-
1980.0266393442625,10.75,1980-01-10--18:00:00,99.79912,248.52173000000002,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.026753187614,10.791666666666666,1980-01-10--19:00:00,109.82137000000002,258.52412000000004,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0268670309656,10.833333333333332,1980-01-10--20:00:00,120.19528000000001,268.77277000000004,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0269808743171,10.875,1980-01-10--21:00:00,130.59869,280.14036000000004,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0270947176687,10.916666666666666,1980-01-10--22:00:00,140.57638,294.07371,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0272085610202,10.958333333333332,1980-01-10--23:00:00,149.29496,313.12319,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0273224043717,11.,1980-01-10--24:00:00,155.06836,340.57820000000004,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0274362477232,11.041666666666666,1980-01-11--01:00:00,155.54348000000002,14.252070000000002,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0275500910748,11.083333333333332,1980-01-11--02:00:00,150.45349000000002,43.124030000000005,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0276639344263,11.125,1980-01-11--03:00:00,142.05367,63.29386,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.027777777778,11.166666666666666,1980-01-11--04:00:00,132.19835,77.82413000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0278916211296,11.208333333333332,1980-01-11--05:00:00,121.81889000000001,89.47486,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.028005464481,11.25,1980-01-11--06:00:00,111.40771000000001,99.828,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0281193078326,11.291666666666666,1980-01-11--07:00:00,101.29901000000001,109.82035,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0282331511842,11.333333333333332,1980-01-11--08:00:00,91.68149000000001,120.08966000000001,0,0.,3.,12,0.,72,0.,12,3.,72,NA,11,NA,11,-
1980.0283469945357,11.375,1980-01-11--09:00:00,83.23361000000001,131.1242,138.12,1172.29,75.,12,5.89,72,50.,12,69.11,72,NA,11,NA,11,-
1980.0284608378872,11.416666666666666,1980-01-11--10:00:00,76.18884000000001,143.28569000000002,336.13,1408.04,134.,12,6.45,72,27.,12,127.55,72,NA,11,NA,11,-
1980.0285746812388,11.458333333333332,1980-01-11--11:00:00,70.9718,156.72882,459.07,1408.04,171.,12,0.,72,0.,12,171.,72,NA,11,NA,11,-
1980.0286885245903,11.5,1980-01-11--12:00:00,68.08541000000001,171.25867000000002,525.51,1408.03,166.,12,0.,72,0.,12,166.,72,NA,11,NA,11,-
1980.0288023679418,11.541666666666666,1980-01-11--13:00:00,67.85344,186.26868000000002,530.79,1408.03,142.,12,0.,72,0.,12,142.,72,NA,11,NA,11,-
1980.0289162112933,11.583333333333332,1980-01-11--14:00:00,70.30382,200.9345,474.55,1408.02,156.,12,0.,72,0.,12,156.,72,NA,11,NA,11,-
1980.029030054645,11.625,1980-01-11--15:00:00,75.15582,214.59087000000002,360.72,1408.02,137.,12,0.,72,0.,12,137.,72,NA,11,NA,11,-
1980.0291438979966,11.666666666666666,1980-01-11--16:00:00,81.93024000000001,226.9721,197.65,1408.01,64.,12,0.14,72,1.,12,63.86,72,NA,11,NA,11,-
1980.0292577413481,11.708333333333332,1980-01-11--17:00:00,89.80509,238.18423,4.79,1408.,10.,92,0.01,92,2.,92,9.99,92,NA,91,NA,91,-
1980.0293715846997,11.75,1980-01-11--18:00:00,99.62435,248.56282000000002,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0294854280512,11.791666666666666,1980-01-11--19:00:00,109.64932,258.57723000000004,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0295992714027,11.833333333333332,1980-01-11--20:00:00,120.02433,268.83525000000003,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0297131147543,11.875,1980-01-11--21:00:00,130.42672000000002,280.20788000000005,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0298269581058,11.916666666666666,1980-01-11--22:00:00,140.40084000000002,294.13390000000004,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0299408014573,11.958333333333332,1980-01-11--23:00:00,149.11523000000003,313.13752000000005,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0300546448088,12.,1980-01-11--24:00:00,154.89553,340.45858000000004,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0301684881604,12.041666666666666,1980-01-12--01:00:00,155.40802000000002,13.965470000000002,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0302823315121,12.083333333333332,1980-01-12--02:00:00,150.36722,42.802960000000006,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0303961748637,12.125,1980-01-12--03:00:00,141.99978000000002,63.013540000000006,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0305100182152,12.166666666666666,1980-01-12--04:00:00,132.15983,77.58561,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0306238615667,12.208333333333332,1980-01-12--05:00:00,121.78462,89.2656,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0307377049182,12.25,1980-01-12--06:00:00,111.37030000000001,99.63746,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0308515482698,12.291666666666666,1980-01-12--07:00:00,101.25272000000001,109.64133000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0309653916213,12.333333333333332,1980-01-12--08:00:00,91.61583,119.91798000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0310792349728,12.375,1980-01-12--09:00:00,83.15694,130.95868000000002,141.,1183.42,13.,12,0.,72,0.,12,13.,72,NA,11,NA,11,-
1980.0311930783243,12.416666666666666,1980-01-12--10:00:00,76.08959,143.12875000000003,338.47,1407.91,75.,12,0.,72,0.,12,75.,72,NA,11,NA,11,-
1980.0313069216759,12.458333333333332,1980-01-12--11:00:00,70.84851,156.58700000000002,461.89,1407.91,212.,12,48.230000000000004,72,147.,12,163.77,72,NA,11,NA,11,-
1980.0314207650274,12.5,1980-01-12--12:00:00,67.93904,171.14147000000003,528.8,1407.9,331.,12,173.9,72,463.,12,157.1,72,NA,11,NA,11,-
1980.0315346083792,12.541666666666666,1980-01-12--13:00:00,67.68841,186.18459000000001,534.5,1407.9,99.,12,0.38,72,1.,12,98.62,72,NA,11,NA,11,-
1980.0316484517307,12.583333333333332,1980-01-12--14:00:00,70.12693,200.88656,478.59000000000003,1407.89,142.,12,9.18,72,27.,12,132.82,72,NA,11,NA,11,-
1980.0317622950822,12.625,1980-01-12--15:00:00,74.97394000000001,214.57588,365.01,1407.88,88.,12,0.78,72,3.,12,87.22,72,NA,11,NA,11,-
1980.0318761384337,12.666666666666666,1980-01-12--16:00:00,81.74938,226.98371000000003,202.04,1407.88,49.,12,0.43,72,3.,12,48.57,72,NA,11,NA,11,-
1980.0319899817853,12.708333333333332,1980-01-12--17:00:00,89.65240000000001,238.21616000000003,8.540000000000001,1407.8700000000001,5.,92,0.01,92,2.,92,4.99,92,NA,91,NA,91,-
1980.0321038251368,12.75,1980-01-12--18:00:00,99.44598,248.61033000000003,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0322176684883,12.791666666666666,1980-01-12--19:00:00,109.47404,258.63719000000003,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0323315118399,12.833333333333332,1980-01-12--20:00:00,119.85029000000002,268.90517,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0324453551914,12.875,1980-01-12--21:00:00,130.25153,280.28367000000003,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.032559198543,12.916666666666666,1980-01-12--22:00:00,140.22160000000002,294.20351000000005,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0326730418944,12.958333333333332,1980-01-12--23:00:00,148.93081,313.16254000000004,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0327868852462,13.,1980-01-12--24:00:00,154.71639000000002,340.3494,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0329007285977,13.041666666666666,1980-01-13--01:00:00,155.26477,13.68383,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0330145719493,13.083333333333332,1980-01-13--02:00:00,150.27308000000002,42.480160000000005,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0331284153008,13.125,1980-01-13--03:00:00,141.93862000000001,62.728930000000005,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
