"Station ID Number:","94169","-","-","-","-","Type of Measurement:","GHI","GHI_Flag","DrHI_Calc","DrHI_Calc_Flag","DNI","DNI_Flag","DHI_Calc","DHI_Calc_Flag","Temperature","Temperature_Flag","GHI_original","GHI_original_Flag","DNI_original","DNI_original_Flag","NOTES"
1980.2937158469947,108.5,"1980-04-17--12:00:00",35.06179,180.39576000000002,1104.29,1349.1100000000001,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2937253339408,108.50347222222221,"1980-04-17--12:05:00",35.08283,182.53251,1104.,1349.1000000000001,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2937348208866,108.50694444444444,"1980-04-17--12:10:00",35.13629,184.66556000000003,1103.28,1349.1000000000001,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2937443078326,108.51041666666666,"1980-04-17--12:15:00",35.22202,186.79175,1102.1100000000001,1349.1000000000001,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2937537947785,108.51388888888889,"1980-04-17--12:20:00",35.339780000000005,188.90798,1100.51,1349.1000000000001,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2937632817245,108.5173611111111,"1980-04-17--12:25:00",35.48921,191.01126000000002,1098.47,1349.09,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2937727686706,108.52083333333333,"1980-04-17--12:30:00",35.669920000000005,193.09877,1095.99,1349.09,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2937822556164,108.52430555555556,"1980-04-17--12:35:00",35.88141,195.16782,1093.07,1349.09,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2937917425625,108.52777777777777,"1980-04-17--12:40:00",36.123090000000005,197.21593000000001,1089.73,1349.09,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2938012295083,108.53125,"1980-04-17--12:45:00",36.394360000000006,199.24082,1085.95,1349.08,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2938107164543,108.53472222222221,"1980-04-17--12:50:00",36.69451,201.24045,1081.74,1349.08,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2938202034004,108.53819444444444,"1980-04-17--12:55:00",37.02281,203.21299000000002,1077.1,1349.08,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2938296903462,108.54166666666666,"1980-04-17--13:00:00",37.37847,205.15684000000002,1072.03,1349.08,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2938391772923,108.54513888888889,"1980-04-17--13:05:00",37.760670000000005,207.07065000000003,1066.54,1349.07,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.293848664238,108.5486111111111,"1980-04-17--13:10:00",38.168580000000006,208.95329,1060.63,1349.07,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2938581511842,108.55208333333333,"1980-04-17--13:15:00",38.60132,210.80386000000001,1054.3,1349.07,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2938676381302,108.55555555555556,"1980-04-17--13:20:00",39.05801,212.62166000000002,1047.56,1349.07,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.293877125076,108.55902777777777,"1980-04-17--13:25:00",39.53777,214.40621000000002,1040.4,1349.06,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.293886612022,108.5625,"1980-04-17--13:30:00",40.03971000000001,216.15721000000002,1032.84,1349.06,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.293896098968,108.56597222222221,"1980-04-17--13:35:00",40.56293,217.87453000000002,1024.8700000000001,1349.06,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.293905585914,108.56944444444444,"1980-04-17--13:40:00",41.106570000000005,219.55820000000003,1016.5,1349.05,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2939150728598,108.57291666666666,"1980-04-17--13:45:00",41.669740000000004,221.20839,1007.73,1349.05,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2939245598059,108.57638888888889,"1980-04-17--13:50:00",42.25161000000001,222.82541,998.57,1349.05,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.293934046752,108.5798611111111,"1980-04-17--13:55:00",42.85132,224.40967,989.01,1349.05,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2939435336978,108.58333333333333,"1980-04-17--14:00:00",43.46806,225.96168000000003,979.08,1349.04,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2939530206438,108.58680555555556,"1980-04-17--14:05:00",44.10103,227.48205000000002,968.77,1349.04,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2939625075896,108.59027777777777,"1980-04-17--14:10:00",44.749460000000006,228.97145000000003,958.08,1349.04,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2939719945357,108.59375,"1980-04-17--14:15:00",45.41261,230.43059000000002,947.02,1349.04,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2939814814818,108.59722222222221,"1980-04-17--14:20:00",46.089740000000006,231.86027,935.6,1349.03,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2939909684276,108.60069444444444,"1980-04-17--14:25:00",46.78016,233.2613,923.82,1349.03,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2940004553736,108.60416666666666,"1980-04-17--14:30:00",47.483180000000004,234.63452,911.6800000000001,1349.03,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2940099423195,108.60763888888889,"1980-04-17--14:35:00",48.198170000000005,235.98081000000002,899.2,1349.03,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2940194292655,108.6111111111111,"1980-04-17--14:40:00",48.92448,237.30106,886.38,1349.02,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2940289162116,108.61458333333333,"1980-04-17--14:45:00",49.661530000000006,238.59616000000003,873.22,1349.02,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2940384031574,108.61805555555556,"1980-04-17--14:50:00",50.408730000000006,239.86700000000002,859.74,1349.02,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2940478901035,108.62152777777777,"1980-04-17--14:55:00",51.165530000000004,241.11449000000002,845.9300000000001,1349.01,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2940573770493,108.625,"1980-04-17--15:00:00",51.931400000000004,242.33952000000002,831.8100000000001,1349.01,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2940668639953,108.62847222222221,"1980-04-17--15:05:00",52.70581000000001,243.54298000000003,817.38,1349.01,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2940763509414,108.63194444444444,"1980-04-17--15:10:00",53.4883,244.72574000000003,802.64,1349.01,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2940858378872,108.63541666666666,"1980-04-17--15:15:00",54.27837,245.88866000000002,787.61,1349.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2940953248333,108.63888888888889,"1980-04-17--15:20:00",55.075590000000005,247.03259000000003,772.3000000000001,1349.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.294104811779,108.6423611111111,"1980-04-17--15:25:00",55.87952000000001,248.15837000000002,756.7,1349.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2941142987252,108.64583333333333,"1980-04-17--15:30:00",56.68974000000001,249.26681000000002,740.83,1349.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.294123785671,108.64930555555556,"1980-04-17--15:35:00",57.50585,250.35870000000003,724.7,1348.99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.294133272617,108.65277777777777,"1980-04-17--15:40:00",58.32746,251.43483000000003,708.3100000000001,1348.99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.294142759563,108.65625,"1980-04-17--15:45:00",59.154210000000006,252.49594000000002,691.67,1348.99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.294152246509,108.65972222222221,"1980-04-17--15:50:00",59.98575,253.54278000000002,674.78,1348.99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.294161733455,108.66319444444444,"1980-04-17--15:55:00",60.82171,254.57607000000002,657.67,1348.98,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2941712204008,108.66666666666666,"1980-04-17--16:00:00",61.66178000000001,255.59652000000003,640.33,1348.98,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2941807073469,108.67013888888889,"1980-04-17--16:05:00",62.505630000000004,256.6048,622.77,1348.98,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.294190194293,108.6736111111111,"1980-04-17--16:10:00",63.35295000000001,257.60157000000004,605.01,1348.98,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2941996812388,108.67708333333333,"1980-04-17--16:15:00",64.20344,258.58749,587.04,1348.97,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2942091681848,108.68055555555556,"1980-04-17--16:20:00",65.05681,259.56319,568.89,1348.97,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2942186551306,108.68402777777777,"1980-04-17--16:25:00",65.91276,260.52927,550.5500000000001,1348.97,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2942281420767,108.6875,"1980-04-17--16:30:00",66.77103000000001,261.48634000000004,532.04,1348.96,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2942376290227,108.69097222222221,"1980-04-17--16:35:00",67.63134000000001,262.43496000000005,513.37,1348.96,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2942471159686,108.69444444444444,"1980-04-17--16:40:00",68.49342,263.37572,494.54,1348.96,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2942566029146,108.69791666666666,"1980-04-17--16:45:00",69.35702,264.30915000000005,475.57,1348.96,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2942660898605,108.70138888888889,"1980-04-17--16:50:00",70.22186,265.23579,456.46000000000004,1348.95,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2942755768065,108.7048611111111,"1980-04-17--16:55:00",71.08771,266.15618,437.22,1348.95,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2942850637526,108.70833333333333,"1980-04-17--17:00:00",71.9543,267.07081,417.87,1348.95,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2942945506984,108.71180555555556,"1980-04-17--17:05:00",72.82138,267.9802,398.41,1348.95,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2943040376445,108.71527777777777,"1980-04-17--17:10:00",73.68868,268.88482000000005,378.86,1348.94,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2943135245903,108.71875,"1980-04-17--17:15:00",74.55597,269.78515000000004,359.22,1348.94,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2943230115363,108.72222222222221,"1980-04-17--17:20:00",75.42296,270.68167,339.5,1348.94,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2943324984822,108.72569444444444,"1980-04-17--17:25:00",76.28938000000001,271.57483,319.72,1348.94,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2943419854282,108.72916666666666,"1980-04-17--17:30:00",77.15496,272.46508,299.89,1348.93,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2943514723743,108.73263888888889,"1980-04-17--17:35:00",78.01939,273.35286,280.01,1348.93,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.29436095932,108.7361111111111,"1980-04-17--17:40:00",78.88234000000001,274.2386,260.11,1348.93,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2943704462662,108.73958333333333,"1980-04-17--17:45:00",79.74346000000001,275.12274,240.18,1348.92,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.294379933212,108.74305555555556,"1980-04-17--17:50:00",80.60236,276.00568000000004,220.26,1348.92,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.294389420158,108.74652777777777,"1980-04-17--17:55:00",81.45858000000001,276.88785,200.35,1348.92,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.294398907104,108.75,"1980-04-17--18:00:00",82.31158,277.76965,180.47,1348.92,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.29440839405,108.75347222222221,"1980-04-17--18:05:00",83.16073,278.65148000000005,160.63,1348.91,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.294417880996,108.75694444444444,"1980-04-17--18:10:00",84.00525,279.53375,140.88,1348.91,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2944273679418,108.76041666666666,"1980-04-17--18:15:00",84.84336,280.41683,121.24000000000001,1348.91,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2944368548879,108.76388888888889,"1980-04-17--18:20:00",85.67541000000001,281.30113,101.72,1348.91,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.294446341834,108.7673611111111,"1980-04-17--18:25:00",86.49643,282.18703000000005,82.43,1348.9,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2944558287797,108.77083333333333,"1980-04-17--18:30:00",87.30531,283.0749,63.42,1348.9,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2944653157258,108.77430555555556,"1980-04-17--18:35:00",88.09732000000001,283.96513000000004,44.79,1348.9,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2944748026716,108.77777777777777,"1980-04-17--18:40:00",88.86546000000001,284.85810000000004,26.71,1348.9,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2944842896177,108.78125,"1980-04-17--18:45:00",89.60058000000001,285.75416,9.4,1348.89,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",91,"NA",91,"-"
1980.2944937765637,108.78472222222221,"1980-04-17--18:50:00",90.57024000000001,286.65371000000005,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2945032635096,108.78819444444444,"1980-04-17--18:55:00",91.56914,287.55709,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2945127504556,108.79166666666666,"1980-04-17--19:00:00",92.45625000000001,288.46468000000004,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2945222374015,108.79513888888889,"1980-04-17--19:05:00",93.31002000000001,289.37685000000005,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2945317243475,108.7986111111111,"1980-04-17--19:10:00",94.14724000000001,290.29395000000005,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2945412112933,108.80208333333333,"1980-04-17--19:15:00",94.97354000000001,291.21634,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2945506982394,108.80555555555556,"1980-04-17--19:20:00",95.79124,292.14439000000004,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2945601851854,108.80902777777777,"1980-04-17--19:25:00",96.60139000000001,293.07844,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2945696721313,108.8125,"1980-04-17--19:30:00",97.40446000000001,294.01885000000004,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2945791590773,108.81597222222221,"1980-04-17--19:35:00",98.20065000000001,294.96598,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2945886460232,108.81944444444444,"1980-04-17--19:40:00",98.98998,295.92017000000004,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2945981329692,108.82291666666666,"1980-04-17--19:45:00",99.77236,296.88177,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2946076199153,108.82638888888889,"1980-04-17--19:50:00",100.54765,297.85113,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.294617106861,108.8298611111111,"1980-04-17--19:55:00",101.31567000000001,298.82858000000004,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2946265938072,108.83333333333333,"1980-04-17--20:00:00",102.07622,299.81447000000003,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.294636080753,108.83680555555556,"1980-04-17--20:05:00",102.82904,300.80912,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.294645567699,108.84027777777777,"1980-04-17--20:10:00",103.57389,301.81286,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.294655054645,108.84375,"1980-04-17--20:15:00",104.31049,302.82603,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.294664541591,108.84722222222221,"1980-04-17--20:20:00",105.03856,303.84894,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.294674028537,108.85069444444444,"1980-04-17--20:25:00",105.7578,304.88189,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2946835154828,108.85416666666666,"1980-04-17--20:30:00",106.46791,305.92521000000005,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2946930024289,108.85763888888889,"1980-04-17--20:35:00",107.16858,306.97917,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.294702489375,108.8611111111111,"1980-04-17--20:40:00",107.85948,308.04407000000003,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2947119763207,108.86458333333333,"1980-04-17--20:45:00",108.54027,309.12019000000004,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2947214632668,108.86805555555556,"1980-04-17--20:50:00",109.21062,310.20778,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2947309502126,108.87152777777777,"1980-04-17--20:55:00",109.87017000000002,311.30712,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2947404371587,108.875,"1980-04-17--21:00:00",110.51858000000001,312.41843,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2947499241045,108.87847222222221,"1980-04-17--21:05:00",111.15548000000001,313.54194,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2947594110506,108.88194444444444,"1980-04-17--21:10:00",111.78051,314.67785000000003,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2947688979966,108.88541666666666,"1980-04-17--21:15:00",112.39327000000002,315.82637000000005,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2947783849424,108.88888888888889,"1980-04-17--21:20:00",112.99341000000001,316.98765000000003,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2947878718885,108.8923611111111,"1980-04-17--21:25:00",113.58053000000001,318.16185,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2947973588343,108.89583333333333,"1980-04-17--21:30:00",114.15423000000001,319.34909000000005,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2948068457804,108.89930555555556,"1980-04-17--21:35:00",114.71414000000001,320.54948,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2948163327264,108.90277777777777,"1980-04-17--21:40:00",115.25984000000001,321.76308,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2948258196723,108.90625,"1980-04-17--21:45:00",115.79094,322.98996000000005,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2948353066183,108.90972222222221,"1980-04-17--21:50:00",116.30703000000001,324.23012,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2948447935642,108.91319444444444,"1980-04-17--21:55:00",116.80772,325.48355000000004,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2948542805102,108.91666666666666,"1980-04-17--22:00:00",117.29260000000001,326.7502,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2948637674563,108.92013888888889,"1980-04-17--22:05:00",117.76126000000001,328.02998,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.294873254402,108.9236111111111,"1980-04-17--22:10:00",118.21331,329.32279000000005,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2948827413481,108.92708333333333,"1980-04-17--22:15:00",118.64835000000001,330.62845000000004,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.294892228294,108.93055555555556,"1980-04-17--22:20:00",119.06598000000001,331.94678000000005,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.29490171524,108.93402777777777,"1980-04-17--22:25:00",119.46582000000001,333.27754000000004,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.294911202186,108.9375,"1980-04-17--22:30:00",119.84748,334.62044000000003,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.294920689132,108.94097222222221,"1980-04-17--22:35:00",120.21059000000001,335.97516,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.294930176078,108.94444444444444,"1980-04-17--22:40:00",120.55479000000001,337.34135000000003,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2949396630238,108.94791666666666,"1980-04-17--22:45:00",120.87973000000001,338.71859,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2949491499699,108.95138888888889,"1980-04-17--22:50:00",121.18506000000001,340.10643000000005,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2949586369157,108.9548611111111,"1980-04-17--22:55:00",121.47045000000001,341.50438,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2949681238617,108.95833333333333,"1980-04-17--23:00:00",121.73561000000001,342.91191000000003,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2949776108078,108.96180555555556,"1980-04-17--23:05:00",121.98023,344.32843,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2949870977536,108.96527777777777,"1980-04-17--23:10:00",122.20403,345.75334000000004,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2949965846997,108.96875,"1980-04-17--23:15:00",122.40676,347.18599,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2950060716455,108.97222222222221,"1980-04-17--23:20:00",122.58819000000001,348.62568000000005,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2950155585916,108.97569444444444,"1980-04-17--23:25:00",122.74809,350.07169000000005,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2950250455376,108.97916666666666,"1980-04-17--23:30:00",122.88628000000001,351.52328000000006,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2950345324834,108.98263888888889,"1980-04-17--23:35:00",123.00259000000001,352.97966,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2950440194295,108.9861111111111,"1980-04-17--23:40:00",123.09688000000001,354.44004,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2950535063753,108.98958333333333,"1980-04-17--23:45:00",123.16904000000001,355.90359,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
