Station ID Number:,94169,-,-,-,-,Type of Measurement:,GHI,GHI_Flag,DrHI_Calc,DrHI_Calc_Flag,DNI,DNI_Flag,DHI_Calc,DHI_Calc_Flag,Temperature,Temperature_Flag,GHI_original,GHI_original_Flag,DNI_original,DNI_original_Flag,NOTES
1980.877381,322.1215278,1980-11-17--02:55:00,132.7366,71.80327,0,0,0.94,12,0.23,72,0.23,12,0.94,72,1.07,11,1.72,11,2.71,11,-
1980.877391,322.125,1980-11-17--03:00:00,131.90688,72.94064,0,0,0.94,12,0.63,72,0.63,12,0.94,72,1.36,11,1.72,11,3.11,11,-
1980.8774,322.1284722,1980-11-17--03:05:00,131.07212,74.05661,0,0,NA,99,NA,99,NA,99,NA,99,1.36,99,1.26,99,3.11,99,-
1980.87741,322.1319444,1980-11-17--03:10:00,130.23273,75.15232,0,0,0.94,12,0.23,72,0.23,12,0.94,72,1.36,11,1.72,11,2.71,11,-
1980.877419,322.1354167,1980-11-17--03:15:00,129.3891,76.2289,0,0,0.48,12,0.23,72,0.23,12,0.48,72,1.36,11,1.26,11,2.71,11,-
1980.877429,322.1388889,1980-11-17--03:20:00,128.5416,77.2874,0,0,0.48,12,0.23,72,0.23,12,0.48,72,1.46,11,1.26,11,2.71,11,-
1980.877438,322.1423611,1980-11-17--03:25:00,127.69056,78.32883,0,0,0,12,0.23,72,0.23,12,0,72,1.46,11,0.78,11,2.71,11,-
1980.877448,322.1458333,1980-11-17--03:30:00,126.83634,79.35419,0,0,0,12,0.23,72,0.23,12,0,72,1.46,11,0.78,11,2.71,11,-
1980.877457,322.1493056,1980-11-17--03:35:00,125.97925,80.36439,0,0,-0.94,12,0.23,72,0.23,12,-0.94,72,1.46,11,-0.16,11,2.71,11,-
1980.877467,322.1527778,1980-11-17--03:40:00,125.11959,81.36033,0,0,-0.94,12,0.23,72,0.23,12,-0.94,72,1.36,11,-0.16,11,2.71,11,-
1980.877476,322.15625,1980-11-17--03:45:00,124.25765,82.34286,0,0,-0.47,12,0.23,72,0.23,12,-0.47,72,1.36,11,0.31,11,2.71,11,-
1980.877486,322.1597222,1980-11-17--03:50:00,123.39373,83.31281,0,0,0.48,12,0.23,72,0.23,12,0.48,72,1.46,11,1.26,11,2.71,11,-
1980.877495,322.1631944,1980-11-17--03:55:00,122.52808,84.27095,0,0,0,12,0.63,72,0.63,12,0,72,1.46,11,0.78,11,3.11,11,-
1980.877505,322.1666667,1980-11-17--04:00:00,121.66097,85.21805,0,0,0,12,0.23,72,0.23,12,0,72,1.56,11,0.78,11,2.71,11,-
1980.877514,322.1701389,1980-11-17--04:05:00,120.79265,86.15482,0,0,NA,99,NA,99,NA,99,NA,99,1.56,99,1.26,99,2.71,99,-
1980.877524,322.1736111,1980-11-17--04:10:00,119.92336,87.08195,0,0,0,12,0.23,72,0.23,12,0,72,1.65,11,0.78,11,2.71,11,-
1980.877533,322.1770833,1980-11-17--04:15:00,119.05334,88.00011,0,0,0,12,0.23,72,0.23,12,0,72,1.56,11,0.78,11,2.71,11,-
1980.877543,322.1805556,1980-11-17--04:20:00,118.18281,88.90994,0,0,0,12,0.23,72,0.23,12,0,72,1.65,11,0.78,11,2.71,11,-
1980.877552,322.1840278,1980-11-17--04:25:00,117.312,89.81207,0,0,0,12,-0.17,72,-0.17,12,0,72,1.56,11,0.78,11,2.31,11,-
1980.877561,322.1875,1980-11-17--04:30:00,116.44112,90.70707,0,0,0,12,0.23,72,0.23,12,0,72,1.65,11,0.78,11,2.71,11,-
1980.877571,322.1909722,1980-11-17--04:35:00,115.57037,91.59552,0,0,0,12,0.23,72,0.23,12,0,72,1.65,11,0.78,11,2.71,11,-
1980.87758,322.1944444,1980-11-17--04:40:00,114.69998,92.47799,0,0,0,12,0.63,72,0.63,12,0,72,1.75,11,0.78,11,3.11,11,-
1980.87759,322.1979167,1980-11-17--04:45:00,113.83013,93.35498,0,0,0,12,0.23,72,0.23,12,0,72,1.75,11,0.78,11,2.71,11,-
1980.877599,322.2013889,1980-11-17--04:50:00,112.96102,94.22703,0,0,0,12,-0.17,72,-0.17,12,0,72,1.75,11,0.78,11,2.31,11,-
1980.877609,322.2048611,1980-11-17--04:55:00,112.09285,95.09463,0,0,-0.47,12,-0.17,72,-0.17,12,-0.47,72,1.56,11,0.31,11,2.31,11,-
1980.877618,322.2083333,1980-11-17--05:00:00,111.2258,95.95827,0,0,-0.47,12,-0.17,72,-0.17,12,-0.47,72,1.56,11,0.31,11,2.31,11,-
1980.877628,322.2118056,1980-11-17--05:05:00,110.36006,96.8184,0,0,NA,99,NA,99,NA,99,NA,99,1.75,99,0.31,99,3.11,99,-
1980.877637,322.2152778,1980-11-17--05:10:00,109.49582,97.67549,0,0,-1.41,12,-0.57,72,-0.57,12,-1.41,72,1.46,11,-0.63,11,1.91,11,-
1980.877647,322.21875,1980-11-17--05:15:00,108.63325,98.52998,0,0,-1.41,12,-0.98,72,-0.98,12,-1.41,72,1.26,11,-0.63,11,1.5,11,-
1980.877656,322.2222222,1980-11-17--05:20:00,107.77254,99.3823,0,0,-0.94,12,-0.17,72,-0.17,12,-0.94,72,1.26,11,-0.16,11,2.31,11,-
1980.877666,322.2256944,1980-11-17--05:25:00,106.91386,100.23286,0,0,-1.41,12,-0.57,72,-0.57,12,-1.41,72,1.07,11,-0.63,11,1.91,11,-
1980.877675,322.2291667,1980-11-17--05:30:00,106.05737,101.08207,0,0,-0.94,12,-0.57,72,-0.57,12,-0.94,72,0.97,11,-0.16,11,1.91,11,-
1980.877685,322.2326389,1980-11-17--05:35:00,105.20326,101.93033,0,0,-1.41,12,-0.57,72,-0.57,12,-1.41,72,0.77,11,-0.63,11,1.91,11,-
1980.877694,322.2361111,1980-11-17--05:40:00,104.35168,102.77803,0,0,-0.47,12,-0.57,72,-0.57,12,-0.47,72,0.68,11,0.31,11,1.91,11,-
1980.877704,322.2395833,1980-11-17--05:45:00,103.5028,103.62554,0,0,-0.47,12,-0.17,72,-0.17,12,-0.47,72,0.68,11,0.31,11,2.31,11,-
1980.877713,322.2430556,1980-11-17--05:50:00,102.65678,104.47324,0,0,0,12,-0.17,72,-0.17,12,0,72,0.68,11,0.78,11,2.31,11,-
1980.877723,322.2465278,1980-11-17--05:55:00,101.81376,105.3215,0,0,-0.47,12,-0.17,72,-0.17,12,-0.47,72,0.77,11,0.31,11,2.31,11,-
1980.877732,322.25,1980-11-17--06:00:00,100.97388,106.17066,0,0,-0.47,12,0.23,72,0.23,12,-0.47,72,0.77,11,0.31,11,2.71,11,-
1980.877742,322.2534722,1980-11-17--06:05:00,100.13727,107.02107,0,0,NA,99,NA,99,NA,99,NA,99,1.07,99,-0.16,99,3.11,99,-
1980.877751,322.2569444,1980-11-17--06:10:00,99.30403,107.87309,0,0,-1.41,12,-0.17,72,-0.17,12,-1.41,72,0.58,11,-0.63,11,2.31,11,-
1980.877761,322.2604167,1980-11-17--06:15:00,98.47424,108.72703,0,0,-2.83,12,-0.57,72,-0.57,12,-2.83,72,0.38,11,-2.05,11,1.91,11,-
1980.87777,322.2638889,1980-11-17--06:20:00,97.64792,109.58325,0,0,-3.3,12,-0.57,72,-0.57,12,-3.3,72,0.19,11,-2.52,11,1.91,11,-
1980.87778,322.2673611,1980-11-17--06:25:00,96.82503,110.44206,0,0,-2.35,12,-0.17,72,-0.17,12,-2.35,72,0.28,11,-1.57,11,2.31,11,-
1980.877789,322.2708333,1980-11-17--06:30:00,96.00539,111.30378,0,0,-2.35,12,-0.57,72,-0.57,12,-2.35,72,0.28,11,-1.57,11,1.91,11,-
1980.877799,322.2743056,1980-11-17--06:35:00,95.18861,112.16872,0,0,-2.35,12,-0.57,72,-0.57,12,-2.35,72,0.09,11,-1.57,11,1.91,11,-
1980.877808,322.2777778,1980-11-17--06:40:00,94.37388,113.03721,0,0,-2.83,12,-0.57,72,-0.57,12,-2.83,72,-0.11,11,-2.05,11,1.91,11,-
1980.877818,322.28125,1980-11-17--06:45:00,93.55952,113.90953,0,0,-1.89,12,-0.57,72,-0.57,12,-1.89,72,-0.3,11,-1.11,11,1.91,11,-
1980.877827,322.2847222,1980-11-17--06:50:00,92.74182,114.786,0,0,-1.41,12,-0.57,72,-0.57,12,-1.41,72,-0.3,11,-0.63,11,1.91,11,-
1980.877837,322.2881944,1980-11-17--06:55:00,91.91114,115.66691,0,0,0,12,-0.17,72,-0.17,12,0,72,-0.3,11,0.78,11,2.31,11,-
1980.877846,322.2916667,1980-11-17--07:00:00,91.03416,116.55255,0,0,0.94,12,-0.17,72,-0.17,12,0.94,72,-0.3,11,1.72,11,2.31,11,-
1980.877856,322.2951389,1980-11-17--07:05:00,89.95742,117.4432,0.3,400.56,NA,99,NA,99,NA,99,NA,99,0.09,99,4.55,99,3.11,99,-
1980.877865,322.2986111,1980-11-17--07:10:00,89.30303,118.33915,16.95,1393.19,5.65,92,0,92,0.23,92,5.65,92,-0.3,11,6.43,91,2.71,91,-
1980.877875,322.3020833,1980-11-17--07:15:00,88.62409,119.24069,33.45,1393.19,8.96,92,0,92,-0.17,92,8.96,92,-0.3,11,9.74,91,2.31,91,-
1980.877884,322.3055556,1980-11-17--07:20:00,87.92947,120.14807,50.34,1393.19,10.83,12,-0.01,72,-0.17,12,10.83,72,-0.5,11,11.61,11,2.31,11,-
1980.877894,322.3090278,1980-11-17--07:25:00,87.22611,121.06157,67.42,1393.19,14.61,12,0.98,72,20.35,12,13.63,72,-0.7,11,15.39,11,22.83,11,-
1980.877903,322.3125,1980-11-17--07:30:00,86.5192,121.98145,84.59,1393.19,21.68,12,2.55,72,42.07,12,19.13,72,-0.7,11,22.46,11,44.55,11,-
1980.877912,322.3159722,1980-11-17--07:35:00,85.81228,122.90796,101.74,1393.2,44.28,12,15.85,72,217.09,12,28.43,72,-0.21,11,45.06,11,219.57,11,-
1980.877922,322.3194444,1980-11-17--07:40:00,85.10651,123.84137,118.85,1393.2,56.52,12,22.81,72,267.39,12,33.71,72,0.58,11,57.3,11,269.87,11,-
1980.877931,322.3229167,1980-11-17--07:45:00,84.40491,124.78191,135.83,1393.2,66.89,12,29.48,72,302.39,12,37.41,72,1.07,11,67.67,11,304.87,11,-
1980.877941,322.3263889,1980-11-17--07:50:00,83.70831,125.72983,152.68,1393.2,77.26,12,36.36,72,331.76,12,40.9,72,1.65,11,78.04,11,334.24,11,-
1980.87795,322.3298611,1980-11-17--07:55:00,83.01775,126.68535,169.36,1393.2,88.56,12,44.19,72,363.54,12,44.37,72,1.95,11,89.34,11,366.02,11,-
1980.87796,322.3333333,1980-11-17--08:00:00,82.33412,127.6487,185.85,1393.21,100.34,12,52.52,72,393.72,12,47.82,72,2.34,11,101.12,11,396.2,11,-
1980.877969,322.3368056,1980-11-17--08:05:00,81.65803,128.62009,202.13,1393.21,NA,99,NA,99,NA,99,NA,99,2.83,99,113.36,99,425.17,99,-
1980.877979,322.3402778,1980-11-17--08:10:00,80.99004,129.59975,218.19,1393.21,126.72,12,69.91,72,446.42,12,56.81,72,3.12,11,127.5,11,448.9,11,-
1980.877988,322.34375,1980-11-17--08:15:00,80.33063,130.58786,234.01,1393.21,138.5,12,75.52,72,449.64,12,62.98,72,3.71,11,139.28,11,452.12,11,-
1980.877998,322.3472222,1980-11-17--08:20:00,79.68026,131.58463,249.58,1393.22,146.03,12,78.82,72,439.99,12,67.21,72,4.1,11,146.81,11,442.47,11,-
1980.878007,322.3506944,1980-11-17--08:25:00,79.03935,132.59022,264.9,1393.22,154.03,12,88.17,72,463.73,12,65.86,72,4.1,11,154.81,11,466.21,11,-
1980.878017,322.3541667,1980-11-17--08:30:00,78.40828,133.60481,279.95,1393.22,169.12,12,99.41,72,494.71,12,69.71,72,4.3,11,169.9,11,497.19,11,-
1980.878026,322.3576389,1980-11-17--08:35:00,77.78744,134.62856,294.72,1393.22,189.84,12,114.61,72,541.78,12,75.23,72,4.69,11,190.62,11,544.26,11,-
1980.878036,322.3611111,1980-11-17--08:40:00,77.17719,135.66161,309.21,1393.22,196.91,12,124.08,72,559.08,12,72.83,72,4.98,11,197.69,11,561.56,11,-
1980.878045,322.3645833,1980-11-17--08:45:00,76.57789,136.7041,323.4,1393.23,195.02,12,134.82,72,580.81,12,60.2,72,5.28,11,195.8,11,583.29,11,-
1980.878055,322.3680556,1980-11-17--08:50:00,75.98989,137.75615,337.29,1393.23,211.51,12,144.99,72,598.91,12,66.52,72,5.28,11,212.29,11,601.39,11,-
1980.878064,322.3715278,1980-11-17--08:55:00,75.41353,138.81786,350.87,1393.23,219.05,12,NA,99,NA,99,NA,99,5.57,11,219.83,11,572.83,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.878074,322.375,1980-11-17--09:00:00,74.84915,139.88932,364.14,1393.23,219.99,12,NA,99,NA,99,NA,99,5.67,11,220.77,11,487.94,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.878083,322.3784722,1980-11-17--09:05:00,74.2971,140.97061,377.08,1393.23,NA,99,NA,99,NA,99,NA,99,6.94,99,230.19,99,407.47,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.878093,322.3819444,1980-11-17--09:10:00,73.7577,142.06177,389.69,1393.24,237.41,12,NA,99,NA,99,NA,99,5.96,11,238.19,11,347.92,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.878102,322.3854167,1980-11-17--09:15:00,73.23129,143.16286,401.96,1393.24,213.86,12,NA,99,NA,99,NA,99,6.06,11,214.64,11,214.74,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.878112,322.3888889,1980-11-17--09:20:00,72.7182,144.27387,413.89,1393.24,213.39,12,NA,99,NA,99,NA,99,5.96,11,214.17,11,179.34,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.878121,322.3923611,1980-11-17--09:25:00,72.21877,145.39482,425.47,1393.24,210.09,12,NA,99,NA,99,NA,99,5.96,11,210.87,11,143.93,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.878131,322.3958333,1980-11-17--09:30:00,71.73331,146.52568,436.7,1393.25,191.26,12,NA,99,NA,99,NA,99,6.06,11,192.04,11,89.62,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.87814,322.3993056,1980-11-17--09:35:00,71.26216,147.6664,447.56,1393.25,171.47,12,NA,99,NA,99,NA,99,6.06,11,172.25,11,69.1,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.87815,322.4027778,1980-11-17--09:40:00,70.80563,148.81692,458.06,1393.25,167.23,12,NA,99,NA,99,NA,99,6.06,11,168.01,11,92.03,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.878159,322.40625,1980-11-17--09:45:00,70.36404,149.97715,468.19,1393.25,163.93,12,NA,99,NA,99,NA,99,6.26,11,164.71,11,103.7,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.878169,322.4097222,1980-11-17--09:50:00,69.93772,151.14697,477.94,1393.25,173.82,12,NA,99,NA,99,NA,99,6.16,11,174.6,11,102.9,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.878178,322.4131944,1980-11-17--09:55:00,69.52696,152.32624,487.31,1393.26,178.06,12,NA,99,NA,99,NA,99,6.16,11,178.84,11,76.34,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.878188,322.4166667,1980-11-17--10:00:00,69.13209,153.51481,496.3,1393.26,206.79,12,NA,99,NA,99,NA,99,6.35,11,207.57,11,104.51,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.878197,322.4201389,1980-11-17--10:05:00,68.75338,154.71248,504.89,1393.26,NA,99,NA,99,NA,99,NA,99,8.21,99,222.65,99,98.47,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.878207,322.4236111,1980-11-17--10:10:00,68.39115,155.91903,513.09,1393.26,195.02,12,NA,99,NA,99,NA,99,6.55,11,195.8,11,48.17,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.878216,322.4270833,1980-11-17--10:15:00,68.04567,157.13423,520.9,1393.26,189.37,12,NA,99,NA,99,NA,99,6.65,11,190.15,11,40.53,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.878226,322.4305556,1980-11-17--10:20:00,67.71722,158.35781,528.3,1393.27,205.85,12,NA,99,NA,99,NA,99,6.94,11,206.63,11,65.48,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.878235,322.4340278,1980-11-17--10:25:00,67.40607,159.58948,535.29,1393.27,242.13,12,NA,99,NA,99,NA,99,7.63,11,242.91,11,123.01,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.878245,322.4375,1980-11-17--10:30:00,67.11249,160.82891,541.88,1393.27,259.09,12,NA,99,NA,99,NA,99,7.63,11,259.87,11,141.52,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.878254,322.4409722,1980-11-17--10:35:00,66.83672,162.07577,548.05,1393.27,270.39,12,NA,99,NA,99,NA,99,7.72,11,271.17,11,149.16,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.878264,322.4444444,1980-11-17--10:40:00,66.57899,163.32968,553.8,1393.27,229.41,12,NA,99,NA,99,NA,99,8.21,11,230.19,11,75.53,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.878273,322.4479167,1980-11-17--10:45:00,66.33953,164.59025,559.14,1393.28,208.68,12,NA,99,NA,99,NA,99,8.31,11,209.46,11,50.18,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.878282,322.4513889,1980-11-17--10:50:00,66.11856,165.85706,564.06,1393.28,202.55,12,NA,99,NA,99,NA,99,8.12,11,203.33,11,34.9,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.878292,322.4548611,1980-11-17--10:55:00,65.91628,167.12968,568.56,1393.28,218.1,12,NA,99,NA,99,NA,99,8.12,11,218.88,11,47.77,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.878301,322.4583333,1980-11-17--11:00:00,65.73286,168.40765,572.63,1393.28,212.45,12,NA,99,NA,99,NA,99,8.02,11,213.23,11,39.32,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.878311,322.4618056,1980-11-17--11:05:00,65.56848,169.69048,576.27,1393.29,NA,99,NA,99,NA,99,NA,99,10.07,99,203.33,99,30.48,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.87832,322.4652778,1980-11-17--11:10:00,65.42328,170.97767,579.48,1393.29,184.19,12,NA,99,NA,99,NA,99,8.12,11,184.97,11,13.17,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.87833,322.46875,1980-11-17--11:15:00,65.29741,172.26872,582.27,1393.29,185.6,12,NA,99,NA,99,NA,99,7.92,11,186.38,11,6.33,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.878339,322.4722222,1980-11-17--11:20:00,65.19098,173.56308,584.62,1393.29,188.43,12,NA,99,NA,99,NA,99,8.02,11,189.21,11,7.94,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.878349,322.4756944,1980-11-17--11:25:00,65.1041,174.86023,586.54,1393.29,186.54,12,NA,99,NA,99,NA,99,8.02,11,187.32,11,7.14,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.878358,322.4791667,1980-11-17--11:30:00,65.03684,176.15959,588.02,1393.3,183.24,12,NA,99,NA,99,NA,99,8.12,11,184.02,11,4.72,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.878368,322.4826389,1980-11-17--11:35:00,64.98927,177.46062,589.07,1393.3,190.78,12,NA,99,NA,99,NA,99,8.12,11,191.56,11,4.32,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.878377,322.4861111,1980-11-17--11:40:00,64.96145,178.76274,589.68,1393.3,193.61,12,NA,99,NA,99,NA,99,8.41,11,194.39,11,5.93,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.878387,322.4895833,1980-11-17--11:45:00,64.95338,180.06537,589.86,1393.3,197.85,12,NA,99,NA,99,NA,99,8.51,11,198.63,11,7.14,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.878396,322.4930556,1980-11-17--11:50:00,64.96509,181.36795,589.61,1393.3,192.19,12,NA,99,NA,99,NA,99,8.9,11,192.97,11,11.16,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.878406,322.4965278,1980-11-17--11:55:00,64.99656,182.66989,588.91,1393.31,178.06,12,NA,99,NA,99,NA,99,8.9,11,178.84,11,5.13,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.878415,322.5,1980-11-17--12:00:00,65.04777,183.97061,587.78,1393.31,176.65,12,NA,99,NA,99,NA,99,8.9,11,177.43,11,4.72,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.878425,322.5034722,1980-11-17--12:05:00,65.11865,185.26957,586.22,1393.31,NA,99,NA,99,NA,99,NA,99,9.88,99,180.25,99,10.36,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.878434,322.5069444,1980-11-17--12:10:00,65.20915,186.56618,584.23,1393.31,165.34,12,NA,99,NA,99,NA,99,8.51,11,166.12,11,4.32,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.878444,322.5104167,1980-11-17--12:15:00,65.31918,187.8599,581.8,1393.31,162.05,12,NA,99,NA,99,NA,99,8.21,11,162.83,11,2.31,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.878453,322.5138889,1980-11-17--12:20:00,65.44862,189.15018,578.94,1393.32,162.51,12,NA,99,NA,99,NA,99,8.51,11,163.29,11,4.32,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.878463,322.5173611,1980-11-17--12:25:00,65.59738,190.43651,575.64,1393.32,159.69,12,NA,99,NA,99,NA,99,8.41,11,160.47,11,2.71,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.878472,322.5208333,1980-11-17--12:30:00,65.76529,191.71836,571.92,1393.32,154.98,12,NA,99,NA,99,NA,99,8.41,11,155.76,11,1.5,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.878482,322.5243056,1980-11-17--12:35:00,65.95221,192.99525,567.78,1393.32,146.5,12,NA,99,NA,99,NA,99,8.31,11,147.28,11,1.5,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.878491,322.5277778,1980-11-17--12:40:00,66.15797,194.26669,563.2,1393.33,133.78,12,NA,99,NA,99,NA,99,8.41,11,134.56,11,2.31,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.878501,322.53125,1980-11-17--12:45:00,66.38238,195.53222,558.21,1393.33,123.42,12,NA,99,NA,99,NA,99,8.51,11,124.2,11,3.11,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.87851,322.5347222,1980-11-17--12:50:00,66.62523,196.79142,552.79,1393.33,118.24,12,NA,99,NA,99,NA,99,8.51,11,119.02,11,3.52,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.87852,322.5381944,1980-11-17--12:55:00,66.88632,198.04387,546.96,1393.33,114,12,NA,99,NA,99,NA,99,8.51,11,114.78,11,3.11,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.878529,322.5416667,1980-11-17--13:00:00,67.16542,199.28919,540.71,1393.33,109.76,12,NA,99,NA,99,NA,99,8.41,11,110.54,11,3.11,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.878539,322.5451389,1980-11-17--13:05:00,67.46229,200.52699,534.05,1393.34,NA,99,NA,99,NA,99,NA,99,9.78,99,112.42,99,7.94,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.878548,322.5486111,1980-11-17--13:10:00,67.77667,201.75696,526.99,1393.34,104.58,12,NA,99,NA,99,NA,99,8.61,11,105.36,11,2.71,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.878558,322.5520833,1980-11-17--13:15:00,68.10831,202.97877,519.51,1393.34,105.05,12,NA,99,NA,99,NA,99,8.51,11,105.83,11,2.71,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.878567,322.5555556,1980-11-17--13:20:00,68.45693,204.19213,511.64,1393.34,105.52,12,NA,99,NA,99,NA,99,8.51,11,106.3,11,1.5,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.878577,322.5590278,1980-11-17--13:25:00,68.82226,205.39678,503.36,1393.34,103.64,12,NA,99,NA,99,NA,99,8.41,11,104.42,11,1.1,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.878586,322.5625,1980-11-17--13:30:00,69.20401,206.59249,494.7,1393.35,105.05,12,NA,99,NA,99,NA,99,8.31,11,105.83,11,0.7,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.878596,322.5659722,1980-11-17--13:35:00,69.60188,207.77904,485.64,1393.35,109.76,12,NA,99,NA,99,NA,99,8.41,11,110.54,11,1.1,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.878605,322.5694444,1980-11-17--13:40:00,70.01558,208.95626,476.2,1393.35,109.29,12,NA,99,NA,99,NA,99,8.31,11,110.07,11,1.5,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.878615,322.5729167,1980-11-17--13:45:00,70.44479,210.12397,466.38,1393.35,105.52,12,NA,99,NA,99,NA,99,8.31,11,106.3,11,1.91,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
