"Day of month","Day of year","Time Sunrise (HH::MM:SS)","Time Sunset (HH::MM:SS)","Time Solar Noon (HH::MM:SS)","Daily Total Energy ETR (kW h/m^2)","Daily Total Energy ETRn (kW h/m^2)","Daily Total Energy (kWh/m^2)","Daily Total Uncertainty (U95%)","Daily Total Energy (kWh/m^2)","Daily Total Uncertainty (U95%)","Daily Total Energy (kWh/m^2)","Daily Total Uncertainty (U95%)","Daily Total Energy (kWh/m^2)","Daily Total Uncertainty (U95%)","Minimum daily value","Maximum daily value","Average Nighttime Value","Standard Deviation Nighttime","Average Nighttime Value","Standard Deviation Nighttime","Assorted Daily Values (Rows 12 - 42)"
1980.3820393139042,140.82638888888889,"1980-05-19--19:50:00",93.75644000000001,304.11971,0,0.,1.78,12,"NA",99,"NA",99,"NA",99,20.45,11,2.19,11,0.3,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.3820488008503,140.82986111111111,"1980-05-19--19:55:00",94.48637000000001,305.05286,0,0.,-0.1,12,"NA",99,"NA",99,"NA",99,20.35,11,0.31,11,0.3,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.382058287796,140.83333333333331,"1980-05-19--20:00:00",95.2044,305.9932,0,0.,-0.1,12,"NA",99,"NA",99,"NA",99,20.16,11,0.31,11,0.3,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.3820677747422,140.83680555555554,"1980-05-19--20:05:00",95.91165000000001,306.94094,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,11.15,99,11.56,99,"BadData(Temperature)_BadData(GHI_original)_BadData(GHI)_BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.3820772616882,140.84027777777777,"1980-05-19--20:10:00",96.60861000000001,307.89632,0,0.,-0.1,12,"NA",99,"NA",99,"NA",99,20.06,11,0.31,11,0.3,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.382086748634,140.84375,"1980-05-19--20:15:00",97.29549,308.85954000000004,0,0.,-0.1,12,"NA",99,"NA",99,"NA",99,20.06,11,0.31,11,0.3,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.38209623558,140.84722222222223,"1980-05-19--20:20:00",97.97232000000001,309.83079000000004,0,0.,-0.1,12,"NA",99,"NA",99,"NA",99,19.96,11,0.31,11,0.7000000000000001,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.382105722526,140.85069444444443,"1980-05-19--20:25:00",98.63903,310.81028000000003,0,0.,0.37,12,"NA",99,"NA",99,"NA",99,20.06,11,0.78,11,0.7000000000000001,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.382115209472,140.85416666666666,"1980-05-19--20:30:00",99.29548000000001,311.7982,0,0.,0.37,12,"NA",99,"NA",99,"NA",99,19.86,11,0.78,11,0.3,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.3821246964178,140.85763888888889,"1980-05-19--20:35:00",99.9415,312.79470000000003,0,0.,-0.5700000000000001,12,"NA",99,"NA",99,"NA",99,19.67,11,-0.16,11,-0.1,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.3821341833639,140.86111111111111,"1980-05-19--20:40:00",100.57688,313.79996,0,0.,-0.1,12,"NA",99,"NA",99,"NA",99,19.37,11,0.31,11,-0.1,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.38214367031,140.86458333333331,"1980-05-19--20:45:00",101.20137000000001,314.81414,0,0.,-0.1,12,"NA",99,"NA",99,"NA",99,19.28,11,0.31,11,-0.1,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.3821531572557,140.86805555555554,"1980-05-19--20:50:00",101.81474000000001,315.83736000000005,0,0.,-0.1,12,"NA",99,"NA",99,"NA",99,19.18,11,0.31,11,0.3,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.3821626442018,140.87152777777777,"1980-05-19--20:55:00",102.41673000000002,316.86976000000004,0,0.,0.37,12,"NA",99,"NA",99,"NA",99,18.98,11,0.78,11,-0.1,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.3821721311476,140.875,"1980-05-19--21:00:00",103.00706000000001,317.91146000000003,0,0.,0.37,12,"NA",99,"NA",99,"NA",99,19.080000000000002,11,0.78,11,0.7000000000000001,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.3821816180937,140.87847222222223,"1980-05-19--21:05:00",103.58546000000001,318.96255,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,10.200000000000001,99,10.76,99,"BadData(Temperature)_BadData(GHI_original)_BadData(GHI)_BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.3821911050397,140.88194444444443,"1980-05-19--21:10:00",104.15164000000001,320.02312,0,0.,0.37,12,"NA",99,"NA",99,"NA",99,18.79,11,0.78,11,-0.1,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.3822005919856,140.88541666666666,"1980-05-19--21:15:00",104.70531000000001,321.09324000000004,0,0.,0.37,12,"NA",99,"NA",99,"NA",99,18.69,11,0.78,11,0.3,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.3822100789316,140.88888888888889,"1980-05-19--21:20:00",105.24618000000001,322.17296000000005,0,0.,0.37,12,"NA",99,"NA",99,"NA",99,18.69,11,0.78,11,0.7000000000000001,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.3822195658774,140.89236111111111,"1980-05-19--21:25:00",105.77394000000001,323.26231,0,0.,0.37,12,"NA",99,"NA",99,"NA",99,18.69,11,0.78,11,0.7000000000000001,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.3822290528235,140.89583333333331,"1980-05-19--21:30:00",106.28832000000001,324.36132000000003,0,0.,0.85,12,"NA",99,"NA",99,"NA",99,18.79,11,1.26,11,0.7000000000000001,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.3822385397696,140.89930555555554,"1980-05-19--21:35:00",106.78899000000001,325.46998,0,0.,0.37,12,"NA",99,"NA",99,"NA",99,18.79,11,0.78,11,1.1,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.3822480267154,140.90277777777777,"1980-05-19--21:40:00",107.27566,326.58828000000005,0,0.,0.85,12,"NA",99,"NA",99,"NA",99,18.79,11,1.26,11,0.7000000000000001,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.3822575136614,140.90625,"1980-05-19--21:45:00",107.74802000000001,327.71615,0,0.,0.85,12,"NA",99,"NA",99,"NA",99,19.080000000000002,11,1.26,11,1.1,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.3822670006073,140.90972222222223,"1980-05-19--21:50:00",108.20579000000001,328.85355000000004,0,0.,0.85,12,"NA",99,"NA",99,"NA",99,19.080000000000002,11,1.26,11,1.5,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.3822764875533,140.91319444444443,"1980-05-19--21:55:00",108.64865,330.00039000000004,0,0.,0.85,12,"NA",99,"NA",99,"NA",99,19.28,11,1.26,11,1.5,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.3822859744994,140.91666666666666,"1980-05-19--22:00:00",109.07632000000001,331.15655000000004,0,0.,0.85,12,"NA",99,"NA",99,"NA",99,19.28,11,1.26,11,0.7000000000000001,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.3822954614452,140.92013888888889,"1980-05-19--22:05:00",109.48849000000001,332.3219,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,10.67,99,9.55,99,"BadData(Temperature)_BadData(GHI_original)_BadData(GHI)_BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.3823049483913,140.92361111111111,"1980-05-19--22:10:00",109.88487,333.49629000000004,0,0.,-0.5700000000000001,12,"NA",99,"NA",99,"NA",99,18.69,11,-0.16,11,-0.51,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.382314435337,140.92708333333331,"1980-05-19--22:15:00",110.26519,334.67953,0,0.,-1.04,12,"NA",99,"NA",99,"NA",99,18.2,11,-0.63,11,-0.91,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.3823239222831,140.93055555555554,"1980-05-19--22:20:00",110.62916000000001,335.87143000000003,0,0.,-1.04,12,"NA",99,"NA",99,"NA",99,17.91,11,-0.63,11,-0.51,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.382333409229,140.93402777777777,"1980-05-19--22:25:00",110.97651,337.07175,0,0.,-0.5700000000000001,12,"NA",99,"NA",99,"NA",99,17.91,11,-0.16,11,0.3,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.382342896175,140.9375,"1980-05-19--22:30:00",111.30697,338.28023,0,0.,0.37,12,"NA",99,"NA",99,"NA",99,18.2,11,0.78,11,1.1,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.382352383121,140.94097222222223,"1980-05-19--22:35:00",111.62028000000001,339.49659,0,0.,0.37,12,"NA",99,"NA",99,"NA",99,18.1,11,0.78,11,1.1,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.382361870067,140.94444444444443,"1980-05-19--22:40:00",111.91619000000001,340.72054,0,0.,-0.1,12,"NA",99,"NA",99,"NA",99,18.1,11,0.31,11,0.3,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.382371357013,140.94791666666666,"1980-05-19--22:45:00",112.19446,341.95175,0,0.,-0.1,12,"NA",99,"NA",99,"NA",99,17.91,11,0.31,11,0.3,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.3823808439588,140.95138888888889,"1980-05-19--22:50:00",112.45487000000001,343.18985000000004,0,0.,-0.1,12,"NA",99,"NA",99,"NA",99,17.91,11,0.31,11,0.7000000000000001,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.3823903309049,140.95486111111111,"1980-05-19--22:55:00",112.69719,344.43448,0,0.,-0.1,12,"NA",99,"NA",99,"NA",99,17.81,11,0.31,11,0.3,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.382399817851,140.95833333333331,"1980-05-19--23:00:00",112.92122,345.68523000000005,0,0.,-1.04,12,"NA",99,"NA",99,"NA",99,17.22,11,-0.63,11,-0.91,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.3824093047967,140.96180555555554,"1980-05-19--23:05:00",113.12677000000001,346.9417,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,5.5,99,3.52,99,"BadData(Temperature)_BadData(GHI_original)_BadData(GHI)_BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.3824187917428,140.96527777777777,"1980-05-19--23:10:00",113.31365000000001,348.20344,0,0.,-1.52,12,"NA",99,"NA",99,"NA",99,16.44,11,-1.11,11,-0.51,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.3824282786886,140.96875,"1980-05-19--23:15:00",113.4817,349.46999000000005,0,0.,-1.52,12,"NA",99,"NA",99,"NA",99,16.05,11,-1.11,11,-0.51,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.3824377656347,140.97222222222223,"1980-05-19--23:20:00",113.63077000000001,350.74087000000003,0,0.,-1.52,12,"NA",99,"NA",99,"NA",99,15.950000000000001,11,-1.11,11,-0.1,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.3824472525807,140.97569444444443,"1980-05-19--23:25:00",113.76073000000001,352.01559000000003,0,0.,-1.04,12,"NA",99,"NA",99,"NA",99,15.75,11,-0.63,11,-0.1,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.3824567395266,140.97916666666666,"1980-05-19--23:30:00",113.87146000000001,353.29366000000005,0,0.,-0.5700000000000001,12,"NA",99,"NA",99,"NA",99,15.75,11,-0.16,11,0.3,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.3824662264726,140.98263888888889,"1980-05-19--23:35:00",113.96285,354.57454,0,0.,-0.1,12,"NA",99,"NA",99,"NA",99,15.65,11,0.31,11,0.3,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.3824757134184,140.98611111111111,"1980-05-19--23:40:00",114.03483000000001,355.8577,0,0.,-0.5700000000000001,12,"NA",99,"NA",99,"NA",99,15.56,11,-0.16,11,-0.1,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.3824852003645,140.98958333333331,"1980-05-19--23:45:00",114.08732,357.14261000000005,0,0.,-0.1,12,"NA",99,"NA",99,"NA",99,15.36,11,0.31,11,0.3,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.3824946873106,140.99305555555554,"1980-05-19--23:50:00",114.12028000000001,358.42873000000003,0,0.,0.37,12,"NA",99,"NA",99,"NA",99,15.36,11,0.78,11,0.3,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.3825041742564,140.99652777777777,"1980-05-19--23:55:00",114.13368000000001,359.71549000000005,0,0.,-0.1,12,"NA",99,"NA",99,"NA",99,15.26,11,0.31,11,0.3,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.3825136612024,141.,"1980-05-20--00:00:00",114.12750000000001,1.00235,0,0.,-0.1,12,"NA",99,"NA",99,"NA",99,15.26,11,0.31,11,0.7000000000000001,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.3825231481483,141.00347222222223,"1980-05-20--00:05:00",114.10175000000001,2.2887500000000003,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,5.96,99,4.72,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_BadData(Temperature)_BadData(GHI_original)_BadData(GHI)_BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.3825326350943,141.00694444444443,"1980-05-20--00:10:00",114.05645000000001,3.5741400000000003,0,0.,0.07,12,"NA",99,"NA",99,"NA",99,15.56,11,0.78,11,1.1,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.3825421220401,141.01041666666666,"1980-05-20--00:15:00",113.99165,4.857970000000001,0,0.,0.07,12,"NA",99,"NA",99,"NA",99,15.65,11,0.78,11,1.1,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.3825516089862,141.01388888888889,"1980-05-20--00:20:00",113.90740000000001,6.139710000000001,0,0.,0.07,12,"NA",99,"NA",99,"NA",99,15.65,11,0.78,11,0.7000000000000001,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.3825610959323,141.01736111111111,"1980-05-20--00:25:00",113.80379,7.418800000000001,0,0.,0.07,12,"NA",99,"NA",99,"NA",99,15.65,11,0.78,11,0.7000000000000001,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.382570582878,141.02083333333331,"1980-05-20--00:30:00",113.68091000000001,8.694740000000001,0,0.,0.07,12,"NA",99,"NA",99,"NA",99,15.75,11,0.78,11,1.1,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.3825800698241,141.02430555555554,"1980-05-20--00:35:00",113.53886000000001,9.96701,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,1.26,99,1.1,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_BadData(Temperature)_BadData(GHI_original)_BadData(GHI)_BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.38258955677,141.02777777777777,"1980-05-20--00:40:00",113.37779,11.23512,0,0.,-0.4,12,"NA",99,"NA",99,"NA",99,15.75,11,0.31,11,0.3,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.382599043716,141.03125,"1980-05-20--00:45:00",113.19782000000001,12.49857,0,0.,-0.87,12,"NA",99,"NA",99,"NA",99,15.36,11,-0.16,11,-0.1,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.382608530662,141.03472222222223,"1980-05-20--00:50:00",112.99913000000001,13.756910000000001,0,0.,-0.87,12,"NA",99,"NA",99,"NA",99,15.16,11,-0.16,11,-0.1,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.382618017608,141.03819444444443,"1980-05-20--00:55:00",112.78188000000002,15.009680000000001,0,0.,-0.87,12,"NA",99,"NA",99,"NA",99,15.07,11,-0.16,11,-0.1,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.382627504554,141.04166666666666,"1980-05-20--01:00:00",112.54627,16.25647,0,0.,-0.87,12,"NA",99,"NA",99,"NA",99,15.16,11,-0.16,11,0.7000000000000001,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.3826369914998,141.04513888888889,"1980-05-20--01:05:00",112.29249000000002,17.49686,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,4.08,99,3.11,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_BadData(Temperature)_BadData(GHI_original)_BadData(GHI)_BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.3826464784458,141.04861111111111,"1980-05-20--01:10:00",112.02076000000001,18.73047,0,0.,0.07,12,"NA",99,"NA",99,"NA",99,15.46,11,0.78,11,1.1,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.382655965392,141.05208333333331,"1980-05-20--01:15:00",111.73131000000001,19.956940000000003,0,0.,0.55,12,"NA",99,"NA",99,"NA",99,15.65,11,1.26,11,0.7000000000000001,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.3826654523377,141.05555555555554,"1980-05-20--01:20:00",111.42437000000001,21.17594,0,0.,0.55,12,"NA",99,"NA",99,"NA",99,15.46,11,1.26,11,0.3,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.3826749392838,141.05902777777777,"1980-05-20--01:25:00",111.10018000000001,22.387150000000002,0,0.,0.07,12,"NA",99,"NA",99,"NA",99,15.26,11,0.78,11,-0.1,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.3826844262296,141.0625,"1980-05-20--01:30:00",110.75900000000001,23.59027,0,0.,-1.34,12,"NA",99,"NA",99,"NA",99,14.68,11,-0.63,11,-0.51,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.3826939131757,141.06597222222223,"1980-05-20--01:35:00",110.40111,24.78506,0,0.,-0.87,12,"NA",99,"NA",99,"NA",99,14.280000000000001,11,-0.16,11,-0.51,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.3827034001217,141.06944444444443,"1980-05-20--01:40:00",110.02675,25.97126,0,0.,-0.4,12,"NA",99,"NA",99,"NA",99,14.38,11,0.31,11,-0.1,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.3827128870676,141.07291666666666,"1980-05-20--01:45:00",109.63622000000001,27.148660000000003,0,0.,-0.4,12,"NA",99,"NA",99,"NA",99,14.280000000000001,11,0.31,11,-0.1,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.3827223740136,141.07638888888889,"1980-05-20--01:50:00",109.22980000000001,28.31708,0,0.,0.07,12,"NA",99,"NA",99,"NA",99,14.09,11,0.78,11,-0.51,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.3827318609594,141.07986111111111,"1980-05-20--01:55:00",108.80778000000001,29.476340000000004,0,0.,-1.34,12,"NA",99,"NA",99,"NA",99,13.21,11,-0.63,11,-2.12,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.3827413479055,141.08333333333331,"1980-05-20--02:00:00",108.37044,30.626310000000004,0,0.,-1.82,12,"NA",99,"NA",99,"NA",99,13.01,11,-1.11,11,-0.91,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.3827508348513,141.08680555555554,"1980-05-20--02:05:00",107.91809,31.76686,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,2.67,99,2.31,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_BadData(Temperature)_BadData(GHI_original)_BadData(GHI)_BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.3827603217974,141.09027777777777,"1980-05-20--02:10:00",107.45102000000001,32.89791,0,0.,0.07,12,"NA",99,"NA",99,"NA",99,13.3,11,0.78,11,1.5,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.3827698087434,141.09375,"1980-05-20--02:15:00",106.96954000000001,34.01937,0,0.,1.01,12,"NA",99,"NA",99,"NA",99,13.6,11,1.72,11,1.1,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.3827792956893,141.09722222222223,"1980-05-20--02:20:00",106.47394000000001,35.13121,0,0.,1.48,12,"NA",99,"NA",99,"NA",99,13.89,11,2.19,11,1.5,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.3827887826353,141.10069444444443,"1980-05-20--02:25:00",105.96452000000001,36.233380000000004,0,0.,0.55,12,"NA",99,"NA",99,"NA",99,13.6,11,1.26,11,0.3,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.3827982695811,141.10416666666666,"1980-05-20--02:30:00",105.44159,37.32587,0,0.,0.55,12,"NA",99,"NA",99,"NA",99,13.790000000000001,11,1.26,11,1.1,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.3828077565272,141.10763888888889,"1980-05-20--02:35:00",104.90545,38.408710000000006,0,0.,1.96,12,"NA",99,"NA",99,"NA",99,14.09,11,2.67,11,1.5,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.3828172434733,141.11111111111111,"1980-05-20--02:40:00",104.35639,39.481910000000006,0,0.,2.42,12,"NA",99,"NA",99,"NA",99,14.48,11,3.13,11,1.9100000000000001,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.382826730419,141.11458333333331,"1980-05-20--02:45:00",103.79471000000001,40.54552,0,0.,2.42,12,"NA",99,"NA",99,"NA",99,14.38,11,3.13,11,0.7000000000000001,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.3828362173651,141.11805555555554,"1980-05-20--02:50:00",103.22070000000001,41.599610000000006,0,0.,1.01,12,"NA",99,"NA",99,"NA",99,14.19,11,1.72,11,0.7000000000000001,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.382845704311,141.12152777777777,"1980-05-20--02:55:00",102.63465000000001,42.64425000000001,0,0.,1.01,12,"NA",99,"NA",99,"NA",99,14.09,11,1.72,11,0.3,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.382855191257,141.125,"1980-05-20--03:00:00",102.03684000000001,43.67954,0,0.,1.01,12,"NA",99,"NA",99,"NA",99,13.99,11,1.72,11,0.3,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.382864678203,141.12847222222223,"1980-05-20--03:05:00",101.42753,44.70559,0,0.,0.07,12,"NA",99,"NA",99,"NA",99,13.790000000000001,11,0.78,11,0.7000000000000001,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.382874165149,141.13194444444443,"1980-05-20--03:10:00",100.807,45.72251000000001,0,0.,0.07,12,"NA",99,"NA",99,"NA",99,13.99,11,0.78,11,0.7000000000000001,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.382883652095,141.13541666666666,"1980-05-20--03:15:00",100.17550000000001,46.73046,0,0.,-0.87,12,"NA",99,"NA",99,"NA",99,13.11,11,-0.16,11,-1.71,99,"BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
