Station ID Number:,94169,-,-,-,-,Type of Measurement:,GHI,GHI_Flag,DrHI_Calc,DrHI_Calc_Flag,DNI,DNI_Flag,DHI_Calc,DHI_Calc_Flag,Temperature,Temperature_Flag,GHI_original,GHI_original_Flag,DNI_original,DNI_original_Flag,NOTES
1980.546401,200.9826389,1980-07-18--23:35:00,112.99711,352.15945,0,0,-0.33,12,-0.28,72,-0.28,12,-0.33,72,21.63,11,1.72,11,1.91,11,-
1980.54641,200.9861111,1980-07-18--23:40:00,113.10712,353.4238,0,0,-0.79,12,0.12,72,0.12,12,-0.79,72,21.53,11,1.26,11,2.31,11,-
1980.54642,200.9895833,1980-07-18--23:45:00,113.19801,354.69089,0,0,-0.33,12,-0.28,72,-0.28,12,-0.33,72,21.63,11,1.72,11,1.91,11,-
1980.546429,200.9930556,1980-07-18--23:50:00,113.26968,355.96022,0,0,-0.79,12,-0.28,72,-0.28,12,-0.79,72,21.53,11,1.26,11,1.91,11,-
1980.546439,200.9965278,1980-07-18--23:55:00,113.32208,357.23125,0,0,-0.79,12,-0.28,72,-0.28,12,-0.79,72,21.43,11,1.26,11,1.91,11,-
1980.546448,201,1980-07-18--24:00:00,113.35515,358.50347,0,0,-0.33,12,-0.28,72,-0.28,12,-0.33,72,21.43,11,1.72,11,1.91,11,-
1980.546458,201.0034722,1980-07-19--00:05:00,113.36887,359.77635,0,0,NA,99,NA,99,NA,99,NA,99,22.31,99,1.72,99,4.32,99,-
1980.546467,201.0069444,1980-07-19--00:10:00,113.36323,1.04933,0,0,-0.47,12,-0.44,72,-0.44,12,-0.47,72,21.14,11,0.78,11,1.5,11,-
1980.546477,201.0104167,1980-07-19--00:15:00,113.33822,2.3219,0,0,-0.47,12,-0.44,72,-0.44,12,-0.47,72,20.94,11,0.78,11,1.5,11,-
1980.546486,201.0138889,1980-07-19--00:20:00,113.29388,3.59352,0,0,0.01,12,-0.03,72,-0.03,12,0.01,72,20.94,11,1.26,11,1.91,11,-
1980.546496,201.0173611,1980-07-19--00:25:00,113.23024,4.86366,0,0,0.01,12,-0.03,72,-0.03,12,0.01,72,20.94,11,1.26,11,1.91,11,-
1980.546505,201.0208333,1980-07-19--00:30:00,113.14736,6.1318,0,0,-0.47,12,-0.03,72,-0.03,12,-0.47,72,20.94,11,0.78,11,1.91,11,-
1980.546514,201.0243056,1980-07-19--00:35:00,113.04532,7.39741,0,0,0.01,12,0.37,72,0.37,12,0.01,72,20.84,11,1.26,11,2.31,11,-
1980.546524,201.0277778,1980-07-19--00:40:00,112.9242,8.66,0,0,0.01,12,-0.03,72,-0.03,12,0.01,72,20.84,11,1.26,11,1.91,11,-
1980.546533,201.03125,1980-07-19--00:45:00,112.78412,9.91906,0,0,0.01,12,-0.44,72,-0.44,12,0.01,72,20.84,11,1.26,11,1.5,11,-
1980.546543,201.0347222,1980-07-19--00:50:00,112.62519,11.17412,0,0,0.01,12,-0.03,72,-0.03,12,0.01,72,20.65,11,1.26,11,1.91,11,-
1980.546552,201.0381944,1980-07-19--00:55:00,112.44757,12.4247,0,0,-0.47,12,-0.03,72,-0.03,12,-0.47,72,20.65,11,0.78,11,1.91,11,-
1980.546562,201.0416667,1980-07-19--01:00:00,112.25139,13.67036,0,0,0.01,12,-0.03,72,-0.03,12,0.01,72,20.55,11,1.26,11,1.91,11,-
1980.546571,201.0451389,1980-07-19--01:05:00,112.03684,14.91067,0,0,NA,99,NA,99,NA,99,NA,99,21.53,99,2.67,99,3.92,99,-
1980.546581,201.0486111,1980-07-19--01:10:00,111.80409,16.1452,0,0,0.01,12,-0.03,72,-0.03,12,0.01,72,20.55,11,1.26,11,1.91,11,-
1980.54659,201.0520833,1980-07-19--01:15:00,111.55333,17.37357,0,0,0.01,12,-0.03,72,-0.03,12,0.01,72,20.55,11,1.26,11,1.91,11,-
1980.5466,201.0555556,1980-07-19--01:20:00,111.28478,18.5954,0,0,0.01,12,-0.03,72,-0.03,12,0.01,72,20.45,11,1.26,11,1.91,11,-
1980.546609,201.0590278,1980-07-19--01:25:00,110.99865,19.81033,0,0,0.01,12,-0.44,72,-0.44,12,0.01,72,20.35,11,1.26,11,1.5,11,-
1980.546619,201.0625,1980-07-19--01:30:00,110.69517,21.01804,0,0,0.01,12,0.37,72,0.37,12,0.01,72,20.35,11,1.26,11,2.31,11,-
1980.546628,201.0659722,1980-07-19--01:35:00,110.37458,22.21823,0,0,0.01,12,-0.03,72,-0.03,12,0.01,72,20.35,11,1.26,11,1.91,11,-
1980.546638,201.0694444,1980-07-19--01:40:00,110.03713,23.4106,0,0,-0.47,12,-0.03,72,-0.03,12,-0.47,72,20.06,11,0.78,11,1.91,11,-
1980.546647,201.0729167,1980-07-19--01:45:00,109.68308,24.5949,0,0,-0.47,12,0.37,72,0.37,12,-0.47,72,20.16,11,0.78,11,2.31,11,-
1980.546657,201.0763889,1980-07-19--01:50:00,109.31268,25.77089,0,0,-0.47,12,-0.44,72,-0.44,12,-0.47,72,19.96,11,0.78,11,1.5,11,-
1980.546666,201.0798611,1980-07-19--01:55:00,108.9262,26.93836,0,0,-0.47,12,-0.03,72,-0.03,12,-0.47,72,19.96,11,0.78,11,1.91,11,-
1980.546676,201.0833333,1980-07-19--02:00:00,108.52393,28.09712,0,0,0.01,12,-0.44,72,-0.44,12,0.01,72,19.86,11,1.26,11,1.5,11,-
1980.546685,201.0868056,1980-07-19--02:05:00,108.10614,29.24701,0,0,NA,99,NA,99,NA,99,NA,99,20.75,99,2.19,99,3.92,99,-
1980.546695,201.0902778,1980-07-19--02:10:00,107.67312,30.38787,0,0,0.01,12,-0.03,72,-0.03,12,0.01,72,19.86,11,1.26,11,1.91,11,-
1980.546704,201.09375,1980-07-19--02:15:00,107.22515,31.51961,0,0,0.01,12,-0.03,72,-0.03,12,0.01,72,19.86,11,1.26,11,1.91,11,-
1980.546714,201.0972222,1980-07-19--02:20:00,106.76253,32.64211,0,0,-0.47,12,-0.03,72,-0.03,12,-0.47,72,19.67,11,0.78,11,1.91,11,-
1980.546723,201.1006944,1980-07-19--02:25:00,106.28555,33.75529,0,0,0.01,12,-0.03,72,-0.03,12,0.01,72,19.77,11,1.26,11,1.91,11,-
1980.546733,201.1041667,1980-07-19--02:30:00,105.79449,34.85912,0,0,0.01,12,-0.03,72,-0.03,12,0.01,72,19.86,11,1.26,11,1.91,11,-
1980.546742,201.1076389,1980-07-19--02:35:00,105.28967,35.95354,0,0,-0.47,12,-0.03,72,-0.03,12,-0.47,72,19.67,11,0.78,11,1.91,11,-
1980.546752,201.1111111,1980-07-19--02:40:00,104.77136,37.03855,0,0,-0.47,12,-0.44,72,-0.44,12,-0.47,72,19.67,11,0.78,11,1.5,11,-
1980.546761,201.1145833,1980-07-19--02:45:00,104.23986,38.11416,0,0,-0.47,12,-0.44,72,-0.44,12,-0.47,72,19.47,11,0.78,11,1.5,11,-
1980.546771,201.1180556,1980-07-19--02:50:00,103.69546,39.18037,0,0,0.01,12,-0.03,72,-0.03,12,0.01,72,19.47,11,1.26,11,1.91,11,-
1980.54678,201.1215278,1980-07-19--02:55:00,103.13845,40.23724,0,0,0.01,12,-0.03,72,-0.03,12,0.01,72,19.47,11,1.26,11,1.91,11,-
1980.54679,201.125,1980-07-19--03:00:00,102.56911,41.28482,0,0,0.01,12,-0.03,72,-0.03,12,0.01,72,19.37,11,1.26,11,1.91,11,-
1980.546799,201.1284722,1980-07-19--03:05:00,101.98772,42.32318,0,0,NA,99,NA,99,NA,99,NA,99,20.16,99,2.67,99,4.72,99,-
1980.546809,201.1319444,1980-07-19--03:10:00,101.39454,43.3524,0,0,0.01,12,0.37,72,0.37,12,0.01,72,19.47,11,1.26,11,2.31,11,-
1980.546818,201.1354167,1980-07-19--03:15:00,100.78985,44.3726,0,0,0.47,12,-0.03,72,-0.03,12,0.47,72,19.47,11,1.72,11,1.91,11,-
1980.546828,201.1388889,1980-07-19--03:20:00,100.1739,45.38389,0,0,0.01,12,-0.03,72,-0.03,12,0.01,72,19.47,11,1.26,11,1.91,11,-
1980.546837,201.1423611,1980-07-19--03:25:00,99.54692,46.38639,0,0,0.01,12,-0.03,72,-0.03,12,0.01,72,19.37,11,1.26,11,1.91,11,-
1980.546847,201.1458333,1980-07-19--03:30:00,98.90913,47.38024,0,0,-0.47,12,-0.44,72,-0.44,12,-0.47,72,19.28,11,0.78,11,1.5,11,-
1980.546856,201.1493056,1980-07-19--03:35:00,98.26074,48.3656,0,0,-0.47,12,-0.03,72,-0.03,12,-0.47,72,19.28,11,0.78,11,1.91,11,-
1980.546866,201.1527778,1980-07-19--03:40:00,97.6019,49.34263,0,0,-0.47,12,-0.03,72,-0.03,12,-0.47,72,19.18,11,0.78,11,1.91,11,-
1980.546875,201.15625,1980-07-19--03:45:00,96.93272,50.3115,0,0,0.01,12,-0.44,72,-0.44,12,0.01,72,19.08,11,1.26,11,1.5,11,-
1980.546884,201.1597222,1980-07-19--03:50:00,96.25324,51.27239,0,0,-0.47,12,-0.03,72,-0.03,12,-0.47,72,19.08,11,0.78,11,1.91,11,-
1980.546894,201.1631944,1980-07-19--03:55:00,95.56337,52.22549,0,0,0.01,12,-0.03,72,-0.03,12,0.01,72,18.98,11,1.26,11,1.91,11,-
1980.546903,201.1666667,1980-07-19--04:00:00,94.8628,53.17101,0,0,-0.47,12,-0.44,72,-0.44,12,-0.47,72,18.89,11,0.78,11,1.5,11,-
1980.546913,201.1701389,1980-07-19--04:05:00,94.15083,54.10914,0,0,NA,99,NA,99,NA,99,NA,99,19.47,99,5.96,99,5.53,99,-
1980.546922,201.1736111,1980-07-19--04:10:00,93.42596,55.04011,0,0,0.47,12,-0.03,72,-0.03,12,0.47,72,18.89,11,1.72,11,1.91,11,-
1980.546932,201.1770833,1980-07-19--04:15:00,92.68485,55.96414,0,0,0.94,12,-0.03,72,-0.03,12,0.94,72,18.79,11,2.19,11,1.91,11,-
1980.546941,201.1805556,1980-07-19--04:20:00,91.91902,56.88145,0,0,2.36,12,-0.03,72,-0.03,12,2.36,72,18.79,11,3.61,11,1.91,11,-
1980.546951,201.1840278,1980-07-19--04:25:00,91.10069,57.79227,0,0,2.83,12,-0.44,72,-0.44,12,2.83,72,18.79,11,4.08,11,1.5,11,-
1980.54696,201.1875,1980-07-19--04:30:00,90.06309,58.69686,0,0,4.25,12,0.37,72,0.37,12,4.25,72,18.79,11,5.5,11,2.31,11,-
1980.54697,201.1909722,1980-07-19--04:35:00,89.40139,59.59544,13.76,1316.76,6.12,92,0,92,0.37,92,6.12,92,18.79,11,7.37,91,2.31,91,-
1980.546979,201.1944444,1980-07-19--04:40:00,88.734,60.48829,29.09,1316.76,7.54,92,0.02,92,0.77,92,7.52,92,18.79,11,8.79,91,2.71,91,-
1980.546989,201.1979167,1980-07-19--04:45:00,88.03784,61.37565,45.09,1316.76,9.9,92,0.05,92,1.58,92,9.85,92,18.69,11,11.15,91,3.52,91,-
1980.546998,201.2013889,1980-07-19--04:50:00,87.31919,62.25778,61.59,1316.76,14.14,12,1.88,72,40.2,12,12.26,72,18.79,11,15.39,11,42.14,11,-
1980.547008,201.2048611,1980-07-19--04:55:00,86.58306,63.13496,78.48,1316.76,16.02,12,0.43,72,7.21,12,15.59,72,18.69,11,17.27,11,9.15,11,-
1980.547017,201.2083333,1980-07-19--05:00:00,85.83305,64.00745,95.68,1316.76,29.21,12,7.48,72,102.97,12,21.73,72,18.69,11,30.46,11,104.91,11,-
1980.547027,201.2118056,1980-07-19--05:05:00,85.07023,64.87554,113.16,1316.76,NA,99,NA,99,NA,99,NA,99,19.28,99,41.77,99,181.76,99,-
1980.547036,201.2152778,1980-07-19--05:10:00,84.29798,65.7395,130.83,1316.76,49.46,12,22.14,72,222.86,12,27.32,72,19.18,11,50.71,11,224.8,11,-
1980.547046,201.21875,1980-07-19--05:15:00,83.51658,66.59962,148.68,1316.76,59.36,12,28.35,72,251.03,12,31.01,72,19.37,11,60.61,11,252.97,11,-
1980.547055,201.2222222,1980-07-19--05:20:00,82.72753,67.45619,166.69,1316.77,68.31,12,34.78,72,274.76,12,33.53,72,19.67,11,69.56,11,276.7,11,-
1980.547065,201.2256944,1980-07-19--05:25:00,81.93156,68.30951,184.82,1316.77,78.67,12,42.07,72,299.71,12,36.6,72,19.77,11,79.92,11,301.65,11,-
1980.547074,201.2291667,1980-07-19--05:30:00,81.12922,69.15989,203.05,1316.77,88.56,12,49.26,72,319.43,12,39.3,72,19.96,11,89.81,11,321.37,11,-
1980.547084,201.2326389,1980-07-19--05:35:00,80.32103,70.00762,221.38,1316.77,98.93,12,56.95,72,338.74,12,41.98,72,20.16,11,100.18,11,340.68,11,-
1980.547093,201.2361111,1980-07-19--05:40:00,79.5074,70.85303,239.79,1316.77,111.17,12,67.62,72,371.32,12,43.55,72,20.26,11,112.42,11,373.26,11,-
1980.547103,201.2395833,1980-07-19--05:45:00,78.68872,71.69643,258.27,1316.77,119.65,12,75.28,72,383.8,12,44.37,72,20.45,11,120.9,11,385.74,11,-
1980.547112,201.2430556,1980-07-19--05:50:00,77.86531,72.53815,276.8,1316.77,137.55,12,90.49,72,430.47,12,47.06,72,20.65,11,138.8,11,432.41,11,-
1980.547122,201.2465278,1980-07-19--05:55:00,77.03748,73.37851,295.37,1316.77,151.21,12,101.25,72,451.39,12,49.96,72,20.75,11,152.46,11,453.33,11,-
1980.547131,201.25,1980-07-19--06:00:00,76.2055,74.21787,313.97,1316.77,166.76,12,113.19,72,474.73,12,53.57,72,20.75,11,168.01,11,476.67,11,-
1980.547141,201.2534722,1980-07-19--06:05:00,75.36962,75.05655,332.59,1316.77,NA,99,NA,99,NA,99,NA,99,21.63,99,186.85,99,502.82,99,-
1980.54715,201.2569444,1980-07-19--06:10:00,74.5301,75.89492,351.23,1316.77,196.44,12,138,72,517.37,12,58.44,72,21.04,11,197.69,11,519.31,11,-
1980.54716,201.2604167,1980-07-19--06:15:00,73.68717,76.73333,369.86,1316.77,210.1,12,149.61,72,532.66,12,60.49,72,21.33,11,211.35,11,534.6,11,-
1980.547169,201.2638889,1980-07-19--06:20:00,72.84103,77.57216,388.48,1316.77,224.7,12,162.25,72,549.97,12,62.45,72,21.63,11,225.95,11,551.91,11,-
1980.547179,201.2673611,1980-07-19--06:25:00,71.99192,78.41179,407.08,1316.77,238.35,12,174,72,562.84,12,64.35,72,21.63,11,239.6,11,564.78,11,-
1980.547188,201.2708333,1980-07-19--06:30:00,71.14003,79.2526,425.66,1316.77,252.96,12,186.11,72,575.72,12,66.85,72,22.02,11,254.21,11,577.66,11,-
1980.547198,201.2743056,1980-07-19--06:35:00,70.28557,80.09498,444.19,1316.77,266.62,12,198.01,72,586.98,12,68.61,72,22.12,11,267.87,11,588.92,11,-
1980.547207,201.2777778,1980-07-19--06:40:00,69.42875,80.93936,462.68,1316.78,281.69,12,210.49,72,599.05,12,71.2,72,22.21,11,282.94,11,600.99,11,-
1980.547217,201.28125,1980-07-19--06:45:00,68.56976,81.78615,481.11,1316.78,298.65,12,225.34,72,616.75,12,73.31,72,22.31,11,299.9,11,618.69,11,-
1980.547226,201.2847222,1980-07-19--06:50:00,67.7088,82.63579,499.47,1316.78,315.14,12,238.07,72,627.62,12,77.07,72,22.41,11,316.39,11,629.56,11,-
1980.547236,201.2881944,1980-07-19--06:55:00,66.84606,83.48871,517.76,1316.78,330.21,12,250.42,72,636.87,12,79.79,72,22.31,11,331.46,11,638.81,11,-
1980.547245,201.2916667,1980-07-19--07:00:00,65.98175,84.34539,535.97,1316.78,346.23,12,264.79,72,650.55,12,81.44,72,22.61,11,347.48,11,652.49,11,-
1980.547254,201.2951389,1980-07-19--07:05:00,65.11606,85.20631,554.08,1316.78,NA,99,NA,99,NA,99,NA,99,22.8,99,363.97,99,667.37,99,-
1980.547264,201.2986111,1980-07-19--07:10:00,64.24918,86.07194,572.09,1316.78,376.38,12,291.9,72,671.87,12,84.48,72,22.8,11,377.63,11,673.81,11,-
1980.547273,201.3020833,1980-07-19--07:15:00,63.38133,86.94281,589.98,1316.78,391.45,12,305,72,680.72,12,86.45,72,22.8,11,392.7,11,682.66,11,-
1980.547283,201.3055556,1980-07-19--07:20:00,62.5127,87.81944,607.76,1316.78,406.06,12,318.46,72,689.98,12,87.6,72,22.9,11,407.31,11,691.92,11,-
1980.547292,201.3090278,1980-07-19--07:25:00,61.64349,88.70239,625.41,1316.78,420.19,12,330.77,72,696.42,12,89.42,72,23.09,11,421.44,11,698.36,11,-
1980.547302,201.3125,1980-07-19--07:30:00,60.77392,89.59222,642.93,1316.78,433.85,12,343.96,72,704.46,12,89.89,72,23.39,11,435.1,11,706.4,11,-
1980.547311,201.3159722,1980-07-19--07:35:00,59.90421,90.48952,660.3,1316.78,448.45,12,356.88,72,711.71,12,91.57,72,23.49,11,449.7,11,713.65,11,-
1980.547321,201.3194444,1980-07-19--07:40:00,59.03456,91.39491,677.51,1316.78,463.99,12,371.57,72,722.17,12,92.42,72,23.49,11,465.24,11,724.11,11,-
1980.54733,201.3229167,1980-07-19--07:45:00,58.1652,92.30903,694.57,1316.78,477.65,12,384.53,72,729.01,12,93.12,72,23.68,11,478.9,11,730.95,11,-
1980.54734,201.3263889,1980-07-19--07:50:00,57.29636,93.23256,711.45,1316.78,490.85,12,396.05,72,733.03,12,94.8,72,23.78,11,492.1,11,734.97,11,-
1980.547349,201.3298611,1980-07-19--07:55:00,56.42828,94.16619,728.16,1316.79,504.51,12,409.58,72,740.68,12,94.93,72,23.88,11,505.76,11,742.62,11,-
1980.547359,201.3333333,1980-07-19--08:00:00,55.56121,95.11064,744.68,1316.79,519.58,12,423.19,72,748.31,12,96.39,72,23.78,11,520.83,11,750.25,11,-
1980.547368,201.3368056,1980-07-19--08:05:00,54.69539,96.06669,761,1316.79,NA,99,NA,99,NA,99,NA,99,24.07,99,535.44,99,757.1,99,-
1980.547378,201.3402778,1980-07-19--08:10:00,53.83108,97.03513,777.13,1316.79,545.96,12,447.33,72,757.97,12,98.63,72,24.17,11,547.21,11,759.91,11,-
1980.547387,201.34375,1980-07-19--08:15:00,52.96857,98.01679,793.04,1316.79,562.44,12,463.28,72,769.24,12,99.16,72,24.56,11,563.69,11,771.18,11,-
1980.547397,201.3472222,1980-07-19--08:20:00,52.10812,99.01254,808.74,1316.79,575.16,12,474.18,72,772.06,12,100.98,72,24.66,11,576.41,11,774,11,-
1980.547406,201.3506944,1980-07-19--08:25:00,51.25004,100.02331,824.21,1316.79,588.82,12,486.77,72,777.69,12,102.05,72,24.76,11,590.07,11,779.63,11,-
1980.547416,201.3541667,1980-07-19--08:30:00,50.39464,101.05004,839.45,1316.79,602.02,12,499.36,72,783.32,12,102.66,72,25.05,11,603.27,11,785.26,11,-
1980.547425,201.3576389,1980-07-19--08:35:00,49.54223,102.09375,854.45,1316.79,616.15,12,512.21,72,789.36,12,103.94,72,25.35,11,617.4,11,791.3,11,-
1980.547435,201.3611111,1980-07-19--08:40:00,48.69316,103.15549,869.2,1316.79,631.7,12,526.63,72,797.81,12,105.07,72,25.54,11,632.95,11,799.75,11,-
1980.547444,201.3645833,1980-07-19--08:45:00,47.84777,104.23635,883.7,1316.79,646.29,12,540.27,72,805.05,12,106.02,72,25.84,11,647.54,11,806.99,11,-
1980.547454,201.3680556,1980-07-19--08:50:00,47.00645,105.33751,897.94,1316.79,657.6,12,550.07,72,806.66,12,107.53,72,26.03,11,658.85,11,808.6,11,-
1980.547463,201.3715278,1980-07-19--08:55:00,46.16959,106.46018,911.91,1316.79,671.26,12,562.53,72,812.29,12,108.73,72,26.13,11,672.51,11,814.23,11,-
1980.547473,201.375,1980-07-19--09:00:00,45.3376,107.60562,925.61,1316.79,681.15,12,572.11,72,813.9,12,109.04,72,26.23,11,682.4,11,815.84,11,-
1980.547482,201.3784722,1980-07-19--09:05:00,44.51091,108.77518,939.03,1316.79,NA,99,NA,99,NA,99,NA,99,26.52,99,695.12,99,821.88,99,-
1980.547492,201.3819444,1980-07-19--09:10:00,43.69001,109.97025,952.16,1316.8,703.77,12,593.18,72,820.34,12,110.59,72,26.72,11,705.02,11,822.28,11,-
1980.547501,201.3854167,1980-07-19--09:15:00,42.87537,111.1923,964.99,1316.8,715.07,12,604.12,72,824.36,12,110.95,72,26.72,11,716.32,11,826.3,11,-
1980.547511,201.3888889,1980-07-19--09:20:00,42.06751,112.44286,977.53,1316.8,726.38,12,616.74,72,830.79,12,109.64,72,27.01,11,727.63,11,832.73,11,-
1980.54752,201.3923611,1980-07-19--09:25:00,41.26699,113.72351,989.76,1316.8,738.62,12,629,72,836.83,12,109.62,72,27.21,11,739.87,11,838.77,11,-
1980.54753,201.3958333,1980-07-19--09:30:00,40.4744,115.03593,1001.68,1316.8,747.57,12,636.57,72,836.83,12,111,72,26.91,11,748.82,11,838.77,11,-
1980.547539,201.3993056,1980-07-19--09:35:00,39.69034,116.38184,1013.29,1316.8,756.52,12,644.25,72,837.23,12,112.27,72,27.3,11,757.77,11,839.17,11,-
1980.547549,201.4027778,1980-07-19--09:40:00,38.9155,117.76303,1024.57,1316.8,768.29,12,657.38,72,844.88,12,110.91,72,27.99,11,769.54,11,846.82,11,-
1980.547558,201.40625,1980-07-19--09:45:00,38.15056,119.18135,1035.52,1316.8,777.25,12,664.09,72,844.48,12,113.16,72,28.09,11,778.5,11,846.42,11,-
1980.547568,201.4097222,1980-07-19--09:50:00,37.39628,120.63873,1046.14,1316.8,786.2,12,672.82,72,846.89,12,113.38,72,28.48,11,787.45,11,848.83,11,-
1980.547577,201.4131944,1980-07-19--09:55:00,36.65344,122.1371,1056.42,1316.8,792.32,12,679.11,72,846.49,12,113.21,72,28.97,11,793.57,11,848.43,11,-
1980.547587,201.4166667,1980-07-19--10:00:00,35.92289,123.67848,1066.36,1316.8,801.74,12,686.47,72,847.7,12,115.27,72,29.26,11,802.99,11,849.64,11,-
1980.547596,201.4201389,1980-07-19--10:05:00,35.20552,125.26489,1075.95,1316.8,NA,99,NA,99,NA,99,NA,99,29.36,99,816.18,99,858.89,99,-
1980.547605,201.4236111,1980-07-19--10:10:00,34.50229,126.89836,1085.18,1316.8,822.47,12,707.87,72,858.96,12,114.6,72,29.26,11,823.72,11,860.9,11,-
1980.547615,201.4270833,1980-07-19--10:15:00,33.81418,128.58094,1094.06,1316.8,828.59,12,713.33,72,858.56,12,115.26,72,29.26,11,829.84,11,860.5,11,-
1980.547624,201.4305556,1980-07-19--10:20:00,33.14227,130.31462,1102.58,1316.8,837.07,12,723.94,72,864.6,12,113.13,72,29.16,11,838.32,11,866.54,11,-
1980.547634,201.4340278,1980-07-19--10:25:00,32.48767,132.10136,1110.73,1316.81,843.2,12,729.63,72,865,12,113.57,72,29.36,11,844.45,11,866.94,11,-
1980.547643,201.4375,1980-07-19--10:30:00,31.85156,133.943,1118.52,1316.81,855.91,12,740.56,72,871.84,12,115.35,72,29.16,11,857.16,11,873.78,11,-
1980.547653,201.4409722,1980-07-19--10:35:00,31.23517,135.84128,1125.93,1316.81,860.15,12,745.12,72,871.44,12,115.03,72,29.65,11,861.4,11,873.38,11,-
1980.547662,201.4444444,1980-07-19--10:40:00,30.63981,137.79777,1132.97,1316.81,868.63,12,756.01,72,878.68,12,112.62,72,30.14,11,869.88,11,880.62,11,-
1980.547672,201.4479167,1980-07-19--10:45:00,30.06682,139.81378,1139.62,1316.81,875.7,12,760.45,72,878.68,12,115.25,72,30.14,11,876.95,11,880.62,11,-
1980.547681,201.4513889,1980-07-19--10:50:00,29.5176,141.89038,1145.89,1316.81,881.83,12,765.33,72,879.48,12,116.5,72,29.95,11,883.08,11,881.42,11,-
1980.547691,201.4548611,1980-07-19--10:55:00,28.99358,144.0283,1151.78,1316.81,886.07,12,770.32,72,880.69,12,115.75,72,30.54,11,887.32,11,882.63,11,-
1980.5477,201.4583333,1980-07-19--11:00:00,28.49624,146.22785,1157.28,1316.81,894.07,12,772.23,72,878.68,12,121.84,72,30.54,11,895.32,11,880.62,11,-
1980.54771,201.4618056,1980-07-19--11:05:00,28.02709,148.48888,1162.38,1316.81,NA,99,NA,99,NA,99,NA,99,31.02,99,902.86,99,884.64,99,-
1980.547719,201.4652778,1980-07-19--11:10:00,27.58764,150.81071,1167.09,1316.81,904.44,12,784.13,72,884.72,12,120.31,72,31.32,11,905.69,11,886.66,11,-
1980.547729,201.46875,1980-07-19--11:15:00,27.1794,153.19206,1171.41,1316.81,907.27,12,788.82,72,886.73,12,118.45,72,31.51,11,908.52,11,888.67,11,-
1980.547738,201.4722222,1980-07-19--11:20:00,26.80386,155.631,1175.33,1316.81,913.86,12,795.4,72,891.15,12,118.46,72,31.12,11,915.11,11,893.09,11,-
1980.547748,201.4756944,1980-07-19--11:25:00,26.46247,158.12489,1178.85,1316.81,914.8,12,796.34,72,889.54,12,118.46,72,31.12,11,916.05,11,891.48,11,-
1980.547757,201.4791667,1980-07-19--11:30:00,26.15664,160.67035,1181.96,1316.81,920.45,12,798.81,72,889.95,12,121.64,72,31.22,11,921.7,11,891.89,11,-
1980.547767,201.4826389,1980-07-19--11:35:00,25.88765,163.26327,1184.67,1316.81,926.1,12,804.98,72,894.77,12,121.12,72,30.93,11,927.35,11,896.71,11,-
1980.547776,201.4861111,1980-07-19--11:40:00,25.65672,165.89877,1186.98,1316.82,928.93,12,807.28,72,895.58,12,121.65,72,30.93,11,930.18,11,897.52,11,-
1980.547786,201.4895833,1980-07-19--11:45:00,25.46492,168.57126,1188.89,1316.82,924.69,12,807.48,72,894.37,12,117.21,72,32.2,11,925.94,11,896.31,11,-
1980.547795,201.4930556,1980-07-19--11:50:00,25.31317,171.27452,1190.38,1316.82,933.64,12,811.41,72,897.59,12,122.23,72,31.32,11,934.89,11,899.53,11,-
1980.547805,201.4965278,1980-07-19--11:55:00,25.20221,174.00174,1191.47,1316.82,929.4,12,808.87,72,893.97,12,120.53,72,31.51,11,930.65,11,895.91,11,-
1980.547814,201.5,1980-07-19--12:00:00,25.1326,176.74565,1192.15,1316.82,927.52,12,806.42,72,890.75,12,121.1,72,32.2,11,928.77,11,892.69,11,-
1980.547824,201.5034722,1980-07-19--12:05:00,25.10471,179.49865,1192.42,1316.82,NA,99,NA,99,NA,99,NA,99,31.61,99,925.94,99,884.24,99,-
1980.547833,201.5069444,1980-07-19--12:10:00,25.11867,182.25296,1192.29,1316.82,925.63,12,797.77,72,881.09,12,127.86,72,31.51,11,926.88,11,883.03,11,-
1980.547843,201.5104167,1980-07-19--12:15:00,25.17441,185.00078,1191.74,1316.82,928.46,12,801.41,72,885.52,12,127.05,72,31.61,11,929.71,11,887.46,11,-
1980.547852,201.5138889,1980-07-19--12:20:00,25.27165,187.73444,1190.79,1316.82,925.63,12,801.49,72,886.32,12,124.14,72,32.3,11,926.88,11,888.26,11,-
1980.547862,201.5173611,1980-07-19--12:25:00,25.40989,190.44654,1189.43,1316.82,923.28,12,801.31,72,887.13,12,121.97,72,32.88,11,924.53,11,889.07,11,-
1980.547871,201.5208333,1980-07-19--12:30:00,25.58846,193.1301,1187.67,1316.82,919.51,12,793.59,72,879.89,12,125.92,72,32.2,11,920.76,11,881.83,11,-
1980.547881,201.5243056,1980-07-19--12:35:00,25.8065,195.77869,1185.5,1316.82,919.04,12,791.77,72,879.48,12,127.27,72,32,11,920.29,11,881.42,11,-
1980.54789,201.5277778,1980-07-19--12:40:00,26.06296,198.38649,1182.92,1316.82,916.68,12,794.75,72,884.72,12,121.93,72,32.98,11,917.93,11,886.66,11,-
1980.5479,201.53125,1980-07-19--12:45:00,26.35671,200.94839,1179.94,1316.82,913.86,12,791.31,72,883.11,12,122.55,72,33.18,11,915.11,11,885.05,11,-
