Station ID Number:,94169,-,-,-,-,Type of Measurement:,GHI,GHI_Flag,DrHI_Calc,DrHI_Calc_Flag,DNI,DNI_Flag,DHI_Calc,DHI_Calc_Flag,Temperature,Temperature_Flag,GHI_original,GHI_original_Flag,DNI_original,DNI_original_Flag,NOTES
1980.450715,165.9618056,1980-06-13--23:05:00,109.77576,346.62479,0,0,NA,99,NA,99,NA,99,NA,99,12.13,99,2.19,99,4.72,99,-
1980.450725,165.9652778,1980-06-13--23:10:00,109.96834,347.82843,0,0,0.09,12,-0.46,72,-0.46,12,0.09,72,11.25,11,1.26,11,1.1,11,-
1980.450734,165.96875,1980-06-13--23:15:00,110.14299,349.03656,0,0,-0.39,12,-0.46,72,-0.46,12,-0.39,72,11.15,11,0.78,11,1.1,11,-
1980.450744,165.9722222,1980-06-13--23:20:00,110.29956,350.24878,0,0,-0.86,12,-0.46,72,-0.46,12,-0.86,72,11.15,11,0.31,11,1.1,11,-
1980.450753,165.9756944,1980-06-13--23:25:00,110.43792,351.46465,0,0,-0.39,12,-0.46,72,-0.46,12,-0.39,72,11.05,11,0.78,11,1.1,11,-
1980.450763,165.9791667,1980-06-13--23:30:00,110.55796,352.68376,0,0,-1.33,12,-0.46,72,-0.46,12,-1.33,72,10.86,11,-0.16,11,1.1,11,-
1980.450772,165.9826389,1980-06-13--23:35:00,110.65959,353.90566,0,0,-0.86,12,-0.86,72,-0.86,12,-0.86,72,10.76,11,0.31,11,0.7,11,-
1980.450782,165.9861111,1980-06-13--23:40:00,110.7427,355.12989,0,0,-1.33,12,-0.86,72,-0.86,12,-1.33,72,10.66,11,-0.16,11,0.7,11,-
1980.450791,165.9895833,1980-06-13--23:45:00,110.80725,356.356,0,0,-0.86,12,-0.46,72,-0.46,12,-0.86,72,10.56,11,0.31,11,1.1,11,-
1980.450801,165.9930556,1980-06-13--23:50:00,110.85317,357.58351,0,0,-1.33,12,-0.46,72,-0.46,12,-1.33,72,10.56,11,-0.16,11,1.1,11,-
1980.45081,165.9965278,1980-06-13--23:55:00,110.88042,358.81196,0,0,-1.33,12,-0.46,72,-0.46,12,-1.33,72,10.37,11,-0.16,11,1.1,11,-
1980.45082,166,1980-06-13--24:00:00,110.88898,0.04086,0,0,-1.33,12,-0.86,72,-0.86,12,-1.33,72,10.27,11,-0.16,11,0.7,11,-
1980.450829,166.0034722,1980-06-14--00:05:00,110.87884,1.26974,0,0,NA,99,NA,99,NA,99,NA,99,10.66,99,-0.63,99,3.11,99,-
1980.450839,166.0069444,1980-06-14--00:10:00,110.85002,2.49812,0,0,-2.12,12,-0.83,72,-0.83,12,-2.12,72,9.98,11,-0.16,11,0.7,11,-
1980.450848,166.0104167,1980-06-14--00:15:00,110.80253,3.72552,0,0,-0.7,12,-0.03,72,-0.03,12,-0.7,72,10.17,11,1.26,11,1.5,11,-
1980.450858,166.0138889,1980-06-14--00:20:00,110.73642,4.95148,0,0,-0.7,12,0.38,72,0.38,12,-0.7,72,10.47,11,1.26,11,1.91,11,-
1980.450867,166.0173611,1980-06-14--00:25:00,110.65175,6.17552,0,0,-0.24,12,0.38,72,0.38,12,-0.24,72,10.66,11,1.72,11,1.91,11,-
1980.450877,166.0208333,1980-06-14--00:30:00,110.54857,7.39718,0,0,-0.7,12,-0.03,72,-0.03,12,-0.7,72,10.66,11,1.26,11,1.5,11,-
1980.450886,166.0243056,1980-06-14--00:35:00,110.42698,8.61602,0,0,-1.18,12,-0.43,72,-0.43,12,-1.18,72,10.56,11,0.78,11,1.1,11,-
1980.450896,166.0277778,1980-06-14--00:40:00,110.28708,9.83158,0,0,-1.18,12,-0.43,72,-0.43,12,-1.18,72,10.56,11,0.78,11,1.1,11,-
1980.450905,166.03125,1980-06-14--00:45:00,110.12899,11.04344,0,0,-0.24,12,-0.03,72,-0.03,12,-0.24,72,10.66,11,1.72,11,1.5,11,-
1980.450915,166.0347222,1980-06-14--00:50:00,109.95282,12.25117,0,0,0.71,12,-0.03,72,-0.03,12,0.71,72,10.76,11,2.67,11,1.5,11,-
1980.450924,166.0381944,1980-06-14--00:55:00,109.75873,13.45439,0,0,1.65,12,0.38,72,0.38,12,1.65,72,10.96,11,3.61,11,1.91,11,-
1980.450934,166.0416667,1980-06-14--01:00:00,109.54687,14.65268,0,0,1.17,12,0.38,72,0.38,12,1.17,72,11.15,11,3.13,11,1.91,11,-
1980.450943,166.0451389,1980-06-14--01:05:00,109.31741,15.84569,0,0,NA,99,NA,99,NA,99,NA,99,12.42,99,4.08,99,3.52,99,-
1980.450952,166.0486111,1980-06-14--01:10:00,109.07051,17.03306,0,0,1.17,12,-0.03,72,-0.03,12,1.17,72,11.35,11,3.13,11,1.5,11,-
1980.450962,166.0520833,1980-06-14--01:15:00,108.80638,18.21444,0,0,1.17,12,-0.03,72,-0.03,12,1.17,72,11.35,11,3.13,11,1.5,11,-
1980.450971,166.0555556,1980-06-14--01:20:00,108.52522,19.38952,0,0,0.71,12,0.38,72,0.38,12,0.71,72,11.54,11,2.67,11,1.91,11,-
1980.450981,166.0590278,1980-06-14--01:25:00,108.22722,20.55801,0,0,0.23,12,-0.03,72,-0.03,12,0.23,72,11.54,11,2.19,11,1.5,11,-
1980.45099,166.0625,1980-06-14--01:30:00,107.91262,21.71961,0,0,0.23,12,-0.43,72,-0.43,12,0.23,72,11.54,11,2.19,11,1.1,11,-
1980.451,166.0659722,1980-06-14--01:35:00,107.58163,22.87407,0,0,0.23,12,-0.03,72,-0.03,12,0.23,72,11.54,11,2.19,11,1.5,11,-
1980.451009,166.0694444,1980-06-14--01:40:00,107.23449,24.02115,0,0,0.23,12,-0.43,72,-0.43,12,0.23,72,11.54,11,2.19,11,1.1,11,-
1980.451019,166.0729167,1980-06-14--01:45:00,106.87145,25.16064,0,0,-0.24,12,-0.03,72,-0.03,12,-0.24,72,11.54,11,1.72,11,1.5,11,-
1980.451028,166.0763889,1980-06-14--01:50:00,106.49274,26.29232,0,0,0.23,12,-0.43,72,-0.43,12,0.23,72,11.64,11,2.19,11,1.1,11,-
1980.451038,166.0798611,1980-06-14--01:55:00,106.09862,27.41603,0,0,0.23,12,-0.03,72,-0.03,12,0.23,72,11.64,11,2.19,11,1.5,11,-
1980.451047,166.0833333,1980-06-14--02:00:00,105.68935,28.53161,0,0,0.23,12,-0.43,72,-0.43,12,0.23,72,11.74,11,2.19,11,1.1,11,-
1980.451057,166.0868056,1980-06-14--02:05:00,105.26519,29.63892,0,0,NA,99,NA,99,NA,99,NA,99,12.13,99,2.19,99,3.52,99,-
1980.451066,166.0902778,1980-06-14--02:10:00,104.8264,30.73785,0,0,-0.24,12,-0.43,72,-0.43,12,-0.24,72,11.74,11,1.72,11,1.1,11,-
1980.451076,166.09375,1980-06-14--02:15:00,104.37324,31.82829,0,0,0.23,12,-0.03,72,-0.03,12,0.23,72,11.74,11,2.19,11,1.5,11,-
1980.451085,166.0972222,1980-06-14--02:20:00,103.90599,32.91017,0,0,0.23,12,-0.03,72,-0.03,12,0.23,72,11.74,11,2.19,11,1.5,11,-
1980.451095,166.1006944,1980-06-14--02:25:00,103.4249,33.98343,0,0,0.23,12,-0.43,72,-0.43,12,0.23,72,11.84,11,2.19,11,1.1,11,-
1980.451104,166.1041667,1980-06-14--02:30:00,102.93026,35.04802,0,0,-0.7,12,-0.83,72,-0.83,12,-0.7,72,11.74,11,1.26,11,0.7,11,-
1980.451114,166.1076389,1980-06-14--02:35:00,102.42232,36.10393,0,0,-1.18,12,-1.23,72,-1.23,12,-1.18,72,11.54,11,0.78,11,0.3,11,-
1980.451123,166.1111111,1980-06-14--02:40:00,101.90134,37.15114,0,0,-0.7,12,-0.83,72,-0.83,12,-0.7,72,11.35,11,1.26,11,0.7,11,-
1980.451133,166.1145833,1980-06-14--02:45:00,101.3676,38.18968,0,0,0.23,12,-0.43,72,-0.43,12,0.23,72,11.25,11,2.19,11,1.1,11,-
1980.451142,166.1180556,1980-06-14--02:50:00,100.82134,39.21955,0,0,-0.24,12,-0.03,72,-0.03,12,-0.24,72,11.25,11,1.72,11,1.5,11,-
1980.451152,166.1215278,1980-06-14--02:55:00,100.26282,40.24081,0,0,-0.24,12,-0.03,72,-0.03,12,-0.24,72,11.15,11,1.72,11,1.5,11,-
1980.451161,166.125,1980-06-14--03:00:00,99.69226,41.2535,0,0,-0.24,12,-0.03,72,-0.03,12,-0.24,72,11.25,11,1.72,11,1.5,11,-
1980.451171,166.1284722,1980-06-14--03:05:00,99.10991,42.25771,0,0,NA,99,NA,99,NA,99,NA,99,11.84,99,3.61,99,3.92,99,-
1980.45118,166.1319444,1980-06-14--03:10:00,98.51597,43.2535,0,0,-0.24,12,-0.43,72,-0.43,12,-0.24,72,11.05,11,1.72,11,1.1,11,-
1980.45119,166.1354167,1980-06-14--03:15:00,97.91063,44.24099,0,0,-0.24,12,-0.03,72,-0.03,12,-0.24,72,10.96,11,1.72,11,1.5,11,-
1980.451199,166.1388889,1980-06-14--03:20:00,97.29404,45.22026,0,0,-0.24,12,-0.03,72,-0.03,12,-0.24,72,10.96,11,1.72,11,1.5,11,-
1980.451209,166.1423611,1980-06-14--03:25:00,96.66632,46.19145,0,0,-0.24,12,-0.03,72,-0.03,12,-0.24,72,11.05,11,1.72,11,1.5,11,-
1980.451218,166.1458333,1980-06-14--03:30:00,96.02748,47.15468,0,0,-0.24,12,-0.03,72,-0.03,12,-0.24,72,11.05,11,1.72,11,1.5,11,-
1980.451228,166.1493056,1980-06-14--03:35:00,95.37744,48.11009,0,0,0.23,12,-0.03,72,-0.03,12,0.23,72,11.15,11,2.19,11,1.5,11,-
1980.451237,166.1527778,1980-06-14--03:40:00,94.71592,49.05783,0,0,-0.24,12,0.38,72,0.38,12,-0.24,72,11.15,11,1.72,11,1.91,11,-
1980.451247,166.15625,1980-06-14--03:45:00,94.04222,49.99807,0,0,0.23,12,-0.03,72,-0.03,12,0.23,72,11.25,11,2.19,11,1.5,11,-
1980.451256,166.1597222,1980-06-14--03:50:00,93.35494,50.93096,0,0,-0.24,12,-0.03,72,-0.03,12,-0.24,72,11.25,11,1.72,11,1.5,11,-
1980.451266,166.1631944,1980-06-14--03:55:00,92.65094,51.85668,0,0,-0.24,12,-0.03,72,-0.03,12,-0.24,72,11.15,11,1.72,11,1.5,11,-
1980.451275,166.1666667,1980-06-14--04:00:00,91.92253,52.77543,0,0,0.23,12,-0.03,72,-0.03,12,0.23,72,11.15,11,2.19,11,1.5,11,-
1980.451285,166.1701389,1980-06-14--04:05:00,91.14564,53.68738,0,0,NA,99,NA,99,NA,99,NA,99,12.03,99,3.61,99,4.72,99,-
1980.451294,166.1736111,1980-06-14--04:10:00,90.19339,54.59274,0,0,0.23,12,0.38,72,0.38,12,0.23,72,11.25,11,2.19,11,1.91,11,-
1980.451304,166.1770833,1980-06-14--04:15:00,89.49273,55.49171,11.67,1317.81,0.71,92,0,92,0.38,92,0.71,92,11.25,11,2.67,91,1.91,91,-
1980.451313,166.1805556,1980-06-14--04:20:00,88.85827,56.38451,26.26,1317.81,0.71,92,0.01,92,0.38,92,0.7,92,11.25,11,2.67,91,1.91,91,-
1980.451322,166.1840278,1980-06-14--04:25:00,88.195,57.27135,41.51,1317.81,1.65,92,0,92,-0.03,92,1.65,92,11.25,11,3.61,91,1.5,91,-
1980.451332,166.1875,1980-06-14--04:30:00,87.50862,58.15245,57.28,1317.81,2.12,12,0.02,72,0.38,12,2.1,72,11.35,11,4.08,11,1.91,11,-
1980.451341,166.1909722,1980-06-14--04:35:00,86.80381,59.02805,73.47,1317.81,2.12,12,0,72,-0.03,12,2.12,72,11.25,11,4.08,11,1.5,11,-
1980.451351,166.1944444,1980-06-14--04:40:00,86.08414,59.89838,89.99,1317.81,3.06,12,0,72,-0.03,12,3.06,72,11.25,11,5.02,11,1.5,11,-
1980.45136,166.1979167,1980-06-14--04:45:00,85.35187,60.76368,106.79,1317.81,8.24,12,0,72,-0.03,12,8.24,72,11.35,11,10.2,11,1.5,11,-
1980.45137,166.2013889,1980-06-14--04:50:00,84.60688,61.6242,123.86,1317.8,12.48,12,0.04,72,0.38,12,12.44,72,11.25,11,14.44,11,1.91,11,-
1980.451379,166.2048611,1980-06-14--04:55:00,83.85358,62.48018,141.1,1317.8,10.6,12,0,72,-0.03,12,10.6,72,11.35,11,12.56,11,1.5,11,-
1980.451389,166.2083333,1980-06-14--05:00:00,83.09116,63.33189,158.52,1317.8,6.83,12,0,72,-0.03,12,6.83,72,11.35,11,8.79,11,1.5,11,-
1980.451398,166.2118056,1980-06-14--05:05:00,82.32092,64.17958,176.09,1317.8,NA,99,NA,99,NA,99,NA,99,11.93,99,7.85,99,1.91,99,-
1980.451408,166.2152778,1980-06-14--05:10:00,81.54345,65.02353,193.79,1317.8,4.47,12,0.06,72,0.38,12,4.41,72,11.35,11,6.43,11,1.91,11,-
1980.451417,166.21875,1980-06-14--05:15:00,80.75925,65.86401,211.62,1317.8,5.89,12,0,72,-0.03,12,5.89,72,11.35,11,7.85,11,1.5,11,-
1980.451427,166.2222222,1980-06-14--05:20:00,79.96875,66.70128,229.54,1317.8,7.78,12,-0.01,72,-0.03,12,7.78,72,11.44,11,9.74,11,1.5,11,-
1980.451436,166.2256944,1980-06-14--05:25:00,79.17234,67.53565,247.56,1317.8,5.89,12,-0.01,72,-0.03,12,5.89,72,11.54,11,7.85,11,1.5,11,-
1980.451446,166.2291667,1980-06-14--05:30:00,78.37035,68.36738,265.65,1317.8,12.02,12,0.08,72,0.38,12,11.94,72,11.44,11,13.98,11,1.91,11,-
1980.451455,166.2326389,1980-06-14--05:35:00,77.56309,69.19679,283.81,1317.8,20.5,12,-0.01,72,-0.03,12,20.5,72,11.54,11,22.46,11,1.5,11,-
1980.451465,166.2361111,1980-06-14--05:40:00,76.75083,70.02417,302.02,1317.8,27.09,12,0.09,72,0.38,12,27,72,11.64,11,29.05,11,1.91,11,-
1980.451474,166.2395833,1980-06-14--05:45:00,75.93384,70.84984,320.28,1317.79,36.51,12,0.09,72,0.38,12,36.42,72,11.64,11,38.47,11,1.91,11,-
1980.451484,166.2430556,1980-06-14--05:50:00,75.11235,71.67409,338.57,1317.79,36.51,12,0.1,72,0.38,12,36.41,72,11.74,11,38.47,11,1.91,11,-
1980.451493,166.2465278,1980-06-14--05:55:00,74.28661,72.49727,356.89,1317.79,35.09,12,0.1,72,0.38,12,34.99,72,11.84,11,37.05,11,1.91,11,-
1980.451503,166.25,1980-06-14--06:00:00,73.45681,73.31968,375.23,1317.79,33.68,12,0.11,72,0.38,12,33.57,72,11.84,11,35.64,11,1.91,11,-
1980.451512,166.2534722,1980-06-14--06:05:00,72.62318,74.14169,393.56,1317.79,NA,99,NA,99,NA,99,NA,99,12.72,99,41.29,99,3.52,99,-
1980.451522,166.2569444,1980-06-14--06:10:00,71.78593,74.96362,411.9,1317.79,47.81,12,0.12,72,0.38,12,47.69,72,12.03,11,49.77,11,1.91,11,-
1980.451531,166.2604167,1980-06-14--06:15:00,70.94523,75.78584,430.22,1317.79,49.23,12,0.12,72,0.38,12,49.11,72,12.23,11,51.19,11,1.91,11,-
1980.451541,166.2638889,1980-06-14--06:20:00,70.1013,76.6087,448.52,1317.79,50.17,12,0.13,72,0.38,12,50.04,72,12.23,11,52.13,11,1.91,11,-
1980.45155,166.2673611,1980-06-14--06:25:00,69.25433,77.43259,466.79,1317.79,56.29,12,0.13,72,0.38,12,56.16,72,12.33,11,58.25,11,1.91,11,-
1980.45156,166.2708333,1980-06-14--06:30:00,68.40449,78.25789,485.01,1317.79,62.41,12,-0.01,72,-0.03,12,62.41,72,12.33,11,64.37,11,1.5,11,-
1980.451569,166.2743056,1980-06-14--06:35:00,67.55197,79.085,503.19,1317.79,67.6,12,0.15,72,0.38,12,67.45,72,12.33,11,69.56,11,1.91,11,-
1980.451579,166.2777778,1980-06-14--06:40:00,66.69696,79.91432,521.31,1317.79,69.95,12,0.15,72,0.38,12,69.8,72,12.42,11,71.91,11,1.91,11,-
1980.451588,166.28125,1980-06-14--06:45:00,65.83965,80.74628,539.36,1317.78,61.95,12,-0.01,72,-0.03,12,61.95,72,12.42,11,63.91,11,1.5,11,-
1980.451598,166.2847222,1980-06-14--06:50:00,64.9802,81.58132,557.33,1317.78,54.88,12,0.16,72,0.38,12,54.72,72,12.42,11,56.84,11,1.91,11,-
1980.451607,166.2881944,1980-06-14--06:55:00,64.11882,82.41989,575.22,1317.78,51.58,12,-0.01,72,-0.03,12,51.58,72,12.52,11,53.54,11,1.5,11,-
1980.451617,166.2916667,1980-06-14--07:00:00,63.25568,83.26246,593.02,1317.78,64.3,12,0.17,72,0.38,12,64.13,72,12.52,11,66.26,11,1.91,11,-
1980.451626,166.2951389,1980-06-14--07:05:00,62.39096,84.10951,610.71,1317.78,NA,99,NA,99,NA,99,NA,99,13.21,99,57.78,99,2.71,99,-
1980.451636,166.2986111,1980-06-14--07:10:00,61.52486,84.96155,628.29,1317.78,75.61,12,0.18,72,0.38,12,75.43,72,12.62,11,77.57,11,1.91,11,-
1980.451645,166.3020833,1980-06-14--07:15:00,60.65756,85.81911,645.75,1317.78,87.38,12,0.19,72,0.38,12,87.19,72,12.72,11,89.34,11,1.91,11,-
1980.451655,166.3055556,1980-06-14--07:20:00,59.78926,86.68272,663.08,1317.78,76.54,12,0.39,72,0.78,12,76.15,72,12.91,11,78.5,11,2.31,11,-
1980.451664,166.3090278,1980-06-14--07:25:00,58.92015,87.55297,680.28,1317.78,76.08,12,-0.02,72,-0.03,12,76.08,72,12.82,11,78.04,11,1.5,11,-
1980.451673,166.3125,1980-06-14--07:30:00,58.05042,88.43043,697.33,1317.78,86.44,12,0.2,72,0.38,12,86.24,72,12.82,11,88.4,11,1.91,11,-
1980.451683,166.3159722,1980-06-14--07:35:00,57.18029,89.31574,714.23,1317.78,118,12,0.21,72,0.38,12,117.79,72,13.01,11,119.96,11,1.91,11,-
1980.451692,166.3194444,1980-06-14--07:40:00,56.30996,90.20954,730.97,1317.78,150.98,12,0.65,72,1.18,12,150.33,72,13.11,11,152.94,11,2.71,11,-
1980.451702,166.3229167,1980-06-14--07:45:00,55.43965,91.1125,747.54,1317.77,149.56,12,0.9,72,1.58,12,148.66,72,13.4,11,151.52,11,3.11,11,-
1980.451711,166.3263889,1980-06-14--07:50:00,54.56957,92.02534,763.93,1317.77,156.16,12,0.68,72,1.18,12,155.48,72,13.5,11,158.12,11,2.71,11,-
1980.451721,166.3298611,1980-06-14--07:55:00,53.69996,92.9488,780.14,1317.77,126.48,12,0.22,72,0.38,12,126.26,72,13.5,11,128.44,11,1.91,11,-
1980.45173,166.3333333,1980-06-14--08:00:00,52.83104,93.88367,796.15,1317.77,103.87,12,-0.02,72,-0.03,12,103.87,72,13.4,11,105.83,11,1.5,11,-
1980.45174,166.3368056,1980-06-14--08:05:00,51.96307,94.83075,811.97,1317.77,NA,99,NA,99,NA,99,NA,99,14.09,99,139.74,99,2.31,99,-
1980.451749,166.3402778,1980-06-14--08:10:00,51.09629,95.79092,827.58,1317.77,194.78,12,0.99,72,1.58,12,193.79,72,13.7,11,196.74,11,3.11,11,-
1980.451759,166.34375,1980-06-14--08:15:00,50.23097,96.76508,842.97,1317.77,214.09,12,1.27,72,1.99,12,212.82,72,13.99,11,216.05,11,3.52,11,-
1980.451768,166.3472222,1980-06-14--08:20:00,49.36739,97.75419,858.14,1317.77,194.78,12,1.03,72,1.58,12,193.75,72,14.09,11,196.74,11,3.11,11,-
1980.451778,166.3506944,1980-06-14--08:25:00,48.50584,98.75925,873.08,1317.77,210.33,12,0.78,72,1.18,12,209.55,72,14.09,11,212.29,11,2.71,11,-
1980.451787,166.3541667,1980-06-14--08:30:00,47.64661,99.78132,887.78,1317.77,227.29,12,1.06,72,1.58,12,226.23,72,14.28,11,229.25,11,3.11,11,-
1980.451797,166.3576389,1980-06-14--08:35:00,46.79003,100.82153,902.24,1317.77,276.28,12,2.18,72,3.19,12,274.1,72,14.48,11,278.24,11,4.72,11,-
1980.451806,166.3611111,1980-06-14--08:40:00,45.93642,101.88105,916.45,1317.77,310.66,12,2.22,72,3.19,12,308.44,72,14.68,11,312.62,11,4.72,11,-
1980.451816,166.3645833,1980-06-14--08:45:00,45.08615,102.96113,930.4,1317.76,294.64,12,1.69,72,2.39,12,292.95,72,14.97,11,296.6,11,3.92,11,-
1980.451825,166.3680556,1980-06-14--08:50:00,44.23959,104.06309,944.08,1317.76,329.5,12,3.44,72,4.8,12,326.06,72,14.97,11,331.46,11,6.33,11,-
1980.451835,166.3715278,1980-06-14--08:55:00,43.39712,105.18831,957.5,1317.76,357.77,12,6.71,72,9.23,12,351.06,72,15.07,11,359.73,11,10.76,11,-
1980.451844,166.375,1980-06-14--09:00:00,42.55917,106.33827,970.64,1317.76,335.15,12,7.09,72,9.63,12,328.06,72,15.36,11,337.11,11,11.16,11,-
1980.451854,166.3784722,1980-06-14--09:05:00,41.72618,107.51451,983.49,1317.76,NA,99,NA,99,NA,99,NA,99,16.14,99,268.35,99,6.33,99,-
1980.451863,166.3819444,1980-06-14--09:10:00,40.89862,108.71866,996.05,1317.76,257.91,12,1.19,72,1.58,12,256.72,72,15.36,11,259.87,11,3.11,11,-
1980.451873,166.3854167,1980-06-14--09:15:00,40.077,109.95246,1008.32,1317.76,213.63,12,0.9,72,1.18,12,212.73,72,15.26,11,215.59,11,2.71,11,-
1980.451882,166.3888889,1980-06-14--09:20:00,39.26185,111.21771,1020.29,1317.76,231.53,12,0.91,72,1.18,12,230.62,72,15.36,11,233.49,11,2.71,11,-
1980.451892,166.3923611,1980-06-14--09:25:00,38.45374,112.51632,1031.95,1317.76,240.95,12,1.24,72,1.58,12,239.71,72,15.36,11,242.91,11,3.11,11,-
1980.451901,166.3958333,1980-06-14--09:30:00,37.65328,113.85032,1043.3,1317.76,252.73,12,1.89,72,2.39,12,250.84,72,15.56,11,254.69,11,3.92,11,-
1980.451911,166.3993056,1980-06-14--09:35:00,36.86113,115.22179,1054.33,1317.76,226.81,12,1.59,72,1.99,12,225.22,72,15.75,11,228.77,11,3.52,11,-
1980.45192,166.4027778,1980-06-14--09:40:00,36.07798,116.63296,1065.03,1317.75,226.35,12,1.28,72,1.58,12,225.07,72,15.85,11,228.31,11,3.11,11,-
1980.45193,166.40625,1980-06-14--09:45:00,35.30458,118.08612,1075.41,1317.75,223.52,12,1.62,72,1.99,12,221.9,72,15.95,11,225.48,11,3.52,11,-
1980.451939,166.4097222,1980-06-14--09:50:00,34.54173,119.58368,1085.45,1317.75,274.39,12,1.97,72,2.39,12,272.42,72,16.14,11,276.35,11,3.92,11,-
1980.451949,166.4131944,1980-06-14--09:55:00,33.79028,121.1281,1095.16,1317.75,329.04,12,4.66,72,5.61,12,324.38,72,16.44,11,331,11,7.14,11,-
1980.451958,166.4166667,1980-06-14--10:00:00,33.05116,122.72197,1104.52,1317.75,411.46,12,10.44,72,12.45,12,401.02,72,16.73,11,413.42,11,13.98,11,-
1980.451968,166.4201389,1980-06-14--10:05:00,32.32534,124.36789,1113.53,1317.75,NA,99,NA,99,NA,99,NA,99,18,99,427.56,99,12.77,99,-
1980.451977,166.4236111,1980-06-14--10:10:00,31.61387,126.06855,1122.2,1317.75,449.15,12,11.63,72,13.66,12,437.52,72,17.61,11,451.11,11,15.19,11,-
1980.451987,166.4270833,1980-06-14--10:15:00,30.91787,127.82664,1130.5,1317.75,383.21,12,4.81,72,5.61,12,378.4,72,17.61,11,385.17,11,7.14,11,-
1980.451996,166.4305556,1980-06-14--10:20:00,30.23854,129.64484,1138.45,1317.75,369.07,12,3.46,72,4,12,365.61,72,17.71,11,371.03,11,5.53,11,-
1980.452006,166.4340278,1980-06-14--10:25:00,29.57713,131.5258,1146.03,1317.75,367.66,12,3.48,72,4,12,364.18,72,17.71,11,369.62,11,5.53,11,-
1980.452015,166.4375,1980-06-14--10:30:00,28.935,133.47207,1153.25,1317.75,444.45,12,16.88,72,19.29,12,427.57,72,18,11,446.41,11,20.82,11,-
1980.452025,166.4409722,1980-06-14--10:35:00,28.31357,135.48605,1160.1,1317.75,427.49,12,15.92,72,18.08,12,411.57,72,18.1,11,429.45,11,19.61,11,-
1980.452034,166.4444444,1980-06-14--10:40:00,27.71435,137.56994,1166.57,1317.74,309.72,12,1.04,72,1.18,12,308.68,72,17.71,11,311.68,11,2.71,11,-
1980.452043,166.4479167,1980-06-14--10:45:00,27.1389,139.72566,1172.66,1317.74,228.7,12,-0.03,72,-0.03,12,228.7,72,17.61,11,230.66,11,1.5,11,-
1980.452053,166.4513889,1980-06-14--10:50:00,26.58887,141.95473,1178.38,1317.74,201.37,12,-0.03,72,-0.03,12,201.37,72,17.22,11,203.33,11,1.5,11,-
1980.452062,166.4548611,1980-06-14--10:55:00,26.06596,144.25824,1183.71,1317.74,155.68,12,0.34,72,0.38,12,155.34,72,17.32,11,157.64,11,1.91,11,-
1980.452072,166.4583333,1980-06-14--11:00:00,25.57192,146.63669,1188.66,1317.74,179.23,12,0.34,72,0.38,12,178.89,72,17.22,11,181.19,11,1.91,11,-
1980.452081,166.4618056,1980-06-14--11:05:00,25.10855,149.08991,1193.22,1317.74,NA,99,NA,99,NA,99,NA,99,17.71,99,175.08,99,3.52,99,-
1980.452091,166.4652778,1980-06-14--11:10:00,24.67765,151.61696,1197.39,1317.74,245.66,12,4.36,72,4.8,12,241.3,72,17.42,11,247.62,11,6.33,11,-
1980.4521,166.46875,1980-06-14--11:15:00,24.28102,154.21601,1201.17,1317.74,298.88,12,8.78,72,9.63,12,290.1,72,17.61,11,300.84,11,11.16,11,-
1980.45211,166.4722222,1980-06-14--11:20:00,23.92043,156.88424,1204.56,1317.74,211.27,12,1.08,72,1.18,12,210.19,72,17.71,11,213.23,11,2.71,11,-
1980.452119,166.4756944,1980-06-14--11:25:00,23.59759,159.61781,1207.55,1317.74,174.05,12,0.35,72,0.38,12,173.7,72,17.81,11,176.01,11,1.91,11,-
1980.452129,166.4791667,1980-06-14--11:30:00,23.31412,162.41178,1210.14,1317.74,153.8,12,-0.39,72,-0.43,12,153.8,72,17.51,11,155.76,11,1.1,11,-
1980.452138,166.4826389,1980-06-14--11:35:00,23.07153,165.2601,1212.34,1317.74,165.57,12,-0.03,72,-0.03,12,165.57,72,17.51,11,167.53,11,1.5,11,-
1980.452148,166.4861111,1980-06-14--11:40:00,22.87114,168.15565,1214.14,1317.73,232.47,12,4.8,72,5.21,12,227.67,72,17.71,11,234.43,11,6.74,11,-
1980.452157,166.4895833,1980-06-14--11:45:00,22.71412,171.09032,1215.53,1317.73,507.56,12,33.75,72,36.59,12,473.81,72,18.3,11,509.52,11,38.12,11,-
1980.452167,166.4930556,1980-06-14--11:50:00,22.60139,174.05515,1216.53,1317.73,451.51,12,4.81,72,5.21,12,446.7,72,18.98,11,453.47,11,6.74,11,-
1980.452176,166.4965278,1980-06-14--11:55:00,22.53363,177.04044,1217.13,1317.73,634.28,12,125.58,72,135.96,12,508.7,72,19.57,11,636.24,11,137.49,11,-
1980.452186,166.5,1980-06-14--12:00:00,22.51126,180.03606,1217.33,1317.73,461.87,12,7.04,72,7.62,12,454.83,72,19.67,11,463.83,11,9.15,11,-
1980.452195,166.5034722,1980-06-14--12:05:00,22.53442,183.03158,1217.12,1317.73,NA,99,NA,99,NA,99,NA,99,20.65,99,549.09,99,52.2,99,-
1980.452205,166.5069444,1980-06-14--12:10:00,22.60296,186.0166,1216.52,1317.73,619.68,12,95.07,72,102.98,12,524.61,72,19.67,11,621.64,11,104.51,11,-
1980.452214,166.5104167,1980-06-14--12:15:00,22.71647,188.98096,1215.51,1317.73,548.55,12,22.62,72,24.52,12,525.93,72,19.96,11,550.51,11,26.05,11,-
