Station ID Number:,94169,-,-,-,-,Type of Measurement:,GHI,GHI_Flag,DrHI_Calc,DrHI_Calc_Flag,DNI,DNI_Flag,DHI_Calc,DHI_Calc_Flag,Temperature,Temperature_Flag,GHI_original,GHI_original_Flag,DNI_original,DNI_original_Flag,NOTES
1980.618653,227.4270833,1980-08-14--10:15:00,39.10501,135.1894,1028.76,1325.73,768.71,12,597.85,72,770.44,12,170.86,72,27.4,11,770.02,11,772.39,11,-
1980.618663,227.4305556,1980-08-14--10:20:00,38.50127,136.86627,1037.51,1325.74,776.71,12,608.61,72,777.68,12,168.1,72,27.89,11,778.02,11,779.63,11,-
1980.618672,227.4340278,1980-08-14--10:25:00,37.91635,138.58229,1045.89,1325.74,781.43,12,612.25,72,776.07,12,169.18,72,27.99,11,782.74,11,778.02,11,-
1980.618682,227.4375,1980-08-14--10:30:00,37.35122,140.33807,1053.87,1325.74,791.32,12,623.32,72,784.12,12,168,72,28.09,11,792.63,11,786.07,11,-
1980.618691,227.4409722,1980-08-14--10:35:00,36.80688,142.13402,1061.47,1325.74,797.91,12,631.03,72,788.14,12,166.88,72,28.28,11,799.22,11,790.09,11,-
1980.618701,227.4444444,1980-08-14--10:40:00,36.28434,143.97043,1068.67,1325.74,803.09,12,632.39,72,784.52,12,170.7,72,28.58,11,804.4,11,786.47,11,-
1980.61871,227.4479167,1980-08-14--10:45:00,35.78464,145.84736,1075.47,1325.74,812.52,12,643.92,72,793.77,12,168.6,72,28.77,11,813.83,11,795.72,11,-
1980.61872,227.4513889,1980-08-14--10:50:00,35.3088,147.76466,1081.87,1325.75,816.29,12,646.45,72,792.17,12,169.84,72,29.07,11,817.6,11,794.12,11,-
1980.618729,227.4548611,1980-08-14--10:55:00,34.85788,149.72193,1087.87,1325.75,820.05,12,650.03,72,792.17,12,170.02,72,29.46,11,821.36,11,794.12,11,-
1980.618739,227.4583333,1980-08-14--11:00:00,34.43292,151.7185,1093.46,1325.75,826.18,12,656.69,72,796.19,12,169.49,72,29.85,11,827.49,11,798.14,11,-
1980.618748,227.4618056,1980-08-14--11:05:00,34.03495,153.75343,1098.65,1325.75,NA,99,NA,99,NA,99,NA,99,29.46,99,832.67,99,799.35,99,-
1980.618758,227.4652778,1980-08-14--11:10:00,33.66499,155.82546,1103.42,1325.75,837.49,12,666.68,72,801.02,12,170.81,72,29.75,11,838.8,11,802.97,11,-
1980.618767,227.46875,1980-08-14--11:15:00,33.32401,157.93301,1107.77,1325.75,843.14,12,670.66,72,802.63,12,172.48,72,30.34,11,844.45,11,804.58,11,-
1980.618777,227.4722222,1980-08-14--11:20:00,33.01297,160.07417,1111.71,1325.76,844.55,12,672.71,72,802.23,12,171.84,72,30.05,11,845.86,11,804.18,11,-
1980.618786,227.4756944,1980-08-14--11:25:00,32.73275,162.2467,1115.23,1325.76,848.79,12,675.51,72,803.03,12,173.28,72,30.14,11,850.1,11,804.98,11,-
1980.618796,227.4791667,1980-08-14--11:30:00,32.48421,164.44803,1118.33,1325.76,853.97,12,678.06,72,803.83,12,175.91,72,30.54,11,855.28,11,805.78,11,-
1980.618805,227.4826389,1980-08-14--11:35:00,32.26809,166.67526,1121.01,1325.76,855.39,12,673.56,72,796.59,12,181.83,72,30.73,11,856.7,11,798.54,11,-
1980.618815,227.4861111,1980-08-14--11:40:00,32.0851,168.9252,1123.27,1325.76,872.35,12,683.44,72,806.65,12,188.91,72,30.73,11,873.66,11,808.6,11,-
1980.618824,227.4895833,1980-08-14--11:45:00,31.93581,171.19438,1125.1,1325.77,878.46,12,680.12,72,801.42,12,198.34,72,31.22,11,879.77,11,803.37,11,-
1980.618833,227.4930556,1980-08-14--11:50:00,31.82074,173.4791,1126.51,1325.77,888.83,12,684.38,72,805.44,12,204.45,72,31.12,11,890.14,11,807.39,11,-
1980.618843,227.4965278,1980-08-14--11:55:00,31.74026,175.77543,1127.49,1325.77,888.36,12,684.98,72,805.44,12,203.38,72,31.02,11,889.67,11,807.39,11,-
1980.618852,227.5,1980-08-14--12:00:00,31.69465,178.07932,1128.04,1325.77,882.23,12,686.01,72,806.25,12,196.22,72,31.02,11,883.54,11,808.2,11,-
1980.618862,227.5034722,1980-08-14--12:05:00,31.68407,180.3866,1128.18,1325.77,NA,99,NA,99,NA,99,NA,99,31.22,99,879.31,99,811.82,99,-
1980.618871,227.5069444,1980-08-14--12:10:00,31.70855,182.69305,1127.88,1325.77,873.29,12,688.98,72,809.87,12,184.31,72,31.42,11,874.6,11,811.82,11,-
1980.618881,227.5104167,1980-08-14--12:15:00,31.76802,184.99447,1127.16,1325.78,868.57,12,684.09,72,804.64,12,184.48,72,31.32,11,869.88,11,806.59,11,-
1980.61889,227.5138889,1980-08-14--12:20:00,31.86227,187.28673,1126.01,1325.78,869.05,12,684.76,72,806.25,12,184.29,72,31.22,11,870.36,11,808.2,11,-
1980.6189,227.5173611,1980-08-14--12:25:00,31.99098,189.56582,1124.43,1325.78,865.28,12,682.78,72,805.04,12,182.5,72,31.61,11,866.59,11,806.99,11,-
1980.618909,227.5208333,1980-08-14--12:30:00,32.15373,191.8279,1122.44,1325.78,867.16,12,679.19,72,802.23,12,187.97,72,31.71,11,868.47,11,804.18,11,-
1980.618919,227.5243056,1980-08-14--12:35:00,32.34997,194.06934,1120.01,1325.78,863.87,12,673.98,72,797.8,12,189.89,72,32.1,11,865.18,11,799.75,11,-
1980.618928,227.5277778,1980-08-14--12:40:00,32.57908,196.28679,1117.17,1325.78,871.4,12,671.25,72,796.59,12,200.15,72,32.1,11,872.71,11,798.54,11,-
1980.618938,227.53125,1980-08-14--12:45:00,32.84034,198.47716,1113.9,1325.79,870.46,12,652.71,72,776.87,12,217.75,72,32.49,11,871.77,11,778.82,11,-
1980.618947,227.5347222,1980-08-14--12:50:00,33.13296,200.63768,1110.22,1325.79,887.42,12,652.92,72,779.69,12,234.5,72,32.4,11,888.73,11,781.64,11,-
1980.618957,227.5381944,1980-08-14--12:55:00,33.45607,202.76591,1106.12,1325.79,885.06,12,642.44,72,770.03,12,242.62,72,32.69,11,886.37,11,771.98,11,-
1980.618966,227.5416667,1980-08-14--13:00:00,33.80877,204.85973,1101.6,1325.79,899.66,12,651.19,72,783.72,12,248.47,72,32.59,11,900.97,11,785.67,11,-
1980.618976,227.5451389,1980-08-14--13:05:00,34.19009,206.91737,1096.67,1325.79,NA,99,NA,99,NA,99,NA,99,32.79,99,876.48,99,751.06,99,-
1980.618985,227.5486111,1980-08-14--13:10:00,34.59903,208.93737,1091.32,1325.79,766.82,12,502.04,72,609.9,12,264.78,72,32.59,11,768.13,11,611.85,11,-
1980.618995,227.5520833,1980-08-14--13:15:00,35.03457,210.9186,1085.57,1325.8,879.88,12,614.03,72,749.91,12,265.85,72,32.79,11,881.19,11,751.86,11,-
1980.619004,227.5555556,1980-08-14--13:20:00,35.49569,212.86021,1079.41,1325.8,762.58,12,509.34,72,625.6,12,253.24,72,33.28,11,763.89,11,627.55,11,-
1980.619014,227.5590278,1980-08-14--13:25:00,35.98133,214.76166,1072.85,1325.8,880.35,12,615.95,72,761.18,12,264.4,72,33.67,11,881.66,11,763.13,11,-
1980.619023,227.5625,1980-08-14--13:30:00,36.49044,216.62264,1065.89,1325.8,658.95,12,385.86,72,479.95,12,273.09,72,32.88,11,660.26,11,481.9,11,-
1980.619033,227.5659722,1980-08-14--13:35:00,37.02201,218.44308,1058.53,1325.8,752.22,12,444.55,72,556.8,12,307.67,72,32.69,11,753.53,11,558.75,11,-
1980.619042,227.5694444,1980-08-14--13:40:00,37.57499,220.22315,1050.77,1325.8,754.58,12,452.77,72,571.28,12,301.81,72,33.08,11,755.89,11,573.23,11,-
1980.619052,227.5729167,1980-08-14--13:45:00,38.14839,221.96316,1042.63,1325.81,849.26,12,544.18,72,691.98,12,305.08,72,33.28,11,850.57,11,693.93,11,-
1980.619061,227.5763889,1980-08-14--13:50:00,38.74122,223.66363,1034.1,1325.81,722.54,12,421.11,72,539.9,12,301.43,72,32.79,11,723.85,11,541.85,11,-
1980.619071,227.5798611,1980-08-14--13:55:00,39.35252,225.3252,1025.19,1325.81,658.01,12,349.97,72,452.59,12,308.04,72,32.59,11,659.32,11,454.54,11,-
1980.61908,227.5833333,1980-08-14--14:00:00,39.98136,226.94862,1015.91,1325.81,753.64,12,452.23,72,590.18,12,301.41,72,32.69,11,754.95,11,592.13,11,-
1980.61909,227.5868056,1980-08-14--14:05:00,40.62683,228.53476,1006.25,1325.81,NA,99,NA,99,NA,99,NA,99,32.79,99,556.64,99,353.14,99,-
1980.619099,227.5902778,1980-08-14--14:10:00,41.28808,230.08456,996.22,1325.81,655.65,12,321.64,72,428.05,12,334.01,72,32.59,11,656.96,11,430,11,-
1980.619109,227.59375,1980-08-14--14:15:00,41.96425,231.59903,985.83,1325.82,544.02,12,227.63,72,306.14,12,316.39,72,32.69,11,545.33,11,308.09,11,-
1980.619118,227.5972222,1980-08-14--14:20:00,42.65454,233.07923,975.08,1325.82,630.22,12,305.64,72,415.58,12,324.58,72,32.3,11,631.53,11,417.53,11,-
1980.619128,227.6006944,1980-08-14--14:25:00,43.35818,234.52626,963.97,1325.82,790.85,12,483.81,72,665.42,12,307.04,72,32.88,11,792.16,11,667.37,11,-
1980.619137,227.6041667,1980-08-14--14:30:00,44.07443,235.94123,952.52,1325.82,611.85,12,330.94,72,460.64,12,280.91,72,33.18,11,613.16,11,462.59,11,-
1980.619147,227.6076389,1980-08-14--14:35:00,44.80257,237.32529,940.72,1325.82,605.26,12,321.41,72,452.99,12,283.85,72,33.08,11,606.57,11,454.94,11,-
1980.619156,227.6111111,1980-08-14--14:40:00,45.54193,238.67958,928.59,1325.82,536.48,12,261.19,72,372.92,12,275.29,72,32.98,11,537.79,11,374.87,11,-
1980.619166,227.6145833,1980-08-14--14:45:00,46.29186,240.00524,916.13,1325.83,705.58,12,427.55,72,618.75,12,278.03,72,33.28,11,706.89,11,620.7,11,-
1980.619175,227.6180556,1980-08-14--14:50:00,47.05174,241.30341,903.34,1325.83,447.92,12,194.32,72,285.21,12,253.6,72,32.98,11,449.23,11,287.16,11,-
1980.619185,227.6215278,1980-08-14--14:55:00,47.82098,242.57522,890.23,1325.83,349.94,12,89.66,72,133.53,12,260.28,72,32.69,11,351.25,11,135.48,11,-
1980.619194,227.625,1980-08-14--15:00:00,48.59901,243.82177,876.81,1325.83,347.59,12,64.9,72,98.13,12,282.69,72,32.2,11,348.9,11,100.08,11,-
1980.619203,227.6284722,1980-08-14--15:05:00,49.3853,245.04415,863.08,1325.83,NA,99,NA,99,NA,99,NA,99,32.2,99,485.03,99,259.41,99,-
1980.619213,227.6319444,1980-08-14--15:10:00,50.17933,246.24342,849.05,1325.83,680.15,12,341.36,72,533.06,12,338.79,72,32.88,11,681.46,11,535.01,11,-
1980.619222,227.6354167,1980-08-14--15:15:00,50.98062,247.42063,834.72,1325.84,368.31,12,89.9,72,142.79,12,278.41,72,32.49,11,369.62,11,144.74,11,-
1980.619232,227.6388889,1980-08-14--15:20:00,51.78868,248.5768,820.12,1325.84,406.94,12,120.42,72,194.68,12,286.52,72,32.2,11,408.25,11,196.63,11,-
1980.619241,227.6423611,1980-08-14--15:25:00,52.60308,249.7129,805.23,1325.84,418.72,12,107.25,72,176.59,12,311.47,72,32.2,11,420.03,11,178.54,11,-
1980.619251,227.6458333,1980-08-14--15:30:00,53.4234,250.8299,790.06,1325.84,453.58,12,137.35,72,230.5,12,316.23,72,32.2,11,454.89,11,232.45,11,-
1980.61926,227.6493056,1980-08-14--15:35:00,54.24921,251.92872,774.64,1325.84,398.93,12,99.65,72,170.55,12,299.28,72,32.3,11,400.24,11,172.5,11,-
1980.61927,227.6527778,1980-08-14--15:40:00,55.08012,253.01028,758.95,1325.84,404.11,12,120.66,72,210.78,12,283.45,72,32.1,11,405.42,11,212.73,11,-
1980.619279,227.65625,1980-08-14--15:45:00,55.91578,254.07545,743.02,1325.85,406,12,127.82,72,228.08,12,278.18,72,32.2,11,407.31,11,230.03,11,-
1980.619289,227.6597222,1980-08-14--15:50:00,56.7558,255.12506,726.84,1325.85,336.28,12,63.94,72,116.63,12,272.34,72,31.71,11,337.59,11,118.58,11,-
1980.619298,227.6631944,1980-08-14--15:55:00,57.59986,256.15995,710.43,1325.85,447.45,12,164.47,72,306.94,12,282.98,72,32,11,448.76,11,308.89,11,-
1980.619308,227.6666667,1980-08-14--16:00:00,58.44761,257.1809,693.79,1325.85,250.08,12,21.87,72,41.8,12,228.21,72,31.71,11,251.39,11,43.75,11,-
1980.619317,227.6701389,1980-08-14--16:05:00,59.29873,258.18867,676.93,1325.85,NA,99,NA,99,NA,99,NA,99,31.81,99,246.21,99,62.66,99,-
1980.619327,227.6736111,1980-08-14--16:10:00,60.15292,259.18402,659.86,1325.85,397.52,12,148.55,72,298.49,12,248.97,72,31.42,11,398.83,11,300.44,11,-
1980.619336,227.6770833,1980-08-14--16:15:00,61.00989,260.16765,642.59,1325.86,465.82,12,206.48,72,426.04,12,259.34,72,31.91,11,467.13,11,427.99,11,-
1980.619346,227.6805556,1980-08-14--16:20:00,61.86933,261.14026,625.12,1325.86,261.85,12,33.18,72,70.37,12,228.67,72,31.81,11,263.16,11,72.32,11,-
1980.619355,227.6840278,1980-08-14--16:25:00,62.73098,262.10252,607.47,1325.86,221.81,12,7.54,72,16.46,12,214.27,72,31.42,11,223.12,11,18.41,11,-
1980.619365,227.6875,1980-08-14--16:30:00,63.59455,263.05507,589.64,1325.86,226.52,12,9.29,72,20.88,12,217.23,72,31.12,11,227.83,11,22.83,11,-
1980.619374,227.6909722,1980-08-14--16:35:00,64.4598,263.99855,571.64,1325.86,237.36,12,21.66,72,50.25,12,215.7,72,31.02,11,238.67,11,52.2,11,-
1980.619384,227.6944444,1980-08-14--16:40:00,65.32646,264.93357,553.48,1325.87,270.8,12,59.44,72,142.38,12,211.36,72,31.02,11,272.11,11,144.33,11,-
1980.619393,227.6979167,1980-08-14--16:45:00,66.19428,265.8607,535.17,1325.87,219.46,12,19.47,72,48.23,12,199.99,72,30.93,11,220.77,11,50.18,11,-
1980.619403,227.7013889,1980-08-14--16:50:00,67.06301,266.78054,516.72,1325.87,240.66,12,39.34,72,100.95,12,201.32,72,31.02,11,241.97,11,102.9,11,-
1980.619412,227.7048611,1980-08-14--16:55:00,67.93241,267.69362,498.13,1325.87,271.74,12,65.89,72,175.38,12,205.85,72,31.02,11,273.05,11,177.33,11,-
1980.619422,227.7083333,1980-08-14--17:00:00,68.80224,268.60049,479.42,1325.87,371.14,12,153.03,72,423.22,12,218.11,72,31.51,11,372.45,11,425.17,11,-
1980.619431,227.7118056,1980-08-14--17:05:00,69.67227,269.50167,460.59,1325.87,NA,99,NA,99,NA,99,NA,99,31.32,99,237.73,99,108.93,99,-
1980.619441,227.7152778,1980-08-14--17:10:00,70.54227,270.39768,441.66,1325.88,305.19,12,110.29,72,331.09,12,194.9,72,31.42,11,306.5,11,333.04,11,-
1980.61945,227.71875,1980-08-14--17:15:00,71.41199,271.289,422.64,1325.88,348.52,12,154.66,72,485.18,12,193.86,72,31.61,11,349.83,11,487.13,11,-
1980.61946,227.7222222,1980-08-14--17:20:00,72.2812,272.17613,403.53,1325.88,324.5,12,140.68,72,462.24,12,183.82,72,31.51,11,325.81,11,464.19,11,-
1980.619469,227.7256944,1980-08-14--17:25:00,73.14968,273.05953,384.34,1325.88,313.2,12,143.09,72,493.63,12,170.11,72,31.22,11,314.51,11,495.58,11,-
1980.619479,227.7291667,1980-08-14--17:30:00,74.01717,273.93966,365.08,1325.88,288.24,12,132.82,72,482.36,12,155.42,72,31.32,11,289.55,11,484.31,11,-
1980.619488,227.7326389,1980-08-14--17:35:00,74.88344,274.81697,345.77,1325.88,263.26,12,119.5,72,458.22,12,143.76,72,31.12,11,264.57,11,460.17,11,-
1980.619498,227.7361111,1980-08-14--17:40:00,75.74824,275.69191,326.41,1325.89,233.59,12,105.58,72,428.86,12,128.01,72,30.83,11,234.9,11,430.81,11,-
1980.619507,227.7395833,1980-08-14--17:45:00,76.61129,276.5649,307.02,1325.89,210.5,12,95.11,72,410.75,12,115.39,72,30.44,11,211.81,11,412.7,11,-
1980.619517,227.7430556,1980-08-14--17:50:00,77.47234,277.43636,287.6,1325.89,194.97,12,85.87,72,395.86,12,109.1,72,30.05,11,196.28,11,397.81,11,-
1980.619526,227.7465278,1980-08-14--17:55:00,78.33107,278.30671,268.17,1325.89,173.77,12,72.98,72,360.85,12,100.79,72,29.75,11,175.08,11,362.8,11,-
1980.619536,227.75,1980-08-14--18:00:00,79.18718,279.17635,248.74,1325.89,152.57,12,60.45,72,322.23,12,92.12,72,29.16,11,153.88,11,324.18,11,-
1980.619545,227.7534722,1980-08-14--18:05:00,80.04031,280.04569,229.32,1325.89,NA,99,NA,99,NA,99,NA,99,28.68,99,136.92,99,316.13,99,-
1980.619554,227.7569444,1980-08-14--18:10:00,80.89006,280.91511,209.93,1325.9,118.65,12,46.05,72,290.85,12,72.6,72,28.19,11,119.96,11,292.8,11,-
1980.619564,227.7604167,1980-08-14--18:15:00,81.73597,281.785,190.58,1325.9,104.05,12,34.87,72,242.57,12,69.18,72,27.79,11,105.36,11,244.52,11,-
1980.619573,227.7638889,1980-08-14--18:20:00,82.5775,282.65574,171.29,1325.9,91.8,12,26.4,72,204.34,12,65.4,72,27.21,11,93.11,11,206.29,11,-
1980.619583,227.7673611,1980-08-14--18:25:00,83.414,283.52772,152.07,1325.9,77.67,12,17.9,72,156.07,12,59.77,72,26.62,11,78.98,11,158.02,11,-
1980.619592,227.7708333,1980-08-14--18:30:00,84.24467,284.40129,132.96,1325.9,63.54,12,10.45,72,104.17,12,53.09,72,26.03,11,64.85,11,106.12,11,-
1980.619602,227.7743056,1980-08-14--18:35:00,85.06787,285.27682,114,1325.9,51.29,12,5.32,72,61.92,12,45.97,72,25.44,11,52.6,11,63.87,11,-
1980.619611,227.7777778,1980-08-14--18:40:00,85.88296,286.15468,95.19,1325.91,40.92,12,2.42,72,33.76,12,38.5,72,24.95,11,42.23,11,35.71,11,-
1980.619621,227.78125,1980-08-14--18:45:00,86.68622,287.03522,76.64,1325.91,32.44,12,0.88,72,15.25,12,31.56,72,24.37,11,33.75,11,17.2,11,-
1980.61963,227.7847222,1980-08-14--18:50:00,87.47586,287.9188,58.39,1325.91,24.91,12,0.21,72,4.79,12,24.7,72,23.88,11,26.22,11,6.74,11,-
1980.61964,227.7881944,1980-08-14--18:55:00,88.24699,288.80576,40.56,1325.91,18.32,12,0,72,-0.04,12,18.32,72,23.58,11,19.63,11,1.91,11,-
1980.619649,227.7916667,1980-08-14--19:00:00,88.99268,289.69646,23.31,1325.91,13.13,12,0,72,-0.04,12,13.13,72,23.29,11,14.44,11,1.91,11,-
1980.619659,227.7951389,1980-08-14--19:05:00,89.70414,290.59123,6.85,1325.91,NA,99,NA,99,NA,99,NA,99,23.39,99,10.2,99,2.31,99,-
1980.619668,227.7986111,1980-08-14--19:10:00,90.70474,291.49042,0,0,4.65,12,-0.85,72,-0.85,12,4.65,72,22.7,11,5.96,11,1.1,11,-
1980.619678,227.8020833,1980-08-14--19:15:00,91.65409,292.39437,0,0,1.36,12,-0.85,72,-0.85,12,1.36,72,22.51,11,2.67,11,1.1,11,-
1980.619687,227.8055556,1980-08-14--19:20:00,92.51195,293.3034,0,0,0.41,12,-1.25,72,-1.25,12,0.41,72,22.02,11,1.72,11,0.7,11,-
1980.619697,227.8090278,1980-08-14--19:25:00,93.33889,294.21785,0,0,-0.05,12,-0.85,72,-0.85,12,-0.05,72,21.92,11,1.26,11,1.1,11,-
1980.619706,227.8125,1980-08-14--19:30:00,94.14919,295.13805,0,0,-0.53,12,-0.85,72,-0.85,12,-0.53,72,21.72,11,0.78,11,1.1,11,-
1980.619716,227.8159722,1980-08-14--19:35:00,94.94784,296.06433,0,0,-0.05,12,-0.45,72,-0.45,12,-0.05,72,21.33,11,1.26,11,1.5,11,-
1980.619725,227.8194444,1980-08-14--19:40:00,95.73696,296.99699,0,0,-0.53,12,-0.85,72,-0.85,12,-0.53,72,21.23,11,0.78,11,1.1,11,-
1980.619735,227.8229167,1980-08-14--19:45:00,96.5175,297.93637,0,0,-0.05,12,-0.04,72,-0.04,12,-0.05,72,21.14,11,1.26,11,1.91,11,-
1980.619744,227.8263889,1980-08-14--19:50:00,97.2899,298.88277,0,0,-0.05,12,-0.45,72,-0.45,12,-0.05,72,21.04,11,1.26,11,1.5,11,-
1980.619754,227.8298611,1980-08-14--19:55:00,98.0543,299.83651,0,0,-0.05,12,0.36,72,0.36,12,-0.05,72,20.94,11,1.26,11,2.31,11,-
1980.619763,227.8333333,1980-08-14--20:00:00,98.81073,300.79789,0,0,-0.05,12,-0.45,72,-0.45,12,-0.05,72,20.84,11,1.26,11,1.5,11,-
1980.619773,227.8368056,1980-08-14--20:05:00,99.55907,301.76721,0,0,NA,99,NA,99,NA,99,NA,99,21.43,99,1.26,99,2.31,99,-
1980.619782,227.8402778,1980-08-14--20:10:00,100.2992,302.74477,0,0,-0.05,12,-0.04,72,-0.04,12,-0.05,72,20.65,11,1.26,11,1.91,11,-
1980.619792,227.84375,1980-08-14--20:15:00,101.03091,303.73086,0,0,-0.05,12,-0.04,72,-0.04,12,-0.05,72,20.65,11,1.26,11,1.91,11,-
1980.619801,227.8472222,1980-08-14--20:20:00,101.75398,304.72576,0,0,0.41,12,-0.45,72,-0.45,12,0.41,72,20.45,11,1.72,11,1.5,11,-
1980.619811,227.8506944,1980-08-14--20:25:00,102.46818,305.72976,0,0,-0.05,12,-0.04,72,-0.04,12,-0.05,72,20.45,11,1.26,11,1.91,11,-
1980.61982,227.8541667,1980-08-14--20:30:00,103.17324,306.74312,0,0,-0.05,12,0.36,72,0.36,12,-0.05,72,20.35,11,1.26,11,2.31,11,-
1980.61983,227.8576389,1980-08-14--20:35:00,103.86889,307.7661,0,0,0.41,12,-0.04,72,-0.04,12,0.41,72,20.35,11,1.72,11,1.91,11,-
1980.619839,227.8611111,1980-08-14--20:40:00,104.55483,308.79896,0,0,-0.05,12,-0.04,72,-0.04,12,-0.05,72,20.16,11,1.26,11,1.91,11,-
1980.619849,227.8645833,1980-08-14--20:45:00,105.23078,309.84194,0,0,-0.05,12,-0.04,72,-0.04,12,-0.05,72,20.06,11,1.26,11,1.91,11,-
1980.619858,227.8680556,1980-08-14--20:50:00,105.89643,310.89528,0,0,0.41,12,-0.04,72,-0.04,12,0.41,72,20.16,11,1.72,11,1.91,11,-
1980.619868,227.8715278,1980-08-14--20:55:00,106.55146,311.95919,0,0,-0.05,12,-0.04,72,-0.04,12,-0.05,72,20.06,11,1.26,11,1.91,11,-
1980.619877,227.875,1980-08-14--21:00:00,107.19555,313.03389,0,0,0.41,12,-0.04,72,-0.04,12,0.41,72,19.86,11,1.72,11,1.91,11,-
1980.619887,227.8784722,1980-08-14--21:05:00,107.82837,314.11958,0,0,NA,99,NA,99,NA,99,NA,99,20.35,99,2.67,99,2.71,99,-
1980.619896,227.8819444,1980-08-14--21:10:00,108.44959,315.21642,0,0,-0.05,12,-0.04,72,-0.04,12,-0.05,72,19.67,11,1.26,11,1.91,11,-
1980.619906,227.8854167,1980-08-14--21:15:00,109.05887,316.32459,0,0,0.41,12,-0.04,72,-0.04,12,0.41,72,19.67,11,1.72,11,1.91,11,-
1980.619915,227.8888889,1980-08-14--21:20:00,109.65585,317.44423,0,0,0.41,12,-0.04,72,-0.04,12,0.41,72,19.57,11,1.72,11,1.91,11,-
1980.619924,227.8923611,1980-08-14--21:25:00,110.24019,318.57547,0,0,0.41,12,-0.04,72,-0.04,12,0.41,72,19.57,11,1.72,11,1.91,11,-
1980.619934,227.8958333,1980-08-14--21:30:00,110.81154,319.71843,0,0,-0.05,12,-0.04,72,-0.04,12,-0.05,72,19.47,11,1.26,11,1.91,11,-
1980.619943,227.8993056,1980-08-14--21:35:00,111.36953,320.87319,0,0,0.41,12,-0.04,72,-0.04,12,0.41,72,19.37,11,1.72,11,1.91,11,-
1980.619953,227.9027778,1980-08-14--21:40:00,111.91381,322.0398,0,0,-0.05,12,-0.45,72,-0.45,12,-0.05,72,19.28,11,1.26,11,1.5,11,-
1980.619962,227.90625,1980-08-14--21:45:00,112.444,323.21833,0,0,0.41,12,0.36,72,0.36,12,0.41,72,19.28,11,1.72,11,2.31,11,-
1980.619972,227.9097222,1980-08-14--21:50:00,112.95975,324.40878,0,0,0.41,12,-0.04,72,-0.04,12,0.41,72,19.18,11,1.72,11,1.91,11,-
1980.619981,227.9131944,1980-08-14--21:55:00,113.46069,325.61113,0,0,0.41,12,-0.04,72,-0.04,12,0.41,72,19.18,11,1.72,11,1.91,11,-
1980.619991,227.9166667,1980-08-14--22:00:00,113.94645,326.82536,0,0,0.41,12,-0.04,72,-0.04,12,0.41,72,19.08,11,1.72,11,1.91,11,-
1980.62,227.9201389,1980-08-14--22:05:00,114.41666,328.0514,0,0,NA,99,NA,99,NA,99,NA,99,19.67,99,1.72,99,3.11,99,-
1980.62001,227.9236111,1980-08-14--22:10:00,114.87097,329.28914,0,0,0.41,12,-0.04,72,-0.04,12,0.41,72,18.98,11,1.72,11,1.91,11,-
1980.620019,227.9270833,1980-08-14--22:15:00,115.309,330.53845,0,0,0.41,12,-0.45,72,-0.45,12,0.41,72,18.89,11,1.72,11,1.5,11,-
1980.620029,227.9305556,1980-08-14--22:20:00,115.73041,331.79918,0,0,0.41,12,-0.04,72,-0.04,12,0.41,72,18.89,11,1.72,11,1.91,11,-
1980.620038,227.9340278,1980-08-14--22:25:00,116.13484,333.07113,0,0,-0.05,12,0.36,72,0.36,12,-0.05,72,18.79,11,1.26,11,2.31,11,-
1980.620048,227.9375,1980-08-14--22:30:00,116.52194,334.35407,0,0,0.41,12,0.36,72,0.36,12,0.41,72,18.79,11,1.72,11,2.31,11,-
1980.620057,227.9409722,1980-08-14--22:35:00,116.89137,335.64773,0,0,0.41,12,-0.04,72,-0.04,12,0.41,72,18.79,11,1.72,11,1.91,11,-
1980.620067,227.9444444,1980-08-14--22:40:00,117.2428,336.95182,0,0,0.41,12,0.36,72,0.36,12,0.41,72,18.79,11,1.72,11,2.31,11,-
1980.620076,227.9479167,1980-08-14--22:45:00,117.5759,338.26599,0,0,0.41,12,-0.04,72,-0.04,12,0.41,72,18.69,11,1.72,11,1.91,11,-
1980.620086,227.9513889,1980-08-14--22:50:00,117.89036,339.58988,0,0,-0.05,12,0.36,72,0.36,12,-0.05,72,18.79,11,1.26,11,2.31,11,-
1980.620095,227.9548611,1980-08-14--22:55:00,118.18588,340.92308,0,0,0.41,12,0.36,72,0.36,12,0.41,72,18.69,11,1.72,11,2.31,11,-
1980.620105,227.9583333,1980-08-14--23:00:00,118.46217,342.26514,0,0,0.41,12,-0.04,72,-0.04,12,0.41,72,18.69,11,1.72,11,1.91,11,-
1980.620114,227.9618056,1980-08-14--23:05:00,118.71895,343.6156,0,0,NA,99,NA,99,NA,99,NA,99,19.37,99,2.19,99,2.71,99,-
1980.620124,227.9652778,1980-08-14--23:10:00,118.95597,344.97395,0,0,-0.05,12,-0.04,72,-0.04,12,-0.05,72,18.49,11,1.26,11,1.91,11,-
1980.620133,227.96875,1980-08-14--23:15:00,119.17298,346.33964,0,0,0.41,12,0.36,72,0.36,12,0.41,72,18.59,11,1.72,11,2.31,11,-
1980.620143,227.9722222,1980-08-14--23:20:00,119.36975,347.7121,0,0,0.41,12,0.36,72,0.36,12,0.41,72,18.59,11,1.72,11,2.31,11,-
1980.620152,227.9756944,1980-08-14--23:25:00,119.54608,349.09074,0,0,0.41,12,0.36,72,0.36,12,0.41,72,18.59,11,1.72,11,2.31,11,-
