Station ID Number:,94169,-,-,-,-,Type of Measurement:,GHI,GHI_Flag,DrHI_Calc,DrHI_Calc_Flag,DNI,DNI_Flag,DHI_Calc,DHI_Calc_Flag,GHI_original,GHI_original_Flag,DNI_original,DNI_original_Flag,NOTES
1980.1183970856105,44.33333333333333,1980-02-13--08:00:00,86.3241,113.4423,34.99,545.74,2.,12,0.,72,0.,12,2.,72,NA,11,NA,11,-
1980.118510928962,44.375,1980-02-13--09:00:00,77.32961,124.94135000000001,306.33,1396.57,32.,12,0.,72,0.,12,32.,72,NA,11,NA,11,-
1980.1186247723135,44.416666666666664,1980-02-13--10:00:00,69.49885,137.77343000000002,489.11,1396.55,62.,12,0.,72,0.,12,62.,72,NA,11,NA,11,-
1980.118738615665,44.45833333333333,1980-02-13--11:00:00,63.49864,152.27809000000002,623.16,1396.52,75.,12,0.,72,0.,12,75.,72,NA,11,NA,11,-
1980.1188524590166,44.5,1980-02-13--12:00:00,59.961090000000006,168.35703,699.07,1396.5,60.,12,0.,72,0.,12,60.,72,NA,11,NA,11,-
1980.118966302368,44.541666666666664,1980-02-13--13:00:00,59.36374000000001,185.2563,711.63,1396.48,75.,12,0.,72,0.,12,75.,72,NA,11,NA,11,-
1980.1190801457196,44.58333333333333,1980-02-13--14:00:00,61.79679000000001,201.78135,659.96,1396.45,68.,12,0.,72,0.,12,68.,72,NA,11,NA,11,-
1980.1191939890712,44.625,1980-02-13--15:00:00,66.90949,216.94853,547.66,1396.43,43.,12,0.,72,0.,12,43.,72,NA,11,NA,11,-
1980.1193078324227,44.666666666666664,1980-02-13--16:00:00,74.10129,230.41626000000002,382.53000000000003,1396.41,29.,12,0.,72,0.,12,29.,72,NA,11,NA,11,-
1980.1194216757742,44.70833333333333,1980-02-13--17:00:00,82.73044,242.39013000000003,176.70000000000002,1396.38,9.,12,0.,72,0.,12,9.,72,NA,11,NA,11,-
1980.119535519126,44.75,1980-02-13--18:00:00,92.38153000000001,253.34635000000003,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1196493624775,44.791666666666664,1980-02-13--19:00:00,102.70994,263.86663000000004,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.119763205829,44.83333333333333,1980-02-13--20:00:00,113.14983000000001,274.61949000000004,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1198770491806,44.875,1980-02-13--21:00:00,123.40873,286.44780000000003,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.119990892532,44.916666666666664,1980-02-13--22:00:00,132.98253,300.53062,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1201047358836,44.95833333333333,1980-02-13--23:00:00,141.05118000000002,318.48029,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1202185792351,45.,1980-02-13--24:00:00,146.29025000000001,341.63677,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1203324225867,45.041666666666664,1980-02-14--01:00:00,147.19579000000002,8.380510000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1204462659382,45.08333333333333,1980-02-14--02:00:00,143.42733,33.332440000000005,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1205601092897,45.125,1980-02-14--03:00:00,136.22948000000002,53.152330000000006,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1206739526413,45.166666666666664,1980-02-14--04:00:00,127.08990000000001,68.47179,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.120787795993,45.20833333333333,1980-02-14--05:00:00,117.00301,80.97470000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1209016393445,45.25,1980-02-14--06:00:00,106.56579,92.00725000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.121015482696,45.291666666666664,1980-02-14--07:00:00,96.16724,102.51732000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1211293260476,45.33333333333333,1980-02-14--08:00:00,86.07607,113.22503,39.68,579.78,1.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1212431693991,45.375,1980-02-14--09:00:00,77.05479000000001,124.74352,312.73,1396.01,29.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1213570127507,45.416666666666664,1980-02-14--10:00:00,69.20107,137.60582000000002,495.7,1395.99,73.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1214708561022,45.45833333333333,1980-02-14--11:00:00,63.178990000000006,152.15907,629.87,1395.96,133.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1215846994537,45.5,1980-02-14--12:00:00,59.626650000000005,168.30815,705.83,1395.94,198.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1216985428052,45.541666666666664,1980-02-14--13:00:00,59.02774,185.29004,718.37,1395.92,266.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1218123861568,45.58333333333333,1980-02-14--14:00:00,61.473530000000004,201.89110000000002,666.63,1395.89,269.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1219262295083,45.625,1980-02-14--15:00:00,66.60823,217.11393,554.1800000000001,1395.8700000000001,194.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1220400728598,45.666666666666664,1980-02-14--16:00:00,73.82451,230.61673000000002,388.86,1395.8500000000001,92.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1221539162116,45.70833333333333,1980-02-14--17:00:00,82.47741,242.61227000000002,182.74,1395.82,29.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.122267759563,45.75,1980-02-14--18:00:00,92.1268,253.58409000000003,0,0.,0.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1223816029146,45.791666666666664,1980-02-14--19:00:00,102.47713,264.11893000000003,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1224954462662,45.83333333333333,1980-02-14--20:00:00,112.91784000000001,274.88779,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1226092896177,45.875,1980-02-14--21:00:00,123.1675,286.73255,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1227231329692,45.916666666666664,1980-02-14--22:00:00,132.72026000000002,300.82368,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1228369763207,45.95833333333333,1980-02-14--23:00:00,140.75626,318.74591000000004,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1229508196723,46.,1980-02-14--24:00:00,145.96153,341.78772000000004,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1230646630238,46.041666666666664,1980-02-15--01:00:00,146.85739,8.33084,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1231785063753,46.08333333333333,1980-02-15--02:00:00,143.11168,33.122840000000004,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1232923497269,46.125,1980-02-15--03:00:00,135.94585,52.88257,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1234061930786,46.166666666666664,1980-02-15--04:00:00,126.83026000000001,68.19717,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1235200364301,46.20833333333333,1980-02-15--05:00:00,116.75602,80.71252000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1236338797817,46.25,1980-02-15--06:00:00,106.32134,91.76025000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1237477231332,46.291666666666664,1980-02-15--07:00:00,95.91529000000001,102.28482000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1238615664847,46.33333333333333,1980-02-15--08:00:00,85.82286,113.00757000000002,44.76,614.49,22.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1239754098362,46.375,1980-02-15--09:00:00,76.77543,124.54562000000001,319.23,1395.44,69.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1240892531878,46.416666666666664,1980-02-15--10:00:00,68.89887,137.43855000000002,502.37,1395.42,208.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1242030965393,46.45833333333333,1980-02-15--11:00:00,62.85508000000001,152.04124000000002,636.64,1395.39,348.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1243169398908,46.5,1980-02-15--12:00:00,59.28828000000001,168.26180000000002,712.64,1395.3700000000001,252.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1244307832424,46.541666666666664,1980-02-15--13:00:00,58.6884,185.32782,725.15,1395.3500000000001,188.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.124544626594,46.58333333333333,1980-02-15--14:00:00,61.147760000000005,202.00592,673.32,1395.32,179.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1246584699456,46.625,1980-02-15--15:00:00,66.30526,217.28472000000002,560.72,1395.3,109.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1247723132972,46.666666666666664,1980-02-15--16:00:00,73.54663000000001,230.82242000000002,395.19,1395.27,61.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1248861566487,46.70833333333333,1980-02-15--17:00:00,82.22351,242.83927000000003,188.79,1395.25,14.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1250000000002,46.75,1980-02-15--18:00:00,91.86824000000001,253.82636000000002,0,0.,0.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1251138433518,46.791666666666664,1980-02-15--19:00:00,102.24374,264.37551,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1252276867033,46.83333333333333,1980-02-15--20:00:00,112.68507000000001,275.16016,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1253415300548,46.875,1980-02-15--21:00:00,122.92512,287.02121,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1254553734063,46.916666666666664,1980-02-15--22:00:00,132.45632,301.12039000000004,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1255692167579,46.95833333333333,1980-02-15--23:00:00,140.45906000000002,319.01494,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1256830601094,47.,1980-02-15--24:00:00,145.62988,341.94268000000005,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.125796903461,47.041666666666664,1980-02-16--01:00:00,146.51520000000002,8.286840000000002,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1259107468127,47.08333333333333,1980-02-16--02:00:00,142.7913,32.91863,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1260245901642,47.125,1980-02-16--03:00:00,135.65703000000002,52.61627000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1261384335157,47.166666666666664,1980-02-16--04:00:00,126.56541000000001,67.92435,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1262522768673,47.20833333333333,1980-02-16--05:00:00,116.50398000000001,80.45114000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1263661202188,47.25,1980-02-16--06:00:00,106.07202000000001,91.51348,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1264799635703,47.291666666666664,1980-02-16--07:00:00,95.65845,102.05227000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1265938069218,47.33333333333333,1980-02-16--08:00:00,85.56459000000001,112.78994000000002,50.26,649.83,40.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1267076502734,47.375,1980-02-16--09:00:00,76.49164,124.34765000000002,325.82,1394.8600000000001,106.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.126821493625,47.416666666666664,1980-02-16--10:00:00,68.59238,137.27162,509.12,1394.84,160.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1269353369764,47.45833333333333,1980-02-16--11:00:00,62.52702000000001,151.92459000000002,643.47,1394.82,212.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.127049180328,47.5,1980-02-16--12:00:00,58.9461,168.21799000000001,719.49,1394.79,255.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1271630236795,47.541666666666664,1980-02-16--13:00:00,58.345850000000006,185.36964,731.96,1394.77,153.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1272768670312,47.58333333333333,1980-02-16--14:00:00,60.81958,202.12581000000003,680.02,1394.74,205.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1273907103828,47.625,1980-02-16--15:00:00,66.00068,217.46087000000003,567.27,1394.72,145.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1275045537343,47.666666666666664,1980-02-16--16:00:00,73.26773,231.03326,401.53000000000003,1394.69,68.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1276183970858,47.70833333333333,1980-02-16--17:00:00,81.96883000000001,243.07105,194.85,1394.67,23.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1277322404374,47.75,1980-02-16--18:00:00,91.60456,254.07305000000002,0,0.,0.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1278460837889,47.791666666666664,1980-02-16--19:00:00,102.00981,264.63623,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1279599271404,47.83333333333333,1980-02-16--20:00:00,112.45157,275.43647000000004,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.128073770492,47.875,1980-02-16--21:00:00,122.68162000000001,287.31361000000004,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1281876138435,47.916666666666664,1980-02-16--22:00:00,132.19075,301.42056,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.128301457195,47.95833333333333,1980-02-16--23:00:00,140.15964000000002,319.28716000000003,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1284153005465,48.,1980-02-16--24:00:00,145.2954,342.10142,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1285291438983,48.041666666666664,1980-02-17--01:00:00,146.16934,8.24829,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1286429872498,48.08333333333333,1980-02-17--02:00:00,142.46633,32.71978,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1287568306013,48.125,1980-02-17--03:00:00,135.36314000000002,52.35349,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1288706739529,48.166666666666664,1980-02-17--04:00:00,126.29547000000001,67.65342000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1289845173044,48.20833333333333,1980-02-17--05:00:00,116.24700000000001,80.19062000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.129098360656,48.25,1980-02-17--06:00:00,105.81795000000001,91.26701000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1292122040074,48.291666666666664,1980-02-17--07:00:00,95.39679000000001,101.81970000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.129326047359,48.33333333333333,1980-02-17--08:00:00,85.30124,112.57220000000001,56.18,685.82,21.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1294398907105,48.375,1980-02-17--09:00:00,76.20354,124.14965000000001,332.5,1394.27,63.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.129553734062,48.416666666666664,1980-02-17--10:00:00,68.2817,137.10502000000002,515.9300000000001,1394.25,142.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1296675774136,48.45833333333333,1980-02-17--11:00:00,62.194950000000006,151.80912,650.36,1394.23,199.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1297814207653,48.5,1980-02-17--12:00:00,58.60022000000001,168.17671,726.39,1394.2,204.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1298952641168,48.541666666666664,1980-02-17--13:00:00,58.00021,185.41549,738.8000000000001,1394.18,137.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1300091074684,48.58333333333333,1980-02-17--14:00:00,60.48912000000001,202.25074,686.74,1394.15,155.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.13012295082,48.625,1980-02-17--15:00:00,65.69461000000001,217.64233000000002,573.82,1394.13,148.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1302367941714,48.666666666666664,1980-02-17--16:00:00,72.98792,231.24919000000003,407.88,1394.1000000000001,68.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.130350637523,48.70833333333333,1980-02-17--17:00:00,81.71344,243.30752,200.92000000000002,1394.08,27.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1304644808745,48.75,1980-02-17--18:00:00,91.33361000000001,254.32407000000003,0,0.,0.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.130578324226,48.791666666666664,1980-02-17--19:00:00,101.77539,264.901,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1306921675775,48.83333333333333,1980-02-17--20:00:00,112.21735000000001,275.7166,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.130806010929,48.875,1980-02-17--21:00:00,122.43704000000001,287.6096,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1309198542806,48.916666666666664,1980-02-17--22:00:00,131.92358000000002,301.72401,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1310336976323,48.95833333333333,1980-02-17--23:00:00,139.85805000000002,319.56236,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1311475409839,49.,1980-02-17--24:00:00,144.95817000000002,342.26371,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1312613843354,49.041666666666664,1980-02-18--01:00:00,145.81994,8.21503,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.131375227687,49.08333333333333,1980-02-18--02:00:00,142.13691,32.526210000000006,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1314890710385,49.125,1980-02-18--03:00:00,135.06434000000002,52.09427,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.13160291439,49.166666666666664,1980-02-18--04:00:00,126.02056,67.38445,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1317167577415,49.20833333333333,1980-02-18--05:00:00,115.9852,79.93105000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.131830601093,49.25,1980-02-18--06:00:00,105.55925,91.02090000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1319444444446,49.291666666666664,1980-02-18--07:00:00,95.13037000000001,101.58718,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.132058287796,49.33333333333333,1980-02-18--08:00:00,85.03227000000001,112.35437,62.56,722.48,12.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1321721311476,49.375,1980-02-18--09:00:00,75.91126000000001,123.95162,339.25,1393.68,40.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1322859744994,49.416666666666664,1980-02-18--10:00:00,67.96696,136.93876,522.82,1393.65,59.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.132399817851,49.45833333333333,1980-02-18--11:00:00,61.85896,151.69482000000002,657.29,1393.63,82.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1325136612024,49.5,1980-02-18--12:00:00,58.25076000000001,168.13796000000002,733.32,1393.6000000000001,114.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.132627504554,49.541666666666664,1980-02-18--13:00:00,57.651590000000006,185.46538,745.66,1393.58,160.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1327413479055,49.58333333333333,1980-02-18--14:00:00,60.156490000000005,202.38071000000002,693.48,1393.55,116.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.132855191257,49.625,1980-02-18--15:00:00,65.38714,217.82907000000003,580.38,1393.52,73.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1329690346085,49.666666666666664,1980-02-18--16:00:00,72.70728000000001,231.47014000000001,414.22,1393.5,95.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.13308287796,49.70833333333333,1980-02-18--17:00:00,81.45744,243.54861000000002,206.99,1393.47,34.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1331967213116,49.75,1980-02-18--18:00:00,91.05160000000001,254.57932000000002,0,0.,0.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1333105646631,49.791666666666664,1980-02-18--19:00:00,101.54052000000001,265.16969,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1334244080147,49.83333333333333,1980-02-18--20:00:00,111.98247,276.00041000000004,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1335382513662,49.875,1980-02-18--21:00:00,122.19140000000002,287.90903000000003,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.133652094718,49.916666666666664,1980-02-18--22:00:00,131.65484,302.03056000000004,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1337659380695,49.95833333333333,1980-02-18--23:00:00,139.55434000000002,319.84032,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.133879781421,50.,1980-02-18--24:00:00,144.61829,342.42933000000005,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1339936247725,50.041666666666664,1980-02-19--01:00:00,145.46712000000002,8.186860000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.134107468124,50.08333333333333,1980-02-19--02:00:00,141.80318,32.33787,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1342213114756,50.125,1980-02-19--03:00:00,134.76075,51.83865,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.134335154827,50.166666666666664,1980-02-19--04:00:00,125.74081000000001,67.1175,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1344489981786,50.20833333333333,1980-02-19--05:00:00,115.71869000000001,79.6725,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1345628415302,50.25,1980-02-19--06:00:00,105.29602000000001,90.77520000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1346766848817,50.291666666666664,1980-02-19--07:00:00,94.85925,101.35474,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1347905282332,50.33333333333333,1980-02-19--08:00:00,84.75925000000001,112.13647,69.39,759.6800000000001,48.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.134904371585,50.375,1980-02-19--09:00:00,75.61491000000001,123.75358000000001,346.09000000000003,1393.07,113.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1350182149365,50.416666666666664,1980-02-19--10:00:00,67.64829,136.77284,529.76,1393.04,236.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.135132058288,50.45833333333333,1980-02-19--11:00:00,61.519200000000005,151.58168,664.28,1393.02,370.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1352459016396,50.5,1980-02-19--12:00:00,57.89784,168.10172,740.28,1392.99,247.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.135359744991,50.541666666666664,1980-02-19--13:00:00,57.30012000000001,185.51929,752.53,1392.97,318.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1354735883426,50.58333333333333,1980-02-19--14:00:00,59.8218,202.5157,700.22,1392.94,196.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1355874316941,50.625,1980-02-19--15:00:00,65.07839,218.02104000000003,586.94,1392.91,152.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1357012750457,50.666666666666664,1980-02-19--16:00:00,72.42591,231.69604,420.57,1392.89,61.,82,NA,99,NA,99,NA,99,NA,81,NA,99,-
1980.1358151183972,50.70833333333333,1980-02-19--17:00:00,81.20091000000001,243.79421000000002,213.07,1392.8600000000001,28.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1359289617487,50.75,1980-02-19--18:00:00,90.75122,254.83869,0,0.,0.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1360428051003,50.791666666666664,1980-02-19--19:00:00,101.30524000000001,265.44218,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.136156648452,50.83333333333333,1980-02-19--20:00:00,111.74696000000002,276.28777,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1362704918035,50.875,1980-02-19--21:00:00,121.94473,288.21173000000005,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.136384335155,50.916666666666664,1980-02-19--22:00:00,131.38457000000002,302.34001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1364981785066,50.95833333333333,1980-02-19--23:00:00,139.24857,320.12083,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1366120218581,51.,1980-02-19--24:00:00,144.27582,342.59806000000003,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1367258652097,51.041666666666664,1980-02-20--01:00:00,145.11099000000002,8.163590000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1368397085612,51.08333333333333,1980-02-20--02:00:00,141.4653,32.154680000000006,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1369535519127,51.125,1980-02-20--03:00:00,134.45252000000002,51.586650000000006,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1370673952642,51.166666666666664,1980-02-20--04:00:00,125.45634000000001,66.85265000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1371812386158,51.20833333333333,1980-02-20--05:00:00,115.44760000000001,79.41502000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1372950819673,51.25,1980-02-20--06:00:00,105.02839,90.52998000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.137408925319,51.291666666666664,1980-02-20--07:00:00,94.58349000000001,101.12244000000001,0,0.,0.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1375227686706,51.33333333333333,1980-02-20--08:00:00,84.48228,111.91854000000001,76.68,797.44,45.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.137636612022,51.375,1980-02-20--09:00:00,75.31462,123.55554000000001,353.,1392.45,176.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1377504553736,51.416666666666664,1980-02-20--10:00:00,67.3258,136.60725000000002,536.77,1392.42,339.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1378642987252,51.45833333333333,1980-02-20--11:00:00,61.17577000000001,151.46968,671.3100000000001,1392.4,260.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
