Station ID Number:,94040,-,-,-,-,Type of Measurement:,GHI,GTI(15:180),DrHI_Calc,DNI,DHI,PV_Power,PV_Power,Wind_Speed,Temperature
Station Name:,ASO,-,-,-,-,Element:,1000,1160,2000,2010,3000,5161,5162,9210,9300
Station Location:,Ashland_Oregon_USA,-,-,-,-,Instrument Serial Number:,RSP(PY35563_GHI),LICOR(PY22981),RSP(PY35563_DNI),RSP(PY35563_DNI),RSP(PY35563_DHI),PV5kw(ASO),PV15kw(ASO),WindSpeed(ASO),Temperature(ASO)
Latitude:,42.19441,-,-,-,-,Instrument Shorthand Name:,RSP,GTI(15:180),-,RSP,RSP,PV5kw(ASO),PV15kw(ASO),WS(ASO),TEMP(ASO)
Longitude (+ East):,-122.698158,-,-,-,-,Responsivity:,9.8322,9.586300000000001,-,9.8322,9.8322,160.,2.7777800000000004,1308.9005200000001,1000.0000000000001
Altitude (m):,594.,-,+-3_Degrees,+-7.5_Degrees,-,Estimated Uncertainty (U95%):,3.125,3.362,3.125,3.125,3.125,1.999,2.191,4.383,2.2
Time Zone (+ East):,-8.,-,DNI_WeightedSZA,Middle_of_hour,-,Sample Method:,Avg,Avg,-,Avg,Avg,Avg,Avg,Avg,Avg
Time Interval (Minutes):,1,-,-,-,-,Units:,W/m^2,W/m^2,W/m^2,W/m^2,W/m^2,Watts,Watts,m/s,C
Year//Month,2020//04,-,-,-,-,Column Notes:,AdjustedColumn,AdjustedColumn,CalculatedColumn,AdjustedColumn,AdjustedColumn,MeasuredColumn,MeasuredColumn,MeasuredColumn,MeasuredColumn
year.fractionofyear,dayofyear.fractionofday,YYYY-MM-DD--HH:MM:SS,SZA,AZM,ETR (W/m^2),ETRn (W/m^2),GHI,GTI(15:180),DrHI_Calc,DNI,DHI,PV_Power,PV_Power,Wind_Speed,Temperature
2020.258652094718,95.66666666666666,2020-04-04--16:00:00,56.34,244.45,751.77,1359.19,240.46,245.92,1.74,3.18,238.72,500.78,2321.05,3.1308,10.28
2020.2587659380695,95.70833333333333,2020-04-04--17:00:00,66.67,256.59,534.66,1359.16,140.3,137.66,0.0,0.0,140.3,81.6,1096.15,3.0742,9.29
2020.258879781421,95.75,2020-04-04--18:00:00,77.27,267.22,288.49,1359.12,48.64,47.51,0.0,0.0,48.64,-192.03,116.57,2.6183,8.95
2020.2589936247725,95.79166666666666,2020-04-04--19:00:00,85.44,277.28,51.03,883.41,4.99,4.8,0.0,0.0,4.98,-246.7,0.0,1.621,8.18
2020.259107468124,95.83333333333333,2020-04-04--20:00:00,99.59,287.58,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-247.88,0.0,1.0647,7.83
2020.2592213114756,95.875,2020-04-04--21:00:00,109.8,298.85,0.0,0.0,-0.0,0.0,0.0,0.0,-0.01,-263.37,0.0,0.2188,7.3
2020.259335154827,95.91666666666666,2020-04-04--22:00:00,118.86,311.89,0.0,0.0,-0.0,0.0,0.0,0.0,-0.01,-248.8,0.0,1.3055,7.77
2020.2594489981786,95.95833333333333,2020-04-04--23:00:00,126.05,327.41,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-253.35,0.0,1.414,7.82
2020.2595628415302,96.0,2020-04-04--24:00:00,130.49,345.59,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-256.67,0.0,1.947,8.18
2020.2596766848817,96.04166666666666,2020-04-05--01:00:00,131.36,5.33,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-267.07,0.0,2.6073,8.33
2020.2597905282332,96.08333333333333,2020-04-05--02:00:00,128.47,24.45,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-241.15,0.0,2.6602,8.2
2020.259904371585,96.125,2020-04-05--03:00:00,122.41,41.22,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-249.83,0.0,2.4893,8.19
